max_temp,rainfall,count,tyme,month
29.768988640234667,159.18384065900545,619,1,1
24.969106042781274,142.22880972318828,30,2,2
29.09873038529409,160.71218574064494,0,3,3
28.41187255411179,91.38732956518409,736,4,4
27.589657930461648,47.23706569872326,1062,5,5
34.256900682032544,45.9770352551167,294,6,6
29.60193069063524,47.519300646151265,1189,7,7
26.649778451722142,14.828772974515317,214,8,8
29.643975996943514,115.4278277303386,0,9,9
26.61608406857361,68.94784368514061,752,10,10
29.86299304974784,191.59594225079792,161,11,11
34.1381778217938,126.81965338529427,576,12,12
32.0607036247977,168.77466684566676,0,13,1
33.10769646646675,31.32102488671834,660,14,2
28.541843187553834,17.918966277669533,427,15,3
26.612243800499062,57.77739898556372,475,16,4
29.7889409466148,83.9958264079888,408,17,5
26.415722232724832,91.85821691871797,1114,18,6
23.302509928441985,173.30646346443476,265,19,7
30.838427683272766,98.22045541366563,962,20,8
32.73460937218622,197.6936301341076,0,21,9
29.653814567173907,182.71758737634474,88,22,10
34.13903975941094,29.798071313062216,256,23,11
33.265116587060064,34.08467714515558,735,24,12
28.158195511754165,131.02256099083257,991,25,1
26.077497645813057,97.03157701771553,143,26,2
29.252595943682984,156.59210755293586,0,27,3
32.386441265861485,164.36070615650323,58,28,4
31.232306396098256,113.82938410452932,484,29,5
29.488875802976235,90.89227032889163,512,30,6
31.24902189179811,31.33149581688695,219,31,7
31.6642832934048,63.17834241012642,940,32,8
30.20384171098356,64.96429581619819,0,33,9
28.662683845514948,159.62296708863164,640,34,10
31.892481373581337,163.2522368088865,0,35,11
30.12492314841776,177.82343707557686,961,36,12
29.820208261708306,146.61551850773785,0,37,1
29.513563522161203,114.07524313373409,303,38,2
29.01281236840373,105.05191151588843,0,39,3
33.866238633955284,62.13578438111058,569,40,4
24.532643900863462,181.3832569541054,766,41,5
30.95355549634857,194.6890568253403,797,42,6
30.491439431452218,156.6380370220839,106,43,7
28.49765385187749,116.12195325065592,33,44,8
30.606974060279715,169.14014183331744,0,45,9
30.395134413059747,39.10072806567699,334,46,10
24.92295549767306,108.62887199986581,891,47,11
29.41493208214302,145.51828496938998,322,48,12
29.613084834022047,93.71965619395091,761,49,1
29.782974921608158,101.94404266805577,0,50,2
27.355747557759546,46.42163773090712,169,51,3
26.94765906336361,72.31254958347397,832,52,4
31.043996083681034,178.43683677039934,42,53,5
28.714857119628842,40.201105726917994,0,54,6
32.855296270247365,56.23683837104728,0,55,7
31.201751249263953,24.522153804460125,788,56,8
27.274650236615184,135.56354451573563,5,57,9
26.54445474707348,188.26996945477552,673,58,10
28.343711835450655,78.63415789563484,450,59,11
25.97084908362779,174.84634561937565,984,60,12
29.581086107193283,176.48516752014496,950,61,1
30.29390256443811,11.089892771577198,503,62,2
30.030686659757542,32.85813094820863,189,63,3
26.92275115149299,38.749448957648866,728,64,4
27.292113055227407,108.22572000493204,965,65,5
24.854569367942947,75.881303178371,0,66,6
25.92640260764379,130.20573561500944,765,67,7
32.613457000958164,200.2208748270554,416,68,8
28.18758764017337,121.7369683851422,0,69,9
33.93221607151853,55.47279072028836,33,70,10
26.996463994267003,75.77815099755844,806,71,11
29.4185136387114,68.15424095857364,1118,72,12
32.82201157888722,96.64342237991828,63,73,1
31.047567196498285,137.94439765444997,234,74,2
26.14752378364801,72.96183270344764,420,75,3
29.034390266550858,50.96336190080385,362,76,4
29.094817170149362,51.178213678584015,306,77,5
26.829939658600086,47.09812801643294,756,78,6
30.249569673748088,163.5400322275541,75,79,7
33.92498384326097,101.80766925600112,539,80,8
32.228263965072664,162.22881624161545,0,81,9
31.471592677406996,99.20075243147086,435,82,10
28.14647540970035,13.553597706725967,561,83,11
27.614724374290528,62.9710392122559,126,84,12
28.414390299529508,13.303066857404865,601,85,1
26.43879327294891,0.0,1399,86,2
29.60358240690801,196.8495494580042,0,87,3
30.095768602270358,72.44012893203588,1216,88,4
32.01698232705526,51.43747350056127,75,89,5
27.925306257954798,125.45787488485686,0,90,6
30.893862831744165,137.6899576624155,1077,91,7
30.210099312902276,142.6309506051179,0,92,8
30.273547948830696,10.426585753227151,1272,93,9
31.11715581960904,58.625719078962426,504,94,10
32.948315791863564,206.85333839279113,206,95,11
31.143806774753475,130.20619953818516,524,96,12
26.189250039538354,27.343610442611546,1262,97,1
29.858404210646963,181.99364521534812,1110,98,2
34.207085376540945,19.684453580233352,647,99,3
30.318120660163153,160.39112181915073,1133,100,4
30.94984224946909,23.766059272483318,862,101,5
27.043296678818628,24.534300489621852,1029,102,6
29.556392177045197,196.81247718421622,525,103,7
26.933412715845932,150.0417450281486,88,104,8
33.65161993194971,87.78352715004021,1152,105,9
28.262620661295273,92.24727463486084,0,106,10
28.78900588082606,194.28294472709067,883,107,11
28.128976645834705,9.498642725500822,1582,108,12
29.955718391375953,86.75117105916367,713,109,1
32.1974091915702,192.98326461489597,921,110,2
