"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month"
"1",0.441,37.8819,321.7,1.1,1,2002-08-02,"1952","Terra","MODIS",100,6.2,292.7,20.4,"N",0,2002,8
"2",0.4581,37.8695,307.6,1.1,1,2002-08-02,"1952","Terra","MODIS",60,6.2,292.7,7.4,"N",0,2002,8
"3",-3.3424,39.4654,315.5,1.2,1.1,2002-08-05,"0802","Terra","MODIS",41,6.2,298.8,7.7,"D",0,2002,8
"4",0.2954,38.1708,306.6,2.2,1.4,2002-08-05,"2023","Terra","MODIS",43,6.2,289.2,22.5,"N",0,2002,8
"5",0.2944,38.1641,301.2,2.2,1.4,2002-08-05,"2023","Terra","MODIS",23,6.2,288.7,14,"N",0,2002,8
"6",0.2971,38.1837,301.7,2.2,1.4,2002-08-05,"2023","Terra","MODIS",38,6.2,289.7,13.6,"N",0,2002,8
"7",-2.2599,38.9738,300.9,2.7,1.6,2002-08-06,"1927","Terra","MODIS",35,6.2,287,17,"N",0,2002,8
"8",-2.6627,40.1948,321.3,1,1,2002-08-07,"0750","Terra","MODIS",74,6.2,290.8,11.8,"D",0,2002,8
"9",1.8074,38.0418,306.5,1.3,1.1,2002-08-07,"2011","Terra","MODIS",68,6.2,292.5,9.3,"N",0,2002,8
"10",0.5384,34.6915,312.2,1.7,1.3,2002-08-08,"0832","Terra","MODIS",65,6.2,291.6,15.1,"D",0,2002,8
"11",4.2749,34.697,315.5,1,1,2002-08-10,"0819","Terra","MODIS",0,6.2,293,6.4,"D",0,2002,8
"12",-0.1443,35.1996,313.7,1.2,1.1,2002-08-10,"0820","Terra","MODIS",58,6.2,296.9,6.5,"D",0,2002,8
"13",-4.6123,39.1715,318.1,1.3,1.1,2002-08-10,"1112","Aqua","MODIS",57,6.2,298.7,8.3,"D",0,2002,8
"14",-3.2505,39.6024,319.9,1.4,1.2,2002-08-10,"1112","Aqua","MODIS",57,6.2,300.6,9.4,"D",0,2002,8
"15",-2.5161,37.906,320.7,1.1,1.1,2002-08-10,"1112","Aqua","MODIS",32,6.2,299.3,11.3,"D",0,2002,8
"16",-2.765,38.0232,336.5,1.2,1.1,2002-08-10,"1112","Aqua","MODIS",83,6.2,305.6,32.7,"D",0,2002,8
"17",-3.2611,39.604,325.3,1.4,1.2,2002-08-10,"1112","Aqua","MODIS",71,6.2,299.8,18.7,"D",0,2002,8
"18",-1.9267,35.6479,324.1,1,1,2002-08-10,"1113","Aqua","MODIS",34,6.2,304.1,12,"D",0,2002,8
