"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month"
"1",0.4008,38.2353,314.6,3.9,1.8,2007-06-01,"1139","Aqua","MODIS",55,6.2,291.6,40.4,"D",0,2007,6
"2",-2.398,38.0781,306.7,1.2,1.1,2007-06-02,"2008","Terra","MODIS",69,6.2,290.5,9.2,"N",0,2007,6
"3",-2.3989,38.0845,306.4,1,1,2007-06-02,"2306","Aqua","MODIS",68,6.2,289.1,8.7,"N",0,2007,6
"4",-0.8391,36.364,312.3,1.5,1.2,2007-06-03,"1127","Aqua","MODIS",51,6.2,295.8,9.2,"D",0,2007,6
"5",-0.841,36.3504,316.8,1.5,1.2,2007-06-03,"1127","Aqua","MODIS",71,6.2,295.9,16.7,"D",0,2007,6
"6",-3.852,38.1656,307.7,1.6,1.3,2007-06-04,"0736","Terra","MODIS",0,6.2,286.2,7.6,"D",0,2007,6
"7",2.1413,36.4387,328.8,3.6,1.8,2007-06-04,"1032","Aqua","MODIS",37,6.2,305.8,71.8,"D",0,2007,6
"8",-3.7993,38.1445,310.2,1,1,2007-06-04,"1956","Terra","MODIS",79,6.2,285.4,11.1,"N",0,2007,6
"9",-3.7874,38.1402,353.7,2.1,1.4,2007-06-05,"0819","Terra","MODIS",84,6.2,294.6,193,"D",0,2007,6
"10",-3.7901,38.1591,323,2.1,1.4,2007-06-05,"0819","Terra","MODIS",54,6.2,290.3,44.6,"D",0,2007,6
"11",-3.7673,38.1815,329.4,2.1,1.4,2007-06-05,"0819","Terra","MODIS",0,6.2,286.2,65.3,"D",0,2007,6
"12",-3.7671,38.1871,324.7,2.1,1.4,2007-06-05,"0819","Terra","MODIS",0,6.2,285.1,53.7,"D",0,2007,6
"13",-3.7467,38.1704,333.1,1.2,1.1,2007-06-05,"1114","Aqua","MODIS",78,6.2,301.1,25.3,"D",0,2007,6
"14",-3.7638,38.1205,368.1,1.1,1.1,2007-06-05,"1114","Aqua","MODIS",100,6.2,303.5,120.9,"D",0,2007,6
"15",-3.7623,38.1307,360.8,1.1,1.1,2007-06-05,"1114","Aqua","MODIS",100,6.2,300.4,93.5,"D",0,2007,6
"16",-3.7734,38.122,368.3,1.1,1.1,2007-06-05,"1114","Aqua","MODIS",100,6.2,306.1,120,"D",0,2007,6
"17",-3.7719,38.1322,359.3,1.1,1.1,2007-06-05,"1114","Aqua","MODIS",99,6.2,304.1,86.6,"D",0,2007,6
"18",-3.8086,38.1482,332.8,1.1,1.1,2007-06-05,"1114","Aqua","MODIS",70,6.2,303.2,20.6,"D",0,2007,6
"19",-3.81,38.1379,328.3,1.1,1.1,2007-06-05,"1114","Aqua","MODIS",54,6.2,303.6,15.1,"D",0,2007,6
"20",-3.785,38.1761,330.8,1.2,1.1,2007-06-05,"1114","Aqua","MODIS",63,6.2,304.9,18.4,"D",0,2007,6
"21",-3.7829,38.1234,327.1,1.1,1.1,2007-06-05,"1114","Aqua","MODIS",54,6.2,300.4,14.3,"D",0,2007,6
"22",-3.7865,38.1658,328.9,1.2,1.1,2007-06-05,"1114","Aqua","MODIS",58,6.2,306.1,13.9,"D",0,2007,6
"23",-3.7387,38.1587,345.3,1.2,1.1,2007-06-05,"1114","Aqua","MODIS",92,6.2,301,51.8,"D",0,2007,6
"24",-3.7372,38.1689,337.1,1.2,1.1,2007-06-05,"1114","Aqua","MODIS",87,6.2,301.1,33.9,"D",0,2007,6
"25",-3.7482,38.1601,328.8,1.2,1.1,2007-06-05,"1114","Aqua","MODIS",48,6.2,300.6,18.3,"D",0,2007,6
"26",0.5325,34.6643,330.2,1,1,2007-06-05,"1115","Aqua","MODIS",83,6.2,298.3,23.7,"D",0,2007,6
"27",2.7719,39.4072,306.5,1,1,2007-06-06,"1945","Terra","MODIS",38,6.2,284.2,7.4,"N",0,2007,6
"28",2.7563,39.4285,322.2,1,1,2007-06-06,"1945","Terra","MODIS",100,6.2,284.7,21.1,"N",0,2007,6
"29",2.7549,39.4191,307,1,1,2007-06-06,"1945","Terra","MODIS",31,6.2,283.4,7.6,"N",0,2007,6
"30",2.7654,39.4271,315.8,1,1,2007-06-06,"1945","Terra","MODIS",82,6.2,283.6,14.1,"N",0,2007,6
"31",2.7641,39.4178,332.3,1,1,2007-06-06,"1945","Terra","MODIS",100,6.2,285,33.3,"N",0,2007,6
"32",2.7732,39.4165,335.7,1,1,2007-06-06,"1945","Terra","MODIS",100,6.2,285.3,39.3,"N",0,2007,6
"33",2.7712,39.4347,302.9,1.6,1.3,2007-06-06,"2240","Aqua","MODIS",25,6.2,288.3,8.5,"N",0,2007,6
"34",2.7846,39.4217,310.7,1.6,1.3,2007-06-06,"2240","Aqua","MODIS",81,6.2,288.4,18.8,"N",0,2007,6
"35",2.7849,39.4434,348.3,1.2,1.1,2007-06-07,"0805","Terra","MODIS",93,6.2,305.1,60.3,"D",0,2007,6
"36",2.775,39.442,348.8,1.2,1.1,2007-06-07,"0805","Terra","MODIS",94,6.2,306.8,58.5,"D",0,2007,6
"37",2.7734,39.453,339.2,1.3,1.1,2007-06-07,"0805","Terra","MODIS",87,6.2,306.6,34.1,"D",0,2007,6
"38",2.7717,39.4641,329.3,1.3,1.1,2007-06-07,"0805","Terra","MODIS",64,6.2,305.5,16.3,"D",0,2007,6
"39",2.7651,39.4405,337.2,1.2,1.1,2007-06-07,"0805","Terra","MODIS",85,6.2,307.1,27.2,"D",0,2007,6
"40",2.7634,39.4516,335,1.3,1.1,2007-06-07,"0805","Terra","MODIS",83,6.2,306.4,23.3,"D",0,2007,6
"41",2.7618,39.4627,331.5,1.3,1.1,2007-06-07,"0805","Terra","MODIS",71,6.2,305.9,19.1,"D",0,2007,6
"42",2.7585,39.4169,327.4,1.2,1.1,2007-06-07,"0805","Terra","MODIS",48,6.2,305.5,12,"D",0,2007,6
"43",2.7469,39.4266,327.3,1.2,1.1,2007-06-07,"0805","Terra","MODIS",51,6.2,305.1,12,"D",0,2007,6
"44",2.795,39.4592,333.9,1.1,1,2007-06-07,"1103","Aqua","MODIS",35,6.2,301.7,19.7,"D",0,2007,6
"45",2.8339,39.4637,337,1.1,1,2007-06-07,"1103","Aqua","MODIS",33,6.2,304.8,27.2,"D",0,2007,6
"46",2.7799,39.4568,337.5,1.1,1,2007-06-07,"1103","Aqua","MODIS",63,6.2,309.9,20.7,"D",0,2007,6
"47",2.7893,39.4555,354.2,1.1,1,2007-06-07,"1103","Aqua","MODIS",96,6.2,306.7,58.5,"D",0,2007,6
"48",2.7879,39.4457,345.1,1.1,1,2007-06-07,"1103","Aqua","MODIS",89,6.2,311.8,34.9,"D",0,2007,6
"49",2.7909,39.4297,346.5,1.1,1,2007-06-07,"1103","Aqua","MODIS",90,6.2,311.4,40.9,"D",0,2007,6
"50",2.7937,39.4493,347.1,1.1,1,2007-06-07,"1103","Aqua","MODIS",83,6.2,310,43.5,"D",0,2007,6
"51",2.8513,39.4511,358.8,1.1,1,2007-06-07,"1103","Aqua","MODIS",99,6.2,304.8,79,"D",0,2007,6
"52",2.8325,39.4538,354.5,1.1,1,2007-06-07,"1103","Aqua","MODIS",96,6.2,309.7,63.7,"D",0,2007,6
"53",2.8405,39.4427,339.6,1.1,1,2007-06-07,"1103","Aqua","MODIS",81,6.2,308.9,26.7,"D",0,2007,6
"54",2.7598,39.4497,337.2,1.1,1,2007-06-07,"1103","Aqua","MODIS",58,6.2,310.8,18.4,"D",0,2007,6
"55",2.8419,39.4525,360.6,1.1,1,2007-06-07,"1103","Aqua","MODIS",100,6.2,310.1,82.4,"D",0,2007,6
"56",2.8433,39.4623,367.9,1.1,1,2007-06-07,"1103","Aqua","MODIS",100,6.2,305.6,109.9,"D",0,2007,6
"57",2.8298,39.4342,336.7,1.1,1,2007-06-07,"1103","Aqua","MODIS",64,6.2,309.1,20.7,"D",0,2007,6
"58",2.8003,39.4284,346.1,1.1,1,2007-06-07,"1103","Aqua","MODIS",90,6.2,310.7,39.8,"D",0,2007,6
"59",2.8232,39.4552,349.1,1.1,1,2007-06-07,"1103","Aqua","MODIS",88,6.2,309.1,50.6,"D",0,2007,6
"60",-2.0571,37.4046,313.6,4,1.9,2007-06-08,"1145","Aqua","MODIS",46,6.2,288.2,53.4,"D",0,2007,6
"61",-2.6593,37.9093,322.8,1.4,1.2,2007-06-09,"1049","Aqua","MODIS",65,6.2,297.2,23.9,"D",0,2007,6
"62",-2.6635,37.9152,325.8,1.4,1.2,2007-06-09,"1049","Aqua","MODIS",64,6.2,298.5,28.9,"D",0,2007,6
