"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month"
"1",-2.3375,38.1422,311.7,3.6,1.8,2009-12-01,"0831","Terra","MODIS",12,6.2,293.9,48.3,"D",0,2009,12
"2",0.3368,34.6061,326,1.7,1.3,2009-12-01,"0831","Terra","MODIS",81,6.2,299.4,35.8,"D",0,2009,12
"3",0.3392,34.6001,319.7,1.7,1.3,2009-12-01,"0831","Terra","MODIS",75,6.2,299,21.3,"D",0,2009,12
"4",0.3371,34.6151,317,1.7,1.3,2009-12-01,"0831","Terra","MODIS",72,6.2,300.5,15.7,"D",0,2009,12
"5",3.938,36.6926,327,1.9,1.3,2009-12-01,"1130","Aqua","MODIS",66,6.2,305,23,"D",0,2009,12
"6",3.9403,36.7097,328.4,1.9,1.4,2009-12-01,"1130","Aqua","MODIS",71,6.2,303.5,27.9,"D",0,2009,12
"7",0.34,34.386,318.4,1.2,1.1,2009-12-01,"1130","Aqua","MODIS",64,6.2,300.2,10.5,"D",0,2009,12
"8",3.9307,36.7052,318.4,2.8,1.6,2009-12-02,"0734","Terra","MODIS",52,6.2,295.9,28.8,"D",0,2009,12
"9",-0.1691,39.4046,315.7,2.3,1.5,2009-12-02,"1034","Aqua","MODIS",0,6.2,292.2,24,"D",0,2009,12
"10",3.9191,36.6907,321.2,3.2,1.7,2009-12-02,"1035","Aqua","MODIS",65,6.2,296,37.9,"D",0,2009,12
"11",3.9214,36.7032,305,1,1,2009-12-02,"1958","Terra","MODIS",58,6.2,294.6,4.5,"N",0,2009,12
"12",3.9291,36.6929,310.4,1,1,2009-12-02,"1958","Terra","MODIS",78,6.2,294.1,7.7,"N",0,2009,12
"13",3.9202,36.6942,307.3,1,1,2009-12-02,"1958","Terra","MODIS",68,6.2,294.1,5.9,"N",0,2009,12
"14",3.9252,36.6955,304.7,1.6,1.3,2009-12-02,"2255","Aqua","MODIS",61,6.2,292.7,11,"N",0,2009,12
"15",3.9214,36.6946,361,1.3,1.1,2009-12-03,"0817","Terra","MODIS",100,6.2,306.7,109.9,"D",0,2009,12
"16",3.9197,36.7059,322,1.3,1.1,2009-12-03,"0817","Terra","MODIS",45,6.2,302.2,11.3,"D",0,2009,12
"17",3.9231,36.6831,345.5,1.3,1.1,2009-12-03,"0817","Terra","MODIS",91,6.2,303.6,57.5,"D",0,2009,12
"18",0.9505,35.2281,322,1.1,1.1,2009-12-03,"0818","Terra","MODIS",60,6.2,304,13.5,"D",0,2009,12
"19",-2.7791,37.7668,317.2,1.9,1.4,2009-12-03,"0819","Terra","MODIS",12,6.2,297.1,25.4,"D",0,2009,12
"20",3.9078,36.6884,304.3,1.4,1.2,2009-12-04,"1946","Terra","MODIS",59,6.2,292.3,6.5,"N",0,2009,12
