"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month"
"1",1.4127,40.6954,305.6,1.7,1.3,2012-08-01,"1926","Terra","MODIS",58,6.2,292.5,8.1,"N",0,2012,8
"2",1.5706,40.6667,304.7,1.7,1.3,2012-08-01,"1926","Terra","MODIS",60,6.2,292.5,8.5,"N",0,2012,8
"3",1.5723,40.4551,305,1.8,1.3,2012-08-01,"1926","Terra","MODIS",38,6.2,290.9,10.5,"N",0,2012,8
"4",1.4018,40.6877,305,1.7,1.3,2012-08-01,"1926","Terra","MODIS",29,6.2,292.5,7.4,"N",0,2012,8
"5",2.8536,38.7047,308.1,2.3,1.5,2012-08-01,"1927","Terra","MODIS",31,6.2,286.9,25.6,"N",0,2012,8
"6",2.8398,38.7091,325.3,1.2,1.1,2012-08-02,"0746","Terra","MODIS",42,6.2,296.6,14.2,"D",0,2012,8
"7",2.8383,38.7194,322.9,1.2,1.1,2012-08-02,"0746","Terra","MODIS",41,6.2,294,12.5,"D",0,2012,8
"8",2.8236,38.6855,326.9,1.2,1.1,2012-08-02,"0746","Terra","MODIS",67,6.2,296.4,17.3,"D",0,2012,8
"9",2.8221,38.6959,328.9,1.2,1.1,2012-08-02,"0746","Terra","MODIS",56,6.2,296.6,19.9,"D",0,2012,8
"10",-0.7143,38.4647,318.9,1.1,1,2012-08-02,"0747","Terra","MODIS",54,6.2,297.2,9.6,"D",0,2012,8
"11",-1.3694,41.28,321.9,1.1,1,2012-08-02,"1043","Aqua","MODIS",55,6.2,297.6,13.8,"D",0,2012,8
"12",1.6029,40.4319,328.1,1.1,1.1,2012-08-02,"1044","Aqua","MODIS",57,6.2,301.5,13.8,"D",0,2012,8
"13",-0.7207,38.4575,328.9,1.6,1.2,2012-08-02,"1044","Aqua","MODIS",74,6.2,296.3,39.1,"D",0,2012,8
"14",2.8359,38.7187,330.3,1.3,1.1,2012-08-02,"1045","Aqua","MODIS",53,6.2,298.3,28.5,"D",0,2012,8
"15",2.8138,38.6909,332,1.3,1.2,2012-08-02,"1045","Aqua","MODIS",72,6.2,299,32.6,"D",0,2012,8
"16",2.8224,38.6774,336.4,1.4,1.2,2012-08-02,"1045","Aqua","MODIS",70,6.2,300.1,40.5,"D",0,2012,8
"17",2.8264,38.6604,321.4,3.2,1.7,2012-08-03,"0829","Terra","MODIS",16,6.2,281.6,56.4,"D",0,2012,8
"18",2.807,38.6863,320.3,3.2,1.7,2012-08-03,"0829","Terra","MODIS",6,6.2,280,55.7,"D",0,2012,8
"19",2.8799,38.6113,321.3,3.1,1.7,2012-08-03,"0829","Terra","MODIS",16,6.2,283.6,53.1,"D",0,2012,8
"20",-0.7508,38.3751,310.1,3.5,1.8,2012-08-03,"0830","Terra","MODIS",52,6.2,279.7,36.9,"D",0,2012,8
"21",-0.7612,38.3689,311.5,3.5,1.8,2012-08-03,"0830","Terra","MODIS",61,6.2,278.2,41.9,"D",0,2012,8
"22",-3.7591,39.1994,314.7,4.5,2,2012-08-03,"0831","Terra","MODIS",52,6.2,285.7,86.7,"D",0,2012,8
"23",-3.7599,39.1945,313,4.5,2,2012-08-03,"0831","Terra","MODIS",14,6.2,285.7,69.7,"D",0,2012,8
"24",-0.5852,38.5047,319,2.2,1.4,2012-08-03,"1127","Aqua","MODIS",48,6.2,288.2,29.2,"D",0,2012,8
"25",0.0373,34.0214,312.2,1.1,1.1,2012-08-03,"1127","Aqua","MODIS",59,6.2,293,7.6,"D",0,2012,8
"26",2.8001,38.6899,322,2.6,1.6,2012-08-03,"1127","Aqua","MODIS",0,6.2,291.3,43.1,"D",0,2012,8
"27",-0.5862,38.4974,315.1,2.2,1.4,2012-08-03,"1127","Aqua","MODIS",53,6.2,288.1,21.2,"D",0,2012,8
"28",2.0279,39.9998,324.7,3.2,1.7,2012-08-03,"1127","Aqua","MODIS",62,6.2,297.5,46.5,"D",0,2012,8
"29",2.8845,38.5944,335.3,2.6,1.5,2012-08-03,"1128","Aqua","MODIS",59,6.2,294.1,91.7,"D",0,2012,8
"30",2.8074,38.7078,323,2.6,1.6,2012-08-03,"1128","Aqua","MODIS",57,6.2,292.5,47.2,"D",0,2012,8
"31",-2.062,40.7151,318.7,1.2,1.1,2012-08-04,"0735","Terra","MODIS",48,6.2,300.8,9.9,"D",0,2012,8
"32",-1.4779,41.0536,315.4,1.1,1.1,2012-08-04,"0735","Terra","MODIS",29,6.2,298.1,9.3,"D",0,2012,8
"33",-1.4239,34.8566,304.5,1.4,1.2,2012-08-04,"1956","Terra","MODIS",19,6.2,281.3,11.5,"N",0,2012,8
"34",-2.7553,37.9632,302.8,1,1,2012-08-04,"1956","Terra","MODIS",51,6.2,285.1,7.5,"N",0,2012,8
"35",2.8512,38.5644,310.2,1,1,2012-08-04,"1957","Terra","MODIS",12,6.2,292.5,6.8,"N",0,2012,8
"36",2.7981,38.6466,309.8,1,1,2012-08-04,"1957","Terra","MODIS",78,6.2,292,8.2,"N",0,2012,8
"37",2.7968,38.6375,303.4,1,1,2012-08-04,"1957","Terra","MODIS",55,6.2,291.3,3.8,"N",0,2012,8
"38",2.8357,38.5852,306.3,1,1,2012-08-04,"1957","Terra","MODIS",26,6.2,292.4,4.9,"N",0,2012,8
"39",2.8448,38.5839,308.6,1,1,2012-08-04,"1957","Terra","MODIS",32,6.2,291.8,6.2,"N",0,2012,8
"40",2.7852,38.6829,317.5,1,1,2012-08-04,"1957","Terra","MODIS",95,6.2,292.4,13.9,"N",0,2012,8
"41",2.7866,38.6921,305.5,1,1,2012-08-04,"1957","Terra","MODIS",64,6.2,292,4.9,"N",0,2012,8
"42",2.7826,38.6645,310,1,1,2012-08-04,"1957","Terra","MODIS",10,6.2,291.8,7.2,"N",0,2012,8
"43",2.8435,38.5748,314.9,1,1,2012-08-04,"1957","Terra","MODIS",89,6.2,292.2,10.8,"N",0,2012,8
"44",2.7895,38.9089,300.4,1,1,2012-08-04,"1957","Terra","MODIS",27,6.2,290,3.2,"N",0,2012,8
"45",2.7908,38.9182,313.5,1,1,2012-08-04,"1957","Terra","MODIS",87,6.2,290.6,12.3,"N",0,2012,8
"46",2.8759,38.5456,302.5,1,1,2012-08-04,"1957","Terra","MODIS",37,6.2,291.5,2.8,"N",0,2012,8
"47",2.7839,38.6737,316.5,1,1,2012-08-04,"1957","Terra","MODIS",72,6.2,292.3,12.5,"N",0,2012,8
"48",2.7857,38.6512,300.4,1.2,1.1,2012-08-04,"2252","Aqua","MODIS",22,6.2,289.7,4.1,"N",0,2012,8
"49",2.7832,38.6891,309.7,1.2,1.1,2012-08-04,"2252","Aqua","MODIS",21,6.2,290.3,9.2,"N",0,2012,8
"50",2.8382,38.58,303.5,1.2,1.1,2012-08-04,"2252","Aqua","MODIS",24,6.2,291.1,4.9,"N",0,2012,8
