"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month"
"1",-1.7352,41.04,334,1,1,2010-11-01,"0747","Terra","MODIS",76,6.2,288.9,31.3,"D",0,2010,11
"2",-1.7513,40.8373,320.3,1,1,2010-11-01,"0747","Terra","MODIS",51,6.2,299,11.7,"D",0,2010,11
"3",-1.3326,41.3062,323.5,1,1,2010-11-01,"0747","Terra","MODIS",36,6.2,302.2,13.2,"D",0,2010,11
"4",-1.5391,41.2111,324.5,1,1,2010-11-01,"0747","Terra","MODIS",18,6.2,302.2,13.7,"D",0,2010,11
"5",-1.5374,41.1365,323.1,1,1,2010-11-01,"0747","Terra","MODIS",66,6.2,301.9,12.2,"D",0,2010,11
"6",-3.54,39.7457,321.8,1.4,1.2,2010-11-01,"1043","Aqua","MODIS",39,6.2,295.3,13.9,"D",0,2010,11
"7",-1.6619,41.0619,311.9,1.1,1.1,2010-11-01,"1044","Aqua","MODIS",41,6.2,288.5,7.7,"D",0,2010,11
"8",1.2264,38.9596,333,1.4,1.2,2010-11-01,"1045","Aqua","MODIS",52,6.2,302.9,29.8,"D",0,2010,11
"9",4.6273,34.8805,307,1.1,1.1,2010-11-03,"1958","Terra","MODIS",66,6.2,296.2,6.2,"N",0,2010,11
"10",1.2141,38.9392,317.3,2,1.4,2010-11-04,"0817","Terra","MODIS",38,6.2,297.5,30.6,"D",0,2010,11
"11",1.0751,39.0811,318,2.1,1.4,2010-11-04,"0817","Terra","MODIS",33,6.2,296.1,30.2,"D",0,2010,11
"12",4.6338,34.9785,326.9,1,1,2010-11-04,"0817","Terra","MODIS",48,6.2,305.3,8.6,"D",0,2010,11
"13",4.6415,34.9891,328.1,1,1,2010-11-04,"0817","Terra","MODIS",51,6.2,303.7,9.3,"D",0,2010,11
"14",4.6429,34.9798,335.9,1,1,2010-11-04,"0817","Terra","MODIS",81,6.2,305.4,21,"D",0,2010,11
"15",4.6442,34.9706,337.9,1,1,2010-11-04,"0817","Terra","MODIS",83,6.2,306.3,25.1,"D",0,2010,11
"16",4.6502,34.9869,333,1,1,2010-11-04,"0817","Terra","MODIS",77,6.2,302.8,16.1,"D",0,2010,11
"17",4.6754,34.9432,326.4,1,1,2010-11-04,"0817","Terra","MODIS",38,6.2,303,8.4,"D",0,2010,11
