"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month"
"1",-2.212,39.6825,320.5,1.5,1.2,2020-02-01,"1114","Aqua","MODIS",26,6.03,293.5,14.2,"D",0,2020,2
"2",0.2198,36.5238,313.5,1,1,2020-02-03,"0806","Terra","MODIS",62,6.03,300.9,5.6,"D",0,2020,2
"3",-0.7814,36.4413,310.7,1,1,2020-02-03,"0806","Terra","MODIS",63,6.03,298,4.6,"D",2,2020,2
"4",-2.1952,39.6549,323.3,1.1,1.1,2020-02-05,"1049","Aqua","MODIS",64,6.03,300.7,14.9,"D",0,2020,2
"5",-2.0485,39.7097,322.9,1.8,1.3,2020-02-07,"1037","Aqua","MODIS",75,6.03,299.6,17,"D",0,2020,2
"6",-2.0413,39.7036,322.9,1.8,1.3,2020-02-07,"1037","Aqua","MODIS",66,6.03,301.9,17.2,"D",0,2020,2
"7",0.9423,40.5914,331.5,1.4,1.2,2020-02-07,"1038","Aqua","MODIS",62,6.03,307.9,18.4,"D",0,2020,2
"8",0.8466,35.3588,312.8,1.5,1.2,2020-02-08,"0824","Terra","MODIS",55,6.03,299.5,10.1,"D",0,2020,2
"9",0.8447,35.3717,314.4,1.5,1.2,2020-02-08,"0824","Terra","MODIS",61,6.03,299.9,12.3,"D",0,2020,2
"10",-0.0419,35.0054,318.7,1.4,1.2,2020-02-08,"0825","Terra","MODIS",74,6.03,299.9,17.7,"D",0,2020,2
"11",-3.5349,37.7314,335.6,1.3,1.1,2020-02-08,"1120","Aqua","MODIS",84,6.03,299.4,43.2,"D",0,2020,2
"12",1.633,38.6964,343.6,1.9,1.3,2020-02-08,"1121","Aqua","MODIS",89,6.03,308.1,77.4,"D",0,2020,2
"13",1.6292,38.7071,332.8,1.9,1.3,2020-02-08,"1121","Aqua","MODIS",76,6.03,305.8,33.8,"D",0,2020,2
"14",1.6269,38.6903,331.9,1.9,1.3,2020-02-08,"1121","Aqua","MODIS",75,6.03,307.9,31.9,"D",0,2020,2
"15",-1.8456,40.9803,309.1,2.4,1.5,2020-02-09,"1025","Aqua","MODIS",18,6.03,291.6,16.5,"D",0,2020,2
"16",1.2283,34.8269,333.6,1,1,2020-02-10,"0812","Terra","MODIS",85,6.03,305.5,22.3,"D",0,2020,2
"17",1.1965,34.7951,325.9,1,1,2020-02-10,"0812","Terra","MODIS",78,6.03,305.2,14.4,"D",0,2020,2
"18",1.1952,34.804,329.6,1,1,2020-02-10,"0812","Terra","MODIS",82,6.03,305.6,18.7,"D",0,2020,2
"19",1.0491,34.9162,325.3,1,1,2020-02-10,"0812","Terra","MODIS",76,6.03,304,14.5,"D",0,2020,2
"20",1.0286,34.9315,320.1,1,1,2020-02-10,"0812","Terra","MODIS",69,6.03,306.4,9.4,"D",0,2020,2
"21",0.8443,35.3669,322,1,1,2020-02-10,"0812","Terra","MODIS",73,6.03,304.7,12.2,"D",0,2020,2
"22",-0.0129,35.1837,318.7,1,1,2020-02-10,"0812","Terra","MODIS",71,6.03,301.4,11,"D",0,2020,2
"23",-0.7543,36.4682,312.9,1.2,1.1,2020-02-10,"0813","Terra","MODIS",60,6.03,300.5,6.9,"D",0,2020,2
"24",-2.4149,39.4382,343.7,1.1,1.1,2020-02-10,"1108","Aqua","MODIS",89,6.03,311.1,33.1,"D",0,2020,2
"25",-2.4039,39.447,341.4,1.1,1.1,2020-02-10,"1108","Aqua","MODIS",86,6.03,313.9,26.4,"D",0,2020,2
"26",-2.4054,39.4368,337.1,1.1,1.1,2020-02-10,"1108","Aqua","MODIS",69,6.03,314.4,18.1,"D",0,2020,2
"27",-0.9951,34.7806,316.2,1.1,1.1,2020-02-10,"1108","Aqua","MODIS",60,6.03,302.6,8.3,"D",0,2020,2
"28",-0.9965,34.7706,328.2,1.1,1.1,2020-02-10,"1108","Aqua","MODIS",80,6.03,303.6,23,"D",0,2020,2
"29",-0.6217,34.1848,314.5,1.2,1.1,2020-02-10,"1108","Aqua","MODIS",36,6.03,300.9,7.4,"D",0,2020,2
"30",-0.3033,35.8108,318.2,1,1,2020-02-10,"1108","Aqua","MODIS",62,6.03,305.5,7.7,"D",0,2020,2
"31",0.4503,35.3587,318.9,1,1,2020-02-10,"1109","Aqua","MODIS",56,6.03,307.9,8.3,"D",0,2020,2
"32",1.0497,34.9146,321.2,1.1,1,2020-02-10,"1109","Aqua","MODIS",51,6.03,309.3,9.4,"D",0,2020,2
"33",1.1814,34.8034,327.3,1.1,1,2020-02-10,"1109","Aqua","MODIS",77,6.03,307.3,13.8,"D",0,2020,2
"34",1.1906,34.8019,327.7,1.1,1,2020-02-10,"1109","Aqua","MODIS",77,6.03,309.8,15.1,"D",0,2020,2
"35",4.629,34.7514,323.5,1.4,1.2,2020-02-12,"0759","Terra","MODIS",54,6.03,305.3,10.2,"D",0,2020,2
"36",4.6186,34.7499,325.2,1.4,1.2,2020-02-12,"0759","Terra","MODIS",61,6.03,305.1,13.1,"D",0,2020,2
"37",4.6224,34.7444,326,1.4,1.2,2020-02-12,"0759","Terra","MODIS",71,6.03,305.9,15.4,"D",0,2020,2
"38",1.5386,35.4913,328.8,1.1,1.1,2020-02-12,"0800","Terra","MODIS",76,6.03,305.7,18.2,"D",0,2020,2
"39",1.5371,35.5014,348.6,1.1,1.1,2020-02-12,"0800","Terra","MODIS",93,6.03,306.7,56.6,"D",0,2020,2
"40",0.614,35.1875,317.5,1.1,1.1,2020-02-12,"0800","Terra","MODIS",57,6.03,301,7.7,"D",0,2020,2
"41",0.6126,35.1977,327.9,1.1,1.1,2020-02-12,"0800","Terra","MODIS",78,6.03,302,20.7,"D",0,2020,2
"42",-0.2175,35.1444,318,1.1,1.1,2020-02-12,"0800","Terra","MODIS",66,6.03,301.8,7.8,"D",0,2020,2
"43",-0.9727,37.0871,315,1,1,2020-02-12,"0800","Terra","MODIS",49,6.03,301,5.1,"D",0,2020,2
"44",-2.4222,39.4837,333,1,1,2020-02-12,"1056","Aqua","MODIS",56,6.03,308,15.6,"D",0,2020,2
"45",1.4114,40.8637,337.8,1.1,1,2020-02-12,"1057","Aqua","MODIS",81,6.03,306.1,25.4,"D",0,2020,2
"46",1.41,40.8543,348.5,1.1,1,2020-02-12,"1057","Aqua","MODIS",92,6.03,305.2,46.5,"D",0,2020,2
"47",1.7451,38.3098,325.2,1,1,2020-02-12,"1057","Aqua","MODIS",15,6.03,305.1,8.8,"D",0,2020,2
"48",1.7437,38.3007,329.6,1,1,2020-02-12,"1057","Aqua","MODIS",60,6.03,305.5,14.5,"D",0,2020,2
"49",3.2873,38.4692,334.6,1,1,2020-02-12,"1057","Aqua","MODIS",66,6.03,305.7,20.7,"D",0,2020,2
"50",3.286,38.4602,342.4,1,1,2020-02-12,"1057","Aqua","MODIS",86,6.03,310.3,33.1,"D",0,2020,2
"51",4.6079,34.744,339.7,1.5,1.2,2020-02-12,"1058","Aqua","MODIS",86,6.03,311.5,41.7,"D",0,2020,2
"52",4.6142,34.7495,338.5,1.5,1.2,2020-02-12,"1058","Aqua","MODIS",85,6.03,311.2,34,"D",0,2020,2
"53",4.6122,34.7366,332.4,1.5,1.2,2020-02-12,"1058","Aqua","MODIS",73,6.03,311.6,20.7,"D",0,2020,2
"54",4.6248,34.7479,346.3,1.5,1.2,2020-02-12,"1058","Aqua","MODIS",91,6.03,312.7,58.5,"D",0,2020,2
"55",4.6355,34.7463,334.1,1.5,1.2,2020-02-12,"1058","Aqua","MODIS",66,6.03,312,21.4,"D",0,2020,2
"56",-2.0733,36.0789,311.7,4.3,1.9,2020-02-13,"0844","Terra","MODIS",54,6.03,290.4,49,"D",0,2020,2
"57",1.3961,40.8406,306.5,1.6,1.3,2020-02-13,"1927","Terra","MODIS",65,6.03,292.2,9,"N",0,2020,2
"58",2.9994,39.4519,326,1.1,1,2020-02-14,"0747","Terra","MODIS",73,6.03,301.4,16,"D",0,2020,2
"59",1.4056,40.8286,356.7,1,1,2020-02-14,"0747","Terra","MODIS",98,6.03,310.3,60.3,"D",0,2020,2
"60",1.4043,40.8375,359.8,1,1,2020-02-14,"0747","Terra","MODIS",99,6.03,312,68.2,"D",0,2020,2
"61",1.4017,40.8552,334.7,1,1,2020-02-14,"0747","Terra","MODIS",78,6.03,308.3,17.6,"D",0,2020,2
"62",1.3967,40.8273,365,1,1,2020-02-14,"0747","Terra","MODIS",100,6.03,308.7,83.2,"D",0,2020,2
"63",1.3954,40.8362,340.8,1,1,2020-02-14,"0747","Terra","MODIS",86,6.03,310.2,27.3,"D",0,2020,2
"64",-1.4212,40.0087,324.8,1,1,2020-02-14,"0748","Terra","MODIS",42,6.03,301.2,11.1,"D",0,2020,2
"65",-1.7139,41.3712,328,1,1,2020-02-14,"0748","Terra","MODIS",80,6.03,291.9,22.3,"D",0,2020,2
"66",-1.7558,41.2833,319.8,1,1,2020-02-14,"0748","Terra","MODIS",65,6.03,290.7,12.8,"D",0,2020,2
"67",-1.7571,41.2926,312.7,1,1,2020-02-14,"0748","Terra","MODIS",38,6.03,291.2,6.1,"D",0,2020,2
"68",-1.7559,41.2929,328.2,1.1,1,2020-02-14,"1043","Aqua","MODIS",49,6.03,301.5,17.3,"D",0,2020,2
"69",-1.7167,41.367,320.8,1.1,1,2020-02-14,"1043","Aqua","MODIS",68,6.03,298.5,11.8,"D",0,2020,2
"70",1.3935,40.8536,360.5,1.1,1,2020-02-14,"1044","Aqua","MODIS",100,6.03,310.1,79.2,"D",0,2020,2
"71",1.3893,40.8248,338.5,1.1,1,2020-02-14,"1044","Aqua","MODIS",55,6.03,312.6,25.2,"D",0,2020,2
"72",1.4106,40.8413,336.1,1.1,1,2020-02-14,"1044","Aqua","MODIS",69,6.03,302.6,22.2,"D",0,2020,2
"73",1.4093,40.8318,344.8,1.1,1,2020-02-14,"1044","Aqua","MODIS",89,6.03,308.5,39.1,"D",0,2020,2
"74",1.527,35.4853,319.6,2.5,1.5,2020-02-14,"1045","Aqua","MODIS",31,6.03,294.3,47.2,"D",0,2020,2
"75",1.538,35.4989,321.4,2.5,1.5,2020-02-14,"1045","Aqua","MODIS",71,6.03,295.7,53.4,"D",0,2020,2
"76",2.9851,39.4441,333.5,1.2,1.1,2020-02-14,"1045","Aqua","MODIS",80,6.03,305.6,26.8,"D",0,2020,2
"77",2.9835,39.4333,329.7,1.2,1.1,2020-02-14,"1045","Aqua","MODIS",67,6.03,303.8,18.7,"D",0,2020,2
"78",2.972,39.4449,320.5,3.7,1.8,2020-02-15,"0830","Terra","MODIS",58,6.03,293.2,68.4,"D",0,2020,2
"79",2.9806,39.4388,320.4,3.7,1.8,2020-02-15,"0830","Terra","MODIS",63,6.03,293.6,71.6,"D",0,2020,2
"80",-1.283,39.9681,329.1,1.3,1.1,2020-02-16,"0736","Terra","MODIS",75,6.03,300.2,18.6,"D",0,2020,2
"81",-1.2932,39.9666,329.2,1.3,1.1,2020-02-16,"0736","Terra","MODIS",78,6.03,300.1,17.8,"D",0,2020,2
"82",-2.0348,39.726,323.9,1.3,1.1,2020-02-16,"0736","Terra","MODIS",55,6.03,298.4,10.9,"D",0,2020,2
"83",-1.7155,41.3724,326.6,1.7,1.3,2020-02-16,"1031","Aqua","MODIS",80,6.03,296.3,37.2,"D",0,2020,2
"84",0.6813,40.9628,333.6,1.7,1.3,2020-02-16,"1032","Aqua","MODIS",80,6.03,303.9,33.4,"D",0,2020,2
"85",0.6792,40.9479,328.8,1.7,1.3,2020-02-16,"1032","Aqua","MODIS",69,6.03,302.3,22.3,"D",0,2020,2
