"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month"
"1",0.6363,34.4313,313.7,1.3,1.1,2017-07-09,"0824","Terra","MODIS",66,6.2,294.7,8.3,"D",0,2017,7
"2",-2.416,37.9946,317.3,2.6,1.5,2017-07-09,"0825","Terra","MODIS",39,6.2,302.6,22.3,"D",0,2017,7
"3",-0.0363,37.4747,315.6,2.9,1.6,2017-07-10,"0729","Terra","MODIS",55,6.2,294.5,50.6,"D",0,2017,7
"4",-2.4114,37.9753,320.6,2.4,1.5,2017-07-10,"0730","Terra","MODIS",68,6.2,299.7,33.2,"D",0,2017,7
"5",-2.4235,37.9881,323.2,2.3,1.5,2017-07-10,"0730","Terra","MODIS",73,6.2,299.5,43.3,"D",0,2017,7
"6",-2.4145,37.9961,337.3,2.3,1.5,2017-07-10,"0730","Terra","MODIS",87,6.2,300,106.2,"D",0,2017,7
"7",-0.0604,37.4787,379.9,4.3,1.9,2017-07-10,"1025","Aqua","MODIS",75,6.2,292.5,1241.9,"D",0,2017,7
"8",-0.0658,37.4428,348.7,4.4,1.9,2017-07-10,"1025","Aqua","MODIS",93,6.2,293.2,466.1,"D",0,2017,7
"9",-0.0518,37.4466,352.2,4.4,1.9,2017-07-10,"1025","Aqua","MODIS",95,6.2,295.2,519.3,"D",0,2017,7
"10",-0.0686,37.4512,362.5,4.4,1.9,2017-07-10,"1025","Aqua","MODIS",94,6.2,291.6,745.9,"D",0,2017,7
"11",-0.0636,37.4862,361.2,4.3,1.9,2017-07-10,"1025","Aqua","MODIS",0,6.2,287.6,708.1,"D",0,2017,7
"12",-0.0488,37.4393,326.7,4.4,1.9,2017-07-10,"1025","Aqua","MODIS",64,6.2,293.4,170.7,"D",0,2017,7
"13",-0.0436,37.474,376.3,4.3,1.9,2017-07-10,"1025","Aqua","MODIS",87,6.2,294.2,1121.5,"D",0,2017,7
"14",-0.0468,37.4816,374.4,4.3,1.9,2017-07-10,"1025","Aqua","MODIS",87,6.2,293,1053.5,"D",0,2017,7
"15",1.1451,38.8075,323.9,3.2,1.7,2017-07-10,"1026","Aqua","MODIS",52,6.2,298,46.8,"D",0,2017,7
"16",-0.0246,37.4935,321,1.3,1.1,2017-07-11,"0812","Terra","MODIS",35,6.2,290.3,21,"D",0,2017,7
"17",-0.0345,37.4916,364,1.3,1.1,2017-07-11,"0812","Terra","MODIS",100,6.2,298.9,129.1,"D",0,2017,7
"18",1.2577,38.8521,332.8,1.2,1.1,2017-07-11,"1108","Aqua","MODIS",69,6.2,304,19.2,"D",0,2017,7
"19",-0.0662,37.4573,334.2,1,1,2017-07-11,"1108","Aqua","MODIS",61,6.2,302.8,27,"D",0,2017,7
"20",-0.0559,37.4652,315.6,1,1,2017-07-11,"1108","Aqua","MODIS",22,6.2,291.7,6.8,"D",0,2017,7
"21",-0.0572,37.4562,320.7,1,1,2017-07-11,"1108","Aqua","MODIS",56,6.2,293.8,11.3,"D",0,2017,7
"22",-0.0482,37.455,338.3,1,1,2017-07-11,"1108","Aqua","MODIS",85,6.2,300.2,33.9,"D",0,2017,7
"23",-0.0469,37.464,330.5,1,1,2017-07-11,"1108","Aqua","MODIS",60,6.2,299.9,22.5,"D",0,2017,7
"24",-2.202,40.1426,323.9,1.3,1.1,2017-07-15,"1043","Aqua","MODIS",73,6.2,296.5,18.6,"D",0,2017,7
"25",-0.7383,34.4134,318.1,1.1,1,2017-07-18,"0819","Terra","MODIS",70,6.2,302.9,7.3,"D",0,2017,7
"26",1.1553,38.8066,335.8,1.4,1.2,2017-07-18,"1115","Aqua","MODIS",78,6.2,305.3,32.1,"D",0,2017,7
"27",0.5455,34.308,318.2,1,1,2017-07-18,"1115","Aqua","MODIS",61,6.2,296.7,10.4,"D",0,2017,7
"28",-0.9913,34.6676,319,1,1,2017-07-20,"0807","Terra","MODIS",58,6.2,302.3,7.5,"D",0,2017,7
"29",1.1736,38.831,326.3,1.4,1.2,2017-07-24,"0741","Terra","MODIS",75,6.2,293.5,21.9,"D",0,2017,7
"30",1.1753,38.819,326,1.4,1.2,2017-07-24,"0741","Terra","MODIS",74,6.2,293.5,21,"D",0,2017,7
"31",1.1856,38.8204,319.6,1.4,1.2,2017-07-24,"0741","Terra","MODIS",56,6.2,294.1,11,"D",0,2017,7
"32",1.1325,38.7548,334.4,1,1,2017-07-29,"0800","Terra","MODIS",79,6.2,303.5,26,"D",0,2017,7
"33",-2.5281,38.2905,323.8,1.1,1,2017-07-29,"0801","Terra","MODIS",60,6.2,307.3,9.6,"D",0,2017,7
"34",-2.5972,37.9098,330.6,1.2,1.1,2017-07-29,"1055","Aqua","MODIS",71,6.2,302.5,25.6,"D",0,2017,7
"35",-2.5877,37.9084,339.6,1.2,1.1,2017-07-29,"1055","Aqua","MODIS",84,6.2,302.9,42.4,"D",0,2017,7
"36",1.1893,38.8476,333.9,1,1,2017-07-29,"1056","Aqua","MODIS",61,6.2,310.1,15.1,"D",0,2017,7
"37",-0.2263,37.833,326,1.1,1.1,2017-07-29,"1056","Aqua","MODIS",66,6.2,306.1,10.4,"D",0,2017,7
"38",-0.2277,37.8231,323.7,1.1,1.1,2017-07-29,"1056","Aqua","MODIS",59,6.2,306.8,8,"D",0,2017,7
