"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month"
"1",1.2041,36.5434,318.9,2.6,1.6,2007-04-01,"0735","Terra","MODIS",50,6.2,295.4,38.2,"D",0,2007,4
"2",-2.5034,40.5886,325,1.2,1.1,2007-04-01,"0736","Terra","MODIS",54,6.2,302.8,13.6,"D",0,2007,4
"3",-2.5018,40.5782,328,1.2,1.1,2007-04-01,"0736","Terra","MODIS",69,6.2,301.5,17.2,"D",0,2007,4
"4",-2.9288,39.9686,323,2.3,1.5,2007-04-01,"1031","Aqua","MODIS",74,6.2,299.2,30.4,"D",0,2007,4
"5",-1.925,40.9597,324.5,1.8,1.3,2007-04-01,"1031","Aqua","MODIS",67,6.2,296.9,28.8,"D",0,2007,4
"6",-2.9157,39.9825,321,2.3,1.5,2007-04-01,"1031","Aqua","MODIS",33,6.2,300.8,20.4,"D",0,2007,4
"7",-3.0516,40.033,321.3,2.2,1.5,2007-04-01,"1031","Aqua","MODIS",74,6.2,300.1,22.2,"D",0,2007,4
"8",-3.0488,40.053,323.6,2.2,1.4,2007-04-01,"1031","Aqua","MODIS",77,6.2,299.7,27.7,"D",0,2007,4
"9",-2.9186,39.9623,321.6,2.3,1.5,2007-04-01,"1031","Aqua","MODIS",44,6.2,299.6,24.1,"D",0,2007,4
"10",-1.6871,41.4187,321.7,1.7,1.3,2007-04-01,"1031","Aqua","MODIS",70,6.2,299.1,23.1,"D",0,2007,4
"11",0.3181,40.6198,331.3,1.8,1.3,2007-04-01,"1032","Aqua","MODIS",66,6.2,301.1,35.7,"D",0,2007,4
"12",0.3275,40.6023,326.8,1.8,1.3,2007-04-01,"1032","Aqua","MODIS",49,6.2,300.5,27.5,"D",0,2007,4
"13",0.3204,40.6355,339.5,1.8,1.3,2007-04-01,"1032","Aqua","MODIS",87,6.2,305,63.6,"D",0,2007,4
"14",0.3298,40.6181,343.6,1.8,1.3,2007-04-01,"1032","Aqua","MODIS",90,6.2,305.4,81.3,"D",0,2007,4
"15",-2.4006,40.6551,307.8,1.1,1.1,2007-04-01,"1956","Terra","MODIS",70,6.2,295.5,7.1,"N",0,2007,4
"16",0.3916,40.7508,310.4,1.2,1.1,2007-04-01,"1957","Terra","MODIS",41,6.2,297.3,7.1,"N",0,2007,4
"17",2.7234,39.4846,300.8,1.1,1,2007-04-01,"1958","Terra","MODIS",14,6.2,289.1,4.1,"N",0,2007,4
"18",3.8333,34.1812,332.6,1,1,2007-04-02,"0817","Terra","MODIS",64,6.2,307.3,19.5,"D",0,2007,4
"19",0.3383,34.6342,317.1,1.1,1,2007-04-02,"0818","Terra","MODIS",62,6.2,300.9,8.5,"D",0,2007,4
"20",-1.9688,41.112,324,1.9,1.4,2007-04-02,"1114","Aqua","MODIS",23,6.2,302.2,22.9,"D",0,2007,4
"21",-2.4487,40.6866,326.1,1.8,1.3,2007-04-02,"1114","Aqua","MODIS",40,6.2,302.7,18.3,"D",0,2007,4
"22",-2.8581,40.0842,328.6,1.6,1.2,2007-04-02,"1114","Aqua","MODIS",49,6.2,306.6,19.7,"D",0,2007,4
"23",-2.8962,39.9968,328.6,1.5,1.2,2007-04-02,"1114","Aqua","MODIS",72,6.2,305.7,21.6,"D",0,2007,4
"24",-2.9782,40.0572,339,1.6,1.2,2007-04-02,"1114","Aqua","MODIS",86,6.2,302.9,51.5,"D",0,2007,4
"25",-3.3246,39.6649,332.8,1.4,1.2,2007-04-02,"1114","Aqua","MODIS",81,6.2,301.2,32.9,"D",0,2007,4
