"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month"
"1",-2.175,40.8704,316.1,3.3,1.7,2014-02-01,"1019","Aqua","MODIS",26,6.2,296.2,27.6,"D",0,2014,2
"2",1.3076,36.2387,308.9,1.7,1.3,2014-02-01,"1945","Terra","MODIS",76,6.2,296.2,12.8,"N",0,2014,2
"3",3.7998,34.2314,302.7,2.2,1.4,2014-02-01,"1945","Terra","MODIS",51,6.2,292.7,13,"N",0,2014,2
"4",1.0365,34.8097,324.9,1,1,2014-02-02,"0805","Terra","MODIS",54,6.2,309.6,8.8,"D",0,2014,2
"5",0.5183,34.6402,319.6,1.1,1,2014-02-02,"0806","Terra","MODIS",57,6.2,305.1,7.3,"D",0,2014,2
"6",0.5826,35.3901,321.3,1,1,2014-02-02,"0806","Terra","MODIS",58,6.2,307.2,8.4,"D",0,2014,2
"7",-2.0873,40.72,328.5,1.8,1.3,2014-02-02,"0806","Terra","MODIS",72,6.2,302.3,32.3,"D",0,2014,2
"8",-2.082,40.7149,322.1,1.8,1.3,2014-02-02,"0806","Terra","MODIS",53,6.2,302.1,16.3,"D",0,2014,2
"9",0.0157,35.1734,323.5,1,1,2014-02-02,"0806","Terra","MODIS",70,6.2,304,11.9,"D",0,2014,2
"10",-0.1133,35.9829,328.6,1,1,2014-02-02,"0806","Terra","MODIS",68,6.2,311.4,12.3,"D",0,2014,2
"11",-0.1272,35.9537,321,1,1,2014-02-02,"0806","Terra","MODIS",50,6.2,307.9,6,"D",0,2014,2
"12",0.9187,34.9845,323.6,1,1,2014-02-02,"0806","Terra","MODIS",66,6.2,308.3,7.6,"D",0,2014,2
"13",-2.2577,40.5818,342.6,1.1,1,2014-02-02,"1102","Aqua","MODIS",85,6.2,306,34,"D",0,2014,2
"14",-4.5324,39.2317,338.8,1,1,2014-02-02,"1102","Aqua","MODIS",75,6.2,302.9,25.7,"D",0,2014,2
"15",-2.0845,40.7067,342.2,1.1,1.1,2014-02-02,"1102","Aqua","MODIS",85,6.2,305.6,33.6,"D",0,2014,2
"16",-2.0831,40.7167,335.2,1.1,1.1,2014-02-02,"1102","Aqua","MODIS",66,6.2,308.1,19.3,"D",0,2014,2
"17",-2.3079,40.4989,332.2,1.1,1,2014-02-02,"1102","Aqua","MODIS",47,6.2,307.4,15.1,"D",0,2014,2
"18",-2.2986,40.4975,334.6,1.1,1,2014-02-02,"1102","Aqua","MODIS",71,6.2,308.2,17.5,"D",0,2014,2
"19",-4.3921,39.4364,325.4,1,1,2014-02-02,"1102","Aqua","MODIS",44,6.2,304.4,8.1,"D",0,2014,2
"20",-4.3832,39.4351,328.8,1,1,2014-02-02,"1102","Aqua","MODIS",67,6.2,307,12,"D",0,2014,2
"21",-1.8516,41.0477,327.2,1.2,1.1,2014-02-02,"1102","Aqua","MODIS",46,6.2,307.3,12.9,"D",0,2014,2
"22",-1.823,40.9055,331.6,1.2,1.1,2014-02-02,"1102","Aqua","MODIS",68,6.2,305.6,19.7,"D",0,2014,2
"23",-2.4672,40.6044,341.8,1.1,1,2014-02-02,"1102","Aqua","MODIS",84,6.2,303,36.7,"D",0,2014,2
"24",-2.4658,40.6143,338.5,1.1,1,2014-02-02,"1102","Aqua","MODIS",80,6.2,304.8,29.9,"D",0,2014,2
"25",-2.4766,40.6058,329,1.1,1,2014-02-02,"1102","Aqua","MODIS",39,6.2,302.7,15.4,"D",0,2014,2
