"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month"
"1",-1.4045,39.5678,314.8,3.4,1.7,2010-04-01,"0825","Terra","MODIS",37,6.2,290.7,36.3,"D",0,2010,4
"2",-2.4418,40.7374,312.8,4.3,1.9,2010-04-01,"0825","Terra","MODIS",0,6.2,291.9,47.4,"D",0,2010,4
"3",-1.4003,39.5381,316.1,3.3,1.7,2010-04-01,"0825","Terra","MODIS",56,6.2,292,42.3,"D",0,2010,4
"4",-1.9079,40.9363,318.6,2.5,1.5,2010-04-01,"1122","Aqua","MODIS",50,6.2,293.2,23.9,"D",0,2010,4
"5",-1.9493,41.1255,320.9,2.6,1.5,2010-04-01,"1122","Aqua","MODIS",68,6.2,295.7,36.3,"D",0,2010,4
"6",-1.9526,41.1028,320.1,2.5,1.5,2010-04-01,"1122","Aqua","MODIS",52,6.2,295.6,31.7,"D",0,2010,4
"7",-1.9151,40.9321,319.9,2.5,1.5,2010-04-01,"1122","Aqua","MODIS",66,6.2,293.8,31,"D",0,2010,4
"8",2.1366,36.4265,328.7,4.7,2,2010-04-02,"1028","Aqua","MODIS",30,6.2,300.5,142.8,"D",0,2010,4
"9",-1.6948,39.8463,319.5,2,1.4,2010-04-03,"0812","Terra","MODIS",49,6.2,298.8,23.9,"D",0,2010,4
"10",0.8447,39.4007,319.2,1.7,1.3,2010-04-03,"0812","Terra","MODIS",43,6.2,296.1,20,"D",0,2010,4
"11",1.4616,38.2519,318,1.4,1.2,2010-04-03,"0812","Terra","MODIS",22,6.2,297.2,13.8,"D",0,2010,4
"12",-3.3387,39.7323,315.3,2.1,1.4,2010-04-03,"0813","Terra","MODIS",36,6.2,295.3,20.3,"D",0,2010,4
"13",-3.4886,38.9247,314.8,1.8,1.3,2010-04-03,"0813","Terra","MODIS",31,6.2,296,21.7,"D",0,2010,4
"14",-2.5216,40.596,354.5,1.3,1.1,2010-04-03,"1110","Aqua","MODIS",97,6.2,301.4,93.3,"D",0,2010,4
"15",-1.265,36.8591,310.5,1,1,2010-04-03,"1110","Aqua","MODIS",24,6.2,293.4,7.6,"D",0,2010,4
"16",-1.1805,39.9472,315.2,1.2,1.1,2010-04-05,"0800","Terra","MODIS",37,6.2,297.4,11.2,"D",0,2010,4
"17",-2.8109,40.0443,321.5,1,1,2010-04-05,"1057","Aqua","MODIS",58,6.2,303.5,8.3,"D",0,2010,4
"18",-3.0357,40.0796,326.4,1,1,2010-04-05,"1057","Aqua","MODIS",70,6.2,305.7,6.9,"D",0,2010,4
"19",-3.037,40.0707,327.8,1,1,2010-04-05,"1057","Aqua","MODIS",73,6.2,307.5,8.3,"D",0,2010,4
"20",-2.866,40.043,327,1,1,2010-04-05,"1057","Aqua","MODIS",59,6.2,304.9,11,"D",0,2010,4
"21",-2.8724,40.0622,324.4,1,1,2010-04-05,"1057","Aqua","MODIS",32,6.2,304.9,7,"D",0,2010,4
"22",-2.8711,40.0711,349.2,1,1,2010-04-05,"1057","Aqua","MODIS",94,6.2,306.1,44.8,"D",0,2010,4
"23",-2.8097,40.0532,327.3,1,1,2010-04-05,"1057","Aqua","MODIS",73,6.2,302.7,14,"D",0,2010,4
"24",-2.8378,40.0481,324.6,1,1,2010-04-05,"1057","Aqua","MODIS",68,6.2,302.8,9.5,"D",0,2010,4
"25",-2.8365,40.057,348.7,1,1,2010-04-05,"1057","Aqua","MODIS",93,6.2,304.9,46.3,"D",0,2010,4
"26",-4.4926,39.3393,321.3,1,1,2010-04-05,"1057","Aqua","MODIS",71,6.2,303.5,6,"D",0,2010,4
"27",-2.8493,40.0316,333.6,1,1,2010-04-05,"1057","Aqua","MODIS",81,6.2,304.3,20.8,"D",0,2010,4
"28",-2.92,39.8557,340.5,1,1,2010-04-05,"1057","Aqua","MODIS",88,6.2,302.9,34.5,"D",0,2010,4
"29",-2.9188,39.8647,344.2,1,1,2010-04-05,"1057","Aqua","MODIS",90,6.2,299,41.2,"D",0,2010,4
"30",-3.0062,40.0298,325.8,1,1,2010-04-05,"1057","Aqua","MODIS",59,6.2,306.4,7.5,"D",0,2010,4
"31",-2.8132,40.055,335.6,1.3,1.1,2010-04-07,"1045","Aqua","MODIS",85,6.2,298.5,38.7,"D",0,2010,4
