"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month"
"1",-0.4261,35.7147,316.4,1.1,1,2002-06-02,"0802","Terra","MODIS",42,6.2,303.7,9.3,"D",0,2002,6
"2",0.5597,34.663,313.1,2,1.4,2002-06-04,"0749","Terra","MODIS",55,6.2,294.9,19.8,"D",0,2002,6
"3",-0.8584,36.2791,311.5,1.4,1.2,2002-06-04,"0750","Terra","MODIS",41,6.2,299.3,7.3,"D",0,2002,6
"4",-2.2787,38.2328,324.8,1.1,1,2002-06-04,"0750","Terra","MODIS",73,6.2,297.5,16.7,"D",0,2002,6
"5",-0.2573,35.9142,319.5,1.3,1.1,2002-06-07,"0820","Terra","MODIS",60,6.2,305.8,10.7,"D",0,2002,6
"6",-0.1444,35.2132,311.6,1.2,1.1,2002-06-07,"0820","Terra","MODIS",59,6.2,297.7,7.3,"D",0,2002,6
"7",0.5585,34.6192,310.5,1,1,2002-06-09,"0807","Terra","MODIS",48,6.2,297.2,5.4,"D",0,2002,6
"8",-2.7045,37.951,323.2,1,1,2002-06-18,"0802","Terra","MODIS",67,6.2,293.5,15.6,"D",0,2002,6
"9",-1.1198,35.2149,313,1.3,1.1,2002-06-18,"2022","Terra","MODIS",86,6.2,277.5,19.9,"N",0,2002,6
"10",-1.1214,35.2037,305.5,1.3,1.1,2002-06-18,"2022","Terra","MODIS",64,6.2,278.2,12.5,"N",0,2002,6
"11",-1.477,34.9552,317.2,1.8,1.3,2002-06-20,"0749","Terra","MODIS",27,6.2,298.4,20.9,"D",0,2002,6
"12",-2.7636,38.0106,320.2,1.7,1.3,2002-06-22,"0737","Terra","MODIS",71,6.2,298.3,29.4,"D",0,2002,6
"13",-1.5357,34.9708,301.5,1.3,1.2,2002-06-22,"1958","Terra","MODIS",42,6.2,285.5,9.5,"N",0,2002,6
"14",-1.534,34.9828,304.5,1.3,1.1,2002-06-22,"1958","Terra","MODIS",60,6.2,285.1,12.6,"N",0,2002,6
"15",1.054,34.8671,311.4,1.1,1,2002-06-23,"0819","Terra","MODIS",39,6.2,292.8,5.2,"D",0,2002,6
"16",-1.5291,34.9791,334.6,1.2,1.1,2002-06-23,"0820","Terra","MODIS",72,6.2,303.9,31.8,"D",0,2002,6
"17",-2.757,38.0267,315.4,2,1.4,2002-06-23,"0820","Terra","MODIS",54,6.2,295.2,25.3,"D",0,2002,6
"18",-4.0162,39.6181,308.8,1.2,1.1,2002-06-24,"1945","Terra","MODIS",76,6.2,291.5,9.9,"N",0,2002,6
"19",-0.3061,35.1487,314.8,1,1,2002-06-25,"0808","Terra","MODIS",61,6.2,297.9,8,"D",0,2002,6
"20",0.5918,34.7138,306.3,2.3,1.5,2002-06-28,"0838","Terra","MODIS",51,6.2,281.3,15.4,"D",0,2002,6
"21",-2.6024,37.9385,319.3,1.3,1.1,2002-06-29,"0744","Terra","MODIS",61,6.2,301.6,13.6,"D",0,2002,6
"22",0.5527,34.707,327.3,1.3,1.1,2002-06-30,"0826","Terra","MODIS",81,6.2,296.7,32.7,"D",0,2002,6
"23",-0.088,35.0965,319.7,1.5,1.2,2002-06-30,"0826","Terra","MODIS",76,6.2,298.9,20.2,"D",0,2002,6
