"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month"
"1",3.96,34.9013,317.6,3.9,1.8,2015-11-01,"0735","Terra","MODIS",0,6.2,283.6,45.5,"D",0,2015,11
"2",-1.8483,40.013,327.6,1.3,1.1,2015-11-01,"0736","Terra","MODIS",32,6.2,302.2,20,"D",0,2015,11
"3",-1.9071,39.9928,328.9,1.3,1.1,2015-11-01,"0736","Terra","MODIS",41,6.2,302.8,23.9,"D",0,2015,11
"4",-3.4214,37.6696,330.8,1.8,1.3,2015-11-01,"0737","Terra","MODIS",32,6.2,305.6,39.6,"D",0,2015,11
"5",-3.0447,39.3411,335.8,1.4,1.2,2015-11-01,"0737","Terra","MODIS",69,6.2,303.6,30.2,"D",0,2015,11
"6",-1.6845,40.14,321.6,2.1,1.4,2015-11-01,"1031","Aqua","MODIS",50,6.2,298.9,35.1,"D",0,2015,11
"7",-2.3499,39.5176,319.5,2.4,1.5,2015-11-01,"1031","Aqua","MODIS",21,6.2,293.2,24.1,"D",0,2015,11
"8",-2.3574,38.9882,323.5,2.4,1.5,2015-11-02,"0819","Terra","MODIS",70,6.2,300.1,34.4,"D",0,2015,11
"9",-2.5169,38.0877,319.7,2,1.4,2015-11-02,"0819","Terra","MODIS",24,6.2,298.5,36.1,"D",0,2015,11
"10",-2.5477,38.3097,326.8,2.1,1.4,2015-11-02,"0819","Terra","MODIS",77,6.2,299,45.1,"D",0,2015,11
"11",-2.547,38.3155,327.2,2.1,1.4,2015-11-02,"0819","Terra","MODIS",74,6.2,298.8,47.9,"D",0,2015,11
"12",-3.1734,39.994,313.2,2.9,1.6,2015-11-02,"0819","Terra","MODIS",23,6.2,293.2,31.6,"D",0,2015,11
"13",-1.5461,39.6484,315,2.6,1.5,2015-11-02,"0819","Terra","MODIS",26,6.2,293.5,32.1,"D",0,2015,11
"14",-4.3928,39.1648,315.9,2.6,1.6,2015-11-02,"0820","Terra","MODIS",21,6.2,294.8,37.9,"D",0,2015,11
"15",-2.8009,37.9957,326.3,1.2,1.1,2015-11-02,"1114","Aqua","MODIS",64,6.2,297.5,20,"D",0,2015,11
"16",-1.4697,40.0183,319.9,2.2,1.4,2015-11-03,"0724","Terra","MODIS",45,6.2,295.4,30.6,"D",0,2015,11
"17",-1.1029,39.23,315.1,4.3,1.9,2015-11-03,"1019","Aqua","MODIS",42,6.2,283.6,61,"D",0,2015,11
"18",0.4436,38.9143,322.2,1.3,1.1,2015-11-04,"0806","Terra","MODIS",31,6.2,302.4,17.1,"D",0,2015,11
"19",-0.3012,40.4553,316.5,1.6,1.3,2015-11-04,"0806","Terra","MODIS",36,6.2,298.3,17.4,"D",0,2015,11
"20",-0.3033,40.4698,317.3,1.6,1.3,2015-11-04,"0806","Terra","MODIS",39,6.2,298.9,19.7,"D",0,2015,11
"21",-0.1286,39.1212,318.5,1.3,1.1,2015-11-04,"0806","Terra","MODIS",20,6.2,299.5,14,"D",0,2015,11
"22",-2.6176,39.1731,314.1,1.4,1.2,2015-11-04,"0807","Terra","MODIS",23,6.2,289.9,13.5,"D",0,2015,11
"23",-2.1353,39.8068,318.2,1.6,1.2,2015-11-04,"0807","Terra","MODIS",42,6.2,296.4,18.6,"D",0,2015,11
"24",-0.9669,39.6014,319,1.4,1.2,2015-11-04,"0807","Terra","MODIS",26,6.2,298.7,17.5,"D",0,2015,11
"25",-1.7527,39.3953,314.6,1.4,1.2,2015-11-04,"0807","Terra","MODIS",15,6.2,295.1,13.1,"D",0,2015,11
"26",-3.5471,38.4329,364.3,1,1,2015-11-04,"1101","Aqua","MODIS",100,6.2,294.1,90.2,"D",0,2015,11
"27",-3.5454,38.4334,316.8,4.5,2,2015-11-05,"1144","Aqua","MODIS",42,6.2,290.9,75.9,"D",0,2015,11
"28",-0.2961,39.5268,323.6,1,1,2015-11-06,"0754","Terra","MODIS",0,6.2,298.1,10.8,"D",0,2015,11
"29",-3.544,38.4405,324.3,1,1,2015-11-06,"0755","Terra","MODIS",73,6.2,293.7,15.2,"D",0,2015,11
"30",-0.9284,37.5903,308.6,4.1,1.9,2015-11-07,"0837","Terra","MODIS",30,6.2,289.7,53.9,"D",0,2015,11
"31",1.6148,36.3558,334.2,2.9,1.6,2015-11-07,"0837","Terra","MODIS",0,6.2,309.1,71.7,"D",0,2015,11
"32",1.6159,36.3627,334.1,2.9,1.6,2015-11-07,"0837","Terra","MODIS",0,6.2,309.1,67.4,"D",0,2015,11
"33",1.6344,36.3392,335.2,2.9,1.6,2015-11-07,"0837","Terra","MODIS",73,6.2,309.7,68.7,"D",0,2015,11
"34",1.7398,36.3286,334.9,2.9,1.6,2015-11-07,"0837","Terra","MODIS",86,6.2,310.1,59.4,"D",0,2015,11
"35",1.7271,36.3324,334.1,2.9,1.6,2015-11-07,"0837","Terra","MODIS",85,6.2,308.6,53,"D",0,2015,11
"36",1.7312,36.3065,333.9,2.9,1.6,2015-11-07,"0837","Terra","MODIS",85,6.2,308.9,50,"D",0,2015,11
"37",2.1043,36.4343,332.4,2.9,1.6,2015-11-07,"0837","Terra","MODIS",83,6.2,306.9,68.4,"D",0,2015,11
"38",2.0624,36.4334,330.9,2.9,1.6,2015-11-07,"0837","Terra","MODIS",74,6.2,305.5,54.2,"D",0,2015,11
"39",2.0568,36.4537,331,2.9,1.6,2015-11-07,"0837","Terra","MODIS",32,6.2,305.8,57.6,"D",0,2015,11
"40",2.1204,36.4422,334.3,2.9,1.6,2015-11-07,"0837","Terra","MODIS",84,6.2,307.9,83.3,"D",0,2015,11
"41",2.1495,36.4464,332.3,2.9,1.6,2015-11-07,"0837","Terra","MODIS",61,6.2,306.9,74.3,"D",0,2015,11
"42",2.1059,36.44,333.8,2.9,1.6,2015-11-07,"0837","Terra","MODIS",84,6.2,307.4,78.9,"D",0,2015,11
"43",2.0914,36.4378,331.9,2.9,1.6,2015-11-07,"0837","Terra","MODIS",81,6.2,305.8,65.2,"D",0,2015,11
"44",2.0769,36.4356,332,2.9,1.6,2015-11-07,"0837","Terra","MODIS",82,6.2,305.2,64.7,"D",0,2015,11
"45",2.135,36.4444,333.5,2.9,1.6,2015-11-07,"0837","Terra","MODIS",76,6.2,307.8,81.3,"D",0,2015,11
"46",-4.5503,39.2425,323.5,1.1,1,2015-11-08,"0743","Terra","MODIS",24,6.2,300.2,10.4,"D",0,2015,11
"47",2.8663,36.1983,302.9,1,1,2015-11-08,"2004","Terra","MODIS",18,6.2,291.5,3.1,"N",0,2015,11
"48",1.9925,36.4611,332.7,1.7,1.3,2015-11-09,"0824","Terra","MODIS",66,6.2,307.5,29.1,"D",0,2015,11
"49",1.7332,36.341,332.6,1.1,1,2015-11-11,"0812","Terra","MODIS",46,6.2,308.7,16.1,"D",0,2015,11
"50",1.7317,36.3506,332.6,1.1,1,2015-11-11,"0812","Terra","MODIS",46,6.2,308.8,16.2,"D",0,2015,11
"51",1.7268,36.3205,332.6,1.1,1,2015-11-11,"0812","Terra","MODIS",54,6.2,308.6,14.1,"D",0,2015,11
"52",2.0394,38.7294,319.6,1.5,1.2,2015-11-11,"0812","Terra","MODIS",20,6.2,297.4,19,"D",0,2015,11
"53",1.6331,36.3304,334,1.1,1,2015-11-11,"0812","Terra","MODIS",59,6.2,309.3,17.1,"D",0,2015,11
"54",1.6901,36.3289,333.6,1.1,1,2015-11-11,"0812","Terra","MODIS",56,6.2,309.7,18.5,"D",0,2015,11
