"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month"
"1",-0.1967,35.2244,320.2,1.4,1.2,2009-08-01,"0754","Terra","MODIS",70,6.2,300.7,13.8,"D",0,2009,8
"2",-1.7442,40.9643,323,1,1,2009-08-01,"1053","Aqua","MODIS",73,6.2,302.6,12.6,"D",0,2009,8
"3",-1.7352,40.963,318.5,1,1,2009-08-01,"1053","Aqua","MODIS",37,6.2,300.1,8,"D",0,2009,8
"4",3.8584,34.2379,328.7,2.2,1.4,2009-08-01,"1055","Aqua","MODIS",77,6.2,298.8,46.5,"D",0,2009,8
"5",3.8553,34.2265,327,2.2,1.4,2009-08-01,"1055","Aqua","MODIS",74,6.2,297.8,42.3,"D",0,2009,8
"6",0.0597,34.0162,319.8,1.4,1.2,2009-08-02,"1137","Aqua","MODIS",34,6.2,302.3,9.5,"D",0,2009,8
"7",0.4958,34.4459,316.3,1.3,1.1,2009-08-04,"0824","Terra","MODIS",66,6.2,300.4,8.5,"D",0,2009,8
"8",-0.0427,34.9773,316,1.4,1.2,2009-08-04,"0825","Terra","MODIS",66,6.2,298,13.3,"D",0,2009,8
"9",-0.1214,35.1618,331.8,1.1,1,2009-08-04,"1124","Aqua","MODIS",81,6.2,302.6,22.4,"D",0,2009,8
"10",4.6325,34.4821,336.7,1.1,1,2009-08-04,"1126","Aqua","MODIS",67,6.2,311.6,16.2,"D",0,2009,8
"11",4.6245,34.4933,337.4,1.1,1,2009-08-04,"1126","Aqua","MODIS",46,6.2,312.9,18,"D",0,2009,8
"12",4.6353,34.5018,343.2,1.1,1,2009-08-04,"1126","Aqua","MODIS",81,6.2,314.8,30.3,"D",0,2009,8
"13",4.6311,34.4723,351.1,1.1,1,2009-08-04,"1126","Aqua","MODIS",94,6.2,310.3,48.1,"D",0,2009,8
