"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month"
"1",1.8159,35.4735,321,1,1,2012-10-01,"0811","Terra","MODIS",40,6.2,300.7,6.3,"D",0,2012,10
"2",0.3512,34.5389,327.1,1,1,2012-10-01,"0812","Terra","MODIS",79,6.2,304.6,16.8,"D",0,2012,10
"3",-2.5189,37.8443,321.7,1.5,1.2,2012-10-01,"0812","Terra","MODIS",54,6.2,303.3,26,"D",0,2012,10
"4",-1.1291,37.423,326.5,1.3,1.1,2012-10-01,"0812","Terra","MODIS",72,6.2,308,15,"D",0,2012,10
"5",-1.0096,37.3033,325.9,1.3,1.1,2012-10-01,"0812","Terra","MODIS",73,6.2,304.6,17.9,"D",0,2012,10
"6",-2.1547,40.678,312.4,2.4,1.5,2012-10-01,"0812","Terra","MODIS",15,6.2,294.1,24.4,"D",0,2012,10
"7",-0.133,35.2583,313.9,1,1,2012-10-01,"0812","Terra","MODIS",48,6.2,300.9,5.9,"D",0,2012,10
"8",-1.0112,37.3146,330.6,1.3,1.1,2012-10-01,"0812","Terra","MODIS",79,6.2,305.4,25.7,"D",0,2012,10
"9",0.3961,34.4819,319.2,1,1,2012-10-01,"0812","Terra","MODIS",69,6.2,302.4,8.4,"D",0,2012,10
"10",0.3525,34.53,352.5,1,1,2012-10-01,"0812","Terra","MODIS",96,6.2,304.1,59.6,"D",0,2012,10
"11",-3.5158,37.6894,325.6,1,1,2012-10-01,"1107","Aqua","MODIS",42,6.2,299.7,12.6,"D",0,2012,10
"12",-2.8895,39.8822,330.4,1.2,1.1,2012-10-01,"1107","Aqua","MODIS",73,6.2,305.3,20.1,"D",0,2012,10
"13",-2.892,39.8775,326.3,1.2,1.1,2012-10-01,"1107","Aqua","MODIS",57,6.2,304.6,11.5,"D",0,2012,10
"14",-2.8904,39.888,336.6,1.2,1.1,2012-10-01,"1107","Aqua","MODIS",82,6.2,305.4,29.5,"D",0,2012,10
"15",0.2566,34.3986,318.2,1.1,1.1,2012-10-01,"1108","Aqua","MODIS",65,6.2,303.8,6.6,"D",0,2012,10
"16",-0.935,38.6169,334.3,1.1,1,2012-10-01,"1108","Aqua","MODIS",59,6.2,304,21.8,"D",0,2012,10
"17",0.1872,37.4526,328.1,1,1,2012-10-01,"1108","Aqua","MODIS",58,6.2,313.1,8.9,"D",0,2012,10
"18",-0.718,37.7538,337.2,1,1,2012-10-01,"1108","Aqua","MODIS",81,6.2,317.1,14.5,"D",0,2012,10
"19",-0.4827,38.5012,352.9,1.1,1,2012-10-01,"1108","Aqua","MODIS",95,6.2,312.1,57.4,"D",0,2012,10
"20",-0.4813,38.5109,341.5,1.1,1,2012-10-01,"1108","Aqua","MODIS",85,6.2,309.5,31.9,"D",0,2012,10
"21",-1.275,38.417,337,1.1,1,2012-10-01,"1108","Aqua","MODIS",65,6.2,305.7,28,"D",0,2012,10
"22",-0.4094,38.0388,338.3,1,1,2012-10-01,"1108","Aqua","MODIS",83,6.2,315.9,16.8,"D",0,2012,10
"23",-0.0559,38.0016,338.3,1.1,1,2012-10-01,"1108","Aqua","MODIS",74,6.2,320.3,11.9,"D",0,2012,10
"24",-0.6515,37.7004,331.3,1,1,2012-10-01,"1108","Aqua","MODIS",70,6.2,314.4,9.7,"D",0,2012,10
"25",-1.108,37.4038,334,1,1,2012-10-01,"1108","Aqua","MODIS",58,6.2,317.8,14.3,"D",0,2012,10
"26",-0.6471,37.9245,340.9,1,1,2012-10-01,"1108","Aqua","MODIS",75,6.2,317.3,19.8,"D",0,2012,10
"27",-0.9552,37.3853,325.7,1,1,2012-10-01,"1108","Aqua","MODIS",16,6.2,309.8,8.4,"D",0,2012,10
