"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month"
"1",-2.1461,36.4518,321.2,3.4,1.7,2020-10-01,"1145","Aqua","MODIS",26,6.03,295.2,60.2,"D",0,2020,10
"2",2.1652,38.9602,305.3,1.7,1.3,2020-10-01,"1933","Terra","MODIS",64,6.03,293.7,11.9,"N",0,2020,10
"3",2.1628,38.9447,311.3,1.8,1.3,2020-10-01,"1933","Terra","MODIS",82,6.03,294.9,20.9,"N",0,2020,10
"4",2.1666,38.9504,315.4,1.8,1.3,2020-10-01,"1933","Terra","MODIS",91,6.03,294.8,27.7,"N",0,2020,10
"5",2.3931,39.2527,315.4,1.6,1.3,2020-10-01,"1933","Terra","MODIS",91,6.03,294.6,25.4,"N",0,2020,10
"6",2.3943,39.2588,314.8,1.6,1.3,2020-10-01,"1933","Terra","MODIS",90,6.03,294.4,24.4,"N",0,2020,10
"7",0.7689,37.4985,331.1,1.1,1,2020-10-02,"0753","Terra","MODIS",61,6.03,310.3,8.2,"D",0,2020,10
"8",-2.4928,37.8744,338.4,1,1,2020-10-02,"0754","Terra","MODIS",82,6.03,302.6,28.7,"D",0,2020,10
"9",-1.6158,38.1721,334.9,1,1,2020-10-02,"0754","Terra","MODIS",83,6.03,303.4,24.6,"D",0,2020,10
"10",-2.1533,40.8867,318.9,1.1,1.1,2020-10-02,"0754","Terra","MODIS",46,6.03,299.5,9.4,"D",0,2020,10
"11",-2.4942,37.8834,348.8,1,1,2020-10-02,"0754","Terra","MODIS",93,6.03,304.7,47.7,"D",0,2020,10
"12",-3.0532,39.1751,324.5,1,1,2020-10-02,"0754","Terra","MODIS",16,6.03,303.3,12.7,"D",0,2020,10
"13",-2.6237,37.853,359.9,1.5,1.2,2020-10-02,"1049","Aqua","MODIS",99,6.03,300.8,130.8,"D",0,2020,10
"14",-3.2971,39.5672,327,1.2,1.1,2020-10-02,"1049","Aqua","MODIS",74,6.03,305,15.8,"D",0,2020,10
"15",-2.6169,39.9967,318.6,1.1,1,2020-10-02,"1049","Aqua","MODIS",31,6.03,302.1,7.4,"D",0,2020,10
"16",-2.5269,40.0462,323.6,1.1,1,2020-10-02,"1049","Aqua","MODIS",66,6.03,306.3,9.6,"D",0,2020,10
"17",-2.4955,37.8762,348.9,1.4,1.2,2020-10-02,"1049","Aqua","MODIS",93,6.03,300.6,90.7,"D",0,2020,10
"18",-2.5283,40.0365,330,1.1,1,2020-10-02,"1049","Aqua","MODIS",77,6.03,305.1,18.1,"D",0,2020,10
"19",-2.3377,40.4143,341.3,1.1,1,2020-10-02,"1049","Aqua","MODIS",88,6.03,304.9,32.2,"D",0,2020,10
"20",-2.1263,40.8665,323.9,1,1,2020-10-02,"1049","Aqua","MODIS",67,6.03,301.6,11.2,"D",0,2020,10
"21",-2.3391,40.4049,329,1.1,1,2020-10-02,"1049","Aqua","MODIS",76,6.03,304.1,12.3,"D",0,2020,10
"22",-2.2605,40.5645,331.4,1,1,2020-10-02,"1049","Aqua","MODIS",79,6.03,302.6,18.7,"D",0,2020,10
"23",-2.6273,37.8592,354.4,1.5,1.2,2020-10-02,"1049","Aqua","MODIS",97,6.03,302.8,104.4,"D",0,2020,10
"24",-2.6292,37.8456,329.2,1.5,1.2,2020-10-02,"1049","Aqua","MODIS",23,6.03,303.6,29.3,"D",0,2020,10
"25",-2.6307,37.8798,326.5,1.4,1.2,2020-10-02,"1049","Aqua","MODIS",45,6.03,303.6,27.6,"D",0,2020,10
"26",-1.0499,34.7098,311.4,2.4,1.5,2020-10-02,"1050","Aqua","MODIS",35,6.03,293,21.5,"D",0,2020,10
"27",-2.1978,37.0621,331.7,1.6,1.3,2020-10-02,"1050","Aqua","MODIS",79,6.03,305.2,40,"D",0,2020,10
"28",-2.199,37.0571,328.8,1.6,1.3,2020-10-02,"1050","Aqua","MODIS",67,6.03,304.5,31,"D",0,2020,10
"29",-1.3074,38.1112,349.1,1.3,1.1,2020-10-02,"1050","Aqua","MODIS",94,6.03,304.2,80.8,"D",0,2020,10
"30",-1.3516,37.1362,326.3,1.6,1.2,2020-10-02,"1050","Aqua","MODIS",50,6.03,306.4,22.3,"D",0,2020,10
"31",-1.3501,37.1292,327.7,1.6,1.2,2020-10-02,"1050","Aqua","MODIS",63,6.03,304.5,25.2,"D",0,2020,10
"32",-1.4011,36.1985,336.7,1.9,1.3,2020-10-02,"1050","Aqua","MODIS",86,6.03,304.5,59,"D",0,2020,10
"33",-1.4075,36.1942,326.3,1.9,1.3,2020-10-02,"1050","Aqua","MODIS",38,6.03,304.2,28.6,"D",0,2020,10
"34",-1.0583,34.7166,320.2,2.4,1.5,2020-10-02,"1050","Aqua","MODIS",64,6.03,294.2,48.5,"D",0,2020,10
"35",-1.0468,34.7308,312.5,2.4,1.5,2020-10-02,"1050","Aqua","MODIS",53,6.03,293.1,24.7,"D",0,2020,10
"36",4.6346,34.8919,325.5,1.9,1.3,2020-10-02,"1052","Aqua","MODIS",59,6.03,300,27,"D",0,2020,10
"37",0.3634,37.7299,324.1,1.5,1.2,2020-10-02,"2015","Terra","MODIS",100,6.03,292,39,"N",0,2020,10
