"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month"
"1",-1.4786,35.0818,331.3,1.9,1.4,2019-04-01,"0831","Terra","MODIS",65,6.03,300.4,42.9,"D",0,2019,4
"2",0.5449,34.6699,321.2,1.7,1.3,2019-04-01,"0831","Terra","MODIS",59,6.03,304,18.1,"D",0,2019,4
"3",-1.9077,40.8598,324,3.2,1.7,2019-04-01,"1127","Aqua","MODIS",30,6.03,299.5,46.9,"D",0,2019,4
"4",-0.2531,36.0359,410.3,1.5,1.2,2019-04-01,"1127","Aqua","MODIS",100,6.03,307.3,525.5,"D",0,2019,4
"5",-0.255,36.0232,371.7,1.5,1.2,2019-04-01,"1127","Aqua","MODIS",100,6.03,308.2,174.9,"D",0,2019,4
"6",-0.2424,36.0345,384,1.5,1.2,2019-04-01,"1127","Aqua","MODIS",100,6.03,319.1,259.1,"D",0,2019,4
"7",-0.2443,36.0215,375,1.5,1.2,2019-04-01,"1127","Aqua","MODIS",100,6.03,321.9,191.4,"D",0,2019,4
"8",-0.2501,36.03,412.5,1.5,1.2,2019-04-01,"1127","Aqua","MODIS",100,6.03,317.9,549.7,"D",0,2019,4
"9",-0.2394,36.0285,370.6,1.5,1.2,2019-04-01,"1127","Aqua","MODIS",100,6.03,320.4,165.8,"D",0,2019,4
"10",-0.2413,36.0154,340.8,1.5,1.2,2019-04-01,"1127","Aqua","MODIS",49,6.03,320.8,33.5,"D",0,2019,4
"11",0.0378,34.0194,333.3,1.1,1.1,2019-04-01,"1127","Aqua","MODIS",77,6.03,302.4,28.5,"D",0,2019,4
"12",0.0364,34.0095,332.2,1.1,1.1,2019-04-01,"1127","Aqua","MODIS",76,6.03,303.1,26.4,"D",0,2019,4
"13",1.0489,34.6683,329.5,1.2,1.1,2019-04-01,"1128","Aqua","MODIS",43,6.03,307.1,24.5,"D",0,2019,4
"14",1.0473,34.6567,330.3,1.2,1.1,2019-04-01,"1128","Aqua","MODIS",51,6.03,306.9,24.1,"D",0,2019,4
"15",-1.6629,40.7857,333.5,1.2,1.1,2019-04-02,"0736","Terra","MODIS",49,6.03,307.8,19.5,"D",0,2019,4
"16",-1.665,40.7794,329.5,1.2,1.1,2019-04-02,"0736","Terra","MODIS",60,6.03,304.7,16.6,"D",0,2019,4
"17",-2.1316,40.7552,334.6,1.2,1.1,2019-04-02,"0736","Terra","MODIS",80,6.03,305.9,20.7,"D",0,2019,4
"18",-2.7952,40.0721,344.7,2.2,1.4,2019-04-02,"1031","Aqua","MODIS",91,6.03,300.3,119.5,"D",0,2019,4
"19",-2.794,40.0786,338.4,2.2,1.4,2019-04-02,"1031","Aqua","MODIS",87,6.03,299.8,83.7,"D",0,2019,4
"20",-2.7966,40.0593,329.1,2.2,1.4,2019-04-02,"1031","Aqua","MODIS",77,6.03,300.1,46,"D",0,2019,4
"21",-2.455,40.5481,323.7,2,1.4,2019-04-02,"1031","Aqua","MODIS",32,6.03,300.3,13.1,"D",0,2019,4
"22",-2.4574,40.5302,330.7,2,1.4,2019-04-02,"1031","Aqua","MODIS",78,6.03,302,36.2,"D",0,2019,4
"23",-2.3382,40.6991,325.7,1.9,1.4,2019-04-02,"1031","Aqua","MODIS",57,6.03,302.8,18.3,"D",0,2019,4
"24",-2.1385,40.8569,381.1,1.9,1.3,2019-04-02,"1032","Aqua","MODIS",100,6.03,306.1,349.6,"D",0,2019,4
"25",-2.1408,40.8402,329.2,1.9,1.3,2019-04-02,"1032","Aqua","MODIS",74,6.03,304.6,21,"D",0,2019,4
"26",-2.1452,40.8508,357.9,1.9,1.3,2019-04-02,"1032","Aqua","MODIS",98,6.03,306.6,154,"D",0,2019,4
"27",-2.1283,40.8824,342.3,1.9,1.3,2019-04-02,"1032","Aqua","MODIS",89,6.03,304.8,72,"D",0,2019,4
"28",-2.1236,40.7445,330,1.9,1.4,2019-04-02,"1032","Aqua","MODIS",76,6.03,302.9,32,"D",0,2019,4
"29",-2.1219,40.8886,337.2,1.9,1.3,2019-04-02,"1032","Aqua","MODIS",85,6.03,305.2,51.3,"D",0,2019,4
"30",-2.1242,40.8719,332.8,1.9,1.3,2019-04-02,"1032","Aqua","MODIS",80,6.03,304.8,34.6,"D",0,2019,4
"31",-2.1427,40.8674,349.4,1.9,1.3,2019-04-02,"1032","Aqua","MODIS",94,6.03,305,106.4,"D",0,2019,4
"32",-0.5499,37.133,305.5,1,1,2019-04-02,"1957","Terra","MODIS",64,6.03,290.5,7.3,"N",0,2019,4
"33",-0.5511,37.124,302.5,1,1,2019-04-02,"1957","Terra","MODIS",50,6.03,290.3,5.5,"N",0,2019,4
"34",4.4265,34.8352,336.3,1,1,2019-04-03,"0817","Terra","MODIS",73,6.03,313.7,12.3,"D",0,2019,4
"35",0.0916,37.3458,349.1,1.6,1.2,2019-04-03,"0818","Terra","MODIS",94,6.03,305.2,92.6,"D",0,2019,4
"36",0.9459,35.2517,332.5,1.1,1.1,2019-04-03,"0818","Terra","MODIS",78,6.03,312.1,17.5,"D",0,2019,4
"37",0.9443,35.2618,340.2,1.1,1.1,2019-04-03,"0818","Terra","MODIS",86,6.03,310.6,32.1,"D",0,2019,4
"38",0.0895,37.3595,322.2,1.6,1.2,2019-04-03,"0818","Terra","MODIS",63,6.03,301.7,13.6,"D",0,2019,4
"39",-1.4874,39.2551,322.2,2.4,1.5,2019-04-03,"0819","Terra","MODIS",30,6.03,299.4,36.4,"D",0,2019,4
"40",-1.4882,34.9687,342.7,1.2,1.1,2019-04-03,"0819","Terra","MODIS",89,6.03,311.7,42.1,"D",0,2019,4
"41",-2.4681,39.2702,317.9,2.5,1.5,2019-04-03,"0819","Terra","MODIS",21,6.03,296.7,32.5,"D",0,2019,4
"42",-3.4794,39.6267,316,2.7,1.6,2019-04-03,"0819","Terra","MODIS",33,6.03,295,38.4,"D",0,2019,4
"43",-3.4827,39.6513,315.4,2.7,1.6,2019-04-03,"0819","Terra","MODIS",36,6.03,295.2,39.2,"D",0,2019,4
"44",-3.7014,39.6839,331.3,1.4,1.2,2019-04-03,"1114","Aqua","MODIS",76,6.03,301.9,20.1,"D",0,2019,4
"45",-3.7047,39.6903,329.7,1.4,1.2,2019-04-03,"1114","Aqua","MODIS",67,6.03,302.6,16.5,"D",0,2019,4
"46",-3.5696,39.77,327.1,1.4,1.2,2019-04-03,"1114","Aqua","MODIS",58,6.03,299.7,16.5,"D",0,2019,4
"47",-2.89,40.09,341.5,1.6,1.2,2019-04-03,"1114","Aqua","MODIS",86,6.03,301,53.9,"D",0,2019,4
"48",-2.892,40.0759,325.7,1.6,1.2,2019-04-03,"1114","Aqua","MODIS",32,6.03,300.3,14,"D",0,2019,4
"49",-2.3286,40.7182,331.5,1.8,1.3,2019-04-03,"1114","Aqua","MODIS",74,6.03,300.4,36.5,"D",0,2019,4
"50",-0.0246,35.5163,358.5,1,1,2019-04-03,"1115","Aqua","MODIS",99,6.03,308.6,68.9,"D",0,2019,4
"51",-0.1085,36.6006,343.6,1.1,1,2019-04-03,"1115","Aqua","MODIS",69,6.03,310.8,38.8,"D",0,2019,4
"52",-0.152,35.7847,357.2,1,1,2019-04-03,"1115","Aqua","MODIS",98,6.03,308.6,67.3,"D",0,2019,4
"53",-0.0029,35.6684,345.7,1,1,2019-04-03,"1115","Aqua","MODIS",89,6.03,315.2,37.4,"D",0,2019,4
"54",0.1654,36.2699,338,1,1,2019-04-03,"1115","Aqua","MODIS",64,6.03,317.2,18.7,"D",0,2019,4
"55",2.022,35.6041,343.3,1,1,2019-04-03,"1116","Aqua","MODIS",85,6.03,323.5,17.3,"D",0,2019,4
"56",2.6057,34.8553,371.1,1,1,2019-04-03,"1116","Aqua","MODIS",100,6.03,322.7,99.8,"D",0,2019,4
"57",2.6069,34.8642,362.9,1,1,2019-04-03,"1116","Aqua","MODIS",100,6.03,321.9,73,"D",0,2019,4
"58",-1.5481,41.2109,314.1,1.8,1.3,2019-04-04,"0724","Terra","MODIS",0,6.03,289,11.6,"D",0,2019,4
"59",-1.6744,40.8264,316.1,1.9,1.3,2019-04-04,"0724","Terra","MODIS",0,6.03,291.1,18.5,"D",0,2019,4
"60",0.4301,35.248,361.3,1,1,2019-04-05,"0806","Terra","MODIS",100,6.03,313.6,76.2,"D",0,2019,4
"61",1.9314,35.7503,335.5,1,1,2019-04-05,"0806","Terra","MODIS",75,6.03,312.2,18.6,"D",0,2019,4
"62",0.4314,35.2389,372.3,1,1,2019-04-05,"0806","Terra","MODIS",100,6.03,313,111.5,"D",0,2019,4
"63",-0.065,35.2312,328.8,1,1,2019-04-05,"0806","Terra","MODIS",72,6.03,310.8,11.8,"D",0,2019,4
"64",-0.6796,35.8339,323.5,1,1,2019-04-05,"0806","Terra","MODIS",49,6.03,306.5,10.1,"D",0,2019,4
"65",-3.0052,39.9119,325.7,1,1,2019-04-05,"1102","Aqua","MODIS",66,6.03,290.3,13.6,"D",0,2019,4
"66",-3.0438,40.0843,328.5,1,1,2019-04-05,"1102","Aqua","MODIS",72,6.03,291,13,"D",0,2019,4
"67",-1.4237,41.1715,326.1,1.2,1.1,2019-04-05,"1102","Aqua","MODIS",57,6.03,297.1,16.1,"D",0,2019,4
"68",-0.2839,36.285,328.3,1.1,1,2019-04-05,"1103","Aqua","MODIS",78,6.03,311.7,10.6,"D",0,2019,4
"69",-0.2825,36.2948,330.3,1.1,1,2019-04-05,"1103","Aqua","MODIS",81,6.03,312.8,13.5,"D",0,2019,4
"70",-0.2978,35.1177,326.5,1.3,1.1,2019-04-05,"1103","Aqua","MODIS",67,6.03,307.2,14,"D",0,2019,4
"71",2.0452,36.7452,395.9,1,1,2019-04-05,"1103","Aqua","MODIS",100,6.03,319.8,214.9,"D",0,2019,4
"72",2.0439,36.7361,361.4,1,1,2019-04-05,"1103","Aqua","MODIS",100,6.03,318.6,69.8,"D",0,2019,4
"73",1.9371,35.7383,333.7,1.1,1.1,2019-04-05,"1103","Aqua","MODIS",53,6.03,313.7,16.9,"D",0,2019,4
"74",-1.6224,35.1472,301,1.5,1.2,2019-04-05,"2027","Terra","MODIS",25,6.03,290.2,7.1,"N",0,2019,4
"75",-1.6163,35.1439,322,4.6,2,2019-04-06,"0849","Terra","MODIS",70,6.03,307.9,66.6,"D",0,2019,4
"76",-1.6166,35.1371,321.8,4.6,2,2019-04-06,"0850","Terra","MODIS",72,6.03,307.9,65.7,"D",0,2019,4
"77",-1.6527,35.1648,331.2,2.7,1.6,2019-04-06,"1145","Aqua","MODIS",74,6.03,313.9,44.6,"D",0,2019,4
"78",-1.6478,35.1566,330.9,2.7,1.6,2019-04-06,"1145","Aqua","MODIS",52,6.03,314.7,40.3,"D",0,2019,4
"79",-1.435,35.1118,304.8,4,1.9,2019-04-06,"1932","Terra","MODIS",62,6.03,289.3,49.7,"N",0,2019,4
"80",4.7396,34.9853,334.3,1.7,1.3,2019-04-07,"0753","Terra","MODIS",43,6.03,305.9,33.5,"D",0,2019,4
"81",0.0785,35.385,325.1,1.4,1.2,2019-04-07,"0754","Terra","MODIS",50,6.03,306.2,21.1,"D",0,2019,4
"82",1.0917,38.8444,328.6,1,1,2019-04-07,"0754","Terra","MODIS",37,6.03,306.7,9.1,"D",0,2019,4
"83",0.8717,35.4007,322.3,1.4,1.2,2019-04-07,"0754","Terra","MODIS",68,6.03,296,15.8,"D",0,2019,4
"84",-0.0493,34.8651,329,1.5,1.2,2019-04-07,"0754","Terra","MODIS",74,6.03,305.6,23.2,"D",0,2019,4
"85",-0.7634,36.0872,324.4,1.2,1.1,2019-04-07,"0754","Terra","MODIS",69,6.03,297.6,17.9,"D",0,2019,4
"86",-0.9632,34.7563,322.9,1.5,1.2,2019-04-07,"0754","Terra","MODIS",49,6.03,301.4,20.1,"D",0,2019,4
"87",-1.4518,35.0915,327.4,1.4,1.2,2019-04-07,"0754","Terra","MODIS",40,6.03,308.4,13.1,"D",0,2019,4
"88",-4.2642,39.5125,330.9,1.2,1.1,2019-04-07,"1049","Aqua","MODIS",67,6.03,308.1,13.4,"D",0,2019,4
"89",-0.9768,36.1925,325.2,1.8,1.3,2019-04-07,"1050","Aqua","MODIS",60,6.03,303,24.2,"D",0,2019,4
"90",-2.223,40.7564,338.5,1,1,2019-04-07,"1050","Aqua","MODIS",69,6.03,310,21,"D",0,2019,4
"91",-2.1738,40.8423,332.4,1,1,2019-04-07,"1050","Aqua","MODIS",65,6.03,309.6,10.6,"D",0,2019,4
"92",-2.0398,40.8822,333.7,1,1,2019-04-07,"1050","Aqua","MODIS",72,6.03,309.9,16.6,"D",0,2019,4
"93",-3.1288,40.0874,331.3,1.1,1,2019-04-07,"1050","Aqua","MODIS",68,6.03,309.8,10.6,"D",0,2019,4
"94",-3.0535,40.0999,331.5,1.1,1,2019-04-07,"1050","Aqua","MODIS",67,6.03,310.7,9.6,"D",0,2019,4
"95",-3.0268,40.0864,331.6,1.1,1,2019-04-07,"1050","Aqua","MODIS",67,6.03,309.4,10.3,"D",0,2019,4
"96",-2.9829,40.0603,333.4,1.1,1,2019-04-07,"1050","Aqua","MODIS",72,6.03,308,15.8,"D",0,2019,4
"97",-2.4398,40.5904,334.3,1,1,2019-04-07,"1050","Aqua","MODIS",72,6.03,311.9,12.9,"D",0,2019,4
"98",-2.2217,40.7655,335.1,1,1,2019-04-07,"1050","Aqua","MODIS",56,6.03,310.5,15.9,"D",0,2019,4
"99",0.072,35.3771,345.6,2,1.4,2019-04-07,"1051","Aqua","MODIS",90,6.03,301.6,125.1,"D",0,2019,4
"100",-0.6532,35.7166,325.3,2,1.4,2019-04-07,"1051","Aqua","MODIS",75,6.03,296.7,43.6,"D",0,2019,4
"101",4.7498,34.9886,335.2,1.8,1.3,2019-04-07,"1052","Aqua","MODIS",49,6.03,311.1,24.7,"D",0,2019,4
"102",-1.6072,35.1261,303.4,1,1,2019-04-07,"2015","Terra","MODIS",55,6.03,285.3,7.1,"N",0,2019,4
"103",0.0861,35.3857,309.8,1.1,1,2019-04-07,"2015","Terra","MODIS",78,6.03,282.1,13.5,"N",0,2019,4
"104",0.0847,35.3759,308.6,1.1,1,2019-04-07,"2015","Terra","MODIS",75,6.03,282.2,12.6,"N",0,2019,4
"105",0.0793,35.3947,319,2.6,1.5,2019-04-08,"0837","Terra","MODIS",16,6.03,299.8,43.4,"D",0,2019,4
"106",-1.3519,34.8854,328.3,1.5,1.2,2019-04-08,"1133","Aqua","MODIS",51,6.03,307.2,16.8,"D",0,2019,4
"107",-1.2259,36.5761,326.2,2,1.4,2019-04-08,"1133","Aqua","MODIS",33,6.03,303.4,16.9,"D",0,2019,4
"108",-1.3499,34.8993,330.8,1.5,1.2,2019-04-08,"1133","Aqua","MODIS",52,6.03,308.8,20,"D",0,2019,4
