"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month"
"1",-0.0679,35.1052,330.1,1.1,1.1,2015-10-01,"0818","Terra","MODIS",82,6.2,297,28.8,"D",0,2015,10
"2",-0.0694,35.1152,323.4,1.1,1.1,2015-10-01,"0818","Terra","MODIS",56,6.2,297,19.5,"D",0,2015,10
"3",-1.2497,38.1354,325.5,1.9,1.3,2015-10-01,"0819","Terra","MODIS",74,6.2,295.9,39.5,"D",0,2015,10
"4",-1.2448,38.142,329.6,1.9,1.3,2015-10-01,"0819","Terra","MODIS",80,6.2,295,50.4,"D",0,2015,10
"5",-1.5302,38.1801,355,1.2,1.1,2015-10-01,"1114","Aqua","MODIS",97,6.2,302.9,77.2,"D",0,2015,10
"6",-1.2147,38.2502,334.1,1.2,1.1,2015-10-01,"1114","Aqua","MODIS",77,6.2,307.1,18.6,"D",0,2015,10
"7",-2.085,40.138,326.5,1.6,1.2,2015-10-01,"1114","Aqua","MODIS",64,6.2,296.1,21.5,"D",0,2015,10
"8",-0.457,38.4016,338.8,1.3,1.1,2015-10-01,"1114","Aqua","MODIS",79,6.2,315.4,21.7,"D",0,2015,10
"9",-2.6216,37.9019,356,1.1,1.1,2015-10-01,"1114","Aqua","MODIS",97,6.2,304.8,77.2,"D",0,2015,10
"10",-2.6202,37.9123,336.3,1.1,1.1,2015-10-01,"1114","Aqua","MODIS",64,6.2,303.7,28.9,"D",0,2015,10
"11",-2.6245,37.9081,362.7,1.1,1.1,2015-10-01,"1114","Aqua","MODIS",100,6.2,304.8,95.2,"D",0,2015,10
"12",-1.5286,38.191,343.6,1.2,1.1,2015-10-01,"1114","Aqua","MODIS",84,6.2,303.9,45.5,"D",0,2015,10
"13",-1.2604,38.1432,331.5,1.2,1.1,2015-10-01,"1114","Aqua","MODIS",62,6.2,300.3,24.6,"D",0,2015,10
"14",-1.0109,37.1208,331.3,1.1,1,2015-10-01,"1114","Aqua","MODIS",61,6.2,304.8,18.4,"D",0,2015,10
"15",-1.5401,38.181,332,1.2,1.1,2015-10-01,"1114","Aqua","MODIS",51,6.2,289.5,19.6,"D",0,2015,10
"16",-2.1791,40.6699,325.5,1.8,1.3,2015-10-01,"1114","Aqua","MODIS",52,6.2,294.5,25.3,"D",0,2015,10
"17",-0.1764,37.8699,334.8,1.2,1.1,2015-10-01,"1114","Aqua","MODIS",70,6.2,313.3,10.7,"D",0,2015,10
"18",0.0346,35.2302,324.3,1,1,2015-10-01,"1115","Aqua","MODIS",70,6.2,301.6,12.4,"D",0,2015,10
"19",-0.1363,35.1945,323.4,1,1,2015-10-01,"1115","Aqua","MODIS",73,6.2,279.9,16.7,"D",0,2015,10
