"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month"
"1",0.3946,34.2444,312.3,1,1,2011-07-02,"1114","Aqua","MODIS",61,6.2,298,3.7,"D",0,2011,7
"2",0.2364,34.4908,313.4,1,1,2011-07-02,"1114","Aqua","MODIS",54,6.2,296.3,6.1,"D",0,2011,7
"3",-1.7609,40.939,313.7,3.2,1.7,2011-07-05,"0711","Terra","MODIS",62,6.2,294.9,39.1,"D",0,2011,7
"4",-1.0145,37.0801,312.8,3.9,1.8,2011-07-05,"1144","Aqua","MODIS",46,6.2,293.1,46.8,"D",0,2011,7
"5",-1.3093,36.9096,323.6,1.1,1,2011-07-06,"0754","Terra","MODIS",73,6.2,299.8,12.3,"D",0,2011,7
"6",-4.1584,38.9803,326.7,1.3,1.1,2011-07-06,"1049","Aqua","MODIS",56,6.2,293.8,22.1,"D",0,2011,7
"7",-2.5842,37.862,320.4,4.5,2,2011-07-07,"0837","Terra","MODIS",67,6.2,293.9,121,"D",0,2011,7
"8",-2.5839,37.872,322,4.5,2,2011-07-07,"0837","Terra","MODIS",71,6.2,294,132.2,"D",0,2011,7
"9",-2.5948,37.8624,325.4,2.4,1.5,2011-07-07,"1132","Aqua","MODIS",67,6.2,297.4,54.8,"D",0,2011,7
"10",-3.3225,39.6305,321.6,3.2,1.7,2011-07-07,"1132","Aqua","MODIS",66,6.2,295,62.5,"D",0,2011,7
"11",-3.322,39.6549,317.2,3.2,1.7,2011-07-07,"1132","Aqua","MODIS",49,6.2,295.2,40.1,"D",0,2011,7
"12",-3.3263,39.6262,319.4,3.2,1.7,2011-07-07,"1132","Aqua","MODIS",60,6.2,295.2,50.2,"D",0,2011,7
"13",-4.1675,38.8047,339.2,1.2,1.1,2011-07-08,"0742","Terra","MODIS",89,6.2,301.2,42.3,"D",0,2011,7
"14",-0.9318,34.4722,313.4,1.3,1.1,2011-07-09,"0824","Terra","MODIS",63,6.2,297.1,8.5,"D",0,2011,7
"15",-0.6894,36.4407,318,1.2,1.1,2011-07-09,"1120","Aqua","MODIS",70,6.2,295,12.8,"D",0,2011,7
"16",-2.739,37.934,321.6,2.3,1.5,2011-07-10,"0730","Terra","MODIS",73,6.2,294.5,54.2,"D",0,2011,7
"17",-0.9159,34.1486,312.2,1,1,2011-07-11,"0812","Terra","MODIS",0,6.2,295.3,4.4,"D",0,2011,7
"18",0.3686,34.5546,334.1,1,1,2011-07-11,"0812","Terra","MODIS",87,6.2,299.1,28.8,"D",0,2011,7
"19",-0.8558,36.2608,313.5,1,1,2011-07-13,"0800","Terra","MODIS",55,6.2,297.6,4.9,"D",0,2011,7
"20",-2.556,37.8564,342.4,1,1,2011-07-13,"0800","Terra","MODIS",90,6.2,301.9,40.8,"D",0,2011,7
"21",-2.565,37.8549,364.1,1,1,2011-07-13,"0800","Terra","MODIS",100,6.2,301.8,91.8,"D",0,2011,7
"22",-2.5656,37.8367,337.9,1.2,1.1,2011-07-13,"1055","Aqua","MODIS",85,6.2,294.4,40.2,"D",0,2011,7
"23",-2.6255,37.8511,320.2,1.2,1.1,2011-07-13,"1055","Aqua","MODIS",39,6.2,290.6,14.3,"D",0,2011,7
"24",-2.5641,37.847,329.8,1.2,1.1,2011-07-13,"1055","Aqua","MODIS",73,6.2,296.4,25.4,"D",0,2011,7
"25",-2.556,37.835,332.4,1.2,1.1,2011-07-13,"1055","Aqua","MODIS",75,6.2,295.8,29.8,"D",0,2011,7
"26",-2.434,38.2745,319.7,1.1,1,2011-07-15,"0748","Terra","MODIS",47,6.2,297.7,10.1,"D",0,2011,7
"27",0.0469,34.0052,319.1,1.1,1.1,2011-07-16,"1127","Aqua","MODIS",50,6.2,302.2,9.3,"D",0,2011,7
