"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month"
"1",4.9293,35.2015,337,1.6,1.2,2016-10-01,"0829","Terra","MODIS",82,6.2,306.8,34.7,"D",0,2016,10
"2",4.926,35.2088,330.1,1.6,1.2,2016-10-01,"0829","Terra","MODIS",65,6.2,307,16.7,"D",0,2016,10
"3",4.9281,35.1947,333.6,1.6,1.2,2016-10-01,"0829","Terra","MODIS",76,6.2,306,26.3,"D",0,2016,10
"4",3.7831,34.242,323.8,1.4,1.2,2016-10-01,"0830","Terra","MODIS",30,6.2,305.8,12.8,"D",0,2016,10
"5",0.3496,34.55,323.6,1.6,1.3,2016-10-01,"0831","Terra","MODIS",77,6.2,297.4,27,"D",0,2016,10
"6",-0.4525,37.9392,324.4,3.1,1.7,2016-10-01,"0831","Terra","MODIS",53,6.2,299.1,49.4,"D",0,2016,10
"7",-0.4507,37.9327,321.7,3.1,1.7,2016-10-01,"0831","Terra","MODIS",31,6.2,299.1,38.1,"D",0,2016,10
"8",0.3487,34.5557,322,1.6,1.3,2016-10-01,"0831","Terra","MODIS",74,6.2,297.2,25,"D",0,2016,10
"9",-0.7655,38.1502,341.3,2.1,1.4,2016-10-01,"1126","Aqua","MODIS",87,6.2,306.5,81.5,"D",0,2016,10
"10",-2.5907,37.8449,328.5,1.8,1.3,2016-10-01,"1126","Aqua","MODIS",48,6.2,303.1,24.1,"D",0,2016,10
"11",-1.144,38.157,326.8,2,1.4,2016-10-01,"1126","Aqua","MODIS",50,6.2,303.7,21.6,"D",0,2016,10
"12",-1.1649,38.2733,326.8,2.1,1.4,2016-10-01,"1126","Aqua","MODIS",62,6.2,303.5,27.3,"D",0,2016,10
"13",-1.3834,38.2067,330.8,2,1.4,2016-10-01,"1126","Aqua","MODIS",71,6.2,304.8,34.1,"D",0,2016,10
"14",-1.5557,38.0249,334.7,2,1.4,2016-10-01,"1126","Aqua","MODIS",77,6.2,307.9,34.6,"D",0,2016,10
"15",-1.3861,38.1878,345.2,2,1.4,2016-10-01,"1126","Aqua","MODIS",89,6.2,304,97.7,"D",0,2016,10
"16",0.0817,37.7354,330,2,1.4,2016-10-01,"1126","Aqua","MODIS",75,6.2,302.2,39.9,"D",0,2016,10
"17",0.0842,37.7533,322.2,2,1.4,2016-10-01,"1126","Aqua","MODIS",39,6.2,300.1,15,"D",0,2016,10
"18",-1.5002,38.1439,328.4,2,1.4,2016-10-01,"1126","Aqua","MODIS",50,6.2,303.7,26.2,"D",0,2016,10
"19",-1.3269,38.1603,334.7,2,1.4,2016-10-01,"1126","Aqua","MODIS",78,6.2,303.6,51.8,"D",0,2016,10
"20",-1.3214,38.1701,324.2,2,1.4,2016-10-01,"1126","Aqua","MODIS",30,6.2,301.4,16.7,"D",0,2016,10
"21",-1.1421,38.0554,337.5,2,1.4,2016-10-01,"1126","Aqua","MODIS",82,6.2,304,61.8,"D",0,2016,10
"22",-1.1392,38.0758,332,2,1.4,2016-10-01,"1126","Aqua","MODIS",74,6.2,305.6,40.8,"D",0,2016,10
"23",-1.1453,38.0644,346.2,2,1.4,2016-10-01,"1126","Aqua","MODIS",90,6.2,304.9,103.7,"D",0,2016,10
"24",-1.3239,38.1531,329.3,2,1.4,2016-10-01,"1126","Aqua","MODIS",64,6.2,302.8,32.6,"D",0,2016,10
"25",-0.7608,38.1605,329.3,2.1,1.4,2016-10-01,"1126","Aqua","MODIS",73,6.2,305.1,29.2,"D",0,2016,10
"26",-0.7633,38.1429,333,2.1,1.4,2016-10-01,"1126","Aqua","MODIS",79,6.2,306.6,44.3,"D",0,2016,10
"27",-0.4823,38.4595,339.4,2.2,1.4,2016-10-01,"1126","Aqua","MODIS",86,6.2,305.9,81.2,"D",0,2016,10
"28",-1.2282,36.7915,320.9,1.5,1.2,2016-10-03,"0819","Terra","MODIS",47,6.2,300.7,16.2,"D",0,2016,10
"29",-3.5274,38.4271,340.6,2.2,1.4,2016-10-03,"0819","Terra","MODIS",89,6.2,294.9,106.3,"D",0,2016,10
"30",-3.5303,38.4473,328.9,2.2,1.4,2016-10-03,"0819","Terra","MODIS",76,6.2,295.9,51.2,"D",0,2016,10
"31",-3.5348,38.4307,334,1.2,1.1,2016-10-03,"1113","Aqua","MODIS",70,6.2,307.8,21.2,"D",0,2016,10
"32",-3.525,38.4293,349.3,1.2,1.1,2016-10-03,"1113","Aqua","MODIS",93,6.2,306.9,55.9,"D",0,2016,10
"33",-3.5234,38.4401,331,1.2,1.1,2016-10-03,"1113","Aqua","MODIS",54,6.2,305.8,13.5,"D",0,2016,10
"34",-1.3258,38.1502,328.1,1.2,1.1,2016-10-03,"1114","Aqua","MODIS",29,6.2,303.2,9,"D",0,2016,10
"35",-1.1444,38.1336,336.4,1.2,1.1,2016-10-03,"1114","Aqua","MODIS",81,6.2,307.3,23.8,"D",0,2016,10
"36",-1.0161,37.0332,322.5,1.1,1,2016-10-03,"1114","Aqua","MODIS",39,6.2,299.8,7.8,"D",0,2016,10
"37",-1.288,38.4163,334.8,1.3,1.1,2016-10-03,"1114","Aqua","MODIS",68,6.2,309.7,17,"D",0,2016,10
"38",-1.2864,38.4277,334.8,1.3,1.1,2016-10-03,"1114","Aqua","MODIS",70,6.2,308.7,18.2,"D",0,2016,10
"39",-0.0135,37.9068,334.4,1.2,1.1,2016-10-03,"1114","Aqua","MODIS",73,6.2,303,19.8,"D",0,2016,10
"40",-1.3145,38.1594,359.1,1.2,1.1,2016-10-03,"1114","Aqua","MODIS",99,6.2,305.4,89.2,"D",0,2016,10
"41",-0.9894,37.2882,327.6,1.1,1.1,2016-10-03,"1114","Aqua","MODIS",65,6.2,301.7,14.1,"D",0,2016,10
"42",-1.0432,37.2821,328.8,1.1,1.1,2016-10-03,"1114","Aqua","MODIS",59,6.2,302.2,15,"D",0,2016,10
"43",-1.316,38.1488,338.5,1.2,1.1,2016-10-03,"1114","Aqua","MODIS",83,6.2,303.8,29.4,"D",0,2016,10
"44",-2.7737,39.9913,315.1,4,1.9,2016-10-04,"1018","Aqua","MODIS",63,6.2,294,39.8,"D",0,2016,10
"45",-2.7793,39.9992,316.2,4,1.9,2016-10-04,"1018","Aqua","MODIS",65,6.2,294.1,44.6,"D",0,2016,10
"46",-3.3654,38.3318,303.1,1.4,1.2,2016-10-04,"1944","Terra","MODIS",53,6.2,285.9,11.7,"N",0,2016,10
"47",-0.0578,35.5575,337.1,1,1,2016-10-05,"0806","Terra","MODIS",77,6.2,290.5,34.5,"D",0,2016,10
"48",-4.0992,39.6598,311.1,1.6,1.2,2016-10-05,"0807","Terra","MODIS",0,6.2,291.9,10.9,"D",0,2016,10
"49",-4.088,39.6613,312.2,1.6,1.2,2016-10-05,"0807","Terra","MODIS",0,6.2,292.6,11.9,"D",0,2016,10
"50",-2.8257,40.0847,359.2,1,1,2016-10-05,"1101","Aqua","MODIS",99,6.2,304.4,73.2,"D",0,2016,10
"51",-2.2971,40.1826,345.7,1.1,1,2016-10-05,"1101","Aqua","MODIS",91,6.2,299.8,43.6,"D",0,2016,10
"52",-2.5812,40.2621,330.8,1.1,1,2016-10-05,"1101","Aqua","MODIS",77,6.2,303.2,13.7,"D",0,2016,10
"53",-0.6192,38.1537,345.5,1,1,2016-10-05,"1102","Aqua","MODIS",92,6.2,306.8,38.9,"D",0,2016,10
