"","latitude","longitude","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month"
"1",1.5379,35.5024,327.5,1.4,1.2,2020-07-01,"0824","Terra","MODIS",81,6.03,300.2,29.3,"D",0,2020,7
"2",1.536,35.515,317,1.4,1.2,2020-07-01,"0824","Terra","MODIS",67,6.03,298.5,11.8,"D",0,2020,7
"3",-3.5553,39.3846,327.7,1.7,1.3,2020-07-01,"1120","Aqua","MODIS",70,6.03,285,45.3,"D",0,2020,7
"4",-3.5438,39.3829,327.9,1.7,1.3,2020-07-01,"1120","Aqua","MODIS",81,6.03,282.4,44.7,"D",0,2020,7
"5",-3.5459,39.3935,322.1,1.7,1.3,2020-07-01,"1120","Aqua","MODIS",71,6.03,282.8,33.5,"D",0,2020,7
"6",-3.5482,39.378,328,1.7,1.3,2020-07-01,"1120","Aqua","MODIS",76,6.03,284.7,47.4,"D",0,2020,7
"7",-1.5444,41.1438,317.2,1.4,1.2,2020-07-02,"0729","Terra","MODIS",69,6.03,294.9,17.8,"D",0,2020,7
"8",-1.7952,40.5883,313.4,1.5,1.2,2020-07-02,"0729","Terra","MODIS",60,6.03,293.5,12.5,"D",0,2020,7
"9",-1.9791,39.3541,315.3,3.3,1.7,2020-07-02,"1025","Aqua","MODIS",53,6.03,290.9,35.7,"D",0,2020,7
"10",-3.275,38.1955,300.3,1.2,1.1,2020-07-02,"1950","Terra","MODIS",25,6.03,279,6.5,"N",0,2020,7
"11",-1.5376,34.9462,331.4,1,1,2020-07-03,"0812","Terra","MODIS",85,6.03,283.2,25.5,"D",0,2020,7
"12",-1.085,34.6233,310.3,1,1,2020-07-03,"0812","Terra","MODIS",52,6.03,295.5,4.8,"D",0,2020,7
"13",-1.5015,34.9513,317.9,1,1,2020-07-03,"0812","Terra","MODIS",73,6.03,275,13.2,"D",0,2020,7
"14",-1.5106,34.95,334.2,1,1,2020-07-03,"0812","Terra","MODIS",87,6.03,277.5,31.7,"D",0,2020,7
"15",-1.5196,34.9488,357.5,1,1,2020-07-03,"0812","Terra","MODIS",99,6.03,282.9,77,"D",0,2020,7
"16",-1.5209,34.9578,326.9,1,1,2020-07-03,"0812","Terra","MODIS",53,6.03,282.9,20.8,"D",0,2020,7
"17",-1.5286,34.9475,332.5,1,1,2020-07-03,"0812","Terra","MODIS",86,6.03,280.5,27.9,"D",0,2020,7
"18",-1.5339,34.9836,307,1,1,2020-07-03,"0812","Terra","MODIS",33,6.03,281,5.2,"D",0,2020,7
"19",-1.6776,35.2084,308.4,1,1,2020-07-03,"0812","Terra","MODIS",43,6.03,280.3,6.2,"D",0,2020,7
"20",-2.6822,38.0588,311.3,1.5,1.2,2020-07-03,"0813","Terra","MODIS",37,6.03,291.5,6.2,"D",0,2020,7
"21",-2.9423,39.7723,315,2,1.4,2020-07-03,"0813","Terra","MODIS",56,6.03,292.1,24.1,"D",0,2020,7
"22",-3.6533,39.0784,325.2,1.1,1,2020-07-03,"1107","Aqua","MODIS",76,6.03,302.3,14.5,"D",0,2020,7
"23",-3.6547,39.0688,334.9,1.1,1,2020-07-03,"1107","Aqua","MODIS",85,6.03,302.9,28.1,"D",0,2020,7
"24",-4.3074,39.0143,316.3,1.1,1,2020-07-03,"1107","Aqua","MODIS",33,6.03,298.8,7.3,"D",0,2020,7
"25",-3.2654,38.1933,326.6,1,1,2020-07-03,"1108","Aqua","MODIS",76,6.03,305.2,13.2,"D",0,2020,7
"26",-3.2745,38.1946,330.9,1,1,2020-07-03,"1108","Aqua","MODIS",81,6.03,306,18.5,"D",0,2020,7
"27",-3.2641,38.2024,324.6,1,1,2020-07-03,"1108","Aqua","MODIS",72,6.03,305.8,10.9,"D",0,2020,7
"28",-3.5697,38.5706,349.2,1,1,2020-07-03,"1108","Aqua","MODIS",94,6.03,301.6,55.4,"D",0,2020,7
"29",-3.5711,38.5613,317.7,1,1,2020-07-03,"1108","Aqua","MODIS",63,6.03,300,7.9,"D",0,2020,7
"30",-3.5283,38.4732,328.2,1,1,2020-07-03,"1108","Aqua","MODIS",79,6.03,306.6,15.4,"D",0,2020,7
"31",-3.5296,38.4641,323.7,1,1,2020-07-03,"1108","Aqua","MODIS",55,6.03,306,10,"D",0,2020,7
"32",-3.3555,38.2026,319.4,1,1,2020-07-03,"1108","Aqua","MODIS",62,6.03,302,7.7,"D",0,2020,7
"33",-1.5051,34.9249,304.3,1.9,1.4,2020-07-03,"2033","Terra","MODIS",59,6.03,285.3,19.2,"N",0,2020,7
"34",-1.5026,34.9417,301.7,1.9,1.4,2020-07-03,"2033","Terra","MODIS",43,6.03,286.1,15.6,"N",0,2020,7
"35",-1.5136,34.9273,310.7,1.5,1.2,2020-07-03,"2330","Aqua","MODIS",81,6.03,285,21.2,"N",0,2020,7
"36",4.5232,34.3693,315.4,4.1,1.9,2020-07-04,"0854","Terra","MODIS",50,6.03,293.1,50.1,"D",0,2020,7
