max_temp,rainfall,count,tyme,month
26.76225214574558,153.21331762974577,0,1,1
27.644733400041122,65.53662049559408,744,2,2
30.45409578710759,39.03715263751572,243,3,3
30.02200222375053,20.18945014614158,1304,4,4
31.702949557653206,201.47908619590265,630,5,5
28.684315193896886,65.08540853520694,557,6,6
26.572906370653957,25.080198583751645,0,7,7
29.81098366636527,150.72724771756612,0,8,8
29.62292928822859,70.72735237804581,552,9,9
28.8409931427808,58.01888498728244,220,10,10
31.28651538061962,10.877121281172016,513,11,11
31.199070819667103,68.11139215985234,782,12,12
27.561463527124285,44.72384044502154,136,13,1
28.405582672633603,160.40253315712692,1029,14,2
33.26267551620373,192.19304276592197,651,15,3
28.715028780448566,127.70163712266509,819,16,4
25.09330942530707,173.4013123448666,568,17,5
27.743423899002973,80.51900908672992,980,18,6
25.967824254179593,41.25913843484848,0,19,7
26.51536111079305,83.76892980673357,807,20,8
33.699931885028,57.98101731596894,572,21,9
31.510676599393108,140.63046389536004,0,22,10
29.626733651041935,113.70648494498727,472,23,11
27.740192678938282,121.3882873581956,968,24,12
27.853585773207577,126.62425309577321,243,25,1
31.09793490059647,117.93025386401902,344,26,2
28.769675796138536,195.2106473812835,267,27,3
29.447938807273374,116.34549182572505,1048,28,4
24.983013675608916,154.37351768897162,481,29,5
28.39658790120232,97.54925392932284,555,30,6
32.84238340945401,101.21181445262539,0,31,7
28.976757322210204,22.053708863442743,1246,32,8
29.918182309436737,150.9942055631774,0,33,9
29.558293665243575,93.01983482347956,123,34,10
28.736449848238063,168.80845489932742,121,35,11
29.162555850482107,120.88070827469713,928,36,12
30.481635164576726,97.31731611784645,525,37,1
28.737989979894902,54.8560055722737,814,38,2
31.473136789237348,175.91063669222518,711,39,3
28.832089948922565,77.82604838372816,1225,40,4
26.538784894611016,43.33469407500485,1073,41,5
31.151824104033917,124.03632405692656,0,42,6
31.270657588548353,33.40311088444321,520,43,7
26.810008570863786,157.1079226541622,960,44,8
27.432378959123277,72.06397364070556,65,45,9
34.2881772559622,67.95704555203523,775,46,10
27.747604249537936,82.68275432076594,676,47,11
29.70549759592353,131.06306723080297,1064,48,12
26.691304285126748,143.52624039477774,1121,49,1
29.636457846657656,56.50403268026988,520,50,2
27.645260277889125,56.61073686996124,203,51,3
28.401360543146943,63.316521644996236,0,52,4
25.68832140373265,112.56142766761052,530,53,5
31.614269519011053,39.751279578810795,598,54,6
28.79252468727491,191.84624777155418,769,55,7
30.21472549510973,131.96511442114965,799,56,8
32.60813744399465,101.43919284511425,744,57,9
28.05687095690525,56.83731621365442,788,58,10
30.573375418055118,93.86742793865565,528,59,11
30.94490463375007,53.551830696711505,48,60,12
