"","X","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month","max_temp","min_temp","rainfall"
"1",1,321.7,1.1,1,"2002-08-02",1952,"Terra","MODIS",100,6.2,292.7,20.4,"N",0,2002,8,27.8594932556152,17.4628200531006,237.904510498047
"2",2,307.6,1.1,1,"2002-08-02",1952,"Terra","MODIS",60,6.2,292.7,7.4,"N",0,2002,8,28.2249240875244,17.7388477325439,212.700286865234
"3",3,315.5,1.2,1.1,"2002-08-05",802,"Terra","MODIS",41,6.2,298.8,7.7,"D",0,2002,8,30.0368461608887,22.3856716156006,81.4190673828125
"4",4,306.6,2.2,1.4,"2002-08-05",2023,"Terra","MODIS",43,6.2,289.2,22.5,"N",0,2002,8,28.7577705383301,19.9995403289795,155.156448364258
"5",5,301.2,2.2,1.4,"2002-08-05",2023,"Terra","MODIS",23,6.2,288.7,14,"N",0,2002,8,28.5545063018799,19.6878471374512,162.130310058594
"6",6,301.7,2.2,1.4,"2002-08-05",2023,"Terra","MODIS",38,6.2,289.7,13.6,"N",0,2002,8,28.7577705383301,19.9995403289795,155.156448364258
"7",7,300.9,2.7,1.6,"2002-08-06",1927,"Terra","MODIS",35,6.2,287,17,"N",0,2002,8,30.8169403076172,23.0313301086426,135.245788574219
"8",8,321.3,1,1,"2002-08-07",750,"Terra","MODIS",74,6.2,290.8,11.8,"D",0,2002,8,31.3902187347412,24.3449611663818,66.9195175170898
"9",9,306.5,1.3,1.1,"2002-08-07",2011,"Terra","MODIS",68,6.2,292.5,9.3,"N",0,2002,8,31.9827098846436,21.7110424041748,46.0881423950195
"10",10,312.2,1.7,1.3,"2002-08-08",832,"Terra","MODIS",65,6.2,291.6,15.1,"D",0,2002,8,27.9202175140381,16.2059783935547,115.685127258301
"11",11,315.5,1,1,"2002-08-10",819,"Terra","MODIS",0,6.2,293,6.4,"D",0,2002,8,35.608570098877,21.2792873382568,70.9727401733398
"12",12,313.7,1.2,1.1,"2002-08-10",820,"Terra","MODIS",58,6.2,296.9,6.5,"D",0,2002,8,29.15358543396,17.1836700439453,106.112236022949
"13",13,318.1,1.3,1.1,"2002-08-10",1112,"Aqua","MODIS",57,6.2,298.7,8.3,"D",0,2002,8,31.7009372711182,23.5475807189941,87.4579544067383
