"","X","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month","max_temp","min_temp","rainfall"
"1",1,310.2,1,1,"2003-01-03",807,"Terra","MODIS",63,6.2,295.2,4.6,"D",0,2003,1,22.6190128326416,10.825587272644,23.6336803436279
"2",2,313.8,1,1,"2003-01-03",807,"Terra","MODIS",51,6.2,297,6.5,"D",0,2003,1,25.5611133575439,12.7830629348755,11.651780128479
"3",3,317.9,1.2,1.1,"2003-01-03",1059,"Aqua","MODIS",56,6.2,300.5,9.7,"D",0,2003,1,24.6498603820801,10.0756750106812,17.2521648406982
"4",4,324.2,1.2,1.1,"2003-01-03",1059,"Aqua","MODIS",44,6.2,303,16.1,"D",0,2003,1,29.9507942199707,24.087345123291,1.48154592514038
"5",5,320.2,1.1,1.1,"2003-01-05",755,"Terra","MODIS",64,6.2,299.1,11.3,"D",0,2003,1,30.2422122955322,24.0874214172363,1.54901325702667
"6",6,327.9,1.1,1.1,"2003-01-05",755,"Terra","MODIS",76,6.2,303.1,16.6,"D",0,2003,1,29.493745803833,24.5663204193115,3.31870889663696
"7",7,325.9,1.1,1.1,"2003-01-05",755,"Terra","MODIS",73,6.2,302.8,14,"D",0,2003,1,29.493745803833,24.5663204193115,3.31870889663696
"8",8,328.6,1.1,1.1,"2003-01-05",755,"Terra","MODIS",77,6.2,301.9,18.2,"D",0,2003,1,29.493745803833,24.5663204193115,3.31870889663696
"9",9,316.7,1.1,1.1,"2003-01-05",755,"Terra","MODIS",51,6.2,300.7,8.1,"D",0,2003,1,29.3391933441162,24.3954677581787,4.49986982345581
"10",10,321.5,1.1,1.1,"2003-01-05",1046,"Aqua","MODIS",62,6.2,301.2,11.6,"D",0,2003,1,28.4582958221436,22.882152557373,3.32202363014221
"11",11,330.2,1,1,"2003-01-05",1046,"Aqua","MODIS",81,6.2,302.7,20.2,"D",0,2003,1,29.408519744873,24.3833446502686,2.08642673492432
"12",12,328.4,1,1,"2003-01-05",1046,"Aqua","MODIS",76,6.2,304.3,16.1,"D",0,2003,1,30.2422122955322,24.0874214172363,1.54901325702667
"13",13,322.6,1,1,"2003-01-07",743,"Terra","MODIS",74,6.2,302,10.2,"D",0,2003,1,29.099817276001,24.4543743133545,3.72283267974854
"14",14,320.6,1.5,1.2,"2003-01-07",1034,"Aqua","MODIS",73,6.2,299.9,13,"D",0,2003,1,29.2018604278564,24.3892383575439,4.47925615310669
"15",15,311.4,1.3,1.1,"2003-01-08",825,"Terra","MODIS",50,6.2,299.8,6.9,"D",0,2003,1,27.6051540374756,15.4983329772949,31.6501617431641
"16",16,314,1.3,1.1,"2003-01-08",825,"Terra","MODIS",64,6.2,300.5,9.8,"D",0,2003,1,28.6264781951904,16.7121753692627,34.686580657959
"17",17,310.5,1.3,1.1,"2003-01-08",825,"Terra","MODIS",55,6.2,299.6,6.8,"D",0,2003,1,28.2673015594482,16.5851287841797,36.7555923461914
"18",18,318.9,1,1,"2003-01-08",1118,"Aqua","MODIS",64,6.2,301.4,8.3,"D",0,2003,1,28.8137893676758,17.92746925354,28.099401473999
"19",19,323.9,1.2,1.1,"2003-01-08",1118,"Aqua","MODIS",74,6.2,306.5,14.1,"D",0,2003,1,23.9704093933105,9.31934928894043,15.874683380127
"20",20,317.3,1,1,"2003-01-08",1118,"Aqua","MODIS",37,6.2,301.4,8.2,"D",0,2003,1,27.6745166778564,16.0193290710449,39.3681869506836
"21",21,331.6,1.1,1,"2003-01-08",1118,"Aqua","MODIS",81,6.2,307.8,22,"D",0,2003,1,25.455265045166,12.888090133667,12.3038177490234
"22",22,330,1,1,"2003-01-08",1118,"Aqua","MODIS",82,6.2,304.3,20.7,"D",0,2003,1,28.8137893676758,17.92746925354,28.099401473999
"23",23,321.9,1,1,"2003-01-08",1118,"Aqua","MODIS",73,6.2,303.8,11.3,"D",0,2003,1,28.8137893676758,17.92746925354,28.099401473999
"24",24,331.5,1.2,1.1,"2003-01-08",1118,"Aqua","MODIS",83,6.2,305.2,25.9,"D",0,2003,1,23.9704093933105,9.31934928894043,15.874683380127
"25",25,319.9,1,1,"2003-01-10",813,"Terra","MODIS",68,6.2,304.2,9.2,"D",0,2003,1,25.193151473999,12.7177982330322,11.1258411407471
"26",26,326.5,1,1,"2003-01-10",813,"Terra","MODIS",80,6.2,300.8,18.3,"D",0,2003,1,28.8645362854004,16.6458110809326,43.3027648925781
"27",27,316.2,1,1,"2003-01-10",813,"Terra","MODIS",64,6.2,299.2,8.3,"D",0,2003,1,28.6264781951904,16.7121753692627,34.686580657959
"28",28,318,1.1,1,"2003-01-10",1104,"Aqua","MODIS",61,6.2,295.2,8.7,"D",0,2003,1,28.5114059448242,23.6199569702148,4.07651567459106
