"","X","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month","max_temp","min_temp","rainfall"
"1",1,337.6,1,1,"2002-10-01",755,"Terra","MODIS",83,6.2,311.9,19.5,"D",0,2002,10,29.4229717254639,18.7512817382812,49.5185356140137
"2",2,330.5,1.1,1,"2002-10-01",755,"Terra","MODIS",73,6.2,307.7,15.9,"D",0,2002,10,27.9766731262207,14.6651725769043,76.8413696289062
"3",3,315.8,1.1,1.1,"2002-10-01",755,"Terra","MODIS",46,6.2,291.6,7.8,"D",0,2002,10,32.7633247375488,24.1991939544678,16.3438987731934
"4",4,339.6,1.1,1.1,"2002-10-01",755,"Terra","MODIS",83,6.2,311.8,24.1,"D",0,2002,10,30.9850883483887,18.6345539093018,95.2499313354492
"5",5,332.7,1,1,"2002-10-01",755,"Terra","MODIS",77,6.2,310.6,12.3,"D",0,2002,10,29.4229717254639,18.7512817382812,49.5185356140137
"6",6,333,1.1,1.1,"2002-10-01",755,"Terra","MODIS",73,6.2,313.9,11.8,"D",0,2002,10,30.9850883483887,18.6345539093018,95.2499313354492
"7",7,323.2,1.4,1.2,"2002-10-01",755,"Terra","MODIS",39,6.2,297.6,21.9,"D",0,2002,10,31.4252471923828,17.9134750366211,134.384078979492
"8",8,322.6,1,1,"2002-10-01",755,"Terra","MODIS",28,6.2,304.5,6,"D",0,2002,10,26.7726650238037,15.8579921722412,57.8642234802246
"9",9,326.2,1,1,"2002-10-01",755,"Terra","MODIS",65,6.2,307.7,8,"D",0,2002,10,27.3123817443848,16.7254486083984,50.9511184692383
"10",10,328.3,1,1,"2002-10-01",1047,"Aqua","MODIS",77,6.2,294.1,19,"D",0,2002,10,32.4886093139648,24.1686630249023,21.572380065918
"11",11,325.7,1,1,"2002-10-01",1047,"Aqua","MODIS",74,6.2,292.8,16.8,"D",0,2002,10,32.4841651916504,24.1703643798828,26.0346641540527
"12",12,313.2,1,1,"2002-10-01",1047,"Aqua","MODIS",52,6.2,291.4,5.4,"D",0,2002,10,32.2551002502441,24.2436981201172,17.3758983612061
"13",13,325.7,1.4,1.2,"2002-10-01",1048,"Aqua","MODIS",60,6.2,302.8,24.2,"D",0,2002,10,25.6926975250244,12.6317281723022,42.3605308532715
"14",14,331.8,1.4,1.2,"2002-10-01",1048,"Aqua","MODIS",78,6.2,302.1,36.5,"D",0,2002,10,25.6926975250244,12.6317281723022,42.3605308532715
"15",15,336.2,1.3,1.1,"2002-10-01",1048,"Aqua","MODIS",82,6.2,312.8,23.4,"D",0,2002,10,28.5186061859131,17.5552139282227,34.5726737976074
"16",16,324.8,1.3,1.1,"2002-10-01",1048,"Aqua","MODIS",43,6.2,304.1,12,"D",0,2002,10,30.9943618774414,20.6856212615967,48.587574005127
"17",17,326.1,1,1,"2002-10-01",1048,"Aqua","MODIS",48,6.2,300.7,15.3,"D",0,2002,10,32.4994277954102,24.045934677124,8.05642032623291
"18",18,328.5,2,1.4,"2002-10-01",1048,"Aqua","MODIS",47,6.2,299.5,40.3,"D",0,2002,10,26.7503509521484,11.6847324371338,132.745452880859
"19",19,343.1,2,1.4,"2002-10-01",1048,"Aqua","MODIS",90,6.2,303.5,97.8,"D",0,2002,10,26.7503509521484,11.6847324371338,132.745452880859
"20",20,326.4,1.3,1.1,"2002-10-01",1048,"Aqua","MODIS",53,6.2,307.7,9.5,"D",0,2002,10,29.7433032989502,18.9208183288574,30.6487369537354
"21",21,342.4,2,1.4,"2002-10-01",1048,"Aqua","MODIS",89,6.2,302.5,88.6,"D",0,2002,10,26.7503509521484,11.6847324371338,132.745452880859
"22",22,327.9,1.2,1.1,"2002-10-01",1048,"Aqua","MODIS",57,6.2,305,13.4,"D",0,2002,10,32.0869598388672,22.3462429046631,41.6516456604004
"23",23,327,1.2,1.1,"2002-10-01",1048,"Aqua","MODIS",64,6.2,308.6,11.5,"D",0,2002,10,30.1566963195801,19.6499042510986,21.7985820770264
"24",24,350.6,1,1,"2002-10-01",1048,"Aqua","MODIS",95,6.2,304.5,55.2,"D",0,2002,10,32.4994277954102,24.045934677124,8.05642032623291
"25",25,345.9,1,1,"2002-10-01",1048,"Aqua","MODIS",92,6.2,301.3,44.4,"D",0,2002,10,32.6433525085449,24.0495376586914,8.07425022125244
"26",26,327.1,1.2,1.1,"2002-10-01",1048,"Aqua","MODIS",70,6.2,308.7,9.4,"D",0,2002,10,30.7362251281738,20.2355346679688,17.1622200012207
"27",27,353,1.3,1.1,"2002-10-01",1048,"Aqua","MODIS",96,6.2,312.8,70.9,"D",0,2002,10,28.4273643493652,17.6027278900146,36.875415802002
"28",28,334,1.3,1.1,"2002-10-01",1048,"Aqua","MODIS",72,6.2,312.2,20.7,"D",0,2002,10,27.8454399108887,17.0860481262207,39.3266792297363
"29",29,327.7,2.2,1.4,"2002-10-01",1048,"Aqua","MODIS",75,6.2,292,63.9,"D",0,2002,10,29.9408740997314,16.5576362609863,124.479972839355
"30",30,328.1,1.4,1.2,"2002-10-01",1048,"Aqua","MODIS",57,6.2,303.2,25.3,"D",0,2002,10,26.4431171417236,15.369402885437,62.1900520324707
"31",31,328.8,1.3,1.1,"2002-10-01",1048,"Aqua","MODIS",61,6.2,308.8,12,"D",0,2002,10,29.5705718994141,18.7552909851074,32.6136894226074
"32",32,334.1,1.4,1.2,"2002-10-01",1048,"Aqua","MODIS",63,6.2,314.7,24.4,"D",0,2002,10,28.6525535583496,15.8790063858032,63.3956260681152
"33",33,343,1.3,1.1,"2002-10-01",1048,"Aqua","MODIS",90,6.2,311.4,37.7,"D",0,2002,10,30.3374843597412,18.9282684326172,23.7100372314453
"34",34,331.9,1.3,1.1,"2002-10-01",1048,"Aqua","MODIS",44,6.2,312,11.2,"D",0,2002,10,30.6172218322754,19.3413257598877,22.1032981872559
"35",35,332.8,1.3,1.1,"2002-10-01",1048,"Aqua","MODIS",39,6.2,306.4,24.5,"D",0,2002,10,29.331823348999,18.3506450653076,39.1640281677246
"36",36,327.7,1.2,1.1,"2002-10-01",1048,"Aqua","MODIS",62,6.2,310.6,11.4,"D",0,2002,10,30.1820240020752,19.5634860992432,28.6331176757812
"37",37,339.8,1.4,1.2,"2002-10-01",1048,"Aqua","MODIS",86,6.2,303.5,55.4,"D",0,2002,10,25.6926975250244,12.6317281723022,42.3605308532715
"38",38,352,1.3,1.1,"2002-10-01",1048,"Aqua","MODIS",95,6.2,308.2,68.1,"D",0,2002,10,29.5705718994141,18.7552909851074,32.6136894226074
"39",39,305.4,2.3,1.5,"2002-10-01",2017,"Terra","MODIS",64,6.2,293.5,14.4,"N",0,2002,10,36.7219200134277,23.8132286071777,7.57883262634277
"40",40,335.2,2,1.4,"2002-10-02",1131,"Aqua","MODIS",77,6.2,301.7,61.9,"D",0,2002,10,25.7038593292236,9.7239236831665,98.3528213500977
"41",41,329.9,2,1.4,"2002-10-02",1131,"Aqua","MODIS",36,6.2,301.8,40.4,"D",0,2002,10,25.7038593292236,9.7239236831665,98.3528213500977
"42",42,340.3,1.8,1.3,"2002-10-02",1131,"Aqua","MODIS",87,6.2,307.1,61.1,"D",0,2002,10,29.4618492126465,15.0954418182373,122.765045166016
"43",43,323.6,1.7,1.3,"2002-10-02",1131,"Aqua","MODIS",52,6.2,297.6,23.3,"D",0,2002,10,25.1092224121094,NA,172.499160766602
"44",44,318.5,2.9,1.6,"2002-10-02",1131,"Aqua","MODIS",42,6.2,290.9,28.5,"D",0,2002,10,30.9136753082275,20.8733310699463,42.7918968200684
"45",45,327.2,3,1.6,"2002-10-02",1131,"Aqua","MODIS",74,6.2,294.1,62,"D",0,2002,10,29.985954284668,19.2550964355469,26.0561828613281
"46",46,329.8,2.7,1.6,"2002-10-02",1131,"Aqua","MODIS",77,6.2,299.9,66.5,"D",0,2002,10,30.1979713439941,20.4081420898438,41.861385345459
"47",47,331.4,1.8,1.3,"2002-10-02",1131,"Aqua","MODIS",71,6.2,305.8,31.2,"D",0,2002,10,29.4618492126465,15.0954418182373,122.765045166016
"48",48,331,1.8,1.3,"2002-10-02",1131,"Aqua","MODIS",77,6.2,305.5,28.8,"D",0,2002,10,29.4618492126465,15.0954418182373,122.765045166016
"49",49,326.3,1,1,"2002-10-03",743,"Terra","MODIS",49,6.2,300.5,13.6,"D",0,2002,10,32.727352142334,24.1245155334473,16.3353080749512
"50",50,328.5,1.5,1.2,"2002-10-03",743,"Terra","MODIS",69,6.2,303.8,23.6,"D",0,2002,10,28.2690372467041,17.0898532867432,50.9873313903809
"51",51,328.4,2,1.4,"2002-10-03",743,"Terra","MODIS",77,6.2,306.3,36.2,"D",0,2002,10,26.9217967987061,10.9863634109497,104.44539642334
"52",52,323.5,1.5,1.2,"2002-10-03",743,"Terra","MODIS",32,6.2,301.9,11.6,"D",0,2002,10,28.2690372467041,17.0898532867432,50.9873313903809
"53",53,324.8,2.4,1.5,"2002-10-03",1035,"Aqua","MODIS",63,6.2,300.9,41.8,"D",0,2002,10,29.5752277374268,18.3283939361572,75.0560073852539
"54",54,314.2,1.3,1.1,"2002-10-03",1035,"Aqua","MODIS",56,6.2,295.1,10.3,"D",0,2002,10,31.4706649780273,24.2060031890869,8.48098945617676
"55",55,328.6,2.4,1.5,"2002-10-03",1035,"Aqua","MODIS",75,6.2,297.3,50.2,"D",0,2002,10,28.5866947174072,17.4334201812744,65.849983215332
"56",56,326.4,2.1,1.4,"2002-10-03",1036,"Aqua","MODIS",68,6.2,296.9,45.1,"D",0,2002,10,29.9404029846191,18.3932571411133,32.9056701660156
"57",57,323.8,2.1,1.4,"2002-10-03",1036,"Aqua","MODIS",41,6.2,298.9,38.2,"D",0,2002,10,29.9404029846191,18.3932571411133,32.9056701660156
"58",58,325.7,2.2,1.4,"2002-10-03",1036,"Aqua","MODIS",75,6.2,296,43.7,"D",0,2002,10,27.8454399108887,17.0860481262207,39.3266792297363
"59",59,324.8,2.1,1.4,"2002-10-03",1036,"Aqua","MODIS",69,6.2,296.6,42.1,"D",0,2002,10,29.9404029846191,18.3932571411133,32.9056701660156
"60",60,325.3,2.1,1.4,"2002-10-03",1036,"Aqua","MODIS",51,6.2,299.4,41.7,"D",0,2002,10,29.9404029846191,18.3932571411133,32.9056701660156
"61",61,328.5,2,1.4,"2002-10-03",1036,"Aqua","MODIS",79,6.2,301.2,40.9,"D",0,2002,10,30.4644470214844,19.7001266479492,21.3777179718018
"62",62,329.7,2.1,1.4,"2002-10-03",1036,"Aqua","MODIS",43,6.2,304.6,35.4,"D",0,2002,10,31.0274085998535,19.9831943511963,18.6480751037598
"63",63,327.4,2,1.4,"2002-10-03",1036,"Aqua","MODIS",78,6.2,300.7,36.5,"D",0,2002,10,30.4644470214844,19.7001266479492,21.3777179718018
"64",64,333.1,2,1.4,"2002-10-03",1036,"Aqua","MODIS",84,6.2,301,59.1,"D",0,2002,10,30.4644470214844,19.7001266479492,21.3777179718018
"65",65,344.7,2.1,1.4,"2002-10-03",1036,"Aqua","MODIS",92,6.2,305.7,104.4,"D",0,2002,10,31.0274085998535,19.9831943511963,18.6480751037598
"66",66,338.9,2.1,1.4,"2002-10-03",1036,"Aqua","MODIS",88,6.2,303.2,76.1,"D",0,2002,10,31.769323348999,20.3050384521484,18.8305721282959
"67",67,339.4,2.1,1.4,"2002-10-03",1036,"Aqua","MODIS",88,6.2,305.5,74.8,"D",0,2002,10,31.0274085998535,19.9831943511963,18.6480751037598
"68",68,337,2.1,1.4,"2002-10-03",1036,"Aqua","MODIS",87,6.2,302.1,65.3,"D",0,2002,10,31.769323348999,20.3050384521484,18.8305721282959
"69",69,327,2.2,1.4,"2002-10-03",1036,"Aqua","MODIS",60,6.2,301,41.3,"D",0,2002,10,29.8042602539062,18.2644901275635,30.3198261260986
"70",70,334.2,2.8,1.6,"2002-10-03",1036,"Aqua","MODIS",84,6.2,309.9,59.6,"D",0,2002,10,37.3126258850098,21.7532386779785,21.3220062255859
"71",71,319,1,1,"2002-10-03",2003,"Terra","MODIS",98,6.2,288.5,18.5,"N",0,2002,10,29.9794139862061,17.027156829834,92.0629959106445
"72",72,307.5,1,1,"2002-10-03",2003,"Terra","MODIS",21,6.2,289.3,7.6,"N",0,2002,10,30.5083503723145,16.8709144592285,94.0304946899414
