"","X","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month","max_temp","min_temp","rainfall"
"1",1,329.4,1.4,1.2,"2008-05-01",800,"Terra","MODIS",82,6.2,300.7,31.8,"D",0,2008,5,33.0993881225586,23.2166309356689,27.5275993347168
"2",2,316.1,1.4,1.2,"2008-05-01",800,"Terra","MODIS",42,6.2,298.7,9,"D",0,2008,5,33.0993881225586,23.2166309356689,27.5275993347168
"3",3,317.2,1,1,"2008-05-01",1055,"Aqua","MODIS",58,6.2,300.2,7.1,"D",0,2008,5,33.200080871582,23.1898517608643,29.3086280822754
"4",4,350.5,1.2,1.1,"2008-05-01",1055,"Aqua","MODIS",95,6.2,297.5,81.5,"D",0,2008,5,NA,NA,NA
"5",5,313,1.2,1.1,"2008-05-01",1055,"Aqua","MODIS",24,6.2,291.7,11.6,"D",0,2008,5,NA,NA,NA
"6",6,332,1,1,"2008-05-01",1056,"Aqua","MODIS",81,6.2,304.8,18.8,"D",0,2008,5,33.6287384033203,22.3816146850586,10.3239526748657
"7",7,329.7,1,1,"2008-05-01",1056,"Aqua","MODIS",79,6.2,303,16.9,"D",0,2008,5,33.1727180480957,22.9902076721191,24.5637130737305
"8",8,331.8,1,1,"2008-05-01",1056,"Aqua","MODIS",81,6.2,305.7,18.1,"D",0,2008,5,33.6700973510742,22.299108505249,11.0716991424561
"9",9,328.4,3.8,1.8,"2008-05-02",842,"Terra","MODIS",52,6.2,305,75,"D",0,2008,5,37.1300354003906,21.3575458526611,20.8866901397705
"10",10,326.9,3.8,1.8,"2008-05-02",842,"Terra","MODIS",43,6.2,303.6,63.3,"D",0,2008,5,37.1300354003906,21.3575458526611,20.8866901397705
"11",11,323.4,1,1,"2008-05-03",748,"Terra","MODIS",64,6.2,301.1,12.8,"D",0,2008,5,33.1741333007812,23.223237991333,29.6411056518555
"12",12,331.6,1,1,"2008-05-03",748,"Terra","MODIS",82,6.2,297.8,23.6,"D",0,2008,5,33.1384048461914,23.2812194824219,31.0600471496582
"13",13,335,1,1,"2008-05-03",748,"Terra","MODIS",85,6.2,298.7,28.1,"D",0,2008,5,33.1384048461914,23.2812194824219,31.0600471496582
"14",14,318.9,1.2,1.1,"2008-05-03",1043,"Aqua","MODIS",57,6.2,300.9,8.7,"D",0,2008,5,33.280590057373,23.4834041595459,32.0171089172363
"15",15,324.7,1.2,1.1,"2008-05-03",1043,"Aqua","MODIS",74,6.2,301.6,15.9,"D",0,2008,5,33.280590057373,23.4834041595459,32.0171089172363
"16",16,321,1.2,1.1,"2008-05-03",1043,"Aqua","MODIS",38,6.2,301.9,10.2,"D",0,2008,5,33.1384048461914,23.2812194824219,31.0600471496582
"17",17,321.9,1.2,1.1,"2008-05-03",1043,"Aqua","MODIS",21,6.2,301.5,11.5,"D",0,2008,5,33.1741333007812,23.223237991333,29.6411056518555
"18",18,323.3,1.2,1.1,"2008-05-03",1043,"Aqua","MODIS",67,6.2,300.7,15.2,"D",0,2008,5,33.1741333007812,23.223237991333,29.6411056518555
"19",19,320,1.2,1.1,"2008-05-03",1043,"Aqua","MODIS",61,6.2,301.4,10.6,"D",0,2008,5,33.280590057373,23.4834041595459,32.0171089172363
"20",20,332.7,1.2,1.1,"2008-05-06",818,"Terra","MODIS",62,6.2,311.4,11.6,"D",0,2008,5,37.051830291748,22.8209285736084,9.07908248901367
"21",21,343.5,1,1,"2008-05-06",1115,"Aqua","MODIS",78,6.2,307,40.4,"D",0,2008,5,23.5190334320068,9.73999500274658,108.430145263672
"22",22,344.3,1,1,"2008-05-06",1115,"Aqua","MODIS",86,6.2,306.1,39.8,"D",0,2008,5,26.1179332733154,11.9355421066284,111.146461486816
"23",23,329.5,1,1,"2008-05-08",1101,"Aqua","MODIS",77,6.2,306.2,12.9,"D",0,2008,5,31.2617073059082,20.0584983825684,16.8030700683594
"24",24,319.1,1,1,"2008-05-08",1101,"Aqua","MODIS",58,6.2,298.5,8.7,"D",0,2008,5,30.9947891235352,20.0652523040771,23.7955265045166
"25",25,327.2,1,1,"2008-05-08",1101,"Aqua","MODIS",71,6.2,304.1,12.4,"D",0,2008,5,31.7030735015869,20.7432651519775,14.4201002120972
"26",26,316.7,1.2,1.1,"2008-05-08",1102,"Aqua","MODIS",50,6.2,293.5,15,"D",0,2008,5,20.1082496643066,8.3850212097168,184.808685302734
"27",27,322.8,1.2,1.1,"2008-05-10",754,"Terra","MODIS",44,6.2,301.3,11.2,"D",0,2008,5,26.7295455932617,13.6856384277344,64.234619140625
"28",28,333.5,2.9,1.6,"2008-05-11",836,"Terra","MODIS",81,6.2,309.4,59.4,"D",0,2008,5,36.8170204162598,21.2476787567139,23.3679904937744
"29",29,333.3,2.9,1.6,"2008-05-11",836,"Terra","MODIS",81,6.2,309.2,62.4,"D",0,2008,5,36.6133117675781,21.1726570129395,23.0498199462891
"30",30,333.3,2.9,1.6,"2008-05-11",836,"Terra","MODIS",71,6.2,309.1,59,"D",0,2008,5,36.6133117675781,21.1726570129395,23.0498199462891
"31",31,334.6,2.9,1.6,"2008-05-11",836,"Terra","MODIS",82,6.2,309.8,59.5,"D",0,2008,5,37.1300354003906,21.3575458526611,20.8866901397705
"32",32,334.1,2.9,1.6,"2008-05-11",836,"Terra","MODIS",70,6.2,309.4,62.8,"D",0,2008,5,36.8170204162598,21.2476787567139,23.3679904937744
"33",33,333.6,2.9,1.6,"2008-05-11",836,"Terra","MODIS",81,6.2,309.5,62.3,"D",0,2008,5,36.8170204162598,21.2476787567139,23.3679904937744
"34",34,322.2,1.6,1.2,"2008-05-11",1133,"Aqua","MODIS",65,6.2,305.4,15.5,"D",0,2008,5,26.7740230560303,12.1615686416626,45.1617202758789
"35",35,320.4,1.6,1.2,"2008-05-11",1133,"Aqua","MODIS",60,6.2,302.2,12.7,"D",0,2008,5,26.7740230560303,12.1615686416626,45.1617202758789
"36",36,326.8,1.6,1.2,"2008-05-11",1133,"Aqua","MODIS",78,6.2,304.2,26.2,"D",0,2008,5,26.7740230560303,12.1615686416626,45.1617202758789
"37",37,323.8,2,1.4,"2008-05-12",1037,"Aqua","MODIS",58,6.2,298.4,27.2,"D",0,2008,5,32.4070663452148,20.2674446105957,4.52437973022461
"38",38,307.4,1.3,1.1,"2008-05-13",824,"Terra","MODIS",44,6.2,286.1,5.9,"D",0,2008,5,29.351900100708,15.5437364578247,173.045562744141
"39",39,328.8,1.3,1.1,"2008-05-13",824,"Terra","MODIS",83,6.2,284.8,34.3,"D",0,2008,5,29.3862934112549,15.5515422821045,171.60334777832
