"","X","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month","max_temp","min_temp","rainfall"
"1",1,335,1.1,1,"2007-03-01",1114,"Aqua","MODIS",87,6.2,299.7,30.7,"D",0,2007,3,26.0890350341797,12.2842178344727,4.30395793914795
"2",2,334.7,1.3,1.1,"2007-03-01",1114,"Aqua","MODIS",79,6.2,304.1,23.9,"D",0,2007,3,29.1332263946533,19.5086536407471,33.6924476623535
"3",3,322.1,1.7,1.3,"2007-03-01",1114,"Aqua","MODIS",48,6.2,293.9,23.1,"D",0,2007,3,30.6651134490967,23.2735595703125,142.521881103516
"4",4,316.4,3.4,1.7,"2007-03-02",1019,"Aqua","MODIS",44,6.2,295.5,34.7,"D",0,2007,3,30.6930732727051,23.3186283111572,157.739837646484
"5",5,304.3,1,1,"2007-03-02",1944,"Terra","MODIS",50,6.2,294.1,3.8,"N",0,2007,3,31.0691337585449,23.3916320800781,140.422271728516
"6",6,305.7,1,1,"2007-03-02",1944,"Terra","MODIS",59,6.2,294,4.6,"N",0,2007,3,31.0691337585449,23.3916320800781,140.422271728516
"7",7,326,1,1,"2007-03-03",806,"Terra","MODIS",78,6.2,301.4,17.5,"D",0,2007,3,29.1805667877197,15.5259447097778,84.6392059326172
"8",8,317.5,1.8,1.3,"2007-03-03",807,"Terra","MODIS",13,6.2,295.4,13.6,"D",0,2007,3,31.0691337585449,23.3916320800781,140.422271728516
"9",9,319.7,1.8,1.3,"2007-03-03",807,"Terra","MODIS",62,6.2,297.8,20.7,"D",0,2007,3,31.008092880249,23.2444381713867,116.989250183105
"10",10,321.3,1.8,1.3,"2007-03-03",807,"Terra","MODIS",41,6.2,299.6,19,"D",0,2007,3,31.0691337585449,23.3916320800781,140.422271728516
"11",11,325.1,1.8,1.3,"2007-03-03",807,"Terra","MODIS",63,6.2,301,29.6,"D",0,2007,3,31.0691337585449,23.3916320800781,140.422271728516
"12",12,323.9,1.3,1.1,"2007-03-03",807,"Terra","MODIS",73,6.2,302.9,17.9,"D",0,2007,3,28.3042240142822,16.3770637512207,8.89777183532715
"13",13,326,1.5,1.2,"2007-03-03",807,"Terra","MODIS",76,6.2,296.2,28.2,"D",0,2007,3,28.8291721343994,19.3665027618408,21.5015182495117
"14",14,320.2,1.5,1.2,"2007-03-03",807,"Terra","MODIS",67,6.2,294.7,18.5,"D",0,2007,3,28.8291721343994,19.3665027618408,21.5015182495117
"15",15,314.5,1.5,1.2,"2007-03-03",807,"Terra","MODIS",39,6.2,293.9,9.2,"D",0,2007,3,28.8291721343994,19.3665027618408,21.5015182495117
"16",16,317.7,1.8,1.3,"2007-03-03",807,"Terra","MODIS",51,6.2,297.3,19.3,"D",0,2007,3,30.6651134490967,23.2735595703125,142.521881103516
"17",17,322.5,1,1,"2007-03-03",1101,"Aqua","MODIS",35,6.2,301,8.9,"D",0,2007,3,29.310791015625,19.6170139312744,34.6897468566895
"18",18,328.6,1,1,"2007-03-03",1101,"Aqua","MODIS",74,6.2,305.8,9.3,"D",0,2007,3,29.6172103881836,21.1042308807373,70.0218887329102
"19",19,324.5,1,1,"2007-03-03",1101,"Aqua","MODIS",39,6.2,303.9,6,"D",0,2007,3,29.6172103881836,21.1042308807373,70.0218887329102
"20",20,331,1,1,"2007-03-03",1101,"Aqua","MODIS",79,6.2,306.4,12.4,"D",0,2007,3,30.1389999389648,21.81960105896,94.007942199707
"21",21,328,1,1,"2007-03-03",1101,"Aqua","MODIS",65,6.2,302.9,18,"D",0,2007,3,28.4270687103271,18.530403137207,20.9285984039307
"22",22,326.8,1,1,"2007-03-03",1101,"Aqua","MODIS",66,6.2,303.4,16.3,"D",0,2007,3,28.4270687103271,18.530403137207,20.9285984039307
"23",23,326.1,1,1,"2007-03-03",1102,"Aqua","MODIS",68,6.2,300.2,12.6,"D",0,2007,3,29.5993003845215,17.2059078216553,2.34264230728149
"24",24,345.3,1.2,1.1,"2007-03-03",1102,"Aqua","MODIS",89,6.2,308.3,49.2,"D",0,2007,3,31.5564193725586,22.8153972625732,76.0905685424805
"25",25,330.3,1.1,1.1,"2007-03-03",1102,"Aqua","MODIS",68,6.2,304.6,16.2,"D",0,2007,3,31.0715103149414,23.5330104827881,163.32975769043
"26",26,335.2,1.1,1,"2007-03-03",1102,"Aqua","MODIS",68,6.2,305.1,23.5,"D",0,2007,3,30.6159133911133,23.2339134216309,137.422409057617
"27",27,328.7,1.2,1.1,"2007-03-03",1102,"Aqua","MODIS",69,6.2,303.4,17.3,"D",0,2007,3,30.7041702270508,23.5639057159424,136.711364746094
"28",28,335.3,1.1,1.1,"2007-03-03",1102,"Aqua","MODIS",77,6.2,305.7,22.9,"D",0,2007,3,31.0198650360107,23.3993644714355,144.710250854492
"29",29,344.5,1,1,"2007-03-03",1102,"Aqua","MODIS",90,6.2,303.5,42,"D",0,2007,3,29.7703647613525,16.5254650115967,1.83933126926422
"30",30,325,1.1,1,"2007-03-03",1102,"Aqua","MODIS",38,6.2,304.9,8.7,"D",0,2007,3,30.6159133911133,23.2339134216309,137.422409057617
"31",31,333.3,1,1,"2007-03-03",1102,"Aqua","MODIS",63,6.2,306.6,14.1,"D",0,2007,3,29.3652648925781,20.6296939849854,55.621696472168
"32",32,329.5,1.1,1,"2007-03-03",1102,"Aqua","MODIS",72,6.2,307.8,10.4,"D",0,2007,3,29.4837665557861,20.8956069946289,99.103271484375
"33",33,354.5,1.2,1.1,"2007-03-03",1102,"Aqua","MODIS",91,6.2,307.1,76.4,"D",0,2007,3,31.5564193725586,22.8153972625732,76.0905685424805
"34",34,328.7,1.1,1.1,"2007-03-03",1102,"Aqua","MODIS",23,6.2,305.4,13.7,"D",0,2007,3,31.2281894683838,23.5606689453125,152.688262939453
"35",35,328.9,1.1,1,"2007-03-03",1102,"Aqua","MODIS",66,6.2,305,12.5,"D",0,2007,3,30.7017345428467,22.4195594787598,84.1170959472656
"36",36,328,1.1,1.1,"2007-03-03",1102,"Aqua","MODIS",27,6.2,303.7,14.1,"D",0,2007,3,30.9800586700439,23.1852016448975,113.545753479004
"37",37,345.1,1.2,1.1,"2007-03-03",1102,"Aqua","MODIS",90,6.2,304.7,50,"D",0,2007,3,30.7401866912842,23.5209808349609,152.782913208008
"38",38,329,1,1,"2007-03-03",1102,"Aqua","MODIS",63,6.2,305,13.6,"D",0,2007,3,28.9100894927979,19.5590171813965,25.2862148284912
"39",39,322.6,1,1,"2007-03-03",1102,"Aqua","MODIS",59,6.2,302.4,7.7,"D",0,2007,3,28.4069900512695,18.5896053314209,21.9361114501953
"40",40,332.1,1,1,"2007-03-03",1102,"Aqua","MODIS",78,6.2,303.7,17.9,"D",0,2007,3,29.1132164001465,20.3824691772461,49.3088226318359
"41",41,331.8,1.2,1.1,"2007-03-03",1102,"Aqua","MODIS",68,6.2,307.5,21.4,"D",0,2007,3,NA,NA,NA
"42",42,336.1,1.2,1.1,"2007-03-03",1102,"Aqua","MODIS",76,6.2,303.9,29.8,"D",0,2007,3,30.7401866912842,23.5209808349609,152.782913208008
"43",43,323.9,1,1,"2007-03-03",1102,"Aqua","MODIS",63,6.2,303.8,5.6,"D",0,2007,3,29.4768390655518,20.9107303619385,63.6823043823242
"44",44,325.8,1,1,"2007-03-03",1102,"Aqua","MODIS",43,6.2,305.1,7.3,"D",0,2007,3,29.8011264801025,21.373664855957,75.1437606811523
"45",45,332.4,1,1,"2007-03-03",1102,"Aqua","MODIS",80,6.2,306.3,13.9,"D",0,2007,3,29.6172103881836,21.1042308807373,70.0218887329102
"46",46,327.1,1,1,"2007-03-03",1102,"Aqua","MODIS",52,6.2,304.7,10.6,"D",0,2007,3,28.5161533355713,18.741096496582,23.8714752197266
"47",47,328.9,1,1,"2007-03-03",1103,"Aqua","MODIS",75,6.2,308.5,12.6,"D",0,2007,3,27.6103477478027,14.831090927124,5.46055269241333
"48",48,331.1,1,1,"2007-03-03",1103,"Aqua","MODIS",48,6.2,309.8,17.7,"D",0,2007,3,29.6762390136719,15.741888999939,6.41625881195068
"49",49,345.5,1.2,1.1,"2007-03-03",1103,"Aqua","MODIS",92,6.2,299.7,62.9,"D",0,2007,3,20.9392642974854,8.61878108978271,80.7301254272461
"50",50,312.1,1.6,1.2,"2007-03-04",1933,"Terra","MODIS",80,6.2,295.7,17.4,"N",0,2007,3,32.141716003418,19.9852676391602,0.964857161045074
"51",51,306.2,1.6,1.2,"2007-03-04",1933,"Terra","MODIS",26,6.2,295.2,8.8,"N",0,2007,3,32.141716003418,19.9852676391602,0.964857161045074
"52",52,325.4,1.6,1.2,"2007-03-04",1933,"Terra","MODIS",100,6.2,296.6,42.4,"N",0,2007,3,NA,NA,NA
"53",53,311.9,1.6,1.3,"2007-03-04",1933,"Terra","MODIS",80,6.2,295.4,17.5,"N",0,2007,3,32.2144660949707,20.301700592041,0.964857161045074
"54",54,305.2,1.6,1.3,"2007-03-04",1933,"Terra","MODIS",45,6.2,294.9,8.6,"N",0,2007,3,32.1846199035645,20.2388820648193,NA
"55",55,304.1,1.6,1.3,"2007-03-04",1933,"Terra","MODIS",20,6.2,293.9,6.9,"N",0,2007,3,32.1840896606445,20.1634826660156,0.964857161045074
"56",56,311.5,1.6,1.3,"2007-03-04",1933,"Terra","MODIS",78,6.2,295,17.2,"N",0,2007,3,32.0532722473145,20.1492671966553,0.963703215122223
"57",57,313.6,1.6,1.3,"2007-03-04",1933,"Terra","MODIS",84,6.2,295.6,20.1,"N",0,2007,3,32.1846199035645,20.2388820648193,NA
"58",58,311.9,1.6,1.3,"2007-03-04",1933,"Terra","MODIS",79,6.2,294.5,17.7,"N",0,2007,3,32.0532722473145,20.1492671966553,0.963703215122223
"59",59,309.3,1.6,1.2,"2007-03-04",1933,"Terra","MODIS",69,6.2,295.4,13.1,"N",0,2007,3,32.141716003418,19.9852676391602,0.964857161045074
"60",60,302.7,3,1.6,"2007-03-04",2228,"Aqua","MODIS",45,6.2,291.2,23.2,"N",0,2007,3,32.141716003418,19.9852676391602,0.964857161045074
