"","X","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month","max_temp","min_temp","rainfall"
"1",1,318.7,4.8,2,"2004-09-01",1018,"Aqua","MODIS",67,6.2,298.3,72.8,"D",0,2004,9,28.5015087127686,19.0960235595703,94.4728622436523
"2",2,314.8,4.8,2,"2004-09-01",1018,"Aqua","MODIS",41,6.2,293.8,40,"D",0,2004,9,28.3195381164551,18.9772262573242,92.3286209106445
"3",3,308.7,1.3,1.1,"2004-09-01",1944,"Terra","MODIS",57,6.2,291.4,11.2,"N",0,2004,9,28.811372756958,17.5997257232666,83.318115234375
"4",4,306.5,1.3,1.1,"2004-09-01",1944,"Terra","MODIS",68,6.2,292.4,10.6,"N",0,2004,9,27.4134311676025,16.6390018463135,97.1794281005859
"5",5,318.3,1.1,1,"2004-09-02",805,"Terra","MODIS",56,6.2,301.7,6.7,"D",0,2004,9,28.8656673431396,16.7058944702148,107.550346374512
"6",6,316,1,1,"2004-09-02",805,"Terra","MODIS",53,6.2,299.2,7.7,"D",0,2004,9,27.5996265411377,15.0425100326538,85.0776214599609
"7",7,317.9,1.1,1,"2004-09-02",805,"Terra","MODIS",64,6.2,303.3,7.3,"D",0,2004,9,28.510082244873,16.1230792999268,111.536201477051
"8",8,320,1.1,1,"2004-09-02",805,"Terra","MODIS",68,6.2,303,8.8,"D",0,2004,9,28.6015148162842,16.5235862731934,108.714988708496
"9",9,319.1,1.1,1.1,"2004-09-02",805,"Terra","MODIS",54,6.2,301.6,7.2,"D",0,2004,9,26.1902332305908,16.0192012786865,83.2216262817383
"10",10,326.3,1.1,1,"2004-09-02",806,"Terra","MODIS",68,6.2,309.1,8.3,"D",0,2004,9,25.6148815155029,14.6671533584595,56.6715927124023
"11",11,320.4,1.7,1.3,"2004-09-02",806,"Terra","MODIS",70,6.2,296.1,26.9,"D",0,2004,9,29.8264503479004,23.5445251464844,63.7010269165039
"12",12,323.2,1,1,"2004-09-02",1059,"Aqua","MODIS",24,6.2,300.7,6.3,"D",0,2004,9,26.9775066375732,20.3259925842285,58.6155052185059
"13",13,328.9,1,1,"2004-09-02",1059,"Aqua","MODIS",63,6.2,304.5,13.2,"D",0,2004,9,26.9775066375732,20.3259925842285,58.6155052185059
"14",14,350.8,1,1,"2004-09-02",1059,"Aqua","MODIS",94,6.2,305.9,49.1,"D",0,2004,9,26.9775066375732,20.3259925842285,58.6155052185059
"15",15,324,1,1,"2004-09-02",1059,"Aqua","MODIS",58,6.2,302,10.3,"D",0,2004,9,28.5289192199707,23.0394020080566,45.2478675842285
"16",16,320.9,1.4,1.2,"2004-09-02",1100,"Aqua","MODIS",41,6.2,305,13.9,"D",0,2004,9,27.115779876709,15.4020967483521,120.191131591797
"17",17,338.7,1,1,"2004-09-02",1100,"Aqua","MODIS",83,6.2,311.3,25.3,"D",0,2004,9,27.2093849182129,17.102424621582,83.6493911743164
"18",18,340.5,1,1,"2004-09-02",1100,"Aqua","MODIS",87,6.2,305.1,31.3,"D",0,2004,9,27.9434566497803,21.7647304534912,71.4386367797852
"19",19,337.9,1,1,"2004-09-02",1100,"Aqua","MODIS",81,6.2,310.7,18.7,"D",0,2004,9,26.6709575653076,16.8214988708496,96.1784744262695
"20",20,331.6,1,1,"2004-09-02",1100,"Aqua","MODIS",68,6.2,308.3,11.8,"D",0,2004,9,28.8714141845703,20.0409889221191,108.186080932617
