"","X","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month","max_temp","min_temp","rainfall"
"1",1,326.9,1.1,1,"2004-08-01",806,"Terra","MODIS",78,6.2,297.7,18.3,"D",0,2004,8,26.387752532959,14.2687110900879,64.4385223388672
"2",2,329,1.2,1.1,"2004-08-01",806,"Terra","MODIS",81,6.2,298.9,28.9,"D",0,2004,8,28.5471458435059,17.4541835784912,120.428520202637
"3",3,318.1,1,1,"2004-08-01",1059,"Aqua","MODIS",52,6.2,299.6,4.9,"D",0,2004,8,31.1880970001221,21.3664779663086,97.8378677368164
"4",4,318.2,1,1,"2004-08-01",1100,"Aqua","MODIS",48,6.2,283.9,8.3,"D",0,2004,8,28.685209274292,18.3326930999756,197.9716796875
"5",5,327.4,1,1,"2004-08-01",1100,"Aqua","MODIS",67,6.2,300.9,18.7,"D",0,2004,8,28.5471458435059,17.4541835784912,120.428520202637
"6",6,319,1,1,"2004-08-01",1100,"Aqua","MODIS",61,6.2,280.7,9.2,"D",0,2004,8,28.685209274292,18.3326930999756,197.9716796875
"7",7,316.5,1.5,1.2,"2004-08-03",754,"Terra","MODIS",63,6.2,296.8,13.1,"D",0,2004,8,26.9837284088135,15.5544176101685,149.62092590332
"8",8,321.9,1.5,1.2,"2004-08-03",754,"Terra","MODIS",73,6.2,298.3,22.4,"D",0,2004,8,26.9806880950928,15.6770830154419,152.015075683594
"9",9,320.9,1.4,1.2,"2004-08-03",1047,"Aqua","MODIS",37,6.2,300.7,16.7,"D",0,2004,8,25.3481330871582,14.2882976531982,168.071319580078
"10",10,337.1,1.4,1.2,"2004-08-03",1048,"Aqua","MODIS",85,6.2,306.5,41.9,"D",0,2004,8,26.4472255706787,14.4828310012817,271.752624511719
"11",11,324.6,1.4,1.2,"2004-08-03",1048,"Aqua","MODIS",42,6.2,303.8,18.2,"D",0,2004,8,29.930248260498,19.0897369384766,121.421615600586
"12",12,328.4,1.4,1.2,"2004-08-03",1048,"Aqua","MODIS",71,6.2,306,19.1,"D",0,2004,8,28.9047718048096,17.4744682312012,115.31413269043
"13",13,324,1.4,1.2,"2004-08-03",1048,"Aqua","MODIS",37,6.2,306.4,11.5,"D",0,2004,8,26.4472255706787,14.4828310012817,271.752624511719
