"","X","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month","max_temp","min_temp","rainfall"
"1",1,316.2,1,1,"2006-03-02",1047,"Aqua","MODIS",49,6.2,272.8,11,"D",0,2006,3,31.0778503417969,24.0317459106445,200.320129394531
"2",2,334.7,1.4,1.2,"2006-03-04",1034,"Aqua","MODIS",71,6.2,297.4,32.6,"D",0,2006,3,NA,23.9246139526367,168.691955566406
"3",3,338,1.4,1.2,"2006-03-04",1034,"Aqua","MODIS",84,6.2,295.4,39.8,"D",0,2006,3,31.50315284729,23.9222297668457,170.000289916992
"4",4,337.4,1.4,1.2,"2006-03-04",1034,"Aqua","MODIS",80,6.2,300.6,39.3,"D",0,2006,3,31.4681262969971,23.8341045379639,159.705017089844
"5",5,388.8,1.4,1.2,"2006-03-04",1034,"Aqua","MODIS",100,6.2,304.2,283.3,"D",0,2006,3,31.50315284729,23.9222297668457,170.000289916992
"6",6,380.7,1.4,1.2,"2006-03-04",1034,"Aqua","MODIS",100,6.2,293.4,227.4,"D",0,2006,3,31.50315284729,23.9222297668457,170.000289916992
"7",7,328,2.3,1.5,"2006-03-05",1117,"Aqua","MODIS",0,6.2,295.7,46.7,"D",0,2006,3,30.8485679626465,23.9044742584229,186.616271972656
"8",8,323.5,1.9,1.3,"2006-03-05",1117,"Aqua","MODIS",48,6.2,293.6,22.4,"D",0,2006,3,30.472827911377,21.9536991119385,140.064712524414
"9",9,321.6,1.9,1.3,"2006-03-05",1117,"Aqua","MODIS",32,6.2,291.5,16.4,"D",0,2006,3,30.472827911377,21.9536991119385,140.064712524414
"10",10,320.2,2.6,1.6,"2006-03-06",1022,"Aqua","MODIS",68,6.2,292.5,41.4,"D",0,2006,3,31.4576206207275,24.0803909301758,181.049392700195
"11",11,318.9,2.6,1.6,"2006-03-06",1022,"Aqua","MODIS",55,6.2,292.7,38.4,"D",0,2006,3,31.4566612243652,24.0111560821533,173.935729980469
"12",12,304.2,1,1,"2006-03-06",1949,"Terra","MODIS",48,6.2,293.3,4.4,"N",0,2006,3,31.4137725830078,23.5959777832031,107.366142272949
"13",13,345.3,1.1,1,"2006-03-07",1104,"Aqua","MODIS",91,6.2,299,44.6,"D",0,2006,3,30.8199653625488,22.3239459991455,183.540496826172
"14",14,330.8,1.1,1,"2006-03-07",1104,"Aqua","MODIS",78,6.2,300.6,13.1,"D",0,2006,3,31.129020690918,22.2305107116699,176.114166259766
"15",15,339.4,1.4,1.2,"2006-03-07",1105,"Aqua","MODIS",0,6.2,305.1,38.4,"D",0,2006,3,NA,24.0827331542969,189.570220947266
"16",16,330.2,1,1,"2006-03-07",1105,"Aqua","MODIS",77,6.2,306.7,11.6,"D",0,2006,3,30.5129566192627,15.6995820999146,7.70707893371582
"17",17,331.2,1.2,1.1,"2006-03-07",1105,"Aqua","MODIS",62,6.2,305.9,12.3,"D",0,2006,3,29.6705589294434,21.3122882843018,113.377182006836
"18",18,329.6,1.2,1.1,"2006-03-07",1105,"Aqua","MODIS",52,6.2,304.9,10.6,"D",0,2006,3,29.7125453948975,21.3559131622314,108.434768676758
"19",19,336,1.3,1.1,"2006-03-07",1105,"Aqua","MODIS",64,6.2,303.2,30.4,"D",0,2006,3,30.8485679626465,23.9044742584229,186.616271972656
"20",20,339.3,1.4,1.2,"2006-03-07",1105,"Aqua","MODIS",82,6.2,305.3,43.6,"D",0,2006,3,31.3209037780762,24.1540718078613,201.936752319336
"21",21,343.8,1.3,1.1,"2006-03-07",1105,"Aqua","MODIS",87,6.2,305.2,48.9,"D",0,2006,3,31.0700817108154,23.8511009216309,183.169006347656
"22",22,330.8,1.4,1.2,"2006-03-07",1105,"Aqua","MODIS",44,6.2,299.9,25.3,"D",0,2006,3,NA,NA,NA
"23",23,333.8,1.4,1.2,"2006-03-07",1105,"Aqua","MODIS",65,6.2,302.3,28.5,"D",0,2006,3,NA,NA,NA
"24",24,336.8,1.5,1.2,"2006-03-07",1105,"Aqua","MODIS",78,6.2,297.1,48.3,"D",0,2006,3,31.2839508056641,23.5729885101318,112.567420959473
"25",25,341.6,1.2,1.1,"2006-03-07",1105,"Aqua","MODIS",83,6.2,307.1,31.3,"D",0,2006,3,29.6737461090088,21.3286285400391,128.445449829102
"26",26,330.4,1,1,"2006-03-07",1106,"Aqua","MODIS",50,6.2,298,22.5,"D",0,2006,3,26.0989742279053,12.8070917129517,36.9054756164551
"27",27,338.7,1,1,"2006-03-07",1107,"Aqua","MODIS",77,6.2,316,15.2,"D",0,2006,3,NA,19.28786277771,31.5837631225586
"28",28,325.7,1.2,1.1,"2006-03-08",1937,"Terra","MODIS",100,6.2,295.1,28.8,"N",0,2006,3,31.4172992706299,23.9863529205322,223.516494750977
