"","X","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month","max_temp","min_temp","rainfall"
"1",1,332.7,1,1,"2009-10-02",806,"Terra","MODIS",71,6.2,315,12.1,"D",0,2009,10,24.6408424377441,9.43209934234619,22.503812789917
"2",2,331.4,1.5,1.2,"2009-10-02",806,"Terra","MODIS",77,6.2,302.7,24.2,"D",0,2009,10,33.1150703430176,23.2795753479004,9.67840099334717
"3",3,323,1,1,"2009-10-02",806,"Terra","MODIS",69,6.2,299.2,10.6,"D",0,2009,10,28.3305473327637,16.4459209442139,88.0430679321289
"4",4,326.7,1.8,1.3,"2009-10-02",806,"Terra","MODIS",72,6.2,293.5,43.2,"D",0,2009,10,31.8100852966309,23.6185932159424,5.90534400939941
"5",5,329.9,1.5,1.2,"2009-10-02",806,"Terra","MODIS",75,6.2,304.2,21.5,"D",0,2009,10,33.0177307128906,23.2348670959473,9.6546630859375
"6",6,338,1,1,"2009-10-02",1105,"Aqua","MODIS",78,6.2,313.7,15.4,"D",0,2009,10,28.1871700286865,16.4760494232178,23.1097774505615
"7",7,343.2,1,1,"2009-10-02",1105,"Aqua","MODIS",86,6.2,306.6,35.9,"D",0,2009,10,25.1450004577637,14.7616863250732,41.0125885009766
"8",8,325.8,1.1,1.1,"2009-10-02",1105,"Aqua","MODIS",52,6.2,303.8,9.1,"D",0,2009,10,31.725736618042,23.213134765625,9.71675109863281
"9",9,327,1.1,1.1,"2009-10-02",1105,"Aqua","MODIS",61,6.2,303.2,9.9,"D",0,2009,10,31.8415985107422,23.2293834686279,8.35515975952148
"10",10,352.1,1,1,"2009-10-02",1105,"Aqua","MODIS",94,6.2,318.9,39.4,"D",0,2009,10,29.4237594604492,17.9910659790039,15.7811937332153
"11",11,337,1,1,"2009-10-02",1105,"Aqua","MODIS",59,6.2,315.2,13.8,"D",0,2009,10,29.5288600921631,18.0683479309082,15.8680438995361
"12",12,329.5,1,1,"2009-10-02",1105,"Aqua","MODIS",57,6.2,307.6,14.3,"D",0,2009,10,25.1450004577637,14.7616863250732,41.0125885009766
"13",13,334,1,1,"2009-10-02",1105,"Aqua","MODIS",57,6.2,314.7,8.5,"D",0,2009,10,28.1871700286865,16.4760494232178,23.1097774505615
"14",14,359.9,1,1,"2009-10-02",1105,"Aqua","MODIS",99,6.2,303.7,73.2,"D",0,2009,10,30.225622177124,21.3443336486816,14.0969953536987
"15",15,338.9,1,1,"2009-10-02",1105,"Aqua","MODIS",83,6.2,303.2,25.7,"D",0,2009,10,30.225622177124,21.3443336486816,14.0969953536987
"16",16,332.5,1.1,1.1,"2009-10-02",1105,"Aqua","MODIS",75,6.2,304.2,18.7,"D",0,2009,10,31.8157978057861,23.4605369567871,8.48690605163574
"17",17,339.5,1,1,"2009-10-02",1105,"Aqua","MODIS",81,6.2,309.5,25.6,"D",0,2009,10,28.257303237915,18.2159080505371,24.0615844726562
