"","X","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month","max_temp","min_temp","rainfall"
"1",1,316.5,1.1,1.1,"2001-07-06",826,"Terra","MODIS",68,6.2,299,9.3,"D",0,2001,7,28.0544128417969,16.1156883239746,147.191970825195
"2",2,313.2,1,1,"2001-07-08",814,"Terra","MODIS",63,6.2,297.4,6.5,"D",0,2001,7,28.5040798187256,16.1445770263672,123.399253845215
"3",3,310.9,1,1,"2001-07-08",814,"Terra","MODIS",55,6.2,296.7,5.7,"D",0,2001,7,25.653636932373,14.0514373779297,159.10237121582
"4",4,319,1,1,"2001-07-08",814,"Terra","MODIS",52,6.2,299.5,7.9,"D",0,2001,7,25.9402484893799,13.1641702651978,61.0307426452637
"5",5,327.1,1.1,1,"2001-07-10",802,"Terra","MODIS",78,6.2,302.1,16.9,"D",0,2001,7,26.0085906982422,14.5525693893433,27.9292774200439
"6",6,365.1,1.2,1.1,"2001-07-10",802,"Terra","MODIS",100,6.2,300.1,116.7,"D",0,2001,7,28.9288673400879,16.6906833648682,27.4199504852295
"7",7,313.4,1.3,1.1,"2001-07-10",802,"Terra","MODIS",34,6.2,296.3,6.9,"D",0,2001,7,24.1071891784668,11.237771987915,45.185173034668
"8",8,327.9,1.2,1.1,"2001-07-10",802,"Terra","MODIS",79,6.2,298.7,22.1,"D",0,2001,7,28.9288673400879,16.6906833648682,27.4199504852295
"9",9,324.6,1.1,1,"2001-07-10",802,"Terra","MODIS",76,6.2,298.4,17,"D",0,2001,7,27.4887504577637,15.719482421875,16.2699737548828
"10",10,319,2.5,1.5,"2001-07-11",845,"Terra","MODIS",52,6.2,300.3,42.8,"D",0,2001,7,25.7185840606689,13.9653205871582,103.457725524902
"11",11,314.4,2.5,1.5,"2001-07-11",845,"Terra","MODIS",42,6.2,299.6,27.1,"D",0,2001,7,25.7185840606689,13.9653205871582,103.457725524902
"12",12,308.5,2.5,1.5,"2001-07-12",750,"Terra","MODIS",46,6.2,289.5,15.8,"D",0,2001,7,29.3178024291992,17.075963973999,124.962783813477
"13",13,312.3,2.8,1.6,"2001-07-13",833,"Terra","MODIS",32,6.2,296.2,20.6,"D",0,2001,7,29.0641536712646,19.013557434082,8.49295902252197
"14",14,309.6,3.4,1.7,"2001-07-14",738,"Terra","MODIS",58,6.2,288.4,26.8,"D",0,2001,7,28.9288673400879,16.6906833648682,27.4199504852295
"15",15,316.5,1.1,1.1,"2001-07-17",808,"Terra","MODIS",69,6.2,296.6,9.7,"D",0,2001,7,29.3448448181152,16.838493347168,126.075393676758
"16",16,316.4,1.2,1.1,"2001-07-17",808,"Terra","MODIS",66,6.2,300.7,9.6,"D",0,2001,7,26.9112720489502,16.1302547454834,184.765777587891
"17",17,325.6,1.1,1,"2001-07-17",808,"Terra","MODIS",58,6.2,302.8,12.7,"D",0,2001,7,25.6362476348877,12.4038877487183,41.7608413696289
"18",18,328.2,1.1,1,"2001-07-17",808,"Terra","MODIS",63,6.2,298.7,20,"D",0,2001,7,25.9195365905762,13.0627861022949,41.3497047424316
"19",19,317.2,1.1,1,"2001-07-22",826,"Terra","MODIS",71,6.2,296.3,12.7,"D",0,2001,7,27.3287563323975,15.7056112289429,214.342651367188
"20",20,316.2,2.5,1.5,"2001-07-22",827,"Terra","MODIS",68,6.2,290.8,33.9,"D",0,2001,7,29.32985496521,18.9313106536865,12.5232362747192
"21",21,321,1.2,1.1,"2001-07-24",815,"Terra","MODIS",43,6.2,295.9,15.3,"D",0,2001,7,26.5549488067627,15.7774229049683,12.37451171875
"22",22,314.6,1.2,1.1,"2001-07-24",815,"Terra","MODIS",51,6.2,295.6,10.5,"D",0,2001,7,26.5987091064453,15.3031129837036,12.3135232925415
"23",23,320.8,1.2,1.1,"2001-07-24",815,"Terra","MODIS",61,6.2,299.1,19.1,"D",0,2001,7,25.4163303375244,13.9008531570435,16.5562000274658
"24",24,318.7,1.3,1.1,"2001-07-24",815,"Terra","MODIS",68,6.2,298.2,11.9,"D",0,2001,7,29.3927211761475,16.7304973602295,9.06281089782715
"25",25,322.5,1.2,1.1,"2001-07-28",750,"Terra","MODIS",43,6.2,296.8,17.7,"D",0,2001,7,29.5828533172607,17.3089199066162,10.4150514602661
"26",26,304.6,1,1,"2001-07-28",2011,"Terra","MODIS",61,6.2,288.2,6.9,"N",0,2001,7,29.0978336334229,16.8278350830078,28.2954006195068
"27",27,323,2,1.4,"2001-07-30",738,"Terra","MODIS",43,6.2,298.2,37.6,"D",0,2001,7,29.383451461792,16.9354553222656,9.56437206268311
"28",28,348,1.2,1.1,"2001-07-31",820,"Terra","MODIS",94,6.2,310,54.6,"D",0,2001,7,30.0670280456543,18.2904510498047,21.6397151947021
"29",29,337.3,1.2,1.1,"2001-07-31",820,"Terra","MODIS",87,6.2,309.6,29.3,"D",0,2001,7,30.3241195678711,18.3619937896729,18.6839332580566
"30",30,327.9,1.2,1.1,"2001-07-31",820,"Terra","MODIS",59,6.2,307.5,13.8,"D",0,2001,7,30.3241195678711,18.3619937896729,18.6839332580566
"31",31,323.5,1.5,1.2,"2001-07-31",821,"Terra","MODIS",66,6.2,305.4,17.7,"D",0,2001,7,27.2281532287598,13.549017906189,13.4599170684814
"32",32,330.9,1.9,1.4,"2001-07-31",821,"Terra","MODIS",83,6.2,298.3,59.7,"D",0,2001,7,29.7762432098389,19.667516708374,13.4980163574219
