"","X","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month","max_temp","min_temp","rainfall"
"1",1,322.8,1.1,1,"2005-08-02",818,"Terra","MODIS",77,6.2,298.7,15.9,"D",0,2005,8,27.1157131195068,16.2679538726807,61.0045700073242
"2",2,315.4,1.6,1.3,"2005-08-04",805,"Terra","MODIS",44,6.2,289.8,13.5,"D",0,2005,8,34.1869277954102,23.1018581390381,72.8268051147461
"3",3,315.7,1.6,1.3,"2005-08-04",805,"Terra","MODIS",48,6.2,292.7,13.4,"D",0,2005,8,34.1869277954102,23.1018581390381,72.8268051147461
"4",4,318.2,1.1,1.1,"2005-08-04",805,"Terra","MODIS",34,6.2,300.1,4.9,"D",0,2005,8,30.7746105194092,18.9795150756836,113.505340576172
"5",5,322.4,1.1,1,"2005-08-04",1058,"Aqua","MODIS",73,6.2,302.1,11.8,"D",0,2005,8,30.5685443878174,24.2328777313232,62.6663131713867
"6",6,323.8,1,1,"2005-08-04",1059,"Aqua","MODIS",59,6.2,304.3,8.5,"D",0,2005,8,29.237943649292,17.0902080535889,173.916305541992
"7",7,322.9,1.3,1.1,"2005-08-06",1046,"Aqua","MODIS",34,6.2,297.8,18,"D",0,2005,8,29.4001426696777,18.5079917907715,118.861175537109
"8",8,331.3,1.2,1.1,"2005-08-06",1046,"Aqua","MODIS",79,6.2,305.9,20.9,"D",0,2005,8,29.0821056365967,19.88232421875,132.951034545898
"9",9,328.2,1.2,1.1,"2005-08-06",1046,"Aqua","MODIS",75,6.2,306.8,15.5,"D",0,2005,8,29.0821056365967,19.88232421875,132.951034545898
"10",10,302.8,1,1,"2005-08-06",2308,"Aqua","MODIS",51,6.2,286.4,6.9,"N",0,2005,8,25.1390895843506,13.2739200592041,46.7348480224609
"11",11,316.1,2.7,1.6,"2005-08-07",836,"Terra","MODIS",60,6.2,297.3,32.6,"D",0,2005,8,25.5759010314941,13.5135478973389,46.6993179321289
"12",12,324.7,2.8,1.6,"2005-08-07",836,"Terra","MODIS",76,6.2,298.9,68.8,"D",0,2005,8,25.1390895843506,13.2739200592041,46.7348480224609
