"","X","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month","max_temp","min_temp","rainfall"
"1",1,326.7,1,1,"2006-10-01",811,"Terra","MODIS",73,6.2,302.8,14.4,"D",0,2006,10,28.801326751709,17.8745460510254,96.2783966064453
"2",2,329.6,1,1,"2006-10-01",1108,"Aqua","MODIS",46,6.2,307.5,14.9,"D",0,2006,10,26.3261566162109,13.8585205078125,34.4383392333984
"3",3,353.1,1.1,1,"2006-10-01",1108,"Aqua","MODIS",96,6.2,292.7,64.4,"D",0,2006,10,30.6138763427734,19.5136413574219,13.3958673477173
"4",4,326.3,1.1,1,"2006-10-01",1108,"Aqua","MODIS",65,6.2,299.2,9.6,"D",0,2006,10,30.1993999481201,19.0567779541016,12.1893978118896
"5",5,330.6,1,1,"2006-10-01",1108,"Aqua","MODIS",75,6.2,309.3,9.7,"D",0,2006,10,28.2203178405762,17.0361995697021,20.5722694396973
"6",6,322.5,1.1,1,"2006-10-01",1108,"Aqua","MODIS",53,6.2,292.5,7.5,"D",0,2006,10,30.0006275177002,18.6768836975098,14.2904491424561
"7",7,328.7,1,1,"2006-10-01",1108,"Aqua","MODIS",74,6.2,303.7,10.8,"D",0,2006,10,28.2745971679688,17.3050060272217,19.9044876098633
"8",8,336,1.1,1,"2006-10-01",1108,"Aqua","MODIS",84,6.2,292.7,27,"D",0,2006,10,29.941987991333,18.7645034790039,14.2731590270996
"9",9,327.6,1.1,1,"2006-10-01",1108,"Aqua","MODIS",60,6.2,296.5,13.8,"D",0,2006,10,29.941987991333,18.7645034790039,14.2731590270996
"10",10,325.4,1.1,1,"2006-10-01",1108,"Aqua","MODIS",61,6.2,292.2,10.9,"D",0,2006,10,29.9483032226562,19.3030261993408,12.1100292205811
"11",11,329.7,1.1,1,"2006-10-01",1108,"Aqua","MODIS",75,6.2,291.7,17.2,"D",0,2006,10,29.9483032226562,19.3030261993408,12.1100292205811
"12",12,327.2,1,1,"2006-10-01",1108,"Aqua","MODIS",60,6.2,306.9,8.8,"D",0,2006,10,27.3388500213623,16.7123050689697,31.2240505218506
"13",13,333.1,1.1,1,"2006-10-01",1108,"Aqua","MODIS",49,6.2,300.4,19.8,"D",0,2006,10,31.5651817321777,20.0853576660156,11.1747608184814
"14",14,350.1,1.1,1,"2006-10-01",1108,"Aqua","MODIS",82,6.2,298.3,52,"D",0,2006,10,31.5651817321777,20.0853576660156,11.1747608184814
"15",15,328.1,1.1,1,"2006-10-01",1108,"Aqua","MODIS",67,6.2,302.1,11.8,"D",0,2006,10,29.1207160949707,18.7810840606689,19.5249805450439
