"","X","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month","max_temp","min_temp","rainfall"
"1",1,340.2,1,1,"2005-11-01",759,"Terra","MODIS",83,6.2,310.8,24.2,"D",0,2005,11,34.7131195068359,22.6585750579834,28.8565063476562
"2",2,337.4,1.1,1,"2005-11-01",759,"Terra","MODIS",83,6.2,316.6,22,"D",0,2005,11,26.9683570861816,13.7845668792725,106.143257141113
"3",3,342.2,1.1,1,"2005-11-01",759,"Terra","MODIS",87,6.2,313.3,26.7,"D",0,2005,11,NA,NA,NA
"4",4,315.3,1.5,1.2,"2005-11-01",759,"Terra","MODIS",25,6.2,296.3,17.2,"D",0,2005,11,33.3289489746094,24.3226566314697,22.4505672454834
"5",5,323.4,1.1,1.1,"2005-11-01",759,"Terra","MODIS",72,6.2,303.6,12.5,"D",0,2005,11,30.6071739196777,16.9468784332275,123.651084899902
"6",6,313.8,1.5,1.2,"2005-11-01",759,"Terra","MODIS",42,6.2,295.9,16.3,"D",0,2005,11,32.9724655151367,24.2984771728516,23.6494178771973
"7",7,335.8,1.1,1,"2005-11-01",759,"Terra","MODIS",81,6.2,313.9,18.4,"D",0,2005,11,27.1739673614502,13.9855175018311,109.502944946289
"8",8,342.9,1,1,"2005-11-01",759,"Terra","MODIS",86,6.2,307.7,29.6,"D",0,2005,11,34.6470031738281,22.6388397216797,28.9219207763672
"9",9,332.8,3.9,1.8,"2005-11-02",841,"Terra","MODIS",84,6.2,307.6,82.2,"D",0,2005,11,36.4155044555664,22.0958137512207,33.2595100402832
"10",10,333,3.9,1.8,"2005-11-02",841,"Terra","MODIS",85,6.2,307.8,83.4,"D",0,2005,11,36.4473533630371,21.9939384460449,33.246898651123
"11",11,333.6,3.9,1.8,"2005-11-02",841,"Terra","MODIS",50,6.2,305.7,123.5,"D",0,2005,11,37.5986251831055,23.3540859222412,28.4181137084961
"12",12,331.3,3.9,1.8,"2005-11-02",841,"Terra","MODIS",48,6.2,305.8,92.9,"D",0,2005,11,37.5986251831055,23.3540859222412,28.4181137084961
"13",13,333.6,3.9,1.8,"2005-11-02",841,"Terra","MODIS",84,6.2,305.9,119.7,"D",0,2005,11,37.2318725585938,23.2352466583252,28.5089664459229
"14",14,332.5,3.9,1.8,"2005-11-02",841,"Terra","MODIS",69,6.2,306.1,99.2,"D",0,2005,11,37.7170219421387,23.2450714111328,27.345401763916
"15",15,333,3.9,1.8,"2005-11-02",841,"Terra","MODIS",60,6.2,306.7,118.4,"D",0,2005,11,37.0901260375977,23.2831287384033,29.5836658477783
"16",16,331.1,1.8,1.3,"2005-11-02",1136,"Aqua","MODIS",82,6.2,297.7,55.1,"D",0,2005,11,28.5648803710938,19.0219230651855,119.71541595459
"17",17,320.4,1.8,1.3,"2005-11-02",1136,"Aqua","MODIS",67,6.2,298.1,28.2,"D",0,2005,11,28.5648803710938,19.0219230651855,119.71541595459
"18",18,321.8,1,1,"2005-11-03",747,"Terra","MODIS",59,6.2,302.7,10.4,"D",0,2005,11,33.1400146484375,24.2080841064453,27.2543182373047
"19",19,306.3,1,1,"2005-11-03",2008,"Terra","MODIS",67,6.2,282.8,8.6,"N",0,2005,11,27.9401092529297,14.5140209197998,103.633491516113
"20",20,305.1,1,1,"2005-11-03",2008,"Terra","MODIS",59,6.2,282.7,7.9,"N",0,2005,11,27.9401092529297,14.5140209197998,103.633491516113
"21",21,334.8,2.2,1.4,"2005-11-04",829,"Terra","MODIS",79,6.2,308.6,43.8,"D",0,2005,11,36.9976234436035,23.1353645324707,29.6272621154785
"22",22,336.1,2.2,1.4,"2005-11-04",829,"Terra","MODIS",86,6.2,311.4,43.8,"D",0,2005,11,36.6665344238281,22.0865631103516,33.2187347412109
"23",23,334.8,2.2,1.4,"2005-11-04",829,"Terra","MODIS",85,6.2,309.9,37.7,"D",0,2005,11,36.4155044555664,22.0958137512207,33.2595100402832
"24",24,335.1,2.2,1.4,"2005-11-04",829,"Terra","MODIS",60,6.2,310.7,51.4,"D",0,2005,11,37.2318725585938,23.2352466583252,28.5089664459229
"25",25,335.5,2.2,1.4,"2005-11-04",829,"Terra","MODIS",54,6.2,310.7,42.2,"D",0,2005,11,36.4637298583984,21.684757232666,34.3369255065918
"26",26,322.8,2,1.4,"2005-11-04",830,"Terra","MODIS",40,6.2,292.7,34.4,"D",0,2005,11,27.9401092529297,14.5140209197998,103.633491516113
"27",27,324.1,2.8,1.6,"2005-11-05",734,"Terra","MODIS",53,6.2,296.4,49.6,"D",0,2005,11,36.2683563232422,23.4854068756104,29.9525947570801
"28",28,324.6,2.2,1.4,"2005-11-06",1111,"Aqua","MODIS",50,6.2,299.3,24,"D",0,2005,11,37.6822204589844,24.3472709655762,35.0706977844238
"29",29,321.7,1,1,"2005-11-06",1111,"Aqua","MODIS",76,6.2,299.5,12.6,"D",0,2005,11,29.1923427581787,17.0143852233887,158.640838623047
"30",30,321.3,1.6,1.2,"2005-11-08",805,"Terra","MODIS",51,6.2,301.1,20.8,"D",0,2005,11,34.5272789001465,23.7230815887451,48.6121368408203
"31",31,318.2,1.7,1.3,"2005-11-08",805,"Terra","MODIS",44,6.2,297.9,23.2,"D",0,2005,11,35.0301628112793,24.068021774292,40.1649627685547
"32",32,321.6,1.2,1.1,"2005-11-08",1058,"Aqua","MODIS",25,6.2,300.9,10.8,"D",0,2005,11,29.5099124908447,17.6330280303955,53.095287322998
"33",33,315.2,3.7,1.8,"2005-11-09",710,"Terra","MODIS",34,6.2,293.3,39.4,"D",0,2005,11,34.829704284668,23.9413318634033,50.4294281005859
"34",34,332.2,1.1,1,"2005-11-10",753,"Terra","MODIS",82,6.2,302.6,24,"D",0,2005,11,21.6982383728027,6.408851146698,105.498886108398
"35",35,315.6,1.5,1.2,"2005-11-10",753,"Terra","MODIS",50,6.2,299.9,12.6,"D",0,2005,11,27.8982334136963,13.7812080383301,82.1674728393555
"36",36,332.6,2.7,1.6,"2005-11-12",1033,"Aqua","MODIS",61,6.2,285.9,114,"D",0,2005,11,25.3517208099365,NA,NA
"37",37,355.5,2.7,1.6,"2005-11-12",1033,"Aqua","MODIS",74,6.2,289,296.8,"D",0,2005,11,NA,NA,NA
"38",38,316.6,2.5,1.5,"2005-11-13",823,"Terra","MODIS",30,6.2,294.3,32.5,"D",0,2005,11,34.3663787841797,21.8413124084473,36.7517929077148
"39",39,317.8,2.6,1.5,"2005-11-13",823,"Terra","MODIS",21,6.2,296.1,39.2,"D",0,2005,11,35.083179473877,23.4619331359863,40.1969604492188
"40",40,344.3,1.3,1.1,"2005-11-13",1116,"Aqua","MODIS",67,6.2,298.1,60.1,"D",0,2005,11,NA,NA,NA
"41",41,308.8,1.1,1.1,"2005-11-15",811,"Terra","MODIS",27,6.2,287.4,5.5,"D",0,2005,11,25.294319152832,9.66261577606201,58.2080383300781
"42",42,313.8,1,1,"2005-11-15",811,"Terra","MODIS",56,6.2,297.7,5.8,"D",0,2005,11,29.4548282623291,17.1059894561768,146.443771362305
"43",43,314.5,1.9,1.3,"2005-11-15",812,"Terra","MODIS",28,6.2,294.2,19.2,"D",0,2005,11,33.8848648071289,21.9676551818848,78.4278564453125
"44",44,316.5,1,1,"2005-11-15",1105,"Aqua","MODIS",46,6.2,300.1,8.3,"D",0,2005,11,23.2370376586914,9.73696899414062,81.1737518310547
"45",45,305.1,1.1,1.1,"2005-11-15",2325,"Aqua","MODIS",63,6.2,291.8,6.1,"N",0,2005,11,32.2075881958008,21.8714065551758,64.8721923828125
"46",46,313.9,4.5,2,"2005-11-16",1009,"Aqua","MODIS",18,6.2,292.6,64.4,"D",0,2005,11,36.1567993164062,24.4447746276855,40.4763450622559
"47",47,303.2,1.9,1.3,"2005-11-16",1937,"Terra","MODIS",54,6.2,276.9,23.4,"N",0,2005,11,14.7287740707397,1.93360781669617,165.428344726562
"48",48,303,1.9,1.3,"2005-11-16",1937,"Terra","MODIS",51,6.2,275,23.6,"N",0,2005,11,14.7287740707397,1.93360781669617,165.428344726562
"49",49,328.1,1,1,"2005-11-17",759,"Terra","MODIS",47,6.2,296.8,21.5,"D",0,2005,11,14.7287740707397,1.93360781669617,165.428344726562
"50",50,331.6,1,1,"2005-11-17",759,"Terra","MODIS",84,6.2,294.2,26.3,"D",0,2005,11,14.7287740707397,1.93360781669617,165.428344726562
"51",51,341.4,1,1,"2005-11-17",759,"Terra","MODIS",79,6.2,292,40.8,"D",0,2005,11,14.7287740707397,1.93360781669617,165.428344726562
"52",52,346.2,1,1,"2005-11-17",759,"Terra","MODIS",92,6.2,308.7,43.3,"D",0,2005,11,25.906270980835,9.93823909759521,66.2595748901367
"53",53,333.1,1,1,"2005-11-17",759,"Terra","MODIS",82,6.2,305.8,21.1,"D",0,2005,11,25.906270980835,9.93823909759521,66.2595748901367
"54",54,323.2,1,1,"2005-11-17",759,"Terra","MODIS",41,6.2,290.6,17.3,"D",0,2005,11,14.7287740707397,1.93360781669617,165.428344726562
"55",55,315.9,1.5,1.2,"2005-11-17",1052,"Aqua","MODIS",41,6.2,293.5,12.6,"D",0,2005,11,31.0884914398193,18.3196029663086,48.4765548706055
"56",56,328.4,1,1,"2005-11-17",1052,"Aqua","MODIS",67,6.2,304.8,12.9,"D",0,2005,11,32.7455177307129,24.0701313018799,44.7569465637207
"57",57,311.9,1.6,1.2,"2005-11-17",1053,"Aqua","MODIS",53,6.2,281.4,13.3,"D",0,2005,11,30.3627014160156,16.6497020721436,124.315704345703
"58",58,322.8,1.6,1.2,"2005-11-17",1053,"Aqua","MODIS",77,6.2,283.7,33.8,"D",0,2005,11,30.3627014160156,16.6497020721436,124.315704345703
"59",59,321.7,1.6,1.2,"2005-11-17",1053,"Aqua","MODIS",71,6.2,282.5,29.7,"D",0,2005,11,30.3627014160156,16.6497020721436,124.315704345703
"60",60,318.2,1.4,1.2,"2005-11-17",1053,"Aqua","MODIS",64,6.2,294.5,14.2,"D",0,2005,11,26.9227657318115,9.8505973815918,58.6950225830078
"61",61,306.8,3.3,1.7,"2005-11-18",1925,"Terra","MODIS",69,6.2,275.4,66.1,"N",0,2005,11,14.7287740707397,1.93360781669617,165.428344726562
"62",62,312.2,3.3,1.7,"2005-11-18",1925,"Terra","MODIS",84,6.2,274.9,82.7,"N",0,2005,11,14.7287740707397,1.93360781669617,165.428344726562
"63",63,312.4,3.4,1.7,"2005-11-18",1925,"Terra","MODIS",80,6.2,277.8,82.4,"N",0,2005,11,18.2420902252197,6.49876165390015,156.519866943359
"64",64,336.5,3.3,1.7,"2005-11-18",1925,"Terra","MODIS",100,6.2,278,236.8,"N",0,2005,11,16.5301418304443,4.7199330329895,159.685348510742
"65",65,335.7,3.3,1.7,"2005-11-18",1925,"Terra","MODIS",100,6.2,278.6,230.8,"N",0,2005,11,16.5301418304443,4.7199330329895,159.685348510742
"66",66,316.9,1.5,1.2,"2005-11-19",746,"Terra","MODIS",45,6.2,293.7,13.5,"D",0,2005,11,24.6377086639404,10.6009063720703,51.5836753845215
"67",67,320.4,1.5,1.2,"2005-11-19",746,"Terra","MODIS",65,6.2,292.4,20.1,"D",0,2005,11,24.6377086639404,10.6009063720703,51.5836753845215
"68",68,318.6,1,1,"2005-11-19",747,"Terra","MODIS",41,6.2,300.7,8.5,"D",0,2005,11,32.9606895446777,24.2139530181885,32.682186126709
"69",69,339.9,1.8,1.3,"2005-11-19",1039,"Aqua","MODIS",86,6.2,303.4,74,"D",0,2005,11,31.461217880249,18.9910488128662,129.967422485352
"70",70,352.8,1.8,1.3,"2005-11-19",1039,"Aqua","MODIS",96,6.2,298,135.1,"D",0,2005,11,31.461217880249,18.9910488128662,129.967422485352
"71",71,322.5,1,1,"2005-11-19",2008,"Terra","MODIS",100,6.2,294.7,18.9,"N",0,2005,11,33.3169479370117,20.5690269470215,44.2317810058594
"72",72,342.5,1,1,"2005-11-19",2008,"Terra","MODIS",100,6.2,296.7,46.8,"N",0,2005,11,33.3169479370117,20.5690269470215,44.2317810058594
"73",73,328.6,1.6,1.2,"2005-11-20",829,"Terra","MODIS",74,6.2,304.8,16.8,"D",0,2005,11,35.2292900085449,23.2795009613037,45.0959739685059
