"","X","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month","max_temp","min_temp","rainfall"
"1",1,317.6,3.4,1.7,"2002-11-01",849,"Terra","MODIS",40,6.2,295.9,52.3,"D",0,2002,11,36.2698135375977,22.0452365875244,60.5527801513672
"2",2,319.9,3.9,1.8,"2002-11-01",1142,"Aqua","MODIS",55,6.2,288.8,66.7,"D",0,2002,11,28.5139808654785,16.5901317596436,53.4179840087891
"3",3,320.1,1.2,1.1,"2002-11-02",2016,"Terra","MODIS",100,6.2,291.4,22.2,"N",0,2002,11,31.1181297302246,19.7727088928223,47.8365249633789
"4",4,301.7,1.2,1.1,"2002-11-02",2016,"Terra","MODIS",44,6.2,290.4,4.9,"N",0,2002,11,31.3202743530273,19.6548862457275,48.9638710021973
"5",5,324.8,2.3,1.5,"2002-11-03",837,"Terra","MODIS",79,6.2,293.3,56.6,"D",0,2002,11,29.6609058380127,16.5001010894775,100.768882751465
"6",6,316.3,2.3,1.5,"2002-11-03",837,"Terra","MODIS",68,6.2,292.1,30.5,"D",0,2002,11,29.5320949554443,16.5736770629883,100.64527130127
"7",7,321.9,2.8,1.6,"2002-11-03",838,"Terra","MODIS",46,6.2,297.4,23.2,"D",0,2002,11,27.1023330688477,14.8218584060669,94.3491897583008
"8",8,328.9,2.8,1.6,"2002-11-03",838,"Terra","MODIS",76,6.2,298.9,63.2,"D",0,2002,11,27.1023330688477,14.8218584060669,94.3491897583008
"9",9,327,2.8,1.6,"2002-11-03",838,"Terra","MODIS",79,6.2,296.4,49.1,"D",0,2002,11,27.1023330688477,14.8218584060669,94.3491897583008
"10",10,305.1,1,1,"2002-11-04",2003,"Terra","MODIS",63,6.2,292.2,4.6,"N",0,2002,11,33.3776779174805,21.9929084777832,58.133113861084
"11",11,309.5,4.2,1.9,"2002-11-05",825,"Terra","MODIS",29,6.2,288.4,47.4,"D",0,2002,11,34.6802597045898,25.665979385376,26.7218265533447
"12",12,369.3,1.1,1,"2002-11-05",1118,"Aqua","MODIS",94,6.2,296.7,103.1,"D",0,2002,11,27.3689517974854,14.9922666549683,98.4717788696289
"13",13,337,1.1,1,"2002-11-05",1118,"Aqua","MODIS",44,6.2,289.5,23.5,"D",0,2002,11,27.3689517974854,14.9922666549683,98.4717788696289
"14",14,304.2,1.4,1.2,"2002-11-08",1940,"Terra","MODIS",59,6.2,291.6,7.8,"N",0,2002,11,35.0960884094238,23.7448787689209,17.8238677978516
"15",15,338,1,1,"2002-11-09",800,"Terra","MODIS",84,6.2,307.1,26.9,"D",0,2002,11,35.0960884094238,23.7448787689209,17.8238677978516
"16",16,327.6,1,1,"2002-11-09",800,"Terra","MODIS",58,6.2,303.5,12.6,"D",0,2002,11,35.0960884094238,23.7448787689209,17.8238677978516
