"","X","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month","max_temp","min_temp","rainfall"
"1",1,320.9,1,1,"2000-12-07",800,"Terra","MODIS",47,6.2,301.6,8.5,"D",0,2000,12,NA,24.3081378936768,10.6079530715942
"2",2,319.4,1.7,1.3,"2000-12-08",843,"Terra","MODIS",71,6.2,299.1,23.6,"D",0,2000,12,26.9975757598877,14.5029830932617,82.8534698486328
"3",3,319.2,2.4,1.5,"2000-12-10",831,"Terra","MODIS",14,6.2,295.8,33.2,"D",0,2000,12,31.3906307220459,22.2170429229736,52.6303672790527
"4",4,309.5,4.3,1.9,"2000-12-13",901,"Terra","MODIS",0,6.2,287.1,39.9,"D",0,2000,12,30.5499725341797,17.8221340179443,14.9010181427002
"5",5,320.3,1.3,1.1,"2000-12-14",2027,"Terra","MODIS",100,6.2,286.7,28.9,"N",0,2000,12,24.5392265319824,14.726749420166,57.9676971435547
"6",6,321.2,1,1,"2000-12-16",755,"Terra","MODIS",65,6.2,301,9.7,"D",0,2000,12,31.1037769317627,24.1250991821289,12.8043775558472
"7",7,319.2,1,1,"2000-12-16",755,"Terra","MODIS",43,6.2,300.1,7.4,"D",0,2000,12,NA,24.2412624359131,11.0851316452026
"8",8,308.3,2.9,1.6,"2000-12-17",838,"Terra","MODIS",23,6.2,287,23.2,"D",0,2000,12,29.1975650787354,18.9879398345947,73.1592559814453
"9",9,325.8,1.1,1,"2000-12-26",831,"Terra","MODIS",78,6.2,304.5,17.4,"D",0,2000,12,27.9756965637207,15.9562473297119,112.506164550781
"10",10,316.9,1.2,1.1,"2000-12-26",831,"Terra","MODIS",64,6.2,305.5,7.5,"D",0,2000,12,28.6359424591064,16.1490135192871,88.7328414916992
"11",11,328.2,1.2,1.1,"2000-12-26",831,"Terra","MODIS",80,6.2,305.6,22.3,"D",0,2000,12,28.3436870574951,15.9153757095337,88.1379089355469
"12",12,316.2,1.2,1.1,"2000-12-30",807,"Terra","MODIS",50,6.2,297.8,8.9,"D",0,2000,12,31.3952617645264,NA,NA
"13",13,321.3,2.3,1.5,"2000-12-31",849,"Terra","MODIS",70,6.2,301.9,32.1,"D",0,2000,12,25.6178779602051,11.7135915756226,33.0223579406738
