"","X","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month","max_temp","min_temp","rainfall"
"1",1,311.7,3.6,1.8,"2009-12-01",831,"Terra","MODIS",12,6.2,293.9,48.3,"D",0,2009,12,27.4574222564697,20.8710269927979,61.6752510070801
"2",2,326,1.7,1.3,"2009-12-01",831,"Terra","MODIS",81,6.2,299.4,35.8,"D",0,2009,12,26.3303298950195,16.9082260131836,301.870727539062
"3",3,319.7,1.7,1.3,"2009-12-01",831,"Terra","MODIS",75,6.2,299,21.3,"D",0,2009,12,26.3303298950195,16.9082260131836,301.870727539062
"4",4,317,1.7,1.3,"2009-12-01",831,"Terra","MODIS",72,6.2,300.5,15.7,"D",0,2009,12,26.3303298950195,16.9082260131836,301.870727539062
"5",5,327,1.9,1.3,"2009-12-01",1130,"Aqua","MODIS",66,6.2,305,23,"D",0,2009,12,32.4827079772949,22.5632934570312,20.1715774536133
"6",6,328.4,1.9,1.4,"2009-12-01",1130,"Aqua","MODIS",71,6.2,303.5,27.9,"D",0,2009,12,32.4428482055664,22.5762100219727,19.9945259094238
"7",7,318.4,1.2,1.1,"2009-12-01",1130,"Aqua","MODIS",64,6.2,300.2,10.5,"D",0,2009,12,26.8750305175781,17.6450252532959,326.800262451172
"8",8,318.4,2.8,1.6,"2009-12-02",734,"Terra","MODIS",52,6.2,295.9,28.8,"D",0,2009,12,32.4827079772949,22.5632934570312,20.1715774536133
"9",9,315.7,2.3,1.5,"2009-12-02",1034,"Aqua","MODIS",0,6.2,292.2,24,"D",0,2009,12,31.8060264587402,25.1663722991943,83.6181106567383
"10",10,321.2,3.2,1.7,"2009-12-02",1035,"Aqua","MODIS",65,6.2,296,37.9,"D",0,2009,12,32.4827079772949,22.5632934570312,20.1715774536133
"11",11,305,1,1,"2009-12-02",1958,"Terra","MODIS",58,6.2,294.6,4.5,"N",0,2009,12,32.4827079772949,22.5632934570312,20.1715774536133
"12",12,310.4,1,1,"2009-12-02",1958,"Terra","MODIS",78,6.2,294.1,7.7,"N",0,2009,12,32.4827079772949,22.5632934570312,20.1715774536133
"13",13,307.3,1,1,"2009-12-02",1958,"Terra","MODIS",68,6.2,294.1,5.9,"N",0,2009,12,32.4827079772949,22.5632934570312,20.1715774536133
"14",14,304.7,1.6,1.3,"2009-12-02",2255,"Aqua","MODIS",61,6.2,292.7,11,"N",0,2009,12,32.4827079772949,22.5632934570312,20.1715774536133
"15",15,361,1.3,1.1,"2009-12-03",817,"Terra","MODIS",100,6.2,306.7,109.9,"D",0,2009,12,32.4827079772949,22.5632934570312,20.1715774536133
"16",16,322,1.3,1.1,"2009-12-03",817,"Terra","MODIS",45,6.2,302.2,11.3,"D",0,2009,12,32.4827079772949,22.5632934570312,20.1715774536133
"17",17,345.5,1.3,1.1,"2009-12-03",817,"Terra","MODIS",91,6.2,303.6,57.5,"D",0,2009,12,32.4827079772949,22.5632934570312,20.1715774536133
"18",18,322,1.1,1.1,"2009-12-03",818,"Terra","MODIS",60,6.2,304,13.5,"D",0,2009,12,23.5047550201416,13.6150417327881,122.923561096191
"19",19,317.2,1.9,1.4,"2009-12-03",819,"Terra","MODIS",12,6.2,297.1,25.4,"D",0,2009,12,25.522216796875,18.6383209228516,72.9133987426758
"20",20,304.3,1.4,1.2,"2009-12-04",1946,"Terra","MODIS",59,6.2,292.3,6.5,"N",0,2009,12,32.7797927856445,22.6831550598145,20.0620574951172
"21",21,316.6,1.5,1.2,"2009-12-05",806,"Terra","MODIS",22,6.2,296.8,16.5,"D",0,2009,12,29.5455322265625,24.3481426239014,75.5611267089844
"22",22,323.3,1,1,"2009-12-07",754,"Terra","MODIS",42,6.2,301.6,8.9,"D",0,2009,12,30.4036598205566,24.8282566070557,107.016754150391
