"","X","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month","max_temp","min_temp","rainfall"
"1",1,339.7,1.3,1.1,"2009-01-01",819,"Terra","MODIS",89,6.2,298.1,57.2,"D",0,2009,1,19.9192218780518,6.76899528503418,55.9225196838379
"2",2,318.4,1.1,1,"2009-01-01",819,"Terra","MODIS",41,6.2,301,7.2,"D",0,2009,1,27.126636505127,16.2667808532715,73.1841888427734
"3",3,320.5,1.1,1,"2009-01-01",819,"Terra","MODIS",45,6.2,298.8,9.1,"D",0,2009,1,27.8991146087646,17.145580291748,66.0345001220703
"4",4,324.6,1.3,1.1,"2009-01-01",819,"Terra","MODIS",76,6.2,295.3,24.9,"D",0,2009,1,19.9192218780518,6.76899528503418,55.9225196838379
"5",5,322.1,1,1,"2009-01-01",1118,"Aqua","MODIS",52,6.2,299.8,8.9,"D",0,2009,1,20.2116107940674,7.40470838546753,60.8556671142578
"6",6,354.3,1,1,"2009-01-01",1118,"Aqua","MODIS",97,6.2,303.2,63.1,"D",0,2009,1,20.2116107940674,7.40470838546753,60.8556671142578
"7",7,324.8,1,1,"2009-01-01",1118,"Aqua","MODIS",61,6.2,305.6,12.4,"D",0,2009,1,28.0642242431641,17.8690624237061,65.5350189208984
"8",8,346.3,1,1,"2009-01-01",1118,"Aqua","MODIS",92,6.2,311.1,40.3,"D",0,2009,1,28.2571105957031,16.3738059997559,77.2129898071289
"9",9,335.4,1,1,"2009-01-01",1118,"Aqua","MODIS",83,6.2,310.5,21.4,"D",0,2009,1,28.2574443817139,16.3637256622314,76.8791122436523
"10",10,341.9,1,1,"2009-01-01",1118,"Aqua","MODIS",89,6.2,311.3,31.6,"D",0,2009,1,28.1287784576416,16.4198875427246,78.9829254150391
"11",11,363.3,1,1,"2009-01-01",1118,"Aqua","MODIS",100,6.2,307.8,81,"D",0,2009,1,28.2574443817139,16.3637256622314,76.8791122436523
"12",12,336.7,1,1,"2009-01-01",1118,"Aqua","MODIS",84,6.2,308.5,23.5,"D",0,2009,1,28.2574443817139,16.3637256622314,76.8791122436523
"13",13,323.3,1,1,"2009-01-01",1118,"Aqua","MODIS",49,6.2,307.3,12.5,"D",0,2009,1,27.8477916717529,17.9040775299072,68.7882614135742
"14",14,323.4,1,1,"2009-01-01",1118,"Aqua","MODIS",61,6.2,307.9,9,"D",0,2009,1,25.4528579711914,12.1761665344238,51.2421646118164
"15",15,344.6,1,1,"2009-01-01",1118,"Aqua","MODIS",91,6.2,303.6,42.2,"D",0,2009,1,19.9192218780518,6.76899528503418,55.9225196838379
"16",16,325.5,1,1,"2009-01-01",1118,"Aqua","MODIS",64,6.2,298.2,12.9,"D",0,2009,1,19.9192218780518,6.76899528503418,55.9225196838379
"17",17,328.6,1,1,"2009-01-01",1119,"Aqua","MODIS",62,6.2,302.8,13.6,"D",0,2009,1,NA,18.5690097808838,5.21020650863647
