"","X","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month","max_temp","min_temp","rainfall"
"1",1,332.3,2.2,1.4,"2004-11-01",829,"Terra","MODIS",51,6.2,304.3,44.9,"D",0,2004,11,37.5724983215332,22.5237884521484,28.5089664459229
"2",2,335.1,2.2,1.4,"2004-11-01",829,"Terra","MODIS",72,6.2,305.6,58.3,"D",0,2004,11,37.5724983215332,22.5237884521484,28.5089664459229
"3",3,333.9,2.2,1.4,"2004-11-01",829,"Terra","MODIS",85,6.2,308.3,37.6,"D",0,2004,11,36.7629776000977,21.3783130645752,33.246898651123
"4",4,332,2.3,1.5,"2004-11-01",829,"Terra","MODIS",71,6.2,306.4,42.8,"D",0,2004,11,36.3249206542969,21.8574390411377,31.9325351715088
"5",5,334,2.2,1.4,"2004-11-01",829,"Terra","MODIS",66,6.2,305.9,50.7,"D",0,2004,11,37.5724983215332,22.5237884521484,28.5089664459229
"6",6,334.1,2.2,1.4,"2004-11-01",829,"Terra","MODIS",84,6.2,308.5,48.1,"D",0,2004,11,36.809684753418,21.5289344787598,32.0459022521973
"7",7,331.6,2.2,1.4,"2004-11-01",829,"Terra","MODIS",65,6.2,306.8,36.8,"D",0,2004,11,35.3717765808105,20.8374061584473,33.2062606811523
"8",8,331.1,2.3,1.5,"2004-11-01",829,"Terra","MODIS",60,6.2,305.8,39,"D",0,2004,11,36.0348777770996,21.6127700805664,33.0752983093262
"9",9,332.8,2.2,1.4,"2004-11-01",829,"Terra","MODIS",84,6.2,307.1,33,"D",0,2004,11,35.9227104187012,21.2067699432373,33.2750663757324
"10",10,335.1,2.2,1.4,"2004-11-01",829,"Terra","MODIS",85,6.2,305.2,55.7,"D",0,2004,11,37.5724983215332,22.5237884521484,28.5089664459229
"11",11,333.4,2.2,1.4,"2004-11-01",829,"Terra","MODIS",42,6.2,305.5,51.7,"D",0,2004,11,37.5724983215332,22.5237884521484,28.5089664459229
"12",12,322.7,2.8,1.6,"2004-11-01",1124,"Aqua","MODIS",37,6.2,297.8,26.8,"D",0,2004,11,32.9448013305664,25.2893714904785,45.5015106201172
"13",13,322.7,1.8,1.3,"2004-11-02",1029,"Aqua","MODIS",26,6.2,301.1,15.5,"D",0,2004,11,32.1210136413574,25.1170196533203,25.9788761138916
"14",14,327.7,1.8,1.3,"2004-11-02",1029,"Aqua","MODIS",45,6.2,301.6,28.6,"D",0,2004,11,32.1210136413574,25.1170196533203,25.9788761138916
"15",15,326.2,4.2,1.9,"2004-11-02",1029,"Aqua","MODIS",53,6.2,291,123.1,"D",0,2004,11,30.7523441314697,17.4094314575195,46.6352996826172
"16",16,326.2,4.2,1.9,"2004-11-02",1029,"Aqua","MODIS",59,6.2,290.9,119.8,"D",0,2004,11,30.7523441314697,17.4094314575195,46.6352996826172
"17",17,316.4,1.3,1.1,"2004-11-03",817,"Terra","MODIS",41,6.2,297,8.1,"D",0,2004,11,25.4754734039307,11.2930240631104,87.9758377075195
"18",18,313.4,3.4,1.7,"2004-11-03",817,"Terra","MODIS",29,6.2,292.3,40.5,"D",0,2004,11,32.7766265869141,25.0666370391846,23.726245880127
"19",19,323.1,1.8,1.3,"2004-11-03",1112,"Aqua","MODIS",37,6.2,301,19.2,"D",0,2004,11,31.0888595581055,25.6274948120117,38.6828498840332
"20",20,353.1,1,1,"2004-11-03",1112,"Aqua","MODIS",95,6.2,315.7,41.7,"D",0,2004,11,32.544376373291,21.5481929779053,47.6220283508301
"21",21,337.7,1,1,"2004-11-05",804,"Terra","MODIS",83,6.2,313,14.1,"D",0,2004,11,37.5736122131348,22.5447463989258,28.4814281463623
"22",22,318.9,1.4,1.2,"2004-11-05",806,"Terra","MODIS",36,6.2,298.1,17.2,"D",0,2004,11,31.072883605957,22.4129962921143,81.7318420410156
"23",23,322.9,1.1,1,"2004-11-07",1048,"Aqua","MODIS",32,6.2,302.4,12.5,"D",0,2004,11,35.8517761230469,22.9067287445068,37.5654945373535
"24",24,333.1,2.9,1.6,"2004-11-08",835,"Terra","MODIS",51,6.2,309.1,67.3,"D",0,2004,11,37.941333770752,22.6238784790039,28.4181137084961
"25",25,332.3,2.9,1.6,"2004-11-08",835,"Terra","MODIS",48,6.2,308,61.3,"D",0,2004,11,37.941333770752,22.6238784790039,28.4181137084961
"26",26,339.3,1.4,1.2,"2004-11-09",741,"Terra","MODIS",76,6.2,296.2,51.9,"D",0,2004,11,28.3425827026367,18.0422763824463,69.4645156860352
"27",27,340.6,1.4,1.2,"2004-11-09",741,"Terra","MODIS",88,6.2,298,57.4,"D",0,2004,11,28.3425827026367,18.0422763824463,69.4645156860352
"28",28,324.4,1.4,1.2,"2004-11-09",741,"Terra","MODIS",43,6.2,299.1,19.3,"D",0,2004,11,28.3425827026367,18.0422763824463,69.4645156860352
"29",29,314.5,1.9,1.4,"2004-11-12",811,"Terra","MODIS",40,6.2,296.2,18.8,"D",0,2004,11,32.8539428710938,24.3299865722656,67.5528564453125
"30",30,312.1,1,1,"2004-11-12",811,"Terra","MODIS",56,6.2,299.4,5.4,"D",0,2004,11,29.904634475708,16.5457801818848,137.595932006836
"31",31,314.4,1.1,1.1,"2004-11-12",1106,"Aqua","MODIS",56,6.2,292.4,9.8,"D",0,2004,11,29.8629875183105,16.5771713256836,138.274322509766
"32",32,313.7,1.1,1.1,"2004-11-12",1106,"Aqua","MODIS",61,6.2,299.3,6.6,"D",0,2004,11,29.5876560211182,16.4862613677979,147.910415649414
"33",33,344.4,1,1,"2004-11-14",759,"Terra","MODIS",82,6.2,305.1,33.6,"D",0,2004,11,32.6962699890137,21.1916389465332,46.0381622314453
"34",34,342.7,1,1,"2004-11-14",759,"Terra","MODIS",59,6.2,309.4,28.6,"D",0,2004,11,32.6962699890137,21.1916389465332,46.0381622314453
"35",35,321.1,1.3,1.1,"2004-11-14",759,"Terra","MODIS",35,6.2,303.8,15.7,"D",0,2004,11,31.4141330718994,24.8121700286865,59.7552375793457
"36",36,318.6,1,1,"2004-11-14",1053,"Aqua","MODIS",30,6.2,301.6,5.9,"D",0,2004,11,30.9155883789062,25.4214096069336,51.5145874023438
"37",37,334,3.8,1.8,"2004-11-15",841,"Terra","MODIS",59,6.2,310.5,107.1,"D",0,2004,11,37.4370002746582,22.5570869445801,29.5836658477783
"38",38,324.4,1,1,"2004-11-16",747,"Terra","MODIS",34,6.2,303.1,12.2,"D",0,2004,11,28.646728515625,20.0180931091309,89.6460723876953
"39",39,315.8,2.5,1.5,"2004-11-16",1041,"Aqua","MODIS",43,6.2,293.1,28.1,"D",0,2004,11,25.585916519165,11.5895729064941,59.4402313232422
"40",40,307.5,1.2,1.1,"2004-11-18",1955,"Terra","MODIS",68,6.2,289.3,9.1,"N",0,2004,11,32.8395843505859,21.3739166259766,47.2011222839355
"41",41,315.1,1.2,1.1,"2004-11-18",1955,"Terra","MODIS",84,6.2,289.9,16,"N",0,2004,11,32.8395843505859,21.3739166259766,47.2011222839355
"42",42,312.8,1.2,1.1,"2004-11-18",1955,"Terra","MODIS",74,6.2,286.7,13.8,"N",0,2004,11,32.9641380310059,21.2115821838379,46.8343734741211
"43",43,310.5,1.2,1.1,"2004-11-18",1955,"Terra","MODIS",71,6.2,280.6,12.3,"N",0,2004,11,32.9641380310059,21.2115821838379,46.8343734741211
"44",44,310.8,1.2,1.1,"2004-11-18",1955,"Terra","MODIS",81,6.2,283.3,11.6,"N",0,2004,11,32.9641380310059,21.2115821838379,46.8343734741211
"45",45,327.4,1.2,1.1,"2004-11-18",1955,"Terra","MODIS",100,6.2,288.4,32,"N",0,2004,11,32.8395843505859,21.3739166259766,47.2011222839355
"46",46,308,1.5,1.2,"2004-11-18",2251,"Aqua","MODIS",15,6.2,289.1,13.8,"N",0,2004,11,32.9641380310059,21.2115821838379,46.8343734741211
"47",47,305.3,1.5,1.2,"2004-11-18",2251,"Aqua","MODIS",10,6.2,289.7,9.7,"N",0,2004,11,32.8395843505859,21.3739166259766,47.2011222839355
"48",48,322.2,1.5,1.2,"2004-11-18",2251,"Aqua","MODIS",74,6.2,283.8,36.2,"N",0,2004,11,32.9641380310059,21.2115821838379,46.8343734741211
"49",49,328.8,1.5,1.2,"2004-11-18",2251,"Aqua","MODIS",90,6.2,288.8,49.5,"N",0,2004,11,32.9641380310059,21.2115821838379,46.8343734741211
"50",50,315.1,2.7,1.6,"2004-11-19",817,"Terra","MODIS",45,6.2,294.1,33.3,"D",0,2004,11,33.9517402648926,25.03635597229,51.2082443237305
"51",51,319.7,2.8,1.6,"2004-11-19",817,"Terra","MODIS",46,6.2,297.8,41.7,"D",0,2004,11,33.392765045166,25.2290706634521,55.3331604003906
"52",52,321.3,1.2,1.1,"2004-11-19",1111,"Aqua","MODIS",14,6.2,300.1,12.1,"D",0,2004,11,28.646728515625,20.0180931091309,89.6460723876953
"53",53,328.1,1,1,"2004-11-19",1112,"Aqua","MODIS",77,6.2,304,9.3,"D",0,2004,11,26.2667388916016,13.3880071640015,79.6982040405273
"54",54,351.6,1,1,"2004-11-19",1112,"Aqua","MODIS",90,6.2,316.1,39.6,"D",0,2004,11,32.7584342956543,21.2093601226807,47.0492820739746
"55",55,333.7,1,1,"2004-11-21",1059,"Aqua","MODIS",44,6.2,311.6,12,"D",0,2004,11,31.713586807251,23.7151050567627,71.1231536865234
"56",56,328.6,1,1,"2004-11-21",1059,"Aqua","MODIS",48,6.2,310.7,14.3,"D",0,2004,11,28.646728515625,20.0180931091309,89.6460723876953
"57",57,353.8,1,1,"2004-11-21",1059,"Aqua","MODIS",96,6.2,307.8,50.4,"D",0,2004,11,31.513011932373,22.7663822174072,75.4465026855469
"58",58,341,1.2,1.1,"2004-11-21",1100,"Aqua","MODIS",89,6.2,312.2,34,"D",0,2004,11,26.111120223999,11.1866722106934,57.7548789978027
"59",59,320.3,1.2,1.1,"2004-11-21",1100,"Aqua","MODIS",49,6.2,302.2,12.6,"D",0,2004,11,25.7894058227539,11.0191669464111,63.7927436828613
"60",60,322.9,1.1,1,"2004-11-23",752,"Terra","MODIS",38,6.2,302,11.1,"D",0,2004,11,33.0767822265625,25.2218971252441,44.5844459533691
"61",61,325.2,1,1,"2004-11-23",752,"Terra","MODIS",23,6.2,304,13.8,"D",0,2004,11,32.8539428710938,24.3299865722656,67.5528564453125
"62",62,324.8,1.1,1,"2004-11-23",752,"Terra","MODIS",49,6.2,305.2,12.1,"D",0,2004,11,33.1359252929688,25.195219039917,44.762077331543
"63",63,325.6,1,1,"2004-11-23",752,"Terra","MODIS",60,6.2,303.1,15.7,"D",0,2004,11,36.3198471069336,23.6467990875244,34.9139213562012
"64",64,320.8,1,1,"2004-11-23",752,"Terra","MODIS",24,6.2,300.3,12.4,"D",0,2004,11,33.8349266052246,24.9713306427002,51.1213798522949
"65",65,325.4,1,1,"2004-11-23",752,"Terra","MODIS",47,6.2,302.2,15.3,"D",0,2004,11,36.1413307189941,23.3881301879883,36.0807456970215
"66",66,333.2,1,1,"2004-11-23",753,"Terra","MODIS",76,6.2,309.7,21.6,"D",0,2004,11,30.9841747283936,22.255973815918,80.7371215820312
"67",67,312.9,4.3,1.9,"2004-11-24",836,"Terra","MODIS",0,6.2,285.4,76.6,"D",0,2004,11,29.9633846282959,18.1247825622559,62.8390655517578
"68",68,329.5,1.6,1.2,"2004-11-24",1130,"Aqua","MODIS",82,6.2,299,38.5,"D",0,2004,11,26.9126281738281,14.1585245132446,96.0528564453125
"69",69,314.7,3.2,1.7,"2004-11-25",1037,"Aqua","MODIS",30,6.2,294.9,40.3,"D",0,2004,11,38.5372505187988,22.0411624908447,59.5284233093262
"70",70,317.4,1,1,"2004-11-26",1118,"Aqua","MODIS",69,6.2,300.9,9.6,"D",0,2004,11,29.8629875183105,16.5771713256836,138.274322509766
"71",71,318.5,1.1,1,"2004-11-26",1118,"Aqua","MODIS",58,6.2,294.4,13.1,"D",0,2004,11,28.232084274292,15.1058435440063,127.426223754883
"72",72,302.2,1.3,1.1,"2004-11-27",1949,"Terra","MODIS",47,6.2,287,8.9,"N",0,2004,11,28.2486019134521,15.7006320953369,52.7967681884766
"73",73,320.9,1,1,"2004-11-28",1106,"Aqua","MODIS",39,6.2,304.2,10.9,"D",0,2004,11,23.4928436279297,11.8396043777466,80.0126724243164
"74",74,335.2,1,1,"2004-11-28",1106,"Aqua","MODIS",53,6.2,316,12.3,"D",0,2004,11,31.3364696502686,18.5853881835938,44.6066703796387
"75",75,338.8,1,1,"2004-11-28",1106,"Aqua","MODIS",83,6.2,317.2,17.9,"D",0,2004,11,31.3364696502686,18.5853881835938,44.6066703796387
"76",76,322.2,1.1,1,"2004-11-28",1106,"Aqua","MODIS",53,6.2,306.6,10.1,"D",0,2004,11,30.9011936187744,16.9339923858643,115.612617492676
"77",77,325.6,1.1,1.1,"2004-11-30",759,"Terra","MODIS",76,6.2,304.6,13.3,"D",0,2004,11,26.9126281738281,14.1585245132446,96.0528564453125
