"","X","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month","max_temp","min_temp","rainfall"
"1",1,318.4,1,1,"2002-09-01",743,"Terra","MODIS",23,6.2,300.6,9.2,"D",0,2002,9,28.99241065979,24.470775604248,45.0469589233398
"2",2,320.1,1,1,"2002-09-01",743,"Terra","MODIS",40,6.2,302,9,"D",0,2002,9,28.99241065979,24.470775604248,45.0469589233398
"3",3,320.7,1.3,1.1,"2002-09-01",1035,"Aqua","MODIS",58,6.2,299.7,14,"D",0,2002,9,28.99241065979,24.470775604248,45.0469589233398
"4",4,316.4,1.4,1.2,"2002-09-01",1035,"Aqua","MODIS",14,6.2,298.8,12.3,"D",0,2002,9,28.3207969665527,24.6844482421875,59.5586547851562
"5",5,331.9,1.5,1.2,"2002-09-01",1035,"Aqua","MODIS",85,6.2,298.1,45.6,"D",0,2002,9,28.4978561401367,24.6325244903564,107.39771270752
"6",6,356.8,1.5,1.2,"2002-09-01",1035,"Aqua","MODIS",98,6.2,301.2,131.6,"D",0,2002,9,28.5940132141113,24.6846809387207,101.692375183105
"7",7,327,2.1,1.4,"2002-09-02",825,"Terra","MODIS",78,6.2,295.6,57.1,"D",0,2002,9,24.5680103302002,14.257700920105,199.197341918945
"8",8,320.5,2.1,1.4,"2002-09-02",825,"Terra","MODIS",67,6.2,296.5,38.3,"D",0,2002,9,23.5657348632812,13.4381322860718,175.937622070312
"9",9,327,2.1,1.4,"2002-09-02",825,"Terra","MODIS",78,6.2,297.9,58.2,"D",0,2002,9,23.5657348632812,13.4381322860718,175.937622070312
"10",10,319.5,2.1,1.4,"2002-09-02",825,"Terra","MODIS",52,6.2,295.2,32.6,"D",0,2002,9,24.5680103302002,14.257700920105,199.197341918945
"11",11,317,4,1.9,"2002-09-02",826,"Terra","MODIS",67,6.2,294,74.4,"D",0,2002,9,28.6164855957031,24.6031532287598,131.685852050781
"12",12,314.5,4,1.9,"2002-09-02",826,"Terra","MODIS",33,6.2,294.2,52.6,"D",0,2002,9,28.6164855957031,24.6031532287598,131.685852050781
