"","X","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month","max_temp","min_temp","rainfall"
"1",1,323.7,2.5,1.5,"2004-04-01",1022,"Aqua","MODIS",0,6.2,296.8,41,"D",0,2004,4,NA,NA,NA
"2",2,328.6,2.6,1.5,"2004-04-01",1022,"Aqua","MODIS",0,6.2,298.3,47.3,"D",0,2004,4,NA,NA,NA
"3",3,324.2,2.6,1.5,"2004-04-01",1023,"Aqua","MODIS",44,6.2,297,45.3,"D",0,2004,4,29.8729019165039,21.5891761779785,11.8659477233887
"4",4,328.5,2.6,1.5,"2004-04-01",1023,"Aqua","MODIS",52,6.2,295.8,64.9,"D",0,2004,4,29.8729019165039,21.5891761779785,11.8659477233887
"5",5,334.5,2.6,1.5,"2004-04-01",1023,"Aqua","MODIS",79,6.2,295.9,98.2,"D",0,2004,4,30.0029907226562,21.5771389007568,11.8986330032349
"6",6,310.4,1.8,1.3,"2004-04-02",812,"Terra","MODIS",21,6.2,285.2,8.5,"D",0,2004,4,30.1329917907715,20.2311611175537,5.73279428482056
"7",7,316.8,2.1,1.4,"2004-04-02",812,"Terra","MODIS",25,6.2,294.9,21.8,"D",0,2004,4,29.6052474975586,21.270902633667,13.6123504638672
"8",8,332.4,1.3,1.1,"2004-04-02",1105,"Aqua","MODIS",74,6.2,303.7,22.3,"D",0,2004,4,27.9472923278809,22.3530082702637,71.5229187011719
"9",9,335.7,1.3,1.1,"2004-04-02",1105,"Aqua","MODIS",87,6.2,305.1,24,"D",0,2004,4,28.1723823547363,22.478551864624,89.4433059692383
"10",10,318.5,1.2,1.1,"2004-04-02",1105,"Aqua","MODIS",46,6.2,284.3,10.7,"D",0,2004,4,26.8024101257324,20.2347450256348,56.3555488586426
"11",11,328.3,1.4,1.2,"2004-04-02",1105,"Aqua","MODIS",0,6.2,305.6,18,"D",0,2004,4,27.9707870483398,22.9513282775879,81.0191116333008
"12",12,328.8,1.4,1.2,"2004-04-02",1105,"Aqua","MODIS",44,6.2,303.3,11.4,"D",0,2004,4,28.3172359466553,22.6123847961426,79.0621566772461
"13",13,327.7,1.4,1.2,"2004-04-02",1105,"Aqua","MODIS",32,6.2,302.8,16.5,"D",0,2004,4,NA,NA,NA
"14",14,329.6,1.4,1.2,"2004-04-02",1105,"Aqua","MODIS",54,6.2,304,18.7,"D",0,2004,4,NA,NA,NA
