"","X","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month","max_temp","min_temp","rainfall"
"1",1,333.9,2,1.4,"2000-11-01",826,"Terra","MODIS",80,6.2,292,71.7,"D",0,2000,11,31.5221462249756,23.5998859405518,79.5836791992188
"2",2,327,2,1.4,"2000-11-01",826,"Terra","MODIS",73,6.2,292.3,44,"D",0,2000,11,31.5221462249756,23.5998859405518,79.5836791992188
"3",3,335.5,2.2,1.4,"2000-11-06",843,"Terra","MODIS",66,6.2,310.2,47.7,"D",0,2000,11,37.3070220947266,22.6008529663086,29.2456741333008
"4",4,336.5,2.2,1.4,"2000-11-06",843,"Terra","MODIS",85,6.2,310.5,49.1,"D",0,2000,11,37.3070220947266,22.6008529663086,29.2456741333008
"5",5,328.2,1.4,1.2,"2000-11-07",749,"Terra","MODIS",76,6.2,297.3,21.4,"D",0,2000,11,33.1598014831543,24.1041145324707,81.1416549682617
"6",6,325.1,1.4,1.2,"2000-11-07",749,"Terra","MODIS",60,6.2,299.1,15.2,"D",0,2000,11,32.9483642578125,24.112663269043,80.2164001464844
"7",7,320,1,1,"2000-11-10",819,"Terra","MODIS",54,6.2,303.2,8.1,"D",0,2000,11,28.0257663726807,16.6566219329834,103.87035369873
"8",8,309.8,1,1,"2000-11-10",819,"Terra","MODIS",15,6.2,286.9,7.4,"D",0,2000,11,18.231954574585,7.85523271560669,93.2067184448242
"9",9,338,1.4,1.2,"2000-11-10",820,"Terra","MODIS",83,6.2,302.6,44.7,"D",0,2000,11,31.7392158508301,22.8360900878906,111.11882019043
"10",10,333,1.4,1.2,"2000-11-10",820,"Terra","MODIS",68,6.2,304.9,32.1,"D",0,2000,11,31.8636245727539,22.8490123748779,111.409309387207
"11",11,333.6,1.4,1.2,"2000-11-10",820,"Terra","MODIS",75,6.2,304.2,35.3,"D",0,2000,11,31.8636245727539,22.8490123748779,111.409309387207
"12",12,318.3,1.6,1.3,"2000-11-10",820,"Terra","MODIS",24,6.2,298.6,12.3,"D",0,2000,11,30.7104682922363,NA,NA
"13",13,335.3,2.9,1.6,"2000-11-13",849,"Terra","MODIS",61,6.2,310,65.8,"D",0,2000,11,36.9937019348145,22.4819774627686,29.154426574707
"14",14,330.4,1.1,1,"2000-11-14",756,"Terra","MODIS",76,6.2,298.5,17.7,"D",0,2000,11,30.8410663604736,23.3136806488037,72.2057189941406
"15",15,306.7,3.8,1.8,"2000-11-15",838,"Terra","MODIS",0,6.2,282.6,30,"D",0,2000,11,32.5584144592285,24.0395660400391,54.9762077331543
"16",16,333.8,1.7,1.3,"2000-11-16",743,"Terra","MODIS",85,6.2,293.6,53.9,"D",0,2000,11,29.386848449707,21.9066524505615,82.1066741943359
"17",17,314.2,1.5,1.2,"2000-11-17",826,"Terra","MODIS",20,6.2,287.3,13,"D",0,2000,11,29.273344039917,17.496826171875,140.871566772461
"18",18,332.1,1,1,"2000-11-19",812,"Terra","MODIS",67,6.2,306.5,19.9,"D",0,2000,11,32.5157814025879,22.1286773681641,65.8979721069336
"19",19,332.1,1,1,"2000-11-19",812,"Terra","MODIS",59,6.2,306.3,15.2,"D",0,2000,11,32.375617980957,21.855110168457,67.8936767578125
"20",20,332.7,1.1,1,"2000-11-19",813,"Terra","MODIS",58,6.2,307.4,16.7,"D",0,2000,11,33.6450347900391,22.9592189788818,62.0615196228027
"21",21,315,4.7,2,"2000-11-27",723,"Terra","MODIS",0,6.2,291.5,63,"D",0,2000,11,33.5530662536621,22.8837852478027,60.8711738586426
"22",22,304.6,1.8,1.3,"2000-11-27",1945,"Terra","MODIS",61,6.2,289.2,12.1,"N",0,2000,11,32.4067802429199,22.5272121429443,70.156005859375
"23",23,331.7,1,1,"2000-11-28",806,"Terra","MODIS",61,6.2,308.5,13.2,"D",0,2000,11,32.4067802429199,22.5272121429443,70.156005859375
"24",24,331.2,1,1,"2000-11-28",806,"Terra","MODIS",40,6.2,307.5,11.7,"D",0,2000,11,32.0807838439941,22.5880184173584,69.5014724731445
