"","X","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month","max_temp","min_temp","rainfall"
"1",1,317.3,3.4,1.7,"2006-08-01",842,"Terra","MODIS",75,6.2,293.9,62.2,"D",0,2006,8,29.5090522766113,16.5712604522705,135.559875488281
"2",2,313.9,3.4,1.7,"2006-08-01",842,"Terra","MODIS",70,6.2,293.8,46.1,"D",0,2006,8,29.5090522766113,16.5712604522705,135.559875488281
"3",3,312.5,1.8,1.3,"2006-08-02",747,"Terra","MODIS",66,6.2,292.4,15.9,"D",0,2006,8,27.6643295288086,14.976110458374,170.261672973633
"4",4,357.6,2,1.4,"2006-08-02",1043,"Aqua","MODIS",98,6.2,295.4,192,"D",0,2006,8,27.0054225921631,16.5578136444092,359.0986328125
"5",5,331.2,1.1,1,"2006-08-02",1043,"Aqua","MODIS",70,6.2,308.4,12.5,"D",0,2006,8,37.0166015625,23.1215076446533,84.1302642822266
"6",6,328.9,1.1,1,"2006-08-02",1043,"Aqua","MODIS",63,6.2,307.7,9.4,"D",0,2006,8,37.0166015625,23.1215076446533,84.1302642822266
"7",7,319.1,2,1.4,"2006-08-02",1043,"Aqua","MODIS",52,6.2,292.7,23,"D",0,2006,8,27.1409339904785,16.372350692749,350.291839599609
"8",8,334,1.7,1.3,"2006-08-04",736,"Terra","MODIS",85,6.2,292.5,58.2,"D",0,2006,8,30.5600452423096,19.5512409210205,382.463012695312
"9",9,319.8,1.2,1.1,"2006-08-07",806,"Terra","MODIS",62,6.2,294.5,14.8,"D",0,2006,8,27.1079483032227,15.8486986160278,517.170776367188
"10",10,318.2,1.4,1.2,"2006-08-09",753,"Terra","MODIS",73,6.2,295.8,16.8,"D",0,2006,8,30.3835792541504,17.144157409668,134.788681030273
"11",11,328.6,1.4,1.2,"2006-08-09",753,"Terra","MODIS",83,6.2,294.7,33.6,"D",0,2006,8,30.3835792541504,17.144157409668,134.788681030273
"12",12,316.9,1.4,1.2,"2006-08-09",753,"Terra","MODIS",71,6.2,295.1,15,"D",0,2006,8,30.3835792541504,17.144157409668,134.788681030273
"13",13,334.1,1,1,"2006-08-09",754,"Terra","MODIS",84,6.2,302.8,20.7,"D",0,2006,8,30.5600452423096,19.5512409210205,382.463012695312
"14",14,337.5,1,1,"2006-08-09",754,"Terra","MODIS",87,6.2,298.9,26.5,"D",0,2006,8,30.5600452423096,19.5512409210205,382.463012695312
"15",15,328.5,1,1,"2006-08-09",754,"Terra","MODIS",61,6.2,303.6,12.8,"D",0,2006,8,30.5600452423096,19.5512409210205,382.463012695312
"16",16,332,1,1,"2006-08-09",754,"Terra","MODIS",82,6.2,299.1,18.1,"D",0,2006,8,30.5600452423096,19.5512409210205,382.463012695312
"17",17,322.4,4.7,2,"2006-08-10",837,"Terra","MODIS",76,6.2,291.2,106.8,"D",0,2006,8,30.5600452423096,19.5512409210205,382.463012695312
"18",18,323,4.7,2,"2006-08-10",837,"Terra","MODIS",77,6.2,291,112.7,"D",0,2006,8,30.5600452423096,19.5512409210205,382.463012695312
"19",19,315.6,2.4,1.5,"2006-08-12",1120,"Aqua","MODIS",38,6.2,296.5,24.2,"D",0,2006,8,32.4403991699219,24.0021438598633,66.7998809814453
"20",20,333.9,1.1,1,"2006-08-12",1120,"Aqua","MODIS",84,6.2,302.6,29.3,"D",0,2006,8,28.6248016357422,16.0048885345459,147.996765136719
"21",21,319.5,1.3,1.1,"2006-08-12",1120,"Aqua","MODIS",65,6.2,303.4,14.4,"D",0,2006,8,25.000940322876,12.8073892593384,187.433410644531
"22",22,330.6,4.6,2,"2006-08-13",1026,"Aqua","MODIS",20,6.2,306.7,116.3,"D",0,2006,8,37.6578521728516,22.1033706665039,42.7643089294434
"23",23,304.5,1.1,1.1,"2006-08-13",1949,"Terra","MODIS",38,6.2,289.2,8.1,"N",0,2006,8,30.583309173584,18.4631175994873,256.311920166016
"24",24,301.6,1.2,1.1,"2006-08-13",2248,"Aqua","MODIS",43,6.2,285,9.6,"N",0,2006,8,30.583309173584,18.4631175994873,256.311920166016
"25",25,313,1.2,1.1,"2006-08-14",812,"Terra","MODIS",62,6.2,298,7.5,"D",0,2006,8,23.6991786956787,9.25323486328125,151.824752807617
"26",26,312.1,1.2,1.1,"2006-08-14",812,"Terra","MODIS",60,6.2,298.9,6.8,"D",0,2006,8,23.6991786956787,9.25323486328125,151.824752807617
"27",27,327.9,1,1,"2006-08-16",759,"Terra","MODIS",62,6.2,301.5,18.9,"D",0,2006,8,19.5676765441895,8.15213584899902,250.452331542969
"28",28,327.7,1,1,"2006-08-16",800,"Terra","MODIS",59,6.2,308.7,9.9,"D",0,2006,8,31.1941738128662,17.808406829834,121.42781829834
"29",29,330,1,1,"2006-08-16",800,"Terra","MODIS",79,6.2,307.7,12.4,"D",0,2006,8,31.1941738128662,17.808406829834,121.42781829834
"30",30,324.5,1.2,1.1,"2006-08-16",800,"Terra","MODIS",71,6.2,305,12.7,"D",0,2006,8,28.254322052002,17.1458549499512,269.342803955078
"31",31,326,1.8,1.3,"2006-08-18",748,"Terra","MODIS",44,6.2,305.1,33.8,"D",0,2006,8,26.3894958496094,14.6842231750488,230.822906494141
"32",32,328.6,1.8,1.3,"2006-08-18",748,"Terra","MODIS",46,6.2,303.7,40.3,"D",0,2006,8,26.3894958496094,14.6842231750488,230.822906494141
"33",33,330.9,1.8,1.3,"2006-08-18",748,"Terra","MODIS",81,6.2,306.4,48.1,"D",0,2006,8,27.0028018951416,14.9529056549072,210.951522827148
"34",34,321.2,1.7,1.3,"2006-08-19",830,"Terra","MODIS",67,6.2,303.4,17.9,"D",0,2006,8,28.3728427886963,17.3513126373291,268.789215087891
"35",35,325.1,1.7,1.3,"2006-08-19",830,"Terra","MODIS",74,6.2,304.5,28,"D",0,2006,8,28.254322052002,17.1458549499512,269.342803955078
"36",36,318.1,3.4,1.7,"2006-08-19",831,"Terra","MODIS",51,6.2,298.9,54.3,"D",0,2006,8,27.7588329315186,17.0092868804932,468.023895263672
"37",37,322.3,1.1,1.1,"2006-08-19",1126,"Aqua","MODIS",65,6.2,301,13.3,"D",0,2006,8,27.2310829162598,18.2291507720947,209.34294128418
"38",38,323.1,1.9,1.3,"2006-08-19",1126,"Aqua","MODIS",45,6.2,306.6,23.9,"D",0,2006,8,28.1040802001953,17.0554962158203,454.132354736328
"39",39,327.5,1.7,1.3,"2006-08-19",1126,"Aqua","MODIS",64,6.2,306.5,26.6,"D",0,2006,8,27.4736709594727,16.0220127105713,323.090087890625
"40",40,327.8,1.3,1.1,"2006-08-19",1127,"Aqua","MODIS",76,6.2,306.3,20.8,"D",0,2006,8,30.5056133270264,17.6750183105469,140.059829711914
"41",41,331.1,1.3,1.1,"2006-08-19",1127,"Aqua","MODIS",79,6.2,300.9,27.4,"D",0,2006,8,30.6029891967773,17.5551128387451,139.971817016602
"42",42,338,1.1,1.1,"2006-08-19",1127,"Aqua","MODIS",88,6.2,306,33.1,"D",0,2006,8,29.3881568908691,18.3343448638916,164.455978393555
"43",43,335.8,1.1,1.1,"2006-08-19",1127,"Aqua","MODIS",87,6.2,305.1,29.4,"D",0,2006,8,29.3881568908691,18.3343448638916,164.455978393555
"44",44,319.6,1.1,1.1,"2006-08-20",735,"Terra","MODIS",67,6.2,299.5,12.3,"D",0,2006,8,32.1987915039062,23.8870639801025,43.4993782043457
"45",45,320.6,4,1.9,"2006-08-20",1031,"Aqua","MODIS",40,6.2,300.5,34.9,"D",0,2006,8,30.1763973236084,17.4696846008301,134.926605224609
"46",46,322.9,4,1.9,"2006-08-20",1031,"Aqua","MODIS",68,6.2,300.7,54.7,"D",0,2006,8,30.1763973236084,17.4696846008301,134.926605224609
"47",47,304.1,1.1,1.1,"2006-08-20",1956,"Terra","MODIS",58,6.2,292.5,5.2,"N",0,2006,8,30.2736225128174,17.539623260498,135.550720214844
"48",48,307.1,1.1,1.1,"2006-08-20",1956,"Terra","MODIS",70,6.2,291.6,7.6,"N",0,2006,8,29.5836887359619,16.6074676513672,144.242172241211
"49",49,310.1,1.1,1.1,"2006-08-20",1956,"Terra","MODIS",79,6.2,291.7,9.9,"N",0,2006,8,30.1763973236084,17.4696846008301,134.926605224609
"50",50,306.8,1.1,1.1,"2006-08-20",1956,"Terra","MODIS",41,6.2,291.8,6.9,"N",0,2006,8,30.1763973236084,17.4696846008301,134.926605224609
"51",51,306.4,1.1,1.1,"2006-08-20",1956,"Terra","MODIS",68,6.2,292.5,6.9,"N",0,2006,8,30.2736225128174,17.539623260498,135.550720214844
"52",52,318.1,1.1,1.1,"2006-08-21",818,"Terra","MODIS",65,6.2,301.8,9.7,"D",0,2006,8,30.7708644866943,18.210823059082,157.844604492188
"53",53,327.9,1.1,1.1,"2006-08-21",818,"Terra","MODIS",76,6.2,304.4,18.2,"D",0,2006,8,27.6532821655273,16.5109367370605,263.813293457031
"54",54,336.7,1,1,"2006-08-21",1114,"Aqua","MODIS",77,6.2,304.4,22.4,"D",0,2006,8,28.9005718231201,17.9233131408691,253.208999633789
"55",55,333.7,1,1,"2006-08-21",1114,"Aqua","MODIS",74,6.2,304.6,19.1,"D",0,2006,8,28.9005718231201,17.9233131408691,253.208999633789
"56",56,337.1,1.2,1.1,"2006-08-21",1114,"Aqua","MODIS",84,6.2,307,36.1,"D",0,2006,8,27.4946060180664,15.7309455871582,518.156860351562
"57",57,330.2,1,1,"2006-08-21",1114,"Aqua","MODIS",54,6.2,308.2,15.3,"D",0,2006,8,29.4733638763428,18.0968570709229,221.201232910156
"58",58,322.5,1.2,1.1,"2006-08-21",1114,"Aqua","MODIS",21,6.2,301.3,12.2,"D",0,2006,8,27.4946060180664,15.7309455871582,518.156860351562
"59",59,346.2,1,1,"2006-08-21",1114,"Aqua","MODIS",93,6.2,303.9,40.6,"D",0,2006,8,29.0505809783936,18.0636596679688,254.222030639648
"60",60,339.7,1.2,1.1,"2006-08-21",1114,"Aqua","MODIS",86,6.2,303.2,41.9,"D",0,2006,8,27.4946060180664,15.7309455871582,518.156860351562
"61",61,324.3,1.2,1.1,"2006-08-21",1114,"Aqua","MODIS",41,6.2,300.3,16.1,"D",0,2006,8,26.6918144226074,15.1939001083374,549.244506835938
"62",62,333.9,1,1,"2006-08-23",1101,"Aqua","MODIS",81,6.2,304.5,20.4,"D",0,2006,8,30.5764141082764,20.0141143798828,249.071670532227
"63",63,325.6,1,1,"2006-08-23",1101,"Aqua","MODIS",67,6.2,305.1,9.6,"D",0,2006,8,30.2908172607422,18.3637943267822,266.921936035156
"64",64,322.2,1,1,"2006-08-23",1101,"Aqua","MODIS",46,6.2,302.5,6,"D",0,2006,8,30.5764141082764,20.0141143798828,249.071670532227
"65",65,330.2,1,1,"2006-08-23",1101,"Aqua","MODIS",58,6.2,302.4,17.8,"D",0,2006,8,31.7266788482666,19.2500171661377,195.695175170898
"66",66,354.9,1,1,"2006-08-23",1102,"Aqua","MODIS",96,6.2,309.8,55.6,"D",0,2006,8,28.5306663513184,19.2400321960449,311.22705078125
