"","X","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month","max_temp","min_temp","rainfall"
"1",1,326.7,1.1,1.1,"2008-01-01",805,"Terra","MODIS",63,6.2,307.6,9.9,"D",0,2008,1,37.5917205810547,21.6323432922363,14.2476606369019
"2",2,327.4,1.2,1.1,"2008-01-01",805,"Terra","MODIS",69,6.2,307.6,14.9,"D",0,2008,1,33.5666656494141,20.4602184295654,10.4842090606689
"3",3,333.8,1.1,1,"2008-01-01",805,"Terra","MODIS",77,6.2,310.4,19.4,"D",0,2008,1,38.1906585693359,21.6560649871826,16.6593723297119
"4",4,333.8,1.1,1,"2008-01-01",805,"Terra","MODIS",77,6.2,311.1,18.8,"D",0,2008,1,38.1906585693359,21.6560649871826,16.6593723297119
"5",5,353.5,1.1,1,"2008-01-01",805,"Terra","MODIS",96,6.2,311.3,60.6,"D",0,2008,1,38.0328521728516,21.538293838501,17.3363571166992
"6",6,322.5,1.2,1.1,"2008-01-01",805,"Terra","MODIS",36,6.2,305.2,11.6,"D",0,2008,1,NA,NA,NA
"7",7,345.4,1.1,1,"2008-01-01",805,"Terra","MODIS",90,6.2,312.5,39.5,"D",0,2008,1,38.0328521728516,21.538293838501,17.3363571166992
"8",8,336.5,1.1,1,"2008-01-01",805,"Terra","MODIS",81,6.2,312.2,21.4,"D",0,2008,1,38.241756439209,21.5371799468994,16.9978637695312
"9",9,328.5,1.1,1,"2008-01-01",805,"Terra","MODIS",44,6.2,311.2,9,"D",0,2008,1,38.241756439209,21.5371799468994,16.9978637695312
"10",10,331.1,1.1,1,"2008-01-01",805,"Terra","MODIS",58,6.2,310.4,12.7,"D",0,2008,1,38.241756439209,21.5371799468994,16.9978637695312
"11",11,335.1,1.1,1,"2008-01-01",805,"Terra","MODIS",79,6.2,311,19.9,"D",0,2008,1,38.241756439209,21.5371799468994,16.9978637695312
"12",12,324.4,1.2,1.1,"2008-01-01",805,"Terra","MODIS",55,6.2,305.8,11.3,"D",0,2008,1,33.5666656494141,20.4602184295654,10.4842090606689
"13",13,326.1,1.1,1,"2008-01-01",805,"Terra","MODIS",52,6.2,305.1,13.1,"D",0,2008,1,35.5773696899414,21.1687259674072,18.9961566925049
"14",14,345.1,1.1,1,"2008-01-01",805,"Terra","MODIS",90,6.2,306.8,45.7,"D",0,2008,1,35.5773696899414,21.1687259674072,18.9961566925049
"15",15,319.4,1,1,"2008-01-01",806,"Terra","MODIS",55,6.2,304.3,7.2,"D",0,2008,1,27.6191253662109,9.37986469268799,23.9832153320312
"16",16,324.5,1,1,"2008-01-01",806,"Terra","MODIS",75,6.2,303,13.5,"D",0,2008,1,24.4406833648682,9.70227432250977,34.9814147949219
"17",17,316.6,1,1,"2008-01-01",806,"Terra","MODIS",35,6.2,302.2,5.4,"D",0,2008,1,26.4868030548096,11.1132078170776,29.2903175354004
"18",18,314.5,1,1,"2008-01-01",806,"Terra","MODIS",54,6.2,297.1,7.9,"D",0,2008,1,22.7353076934814,8.54037189483643,44.2467575073242
"19",19,324.8,1,1,"2008-01-01",806,"Terra","MODIS",74,6.2,303.4,14.4,"D",0,2008,1,26.1815814971924,10.6649866104126,29.3258457183838
"20",20,326,1,1,"2008-01-01",806,"Terra","MODIS",77,6.2,298.7,19.2,"D",0,2008,1,24.5691070556641,10.4975452423096,44.189624786377
"21",21,325.3,1,1,"2008-01-01",806,"Terra","MODIS",77,6.2,300.5,17.1,"D",0,2008,1,22.4024696350098,8.12740707397461,43.9615631103516
"22",22,381.8,1,1,"2008-01-01",806,"Terra","MODIS",100,6.2,303.3,156.7,"D",0,2008,1,22.7353076934814,8.54037189483643,44.2467575073242
"23",23,323.5,1,1,"2008-01-01",806,"Terra","MODIS",72,6.2,299.8,16.1,"D",0,2008,1,22.4024696350098,8.12740707397461,43.9615631103516
"24",24,329.6,1.1,1,"2008-01-01",806,"Terra","MODIS",73,6.2,302.8,25.1,"D",0,2008,1,23.4605445861816,11.4162425994873,41.9085731506348
"25",25,326.8,1.3,1.1,"2008-01-01",807,"Terra","MODIS",75,6.2,305.2,18.2,"D",0,2008,1,32.1906089782715,19.1620693206787,24.2237453460693
"26",26,316.9,1.4,1.2,"2008-01-01",807,"Terra","MODIS",56,6.2,297.8,14.8,"D",0,2008,1,31.4579944610596,20.3403224945068,26.1866149902344
"27",27,327.7,1.4,1.2,"2008-01-01",807,"Terra","MODIS",79,6.2,297,33.5,"D",0,2008,1,31.4579944610596,20.3403224945068,26.1866149902344
"28",28,326.6,1.3,1.1,"2008-01-01",807,"Terra","MODIS",75,6.2,304.9,17.4,"D",0,2008,1,32.1906089782715,19.1620693206787,24.2237453460693
"29",29,332.7,1,1,"2008-01-01",1100,"Aqua","MODIS",83,6.2,303.5,17.8,"D",0,2008,1,33.3455696105957,23.5405254364014,18.3073806762695
"30",30,328.5,1,1,"2008-01-01",1100,"Aqua","MODIS",78,6.2,300.3,16,"D",0,2008,1,33.6007041931152,23.4424781799316,18.7541084289551
"31",31,323,1,1,"2008-01-01",1100,"Aqua","MODIS",70,6.2,299.9,9.4,"D",0,2008,1,33.6007041931152,23.4424781799316,18.7541084289551
"32",32,327.1,1.1,1.1,"2008-01-01",1101,"Aqua","MODIS",47,6.2,300.4,17.1,"D",0,2008,1,34.1257057189941,23.8864917755127,24.4846134185791
"33",33,322.7,1.1,1.1,"2008-01-01",1101,"Aqua","MODIS",43,6.2,296.9,11.3,"D",0,2008,1,34.1257057189941,23.8864917755127,24.4846134185791
"34",34,323.1,1.2,1.1,"2008-01-01",1101,"Aqua","MODIS",70,6.2,304,15.3,"D",0,2008,1,22.5334053039551,6.76960420608521,36.1755828857422
"35",35,336.5,1.2,1.1,"2008-01-01",1101,"Aqua","MODIS",87,6.2,301.2,36.2,"D",0,2008,1,33.5622711181641,23.8529376983643,3.67763757705688
