"","X","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month","max_temp","min_temp","rainfall"
"1",1,311.6,1.5,1.2,"2001-03-01",1955,"Terra","MODIS",83,6.2,288.5,19.1,"N",0,2001,3,NA,NA,NA
"2",2,318.1,2.5,1.5,"2001-03-01",1956,"Terra","MODIS",96,6.2,290.4,61.9,"N",0,2001,3,28.6270484924316,16.0677261352539,48.3985481262207
"3",3,321.1,2.5,1.5,"2001-03-01",1956,"Terra","MODIS",100,6.2,290.4,74.3,"N",0,2001,3,28.2219696044922,15.9667367935181,48.8908462524414
"4",4,348.8,2.2,1.4,"2001-03-01",1956,"Terra","MODIS",100,6.2,290.2,197,"N",0,2001,3,29.3770313262939,16.3077373504639,67.0238037109375
"5",5,309.1,2.5,1.5,"2001-03-01",1956,"Terra","MODIS",76,6.2,289.1,36.2,"N",0,2001,3,28.4787826538086,16.5373611450195,43.8617553710938
"6",6,318.8,2.6,1.5,"2001-03-01",1956,"Terra","MODIS",97,6.2,288.4,67.5,"N",0,2001,3,28.3287525177002,16.6181945800781,40.2426605224609
"7",7,320.3,2.5,1.5,"2001-03-01",1956,"Terra","MODIS",100,6.2,289.1,75.6,"N",0,2001,3,28.4787826538086,16.5373611450195,43.8617553710938
"8",8,308.9,2.6,1.5,"2001-03-01",1956,"Terra","MODIS",76,6.2,287.9,39.3,"N",0,2001,3,28.3287525177002,16.6181945800781,40.2426605224609
"9",9,323.5,1,1,"2001-03-02",817,"Terra","MODIS",43,6.2,310.4,8.9,"D",0,2001,3,23.0281677246094,9.47771263122559,103.159614562988
"10",10,332.7,1,1,"2001-03-02",817,"Terra","MODIS",69,6.2,314.5,16.6,"D",0,2001,3,23.5909690856934,10.5055236816406,132.290679931641
"11",11,324.6,1,1,"2001-03-02",817,"Terra","MODIS",51,6.2,310.1,9.4,"D",0,2001,3,23.8000469207764,9.56716251373291,74.6623687744141
"12",12,325.9,1,1,"2001-03-02",817,"Terra","MODIS",53,6.2,312.1,9.8,"D",0,2001,3,25.831371307373,11.909517288208,146.549270629883
"13",13,333.3,1.1,1,"2001-03-02",817,"Terra","MODIS",76,6.2,314.4,16.8,"D",0,2001,3,28.7938022613525,16.2524070739746,131.37907409668
"14",14,320.6,1,1,"2001-03-02",817,"Terra","MODIS",41,6.2,304.3,11.8,"D",0,2001,3,21.4350490570068,9.44636631011963,104.464836120605
"15",15,322.8,1,1,"2001-03-02",817,"Terra","MODIS",62,6.2,299.1,16.5,"D",0,2001,3,20.5858268737793,8.80362510681152,104.10758972168
"16",16,319.6,1,1,"2001-03-02",817,"Terra","MODIS",28,6.2,307.1,6.5,"D",0,2001,3,26.895824432373,14.6463632583618,111.984466552734
"17",17,322.8,1,1,"2001-03-02",817,"Terra","MODIS",62,6.2,295.6,16.9,"D",0,2001,3,17.9482593536377,6.11996698379517,77.6398468017578
"18",18,322.4,1,1,"2001-03-02",817,"Terra","MODIS",69,6.2,303.9,13.2,"D",0,2001,3,21.504207611084,8.373948097229,108.409660339355
"19",19,337.2,1,1,"2001-03-02",817,"Terra","MODIS",86,6.2,304.5,32.1,"D",0,2001,3,21.3416538238525,8.56186485290527,89.080940246582
"20",20,356.6,1,1,"2001-03-02",817,"Terra","MODIS",98,6.2,303.3,72.3,"D",0,2001,3,21.4459590911865,8.99080276489258,95.5999526977539
"21",21,327.2,1,1,"2001-03-02",817,"Terra","MODIS",77,6.2,301.8,18.9,"D",0,2001,3,21.4459590911865,8.99080276489258,95.5999526977539
"22",22,322.2,1.1,1,"2001-03-02",817,"Terra","MODIS",38,6.2,305.5,11.4,"D",0,2001,3,27.4915180206299,17.3550415039062,36.1658096313477
"23",23,323.2,1.9,1.4,"2001-03-02",817,"Terra","MODIS",34,6.2,298.4,24.4,"D",0,2001,3,31.9983005523682,23.2391738891602,78.0320358276367
"24",24,361.6,1.9,1.4,"2001-03-02",817,"Terra","MODIS",100,6.2,302.4,210.8,"D",0,2001,3,31.9983005523682,23.2391738891602,78.0320358276367
"25",25,362.8,1.9,1.4,"2001-03-02",817,"Terra","MODIS",100,6.2,298.8,219.4,"D",0,2001,3,31.9983005523682,23.2391738891602,78.0320358276367
"26",26,326.9,1.2,1.1,"2001-03-02",818,"Terra","MODIS",60,6.2,313.6,11.1,"D",0,2001,3,27.8276119232178,15.870548248291,26.9519939422607
"27",27,326,1.5,1.2,"2001-03-02",818,"Terra","MODIS",73,6.2,306.6,15,"D",0,2001,3,30.780029296875,20.1673393249512,120.083267211914
"28",28,324.6,1.5,1.2,"2001-03-02",818,"Terra","MODIS",66,6.2,305.7,12.5,"D",0,2001,3,30.9627323150635,20.4496040344238,136.605056762695
"29",29,320.2,1.6,1.2,"2001-03-02",818,"Terra","MODIS",49,6.2,301.2,14.6,"D",0,2001,3,30.8720321655273,NA,NA
"30",30,330.4,1.4,1.2,"2001-03-02",2039,"Terra","MODIS",100,6.2,290,48.8,"N",0,2001,3,28.1933441162109,15.8976802825928,45.0990180969238
"31",31,312.4,1.4,1.2,"2001-03-02",2039,"Terra","MODIS",85,6.2,288.8,19.2,"N",0,2001,3,28.1933441162109,15.8976802825928,45.0990180969238
"32",32,302.3,1.4,1.2,"2001-03-02",2039,"Terra","MODIS",48,6.2,290.7,7.3,"N",0,2001,3,27.6407108306885,15.7855234146118,50.5886650085449
"33",33,307.7,1.4,1.2,"2001-03-02",2039,"Terra","MODIS",72,6.2,287.4,14.9,"N",0,2001,3,28.3287525177002,16.6181945800781,40.2426605224609
"34",34,326.9,3.7,1.8,"2001-03-03",900,"Terra","MODIS",0,6.2,305.5,98.2,"D",0,2001,3,28.4614486694336,16.4752502441406,56.3707313537598
"35",35,332.1,1.4,1.2,"2001-03-04",805,"Terra","MODIS",77,6.2,302.9,40.5,"D",0,2001,3,20.7717418670654,9.07579135894775,107.069007873535
"36",36,330.6,1,1,"2001-03-04",805,"Terra","MODIS",57,6.2,316.1,8.8,"D",0,2001,3,29.3045272827148,17.1532802581787,0.724242031574249
