"","X","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month","max_temp","min_temp","rainfall"
"1",1,312.2,1,1,"2007-01-05",812,"Terra","MODIS",66,6.2,298.8,6,"D",0,2007,1,30.6677150726318,16.483814239502,68.6726989746094
"2",2,307.8,1.3,1.1,"2007-01-05",812,"Terra","MODIS",54,6.2,292.1,6,"D",0,2007,1,29.0082702636719,14.6598234176636,36.7097091674805
"3",3,315.6,1.2,1.1,"2007-01-07",759,"Terra","MODIS",64,6.2,300.8,9.7,"D",0,2007,1,28.3313293457031,12.4785423278809,22.7238388061523
"4",4,316.9,1.1,1.1,"2007-01-07",800,"Terra","MODIS",70,6.2,299,10.6,"D",0,2007,1,30.8052997589111,16.7048892974854,68.0490341186523
"5",5,320.6,1,1,"2007-01-07",1055,"Aqua","MODIS",69,6.2,299.7,10.5,"D",0,2007,1,32.3743743896484,23.940990447998,21.2495574951172
"6",6,319,1,1,"2007-01-07",1055,"Aqua","MODIS",45,6.2,301.3,8.8,"D",0,2007,1,33.242000579834,24.3660125732422,17.8431339263916
"7",7,326,1,1,"2007-01-07",1056,"Aqua","MODIS",50,6.2,309.7,9.1,"D",0,2007,1,36.9601974487305,23.4078311920166,12.0660676956177
"8",8,326.8,1,1,"2007-01-07",1056,"Aqua","MODIS",65,6.2,309.2,10.1,"D",0,2007,1,36.8456993103027,23.4204578399658,12.0584335327148
"9",9,313.6,2,1.4,"2007-01-09",747,"Terra","MODIS",61,6.2,300.9,14.1,"D",0,2007,1,27.1084747314453,12.1940689086914,23.635799407959
"10",10,313.4,2,1.4,"2007-01-09",747,"Terra","MODIS",49,6.2,299.7,12.9,"D",0,2007,1,28.710765838623,12.2304592132568,18.653507232666
"11",11,316.4,2,1.4,"2007-01-09",747,"Terra","MODIS",65,6.2,299.5,20.5,"D",0,2007,1,28.710765838623,12.2304592132568,18.653507232666
"12",12,311.1,1.8,1.3,"2007-01-09",748,"Terra","MODIS",59,6.2,297.7,11.3,"D",0,2007,1,30.3859100341797,16.2955551147461,72.5764312744141
"13",13,328.3,2,1.4,"2007-01-10",830,"Terra","MODIS",65,6.2,307.6,23.6,"D",0,2007,1,37.8494720458984,22.6141700744629,9.84031391143799
"14",14,312,1.8,1.3,"2007-01-10",830,"Terra","MODIS",48,6.2,298.8,14.3,"D",0,2007,1,28.1649341583252,14.7049331665039,70.8495941162109
"15",15,317.5,1.3,1.1,"2007-01-10",1127,"Aqua","MODIS",42,6.2,303.5,8.6,"D",0,2007,1,27.5129833221436,11.445930480957,21.2339572906494
"16",16,328,1.3,1.1,"2007-01-10",1127,"Aqua","MODIS",77,6.2,307.5,20,"D",0,2007,1,27.1594066619873,12.1574583053589,22.5372047424316
"17",17,320.4,1.8,1.3,"2007-01-11",1032,"Aqua","MODIS",49,6.2,300.2,18.9,"D",0,2007,1,37.6645469665527,23.1502418518066,9.75691413879395
"18",18,312.4,1.2,1.1,"2007-01-12",818,"Terra","MODIS",64,6.2,296.1,6.7,"D",0,2007,1,29.8895225524902,16.1440753936768,74.7107696533203
"19",19,325.9,1.2,1.1,"2007-01-12",818,"Terra","MODIS",81,6.2,296.1,22.8,"D",0,2007,1,30.9657001495361,16.7220191955566,67.2502822875977
"20",20,321.3,1,1,"2007-01-12",1114,"Aqua","MODIS",70,6.2,301,9.6,"D",0,2007,1,30.8679790496826,16.8758335113525,68.805549621582
"21",21,313.5,3.8,1.8,"2007-01-13",1019,"Aqua","MODIS",36,6.2,291.7,51.4,"D",0,2007,1,34.8869400024414,24.0335750579834,23.2735137939453
"22",22,363.6,1,1,"2007-01-14",1101,"Aqua","MODIS",100,6.2,301.8,87.8,"D",0,2007,1,32.1667938232422,23.0926418304443,25.8483486175537
"23",23,340.6,1,1,"2007-01-14",1101,"Aqua","MODIS",90,6.2,299.8,35.3,"D",0,2007,1,32.1667938232422,23.0926418304443,25.8483486175537
"24",24,323.9,1,1,"2007-01-14",1101,"Aqua","MODIS",76,6.2,299.1,11.4,"D",0,2007,1,31.9945182800293,22.7286624908447,26.0703887939453
"25",25,336.8,1,1,"2007-01-14",1101,"Aqua","MODIS",87,6.2,299.4,27.7,"D",0,2007,1,32.1667938232422,23.0926418304443,25.8483486175537
"26",26,316.7,1.2,1.1,"2007-01-16",1049,"Aqua","MODIS",38,6.2,299.1,11.2,"D",0,2007,1,32.7752952575684,22.3804779052734,27.625732421875
"27",27,321.4,1.1,1,"2007-01-16",1050,"Aqua","MODIS",30,6.2,301.5,11.4,"D",0,2007,1,37.003490447998,22.4499111175537,13.329216003418
"28",28,332,2.9,1.6,"2007-01-17",836,"Terra","MODIS",62,6.2,306.9,55.4,"D",0,2007,1,37.3462257385254,20.3124122619629,12.8073949813843
"29",29,331.1,2.9,1.6,"2007-01-17",836,"Terra","MODIS",79,6.2,306,58.7,"D",0,2007,1,37.6487426757812,21.445198059082,11.9360809326172
"30",30,331.7,2.9,1.6,"2007-01-17",836,"Terra","MODIS",83,6.2,306.6,55.6,"D",0,2007,1,37.1388359069824,20.2571811676025,12.7840995788574
"31",31,324.7,2.3,1.5,"2007-01-17",1133,"Aqua","MODIS",78,6.2,297.9,47.2,"D",0,2007,1,28.3429756164551,13.9167718887329,46.3990211486816
"32",32,313.2,1.1,1,"2007-01-18",742,"Terra","MODIS",44,6.2,294,5.2,"D",0,2007,1,33.677417755127,24.1354484558105,26.0007228851318
"33",33,314.3,1.4,1.2,"2007-01-18",1037,"Aqua","MODIS",59,6.2,295.2,9.9,"D",0,2007,1,32.5924987792969,24.0684795379639,7.35070753097534
"34",34,312.5,3.8,1.8,"2007-01-18",1038,"Aqua","MODIS",62,6.2,294.2,40.8,"D",0,2007,1,29.4442710876465,16.0074443817139,79.6526107788086
"35",35,312.6,3.8,1.8,"2007-01-18",1038,"Aqua","MODIS",65,6.2,294.9,40.8,"D",0,2007,1,29.4442710876465,16.0074443817139,79.6526107788086
"36",36,311.6,1.4,1.2,"2007-01-19",824,"Terra","MODIS",66,6.2,297.1,8,"D",0,2007,1,30.8679790496826,16.8758335113525,68.805549621582
"37",37,324.6,1.1,1,"2007-01-19",1121,"Aqua","MODIS",39,6.2,307.1,11.5,"D",0,2007,1,26.7943305969238,11.1264314651489,23.2077121734619
"38",38,321,2.7,1.6,"2007-01-20",1025,"Aqua","MODIS",61,6.2,300.1,33,"D",0,2007,1,36.5969276428223,23.4364910125732,15.6596012115479
"39",39,329.3,3,1.7,"2007-01-20",1026,"Aqua","MODIS",74,6.2,307.8,60.5,"D",0,2007,1,34.2599601745605,21.9501838684082,12.3592491149902
"40",40,334.4,3,1.7,"2007-01-20",1026,"Aqua","MODIS",81,6.2,309.1,94.7,"D",0,2007,1,34.2599601745605,21.9501838684082,12.3592491149902
"41",41,323.8,3,1.7,"2007-01-20",1026,"Aqua","MODIS",56,6.2,307.4,28.9,"D",0,2007,1,34.2599601745605,21.9501838684082,12.3592491149902
"42",42,338,3,1.7,"2007-01-20",1026,"Aqua","MODIS",85,6.2,308.1,123,"D",0,2007,1,34.2599601745605,21.9501838684082,12.3592491149902
"43",43,331.6,3,1.7,"2007-01-20",1026,"Aqua","MODIS",78,6.2,309,75.6,"D",0,2007,1,34.2993431091309,21.8410091400146,12.3435430526733
"44",44,324.9,2.9,1.6,"2007-01-20",1026,"Aqua","MODIS",62,6.2,307.2,46.2,"D",0,2007,1,34.2581672668457,21.7802486419678,12.2384281158447
"45",45,321.6,2.9,1.6,"2007-01-20",1026,"Aqua","MODIS",36,6.2,304.8,32.5,"D",0,2007,1,34.1789970397949,21.967248916626,11.1179885864258
"46",46,326.7,2.9,1.6,"2007-01-20",1026,"Aqua","MODIS",69,6.2,307,58.8,"D",0,2007,1,34.2581672668457,21.7802486419678,12.2384281158447
"47",47,319.1,1.1,1,"2007-01-21",1107,"Aqua","MODIS",65,6.2,300.8,8.4,"D",0,2007,1,31.8569850921631,23.2709217071533,23.0171546936035
"48",48,333.2,1.3,1.1,"2007-01-21",1109,"Aqua","MODIS",74,6.2,313.9,21.4,"D",0,2007,1,34.2581672668457,21.7802486419678,12.2384281158447
"49",49,336.3,1.5,1.2,"2007-01-21",1109,"Aqua","MODIS",83,6.2,312,33.9,"D",0,2007,1,37.2201232910156,23.1907119750977,9.61639308929443
"50",50,346,1.3,1.1,"2007-01-21",1109,"Aqua","MODIS",90,6.2,313.2,51.7,"D",0,2007,1,34.1344985961914,21.7363414764404,12.2195072174072
"51",51,328,1.1,1,"2007-01-23",759,"Terra","MODIS",78,6.2,302.3,15.9,"D",0,2007,1,35.039680480957,22.0023231506348,2.22919249534607
"52",52,338.4,1.1,1,"2007-01-23",759,"Terra","MODIS",87,6.2,303.8,31.9,"D",0,2007,1,35.039680480957,22.0023231506348,2.22919249534607
"53",53,317.8,1.1,1.1,"2007-01-23",800,"Terra","MODIS",59,6.2,305.2,7.7,"D",0,2007,1,26.5754375457764,10.9801254272461,24.3405818939209
"54",54,319.2,1.1,1.1,"2007-01-23",800,"Terra","MODIS",64,6.2,304.4,9.1,"D",0,2007,1,26.1328392028809,10.5438251495361,23.6370410919189
"55",55,315.9,1.2,1.1,"2007-01-23",800,"Terra","MODIS",63,6.2,303.8,8.9,"D",0,2007,1,30.0022220611572,16.5094718933105,61.0487442016602
"56",56,322.1,1,1,"2007-01-23",1055,"Aqua","MODIS",49,6.2,302.4,11.8,"D",0,2007,1,32.7008476257324,24.0826072692871,22.9783840179443
"57",57,319.8,1,1,"2007-01-23",1055,"Aqua","MODIS",29,6.2,303.2,6.6,"D",0,2007,1,32.4484558105469,24.3217468261719,19.7804298400879
"58",58,323.6,1,1,"2007-01-23",1055,"Aqua","MODIS",64,6.2,305.1,10.4,"D",0,2007,1,32.3797912597656,NA,NA
"59",59,312.3,1.4,1.2,"2007-01-23",1056,"Aqua","MODIS",56,6.2,297.3,10.6,"D",0,2007,1,19.7366600036621,6.19745874404907,52.6210174560547
"60",60,314.8,1.8,1.3,"2007-01-23",1056,"Aqua","MODIS",56,6.2,301.9,12.9,"D",0,2007,1,29.8748931884766,17.3282852172852,64.2622756958008
"61",61,318.3,1.8,1.3,"2007-01-23",1056,"Aqua","MODIS",65,6.2,302.3,19.9,"D",0,2007,1,29.8748931884766,17.3282852172852,64.2622756958008
"62",62,323.1,1.4,1.2,"2007-01-23",1056,"Aqua","MODIS",77,6.2,295.8,26.9,"D",0,2007,1,21.0937671661377,7.17704200744629,50.3589286804199
"63",63,318.2,2,1.4,"2007-01-24",1139,"Aqua","MODIS",52,6.2,302.9,17.8,"D",0,2007,1,29.9657764434814,16.3189334869385,60.6786231994629
"64",64,321.9,2.1,1.4,"2007-01-25",748,"Terra","MODIS",75,6.2,298.9,35.2,"D",0,2007,1,29.8942222595215,16.3831653594971,60.6419486999512
"65",65,334.4,1.9,1.3,"2007-01-27",1032,"Aqua","MODIS",76,6.2,310.7,46.5,"D",0,2007,1,35.9904556274414,22.9345149993896,6.83833265304565
"66",66,333,1.9,1.3,"2007-01-27",1032,"Aqua","MODIS",66,6.2,311,40.9,"D",0,2007,1,36.083324432373,22.8698768615723,6.82472276687622
"67",67,327.5,1.9,1.3,"2007-01-27",1032,"Aqua","MODIS",45,6.2,310.1,24.8,"D",0,2007,1,35.9954948425293,22.8292369842529,6.81949996948242
"68",68,309.4,1.1,1.1,"2007-01-27",1957,"Terra","MODIS",15,6.2,297,7,"N",0,2007,1,37.2665176391602,23.2155113220215,10.8772268295288
"69",69,308,1.1,1.1,"2007-01-27",1957,"Terra","MODIS",68,6.2,297.2,6.7,"N",0,2007,1,37.2665176391602,23.2155113220215,10.8772268295288
"70",70,319.8,1.1,1.1,"2007-01-27",1957,"Terra","MODIS",99,6.2,297.5,17.1,"N",0,2007,1,37.2665176391602,23.2155113220215,10.8772268295288
"71",71,315.2,1.1,1,"2007-01-28",818,"Terra","MODIS",61,6.2,300.1,5.8,"D",0,2007,1,29.9568881988525,16.7559299468994,59.570240020752
"72",72,318.1,1.1,1.1,"2007-01-28",818,"Terra","MODIS",64,6.2,304.4,9.1,"D",0,2007,1,27.8428230285645,11.8020133972168,21.1840953826904
"73",73,317.8,1.1,1.1,"2007-01-28",818,"Terra","MODIS",62,6.2,304.7,7.7,"D",0,2007,1,27.8428230285645,11.8020133972168,21.1840953826904
"74",74,317.7,1.2,1.1,"2007-01-28",818,"Terra","MODIS",59,6.2,305,7.5,"D",0,2007,1,25.9742126464844,10.6988191604614,25.7753524780273
"75",75,312.4,1.1,1.1,"2007-01-28",819,"Terra","MODIS",52,6.2,294.7,7.3,"D",0,2007,1,27.991979598999,15.9717807769775,86.3709335327148
"76",76,327.5,1.1,1.1,"2007-01-28",819,"Terra","MODIS",81,6.2,297.1,24.2,"D",0,2007,1,27.991979598999,15.9717807769775,86.3709335327148
"77",77,312.4,4.2,1.9,"2007-01-29",1018,"Aqua","MODIS",41,6.2,293.3,45.7,"D",0,2007,1,32.1667938232422,23.0926418304443,25.8483486175537
"78",78,318.4,1.1,1,"2007-01-30",806,"Terra","MODIS",72,6.2,295.7,9.7,"D",0,2007,1,29.8537769317627,16.3681507110596,62.603099822998
"79",79,326.6,1.1,1,"2007-01-30",1102,"Aqua","MODIS",76,6.2,303.6,10.8,"D",0,2007,1,31.9375152587891,22.4028091430664,9.23421478271484
"80",80,325.9,1.1,1,"2007-01-30",1102,"Aqua","MODIS",75,6.2,304.8,10.5,"D",0,2007,1,31.9375152587891,22.4028091430664,9.23421478271484
"81",81,318.2,1.1,1.1,"2007-01-30",1102,"Aqua","MODIS",72,6.2,293.5,15.3,"D",0,2007,1,19.7366600036621,6.19745874404907,52.6210174560547
"82",82,320.9,1.2,1.1,"2007-01-30",1103,"Aqua","MODIS",50,6.2,298,16.7,"D",0,2007,1,23.0764961242676,9.77706909179688,38.1331787109375
"83",83,337.6,1.1,1,"2007-01-30",1103,"Aqua","MODIS",82,6.2,301.9,28.9,"D",0,2007,1,33.9059410095215,21.8528594970703,13.3503513336182
