"","X","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month","max_temp","min_temp","rainfall"
"1",1,319.1,1.4,1.2,"2006-11-02",811,"Terra","MODIS",36,6.2,300.7,20.3,"D",0,2006,11,33.8456382751465,23.6006469726562,33.7786521911621
"2",2,315.4,1,1,"2006-11-02",811,"Terra","MODIS",63,6.2,300.7,6.2,"D",0,2006,11,24.8906669616699,13.6583671569824,111.072578430176
"3",3,347.2,1.1,1.1,"2006-11-02",812,"Terra","MODIS",94,6.2,304.3,55.5,"D",0,2006,11,21.4395008087158,12.5450916290283,133.365661621094
"4",4,333,1.1,1.1,"2006-11-02",812,"Terra","MODIS",85,6.2,305.4,26.6,"D",0,2006,11,23.3661231994629,13.9411773681641,125.499328613281
"5",5,325.7,1.1,1,"2006-11-02",1108,"Aqua","MODIS",79,6.2,302.9,15.2,"D",0,2006,11,28.026180267334,17.8918190002441,212.102554321289
"6",6,314.9,3.6,1.8,"2006-11-07",829,"Terra","MODIS",23,6.2,293.7,46,"D",0,2006,11,33.6453514099121,24.0553245544434,27.6027679443359
"7",7,306.9,3.8,1.8,"2006-11-07",830,"Terra","MODIS",0,6.2,287.2,30.4,"D",0,2006,11,33.0685386657715,24.7360801696777,34.9820823669434
"8",8,311.7,4.5,2,"2006-11-07",830,"Terra","MODIS",27,6.2,291.1,54.4,"D",0,2006,11,33.9558334350586,25.9747638702393,33.0268020629883
"9",9,311.9,4.5,2,"2006-11-07",830,"Terra","MODIS",24,6.2,291.2,54.8,"D",0,2006,11,33.9558334350586,25.9747638702393,33.0268020629883
"10",10,308.8,4.1,1.9,"2006-11-07",830,"Terra","MODIS",25,6.2,287.3,36.8,"D",0,2006,11,33.2898445129395,25.1322231292725,32.4981155395508
"11",11,322.5,1.3,1.1,"2006-11-07",1127,"Aqua","MODIS",67,6.2,299.6,16.4,"D",0,2006,11,28.6059856414795,18.3283653259277,203.762985229492
"12",12,313.2,1.2,1.1,"2006-11-09",818,"Terra","MODIS",62,6.2,298,6.1,"D",0,2006,11,27.6820697784424,17.6737823486328,214.688278198242
"13",13,316.8,1,1,"2006-11-09",1114,"Aqua","MODIS",63,6.2,300.5,8.2,"D",0,2006,11,26.7259883880615,16.5783653259277,210.719146728516
"14",14,312.8,3.7,1.8,"2006-11-10",1019,"Aqua","MODIS",25,6.2,290.7,39.3,"D",0,2006,11,32.085750579834,25.6265106201172,44.5672225952148
"15",15,314,3.6,1.8,"2006-11-10",1019,"Aqua","MODIS",19,6.2,291.6,42.9,"D",0,2006,11,31.9594173431396,25.5739059448242,43.8850250244141
"16",16,326.8,1,1,"2006-11-11",805,"Terra","MODIS",80,6.2,297.3,20.5,"D",0,2006,11,26.7363014221191,16.7889823913574,214.232452392578
"17",17,322.2,1.5,1.2,"2006-11-11",805,"Terra","MODIS",43,6.2,300.2,21.3,"D",0,2006,11,31.9893054962158,25.7559547424316,52.3146591186523
"18",18,313.7,1.5,1.2,"2006-11-11",806,"Terra","MODIS",31,6.2,294.8,15,"D",0,2006,11,31.7538318634033,25.4316654205322,71.7585906982422
"19",19,305.9,3.2,1.7,"2006-11-16",823,"Terra","MODIS",22,6.2,288.1,27.9,"D",0,2006,11,34.3176918029785,25.8036270141602,29.3621768951416
"20",20,309.6,3.5,1.8,"2006-11-16",824,"Terra","MODIS",27,6.2,286.3,40.7,"D",0,2006,11,32.0083808898926,25.6694030761719,58.0859794616699
"21",21,318,2.5,1.5,"2006-11-17",1026,"Aqua","MODIS",40,6.2,296.4,37.9,"D",0,2006,11,34.3372688293457,25.1644515991211,33.6077003479004
"22",22,315.9,3.1,1.7,"2006-11-17",1026,"Aqua","MODIS",34,6.2,293.5,52.7,"D",0,2006,11,33.3619575500488,23.3896522521973,35.4640426635742
"23",23,319.7,1.3,1.1,"2006-11-22",1044,"Aqua","MODIS",29,6.2,300.6,16.7,"D",0,2006,11,33.7659721374512,24.1667499542236,26.9695911407471
"24",24,323.3,1.3,1.1,"2006-11-22",1044,"Aqua","MODIS",57,6.2,302.6,20.6,"D",0,2006,11,33.7659721374512,24.1667499542236,26.9695911407471
"25",25,318,2.1,1.4,"2006-11-25",817,"Terra","MODIS",65,6.2,300.2,28.8,"D",0,2006,11,33.7659721374512,24.1667499542236,26.9695911407471
"26",26,319.8,1.6,1.2,"2006-11-25",1115,"Aqua","MODIS",51,6.2,299.5,17.5,"D",0,2006,11,34.127513885498,24.2137508392334,26.6586952209473
"27",27,334.8,1,1,"2006-11-25",1115,"Aqua","MODIS",86,6.2,298.5,29.3,"D",0,2006,11,26.7363014221191,16.7889823913574,214.232452392578
"28",28,320.9,1.3,1.1,"2006-11-27",805,"Terra","MODIS",41,6.2,304.1,14.5,"D",0,2006,11,34.127513885498,24.2137508392334,26.6586952209473
"29",29,324.4,1,1,"2006-11-29",753,"Terra","MODIS",39,6.2,306.8,14.2,"D",0,2006,11,34.127513885498,24.2137508392334,26.6586952209473
"30",30,322.3,1.1,1,"2006-11-29",1050,"Aqua","MODIS",58,6.2,305.2,14.3,"D",0,2006,11,34.127513885498,24.2137508392334,26.6586952209473
