"","X","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month","max_temp","min_temp","rainfall"
"1",1,318.4,1.5,1.2,"2003-07-02",741,"Terra","MODIS",29,6.2,301.5,9.5,"D",0,2003,7,27.6098976135254,18.166898727417,67.4774856567383
"2",2,320.2,1.2,1.1,"2003-07-02",742,"Terra","MODIS",71,6.2,300,11.7,"D",0,2003,7,27.8172416687012,18.149528503418,26.602087020874
"3",3,321.2,2.5,1.5,"2003-07-02",1034,"Aqua","MODIS",62,6.2,298.6,45.5,"D",0,2003,7,25.219367980957,15.3237724304199,17.4094505310059
"4",4,326,2.1,1.4,"2003-07-02",1035,"Aqua","MODIS",74,6.2,303.3,39.9,"D",0,2003,7,25.4772472381592,15.7641725540161,204.140563964844
"5",5,328.7,2.1,1.4,"2003-07-02",1035,"Aqua","MODIS",74,6.2,303,43.7,"D",0,2003,7,27.6098976135254,18.166898727417,67.4774856567383
"6",6,326.1,2.1,1.4,"2003-07-02",1035,"Aqua","MODIS",58,6.2,303,34,"D",0,2003,7,26.8635597229004,17.4178924560547,97.9885482788086
"7",7,329.1,2.1,1.4,"2003-07-02",1035,"Aqua","MODIS",61,6.2,303.3,43.5,"D",0,2003,7,26.8635597229004,17.4178924560547,97.9885482788086
"8",8,324.3,2.1,1.4,"2003-07-02",1035,"Aqua","MODIS",40,6.2,302.7,27.6,"D",0,2003,7,26.8635597229004,17.4178924560547,97.9885482788086
"9",9,325.4,2.1,1.4,"2003-07-02",1035,"Aqua","MODIS",37,6.2,302.7,33.5,"D",0,2003,7,26.8635597229004,17.4178924560547,97.9885482788086
"10",10,333.2,2.1,1.4,"2003-07-02",1035,"Aqua","MODIS",82,6.2,304.2,67.2,"D",0,2003,7,25.4772472381592,15.7641725540161,204.140563964844
"11",11,322.3,2.1,1.4,"2003-07-02",1035,"Aqua","MODIS",23,6.2,304.3,24.3,"D",0,2003,7,26.8635597229004,17.4178924560547,97.9885482788086
"12",12,302.7,1,1,"2003-07-02",2003,"Terra","MODIS",51,6.2,290.8,4.7,"N",0,2003,7,26.6921215057373,17.3655681610107,79.3615875244141
"13",13,306.3,1.1,1,"2003-07-02",2003,"Terra","MODIS",68,6.2,291.7,7.3,"N",0,2003,7,27.6098976135254,18.166898727417,67.4774856567383
