"","X","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month","max_temp","min_temp","rainfall"
"1",1,341.3,1.2,1.1,"2001-11-01",747,"Terra","MODIS",88,6.2,305.8,48.2,"D",0,2001,11,28.8931865692139,19.5930938720703,131.322128295898
"2",2,332,1.2,1.1,"2001-11-01",747,"Terra","MODIS",71,6.2,303.8,26.4,"D",0,2001,11,29.027702331543,19.456018447876,128.560775756836
"3",3,329.3,1.2,1.1,"2001-11-01",747,"Terra","MODIS",68,6.2,303.6,20.8,"D",0,2001,11,28.8931865692139,19.5930938720703,131.322128295898
"4",4,329.1,1.2,1.1,"2001-11-01",747,"Terra","MODIS",69,6.2,302,19,"D",0,2001,11,29.263090133667,19.8925724029541,123.947784423828
"5",5,301.6,1.3,1.1,"2001-11-01",2007,"Terra","MODIS",31,6.2,291.2,4.5,"N",0,2001,11,31.7065753936768,25.0999298095703,44.5010795593262
"6",6,304.5,1.3,1.1,"2001-11-01",2007,"Terra","MODIS",61,6.2,291.3,6.8,"N",0,2001,11,31.7065753936768,25.0999298095703,44.5010795593262
"7",7,334.4,1.7,1.3,"2001-11-02",828,"Terra","MODIS",66,6.2,309.5,28.4,"D",0,2001,11,37.2036323547363,23.4359169006348,24.8148956298828
"8",8,336.1,1.7,1.3,"2001-11-02",828,"Terra","MODIS",55,6.2,310.8,37.4,"D",0,2001,11,37.5141181945801,23.325439453125,26.2202796936035
"9",9,338.1,1.7,1.3,"2001-11-02",828,"Terra","MODIS",58,6.2,311.7,44.4,"D",0,2001,11,37.5141181945801,23.325439453125,26.2202796936035
"10",10,339,1.7,1.3,"2001-11-02",828,"Terra","MODIS",63,6.2,311.5,47.9,"D",0,2001,11,37.5141181945801,23.325439453125,26.2202796936035
"11",11,337.1,1.7,1.3,"2001-11-02",828,"Terra","MODIS",63,6.2,311.4,39.4,"D",0,2001,11,37.5141181945801,23.325439453125,26.2202796936035
"12",12,312,2.7,1.6,"2001-11-04",817,"Terra","MODIS",0,6.2,293.7,22.1,"D",0,2001,11,NA,25.6188278198242,6.44279718399048
"13",13,316.9,1.9,1.4,"2001-11-04",817,"Terra","MODIS",27,6.2,295.5,24,"D",0,2001,11,32.335018157959,24.6005973815918,70.2667846679688
"14",14,317.7,1.4,1.2,"2001-11-06",805,"Terra","MODIS",32,6.2,299.7,16.5,"D",0,2001,11,31.5972919464111,25.6426239013672,34.4223136901855
