"","X","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month","max_temp","min_temp","rainfall"
"1",1,316.1,2,1.4,"2006-04-01",806,"Terra","MODIS",20,6.2,296.7,16.2,"D",0,2006,4,NA,23.0103282928467,120.521354675293
"2",2,357.8,1,1,"2006-04-01",1059,"Aqua","MODIS",98,6.2,307.3,65.1,"D",0,2006,4,29.6872062683105,19.9437961578369,91.2079010009766
"3",3,334,1.1,1.1,"2006-04-01",1059,"Aqua","MODIS",73,6.2,307.3,19.3,"D",0,2006,4,32.0975875854492,22.4531898498535,91.2816925048828
"4",4,324.3,1.2,1.1,"2006-04-01",1059,"Aqua","MODIS",57,6.2,300.2,12.1,"D",0,2006,4,31.7246360778809,NA,NA
"5",5,338.1,1,1,"2006-04-01",1059,"Aqua","MODIS",83,6.2,304.5,25.9,"D",0,2006,4,29.9621467590332,20.1785926818848,94.4982681274414
"6",6,339.1,1,1,"2006-04-01",1059,"Aqua","MODIS",84,6.2,307.6,24.2,"D",0,2006,4,29.7979049682617,19.9757328033447,86.1443939208984
"7",7,342.1,1,1,"2006-04-01",1059,"Aqua","MODIS",87,6.2,306.7,29.8,"D",0,2006,4,29.6872062683105,19.9437961578369,91.2079010009766
"8",8,343.2,1,1,"2006-04-01",1059,"Aqua","MODIS",88,6.2,306.5,30.7,"D",0,2006,4,29.6872062683105,19.9437961578369,91.2079010009766
"9",9,310.8,1.9,1.4,"2006-04-01",2028,"Terra","MODIS",81,6.2,279.5,29.4,"N",0,2006,4,36.2504119873047,21.8450126647949,27.326976776123
"10",10,314.7,3.1,1.7,"2006-04-02",711,"Terra","MODIS",57,6.2,292.9,35.9,"D",0,2006,4,31.8722915649414,22.7737808227539,118.167297363281
"11",11,316.8,3.2,1.7,"2006-04-02",711,"Terra","MODIS",0,6.2,295,39.4,"D",0,2006,4,31.9473838806152,22.8405094146729,128.75341796875
"12",12,314.7,3.4,1.7,"2006-04-02",711,"Terra","MODIS",23,6.2,292.4,43.4,"D",0,2006,4,31.7997341156006,22.7502059936523,131.229232788086
"13",13,324.4,1.2,1.1,"2006-04-03",753,"Terra","MODIS",47,6.2,302.8,15.7,"D",0,2006,4,31.8051490783691,22.485424041748,98.0777893066406
"14",14,343.1,1.1,1,"2006-04-03",1047,"Aqua","MODIS",89,6.2,300,46.3,"D",0,2006,4,29.91432762146,20.1298370361328,63.5708389282227
"15",15,325.9,1.1,1,"2006-04-03",1047,"Aqua","MODIS",60,6.2,300.1,11.2,"D",0,2006,4,30.1745204925537,20.146821975708,71.3713684082031
"16",16,327.4,1.1,1,"2006-04-03",1047,"Aqua","MODIS",64,6.2,303.1,9.9,"D",0,2006,4,29.9826431274414,20.0382537841797,77.9411468505859
"17",17,330.3,1.1,1,"2006-04-03",1047,"Aqua","MODIS",74,6.2,301.1,15.3,"D",0,2006,4,29.8266696929932,20.0535449981689,81.9533309936523
"18",18,328.7,1,1,"2006-04-03",1047,"Aqua","MODIS",60,6.2,298.2,10.6,"D",0,2006,4,31.9499607086182,23.1636009216309,144.505599975586
"19",19,336.1,1,1,"2006-04-03",1047,"Aqua","MODIS",83,6.2,298.3,21.5,"D",0,2006,4,31.9499607086182,23.1636009216309,144.505599975586
"20",20,317.7,4.4,1.9,"2006-04-04",1130,"Aqua","MODIS",25,6.2,291,56,"D",0,2006,4,31.6341533660889,23.1227035522461,115.693664550781
"21",21,318.6,1,1,"2006-04-05",741,"Terra","MODIS",37,6.2,294.2,9.3,"D",0,2006,4,32.1545372009277,22.317346572876,81.4241409301758
"22",22,311,3.6,1.8,"2006-04-06",824,"Terra","MODIS",32,6.2,288.3,41.4,"D",0,2006,4,33.8260231018066,22.4352607727051,10.3699865341187
"23",23,315.4,3.1,1.7,"2006-04-07",1023,"Aqua","MODIS",0,6.2,292.3,37.4,"D",0,2006,4,33.6114273071289,21.5345802307129,2.41062378883362
"24",24,315.4,1.7,1.3,"2006-04-08",811,"Terra","MODIS",34,6.2,295.4,20.6,"D",0,2006,4,33.4928703308105,21.6284236907959,1.20563006401062
"25",25,317.1,2,1.4,"2006-04-08",811,"Terra","MODIS",7,6.2,295.9,22.2,"D",0,2006,4,33.8703346252441,22.1951961517334,9.51959991455078
"26",26,312.5,2,1.4,"2006-04-08",812,"Terra","MODIS",17,6.2,293.1,18.3,"D",0,2006,4,30.4698219299316,20.1057205200195,37.9447822570801
"27",27,310.2,4.3,1.9,"2006-04-09",1011,"Aqua","MODIS",35,6.2,289.3,49.2,"D",0,2006,4,33.9296188354492,22.2789058685303,17.2865047454834
"28",28,311.8,4,1.9,"2006-04-09",1011,"Aqua","MODIS",27,6.2,288.6,48.3,"D",0,2006,4,34.592456817627,22.1688709259033,11.3839721679688
"29",29,330.9,1,1,"2006-04-10",1053,"Aqua","MODIS",67,6.2,306.8,10.5,"D",0,2006,4,NA,NA,NA
"30",30,333.4,1,1,"2006-04-10",1053,"Aqua","MODIS",82,6.2,306,16.5,"D",0,2006,4,NA,23.1797542572021,145.004104614258
"31",31,328.3,1,1,"2006-04-10",1053,"Aqua","MODIS",70,6.2,305.6,11.1,"D",0,2006,4,29.9621467590332,20.1785926818848,94.4982681274414
"32",32,330.9,1,1,"2006-04-10",1053,"Aqua","MODIS",80,6.2,305.2,13.6,"D",0,2006,4,NA,23.1797542572021,145.004104614258
"33",33,326.4,1,1,"2006-04-10",1053,"Aqua","MODIS",66,6.2,305,8.5,"D",0,2006,4,29.9621467590332,20.1785926818848,94.4982681274414
"34",34,339.1,1,1,"2006-04-10",1053,"Aqua","MODIS",86,6.2,306.8,21.9,"D",0,2006,4,31.59157371521,NA,NA
"35",35,330.5,1.2,1.1,"2006-04-10",1054,"Aqua","MODIS",77,6.2,306.4,10.8,"D",0,2006,4,35.8481216430664,21.0268859863281,15.9451656341553
"36",36,313.2,2.1,1.4,"2006-04-12",1041,"Aqua","MODIS",48,6.2,291.4,27.9,"D",0,2006,4,NA,NA,NA
"37",37,318.5,2.3,1.5,"2006-04-13",1123,"Aqua","MODIS",0,6.2,289.5,26.5,"D",0,2006,4,NA,21.0341300964355,101.167816162109
"38",38,322,1.1,1.1,"2006-04-14",735,"Terra","MODIS",24,6.2,302.1,14.3,"D",0,2006,4,NA,23.0620861053467,125.910369873047
"39",39,319.4,3,1.6,"2006-04-14",1028,"Aqua","MODIS",20,6.2,299,57.3,"D",0,2006,4,30.4121894836426,17.6610069274902,17.9187164306641
"40",40,328.3,1.7,1.3,"2006-04-14",1029,"Aqua","MODIS",80,6.2,302.2,33.8,"D",0,2006,4,NA,22.9332160949707,101.384315490723
"41",41,325.9,1.7,1.3,"2006-04-14",1029,"Aqua","MODIS",73,6.2,301.9,27,"D",0,2006,4,NA,22.9332160949707,101.384315490723
"42",42,321.4,1.7,1.3,"2006-04-14",1029,"Aqua","MODIS",58,6.2,301.1,17.5,"D",0,2006,4,31.6676158905029,22.8202800750732,112.53662109375
"43",43,336.2,1,1,"2006-04-15",816,"Terra","MODIS",78,6.2,312,14,"D",0,2006,4,35.5070152282715,20.4125595092773,52.8911323547363
"44",44,339.5,1,1,"2006-04-15",816,"Terra","MODIS",82,6.2,311.3,19.4,"D",0,2006,4,35.4804306030273,20.4559936523438,52.2387771606445
"45",45,334.3,1,1,"2006-04-15",816,"Terra","MODIS",70,6.2,310.9,10.4,"D",0,2006,4,35.4804306030273,20.4559936523438,52.2387771606445
"46",46,326.9,1.1,1.1,"2006-04-15",818,"Terra","MODIS",80,6.2,299.1,23.3,"D",0,2006,4,26.9036102294922,14.7732706069946,49.3551597595215
"47",47,325.7,1.1,1.1,"2006-04-15",818,"Terra","MODIS",79,6.2,298.6,21.2,"D",0,2006,4,26.9036102294922,14.7732706069946,49.3551597595215
"48",48,321.1,1.1,1.1,"2006-04-15",818,"Terra","MODIS",74,6.2,298.3,15.4,"D",0,2006,4,26.9036102294922,14.7732706069946,49.3551597595215
