"","X","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month","max_temp","min_temp","rainfall"
"1",1,302.6,1,1,"2001-01-01",2014,"Terra","MODIS",50,6.2,288.4,4.5,"N",0,2001,1,26.6266803741455,20.5278854370117,96.7413787841797
"2",2,300.2,1,1,"2001-01-01",2014,"Terra","MODIS",17,6.2,287.7,3.2,"N",0,2001,1,26.6266803741455,20.5278854370117,96.7413787841797
"3",3,330.1,1.4,1.2,"2001-01-02",836,"Terra","MODIS",59,6.2,306.8,18.9,"D",0,2001,1,34.419319152832,20.8616600036621,19.8197231292725
"4",4,324.6,1.3,1.1,"2001-01-02",836,"Terra","MODIS",69,6.2,302.7,19.8,"D",0,2001,1,NA,NA,NA
"5",5,328.2,1.3,1.1,"2001-01-02",836,"Terra","MODIS",77,6.2,303.9,26.4,"D",0,2001,1,25.8996753692627,14.6723861694336,66.4994201660156
"6",6,322.1,1.6,1.2,"2001-01-02",837,"Terra","MODIS",62,6.2,290.6,32.2,"D",0,2001,1,19.9097175598145,10.4931774139404,107.963302612305
"7",7,320.2,1,1,"2001-01-04",824,"Terra","MODIS",67,6.2,300,8.4,"D",0,2001,1,24.5822238922119,13.5190553665161,92.6513519287109
"8",8,323.6,4.3,1.9,"2001-01-05",906,"Terra","MODIS",68,6.2,303.9,75,"D",0,2001,1,32.5605125427246,NA,16.4764881134033
"9",9,321.6,4.3,1.9,"2001-01-05",906,"Terra","MODIS",58,6.2,301.3,57.1,"D",0,2001,1,NA,19.9196472167969,16.3370304107666
"10",10,306.3,2.6,1.6,"2001-01-05",1952,"Terra","MODIS",63,6.2,279.7,37.6,"N",0,2001,1,NA,NA,NA
"11",11,320.3,1.1,1.1,"2001-01-10",748,"Terra","MODIS",47,6.2,301.4,9.3,"D",0,2001,1,28.6700325012207,24.6675891876221,5.53173971176147
"12",12,319.8,1.4,1.2,"2001-01-15",805,"Terra","MODIS",54,6.2,300.6,12.7,"D",0,2001,1,21.8525981903076,11.1151809692383,67.8973083496094
"13",13,318.8,1.4,1.2,"2001-01-15",805,"Terra","MODIS",54,6.2,301.4,11.1,"D",0,2001,1,21.8525981903076,11.1151809692383,67.8973083496094
"14",14,337.3,1.1,1,"2001-01-15",806,"Terra","MODIS",87,6.2,303.1,29.7,"D",0,2001,1,29.0148544311523,24.4029178619385,29.2694454193115
