"","X","brightness","scan","track","acq_date","acq_time","satellite","instrument","confidence","version","bright_t31","frp","daynight","type","year","month","max_temp","min_temp","rainfall"
"1",1,318.9,2.6,1.6,"2007-04-01",735,"Terra","MODIS",50,6.2,295.4,38.2,"D",0,2007,4,20.5220527648926,8.2446870803833,146.794967651367
"2",2,325,1.2,1.1,"2007-04-01",736,"Terra","MODIS",54,6.2,302.8,13.6,"D",0,2007,4,31.6445159912109,22.2551574707031,41.3531799316406
"3",3,328,1.2,1.1,"2007-04-01",736,"Terra","MODIS",69,6.2,301.5,17.2,"D",0,2007,4,31.7671337127686,22.1530094146729,40.649829864502
"4",4,323,2.3,1.5,"2007-04-01",1031,"Aqua","MODIS",74,6.2,299.2,30.4,"D",0,2007,4,30.2630844116211,19.4454135894775,35.3082962036133
"5",5,324.5,1.8,1.3,"2007-04-01",1031,"Aqua","MODIS",67,6.2,296.9,28.8,"D",0,2007,4,31.8022480010986,NA,NA
"6",6,321,2.3,1.5,"2007-04-01",1031,"Aqua","MODIS",33,6.2,300.8,20.4,"D",0,2007,4,30.3501777648926,19.4882545471191,35.1277084350586
"7",7,321.3,2.2,1.5,"2007-04-01",1031,"Aqua","MODIS",74,6.2,300.1,22.2,"D",0,2007,4,30.0920295715332,19.5736904144287,42.5660667419434
"8",8,323.6,2.2,1.4,"2007-04-01",1031,"Aqua","MODIS",77,6.2,299.7,27.7,"D",0,2007,4,30.0262508392334,19.5344905853271,46.0512962341309
"9",9,321.6,2.3,1.5,"2007-04-01",1031,"Aqua","MODIS",44,6.2,299.6,24.1,"D",0,2007,4,30.2630844116211,19.4454135894775,35.3082962036133
"10",10,321.7,1.7,1.3,"2007-04-01",1031,"Aqua","MODIS",70,6.2,299.1,23.1,"D",0,2007,4,31.3373241424561,22.3893222808838,35.2429847717285
"11",11,331.3,1.8,1.3,"2007-04-01",1032,"Aqua","MODIS",66,6.2,301.1,35.7,"D",0,2007,4,33.7488708496094,21.5299987792969,1.25172877311707
"12",12,326.8,1.8,1.3,"2007-04-01",1032,"Aqua","MODIS",49,6.2,300.5,27.5,"D",0,2007,4,33.7488708496094,21.5299987792969,1.25172877311707
"13",13,339.5,1.8,1.3,"2007-04-01",1032,"Aqua","MODIS",87,6.2,305,63.6,"D",0,2007,4,33.7845497131348,21.4381675720215,1.19437003135681
"14",14,343.6,1.8,1.3,"2007-04-01",1032,"Aqua","MODIS",90,6.2,305.4,81.3,"D",0,2007,4,33.7488708496094,21.5299987792969,1.25172877311707
"15",15,307.8,1.1,1.1,"2007-04-01",1956,"Terra","MODIS",70,6.2,295.5,7.1,"N",0,2007,4,32.1221656799316,22.3082408905029,53.0862922668457
"16",16,310.4,1.2,1.1,"2007-04-01",1957,"Terra","MODIS",41,6.2,297.3,7.1,"N",0,2007,4,33.864444732666,21.4596195220947,1.61923432350159
"17",17,300.8,1.1,1,"2007-04-01",1958,"Terra","MODIS",14,6.2,289.1,4.1,"N",0,2007,4,31.459098815918,19.1372451782227,1.73157274723053
"18",18,332.6,1,1,"2007-04-02",817,"Terra","MODIS",64,6.2,307.3,19.5,"D",0,2007,4,NA,16.506103515625,107.730140686035
"19",19,317.1,1.1,1,"2007-04-02",818,"Terra","MODIS",62,6.2,300.9,8.5,"D",0,2007,4,27.2789211273193,13.7624034881592,208.923492431641
"20",20,324,1.9,1.4,"2007-04-02",1114,"Aqua","MODIS",23,6.2,302.2,22.9,"D",0,2007,4,NA,NA,NA
"21",21,326.1,1.8,1.3,"2007-04-02",1114,"Aqua","MODIS",40,6.2,302.7,18.3,"D",0,2007,4,32.1108131408691,22.4211578369141,43.7191314697266
"22",22,328.6,1.6,1.2,"2007-04-02",1114,"Aqua","MODIS",49,6.2,306.6,19.7,"D",0,2007,4,31.2408256530762,20.2924480438232,41.1605453491211
"23",23,328.6,1.5,1.2,"2007-04-02",1114,"Aqua","MODIS",72,6.2,305.7,21.6,"D",0,2007,4,30.3501777648926,19.4882545471191,35.1277084350586
"24",24,339,1.6,1.2,"2007-04-02",1114,"Aqua","MODIS",86,6.2,302.9,51.5,"D",0,2007,4,30.2134742736816,19.6198921203613,42.0054397583008
"25",25,332.8,1.4,1.2,"2007-04-02",1114,"Aqua","MODIS",81,6.2,301.2,32.9,"D",0,2007,4,30.3854866027832,19.1853160858154,28.7113647460938
"26",26,330.1,1.8,1.3,"2007-04-02",1114,"Aqua","MODIS",54,6.2,303,29.8,"D",0,2007,4,NA,22.4784069061279,40.4340705871582
"27",27,326.9,1.6,1.2,"2007-04-02",1114,"Aqua","MODIS",69,6.2,302.3,22.1,"D",0,2007,4,29.9178619384766,19.5033912658691,57.9940605163574
"28",28,324.4,1.4,1.2,"2007-04-02",1114,"Aqua","MODIS",59,6.2,303.5,14.1,"D",0,2007,4,NA,20.6558322906494,67.1411514282227
"29",29,331,1,1,"2007-04-02",1115,"Aqua","MODIS",79,6.2,295.3,23.9,"D",0,2007,4,19.3785400390625,7.06271409988403,289.541839599609
"30",30,340.4,1.1,1,"2007-04-02",1116,"Aqua","MODIS",0,6.2,311.9,22.2,"D",0,2007,4,36.6653938293457,21.8347797393799,26.697286605835
"31",31,334.1,1,1,"2007-04-02",1116,"Aqua","MODIS",67,6.2,313.1,16.4,"D",0,2007,4,NA,NA,NA
"32",32,349.8,1,1,"2007-04-02",1116,"Aqua","MODIS",92,6.2,315.3,43.6,"D",0,2007,4,NA,NA,NA
