latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,max_temp,min_temp,rainfall
-2.2737,40.5127,323.2,1.0,1.0,2007-05-01,748,Terra,MODIS,54,6.2,296.8,12.9,D,0,2007,5,31.791092,22.990484,90.211685
-2.275,40.5217,330.0,1.0,1.0,2007-05-01,748,Terra,MODIS,79,6.2,297.9,19.5,D,0,2007,5,31.791092,22.990484,90.211685
-2.6793,40.2212,323.3,1.3,1.1,2007-05-01,1043,Aqua,MODIS,52,6.2,300.6,11.1,D,0,2007,5,,,
-2.2683,40.5235,360.5,1.2,1.1,2007-05-01,1043,Aqua,MODIS,100,6.2,300.9,102.9,D,0,2007,5,31.791092,22.990484,90.211685
-2.2796,40.5141,346.4,1.2,1.1,2007-05-01,1043,Aqua,MODIS,93,6.2,303.7,58.7,D,0,2007,5,31.791092,22.990484,90.211685
-2.2989,40.4503,326.1,1.2,1.1,2007-05-01,1043,Aqua,MODIS,67,6.2,301.3,17.3,D,0,2007,5,31.790678,22.917967,91.18301
-2.3014,40.4459,338.8,1.2,1.1,2007-05-01,1043,Aqua,MODIS,87,6.2,301.5,39.1,D,0,2007,5,31.790678,22.917967,91.18301
-2.2999,40.4568,327.9,1.2,1.1,2007-05-01,1043,Aqua,MODIS,72,6.2,301.7,19.2,D,0,2007,5,31.790678,22.917967,91.18301
-2.3113,40.4473,335.3,1.2,1.1,2007-05-01,1043,Aqua,MODIS,85,6.2,302.1,31.9,D,0,2007,5,31.790678,22.917967,91.18301
-2.2698,40.5127,346.8,1.2,1.1,2007-05-01,1043,Aqua,MODIS,93,6.2,303.1,60.0,D,0,2007,5,31.791092,22.990484,90.211685
-2.2781,40.5249,348.3,1.2,1.1,2007-05-01,1043,Aqua,MODIS,94,6.2,299.0,64.2,D,0,2007,5,31.791092,22.990484,90.211685
2.1842,36.4846,336.5,2.2,1.4,2007-05-02,830,Terra,MODIS,46,6.2,310.9,58.3,D,0,2007,5,36.448265,20.664316,52.822346
-2.4212,38.0308,311.8,3.5,1.8,2007-05-02,831,Terra,MODIS,26,6.2,291.8,31.9,D,0,2007,5,28.64839,15.972459,1.9213725
-3.57,38.2325,334.6,1.9,1.3,2007-05-02,1126,Aqua,MODIS,85,6.2,303.4,65.2,D,0,2007,5,29.02064,15.084403,27.070072
-3.5795,38.2509,339.8,1.9,1.3,2007-05-02,1126,Aqua,MODIS,89,6.2,303.2,83.9,D,0,2007,5,28.284927,14.557469,33.769188
-4.0613,38.9664,322.7,2.1,1.4,2007-05-02,1126,Aqua,MODIS,75,6.2,297.1,38.7,D,0,2007,5,29.977629,17.698835,86.850136
-2.4326,38.0335,323.2,1.9,1.3,2007-05-02,1126,Aqua,MODIS,52,6.2,302.6,22.4,D,0,2007,5,28.64839,15.972459,1.9213725
-3.582,38.2344,347.1,1.9,1.3,2007-05-02,1126,Aqua,MODIS,93,6.2,305.0,117.9,D,0,2007,5,29.02064,15.084403,27.070072
0.2663,40.1517,328.0,3.1,1.7,2007-05-02,1127,Aqua,MODIS,74,6.2,299.3,57.4,D,0,2007,5,34.575993,22.220839,7.6208334
-1.5891,35.0363,323.1,1.2,1.1,2007-05-02,1127,Aqua,MODIS,73,6.2,303.5,17.2,D,0,2007,5,,,
0.2215,39.8506,341.2,2.9,1.6,2007-05-02,1127,Aqua,MODIS,89,6.2,298.3,158.7,D,0,2007,5,34.011456,21.935955,5.9615493
0.2253,39.8769,337.6,3.0,1.6,2007-05-02,1127,Aqua,MODIS,87,6.2,297.0,126.5,D,0,2007,5,33.939877,22.045227,5.9863687
0.2638,40.1468,326.2,3.1,1.7,2007-05-02,1127,Aqua,MODIS,55,6.2,299.5,45.9,D,0,2007,5,34.575993,22.220839,7.6208334
-0.2592,35.1977,318.1,1.3,1.1,2007-05-02,1127,Aqua,MODIS,53,6.2,298.2,9.5,D,0,2007,5,25.955309,12.8272505,197.83038
0.2217,39.8558,348.2,2.9,1.6,2007-05-02,1127,Aqua,MODIS,94,6.2,298.4,221.5,D,0,2007,5,34.011456,21.935955,5.9615493
0.2257,39.8821,327.8,3.0,1.6,2007-05-02,1127,Aqua,MODIS,75,6.2,296.6,61.1,D,0,2007,5,33.939877,22.045227,5.9863687
-0.0486,35.609,328.3,1.4,1.2,2007-05-02,1127,Aqua,MODIS,78,6.2,298.0,30.9,D,0,2007,5,20.934422,8.468459,239.5119
