latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,max_temp,min_temp,rainfall
-0.4363,38.1387,326.5,3.8,1.8,2007-09-01,1025,Aqua,MODIS,80,6.2,301.1,83.1,D,0,2007,9,32.028393,17.62637,99.661865
-3.7444,38.7351,318.8,1.1,1.0,2007-09-01,1950,Terra,MODIS,87,6.2,280.3,19.0,N,0,2007,9,31.934782,20.245417,103.07541
-3.7028,38.7132,306.8,1.1,1.0,2007-09-01,1950,Terra,MODIS,41,6.2,286.3,8.5,N,0,2007,9,31.903513,19.969975,109.32638
-3.7351,38.7338,312.4,1.1,1.0,2007-09-01,1950,Terra,MODIS,85,6.2,282.7,13.6,N,0,2007,9,31.934782,20.245417,103.07541
-3.7431,38.7447,319.2,1.1,1.0,2007-09-01,1950,Terra,MODIS,82,6.2,286.0,18.7,N,0,2007,9,31.934782,20.245417,103.07541
-3.7616,38.7474,302.8,1.1,1.0,2007-09-01,1950,Terra,MODIS,26,6.2,280.9,6.2,N,0,2007,9,31.71542,20.343668,99.80098
-3.7314,38.0007,301.3,1.2,1.1,2007-09-01,1950,Terra,MODIS,26,6.2,288.5,5.4,N,0,2007,9,32.347397,19.283667,104.9076
-3.7233,37.989,303.4,1.2,1.1,2007-09-01,1950,Terra,MODIS,55,6.2,288.8,7.1,N,0,2007,9,32.474464,19.343945,101.96317
-3.7557,38.7536,315.6,1.2,1.1,2007-09-01,2248,Aqua,MODIS,92,6.2,289.2,17.4,N,0,2007,9,31.770548,20.453323,98.511505
-3.7349,38.7461,303.7,1.2,1.1,2007-09-01,2248,Aqua,MODIS,57,6.2,289.1,7.0,N,0,2007,9,31.934782,20.245417,103.07541
-3.7253,38.7475,315.6,1.2,1.1,2007-09-01,2248,Aqua,MODIS,92,6.2,289.6,17.4,N,0,2007,9,31.934782,20.245417,103.07541
-3.7573,38.7639,319.2,1.2,1.1,2007-09-01,2248,Aqua,MODIS,98,6.2,289.4,21.4,N,0,2007,9,31.770548,20.453323,98.511505
1.1441,40.47,318.3,2.1,1.4,2007-09-02,812,Terra,MODIS,30,6.2,296.4,19.0,D,0,2007,9,38.370815,23.038357,31.476944
-1.3672,40.9103,321.4,2.5,1.5,2007-09-02,812,Terra,MODIS,72,6.2,293.8,58.4,D,0,2007,9,34.450916,23.58526,29.487104
-1.364,40.8884,316.8,2.5,1.5,2007-09-02,812,Terra,MODIS,64,6.2,295.2,40.2,D,0,2007,9,34.450916,23.58526,29.487104
-3.7451,38.7586,325.8,1.8,1.3,2007-09-02,813,Terra,MODIS,44,6.2,290.8,38.4,D,0,2007,9,31.938105,20.471062,100.80421
-3.7225,38.7342,346.8,1.8,1.3,2007-09-02,813,Terra,MODIS,88,6.2,292.4,110.6,D,0,2007,9,31.934782,20.245417,103.07541
-1.4973,36.4861,328.9,1.2,1.1,2007-09-02,813,Terra,MODIS,48,6.2,308.9,11.6,D,0,2007,9,32.334038,16.633749,57.158443
-3.7106,38.7358,363.0,1.8,1.3,2007-09-02,813,Terra,MODIS,94,6.2,294.4,207.6,D,0,2007,9,31.934782,20.245417,103.07541
-3.7083,38.7195,369.8,1.8,1.3,2007-09-02,813,Terra,MODIS,100,6.2,297.3,260.5,D,0,2007,9,31.903513,19.969975,109.32638
-3.7367,38.749,333.1,1.8,1.3,2007-09-02,813,Terra,MODIS,47,6.2,292.2,56.5,D,0,2007,9,31.934782,20.245417,103.07541
-3.7014,38.7443,352.2,1.1,1.0,2007-09-02,1107,Aqua,MODIS,96,6.2,297.9,58.6,D,0,2007,9,31.903513,19.969975,109.32638
-3.7027,38.7349,380.2,1.1,1.0,2007-09-02,1107,Aqua,MODIS,94,6.2,305.9,152.9,D,0,2007,9,31.903513,19.969975,109.32638
-3.7643,38.7632,339.9,1.1,1.0,2007-09-02,1107,Aqua,MODIS,88,6.2,300.8,31.5,D,0,2007,9,31.770548,20.453323,98.511505
-3.7656,38.7537,332.5,1.1,1.0,2007-09-02,1107,Aqua,MODIS,58,6.2,306.3,18.4,D,0,2007,9,31.770548,20.453323,98.511505
-3.7537,38.7713,338.9,1.1,1.0,2007-09-02,1107,Aqua,MODIS,87,6.2,307.2,29.3,D,0,2007,9,31.770548,20.453323,98.511505
-3.7551,38.7618,339.5,1.1,1.0,2007-09-02,1107,Aqua,MODIS,87,6.2,308.0,28.2,D,0,2007,9,31.770548,20.453323,98.511505
-3.7578,38.743,330.3,1.1,1.0,2007-09-02,1107,Aqua,MODIS,56,6.2,306.1,11.7,D,0,2007,9,31.71542,20.343668,99.80098
-3.7432,38.7794,331.1,1.1,1.0,2007-09-02,1107,Aqua,MODIS,74,6.2,305.3,16.7,D,0,2007,9,31.938105,20.471062,100.80421
-3.7446,38.7699,341.7,1.1,1.0,2007-09-02,1107,Aqua,MODIS,89,6.2,309.5,32.3,D,0,2007,9,31.938105,20.471062,100.80421
-3.7473,38.7511,355.4,1.1,1.0,2007-09-02,1107,Aqua,MODIS,97,6.2,306.1,58.0,D,0,2007,9,31.938105,20.471062,100.80421
-3.7486,38.7416,340.8,1.1,1.0,2007-09-02,1107,Aqua,MODIS,88,6.2,306.4,27.5,D,0,2007,9,31.934782,20.245417,103.07541
-3.7554,38.6946,335.0,1.1,1.0,2007-09-02,1107,Aqua,MODIS,80,6.2,306.6,22.2,D,0,2007,9,31.462873,20.080393,103.38662
-3.734,38.778,337.9,1.1,1.0,2007-09-02,1107,Aqua,MODIS,85,6.2,305.7,28.3,D,0,2007,9,31.938105,20.471062,100.80421
-3.7354,38.7686,351.1,1.1,1.0,2007-09-02,1107,Aqua,MODIS,95,6.2,309.3,53.2,D,0,2007,9,31.938105,20.471062,100.80421
-3.7381,38.7497,332.9,1.1,1.0,2007-09-02,1107,Aqua,MODIS,64,6.2,304.9,13.8,D,0,2007,9,31.934782,20.245417,103.07541
-3.6922,38.743,327.8,1.1,1.0,2007-09-02,1107,Aqua,MODIS,37,6.2,288.0,16.2,D,0,2007,9,31.903513,19.969975,109.32638
-3.6936,38.7336,408.7,1.1,1.0,2007-09-02,1107,Aqua,MODIS,94,6.2,304.4,323.2,D,0,2007,9,31.903513,19.969975,109.32638
-3.7462,38.6933,337.6,1.1,1.0,2007-09-02,1107,Aqua,MODIS,81,6.2,305.2,26.7,D,0,2007,9,31.834236,20.006697,105.71352
