latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,max_temp,min_temp,rainfall
-0.7544,38.5002,318.7,4.8,2.0,2004-09-01,1018,Aqua,MODIS,67,6.2,298.3,72.8,D,0,2004,9,28.501509,19.096024,94.47286
-0.7493,38.5346,314.8,4.8,2.0,2004-09-01,1018,Aqua,MODIS,41,6.2,293.8,40.0,D,0,2004,9,28.319538,18.977226,92.32862
0.0486,38.0276,308.7,1.3,1.1,2004-09-01,1944,Terra,MODIS,57,6.2,291.4,11.2,N,0,2004,9,28.811373,17.599726,83.318115
-0.2573,37.817,306.5,1.3,1.1,2004-09-01,1944,Terra,MODIS,68,6.2,292.4,10.6,N,0,2004,9,27.413431,16.639002,97.17943
0.2471,34.1729,318.3,1.1,1.0,2004-09-02,805,Terra,MODIS,56,6.2,301.7,6.7,D,0,2004,9,28.865667,16.705894,107.55035
0.5335,34.6629,316.0,1.0,1.0,2004-09-02,805,Terra,MODIS,53,6.2,299.2,7.7,D,0,2004,9,27.599627,15.04251,85.07762
0.2851,34.475,317.9,1.1,1.0,2004-09-02,805,Terra,MODIS,64,6.2,303.3,7.3,D,0,2004,9,28.510082,16.12308,111.5362
0.2564,34.1742,320.0,1.1,1.0,2004-09-02,805,Terra,MODIS,68,6.2,303.0,8.8,D,0,2004,9,28.601515,16.523586,108.71499
-0.6293,37.6888,319.1,1.1,1.1,2004-09-02,805,Terra,MODIS,54,6.2,301.6,7.2,D,0,2004,9,26.190233,16.019201,83.22163
-1.2831,37.1208,326.3,1.1,1.0,2004-09-02,806,Terra,MODIS,68,6.2,309.1,8.3,D,0,2004,9,25.614882,14.667153,56.671593
-2.5041,40.2015,320.4,1.7,1.3,2004-09-02,806,Terra,MODIS,70,6.2,296.1,26.9,D,0,2004,9,29.82645,23.544525,63.701027
-4.2747,38.8709,323.2,1.0,1.0,2004-09-02,1059,Aqua,MODIS,24,6.2,300.7,6.3,D,0,2004,9,26.977507,20.325993,58.615505
-4.2849,38.8633,328.9,1.0,1.0,2004-09-02,1059,Aqua,MODIS,63,6.2,304.5,13.2,D,0,2004,9,26.977507,20.325993,58.615505
-4.2836,38.8722,350.8,1.0,1.0,2004-09-02,1059,Aqua,MODIS,94,6.2,305.9,49.1,D,0,2004,9,26.977507,20.325993,58.615505
-4.3609,39.4887,324.0,1.0,1.0,2004-09-02,1059,Aqua,MODIS,58,6.2,302.0,10.3,D,0,2004,9,28.52892,23.039402,45.247868
