latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,max_temp,min_temp,rainfall
-1.9725,40.4143,323.3,4.7,2.0,2005-02-01,1010,Aqua,MODIS,76,6.2,295.8,118.0,D,0,2005,2,32.218025,23.497574,157.64186
-1.9717,40.4179,321.9,4.7,2.0,2005-02-01,1010,Aqua,MODIS,65,6.2,295.7,108.0,D,0,2005,2,32.194366,23.561127,167.42685
0.6954,35.3383,320.2,1.1,1.1,2005-02-02,759,Terra,MODIS,68,6.2,304.6,8.4,D,0,2005,2,25.07285,11.026757,123.78632
-1.9594,40.9332,319.7,1.4,1.2,2005-02-02,759,Terra,MODIS,57,6.2,297.2,16.1,D,0,2005,2,32.38528,24.088985,255.82169
-1.7375,40.6702,327.6,1.4,1.2,2005-02-02,759,Terra,MODIS,75,6.2,301.2,25.2,D,0,2005,2,32.46392,23.704659,169.07101
0.4317,35.3848,320.2,1.1,1.1,2005-02-02,759,Terra,MODIS,67,6.2,303.6,10.2,D,0,2005,2,24.539621,10.733854,139.3559
0.0104,34.1548,319.0,1.3,1.1,2005-02-02,759,Terra,MODIS,41,6.2,293.9,11.8,D,0,2005,2,29.070244,17.484627,132.08977
1.0982,34.8972,320.9,1.2,1.1,2005-02-02,759,Terra,MODIS,53,6.2,303.6,8.7,D,0,2005,2,27.078524,13.016919,150.59314
0.5521,35.4248,320.6,1.1,1.1,2005-02-02,759,Terra,MODIS,68,6.2,302.8,10.9,D,0,2005,2,24.13426,10.3133545,146.73294
0.6152,34.7004,321.0,1.2,1.1,2005-02-02,759,Terra,MODIS,69,6.2,302.1,11.3,D,0,2005,2,28.224985,15.36917,258.28976
-2.9749,39.9595,322.6,1.0,1.0,2005-02-02,1052,Aqua,MODIS,56,6.2,300.3,8.9,D,0,2005,2,30.680853,21.309124,172.50298
-2.422,40.6686,325.4,1.0,1.0,2005-02-02,1053,Aqua,MODIS,40,6.2,303.4,6.0,D,0,2005,2,32.48523,23.753689,361.81573
-1.9563,40.9639,338.8,1.0,1.0,2005-02-02,1053,Aqua,MODIS,64,6.2,303.7,28.7,D,0,2005,2,32.464867,,
-2.6503,40.1672,327.7,1.0,1.0,2005-02-02,1053,Aqua,MODIS,72,6.2,301.4,13.0,D,0,2005,2,32.44403,22.970743,177.12544
-2.3499,40.5977,329.4,1.0,1.0,2005-02-02,1053,Aqua,MODIS,65,6.2,303.5,12.4,D,0,2005,2,32.401283,23.756262,357.08185
-2.3486,40.6067,325.8,1.0,1.0,2005-02-02,1053,Aqua,MODIS,35,6.2,301.9,9.4,D,0,2005,2,32.401283,23.756262,357.08185
-0.0899,36.1438,332.6,1.5,1.2,2005-02-02,2020,Terra,MODIS,100,6.2,282.7,63.0,N,0,2005,2,24.424978,10.22236,167.1539
-0.0882,36.1559,307.4,1.5,1.2,2005-02-02,2020,Terra,MODIS,71,6.2,282.0,18.8,N,0,2005,2,24.424978,10.22236,167.1539
0.4331,34.5974,305.4,1.2,1.1,2005-02-02,2021,Terra,MODIS,64,6.2,288.4,9.9,N,0,2005,2,28.720804,16.109962,261.4834
-0.5769,35.9693,306.0,3.9,1.8,2005-02-03,842,Terra,MODIS,30,6.2,288.2,28.5,D,0,2005,2,20.971666,7.8612847,103.08567
-0.1319,34.1509,320.2,1.8,1.3,2005-02-03,1136,Aqua,MODIS,52,6.2,301.4,12.1,D,0,2005,2,28.681736,17.496275,135.1024
1.2402,34.8159,321.8,2.1,1.4,2005-02-04,746,Terra,MODIS,49,6.2,305.4,15.7,D,0,2005,2,27.110683,12.96359,150.56721
