latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,max_temp,min_temp,rainfall
1.4713,38.6031,319.1,1.4,1.2,2006-11-02,811,Terra,MODIS,36,6.2,300.7,20.3,D,0,2006,11,33.84564,23.600647,33.778652
0.7704,35.0976,315.4,1.0,1.0,2006-11-02,811,Terra,MODIS,63,6.2,300.7,6.2,D,0,2006,11,24.890667,13.658367,111.07258
-1.1193,36.1639,347.2,1.1,1.1,2006-11-02,812,Terra,MODIS,94,6.2,304.3,55.5,D,0,2006,11,21.4395,12.545092,133.36566
-1.1208,36.1741,333.0,1.1,1.1,2006-11-02,812,Terra,MODIS,85,6.2,305.4,26.6,D,0,2006,11,23.366123,13.941177,125.49933
-0.1801,35.1423,325.7,1.1,1.0,2006-11-02,1108,Aqua,MODIS,79,6.2,302.9,15.2,D,0,2006,11,28.02618,17.891819,212.10255
1.1456,38.9663,314.9,3.6,1.8,2006-11-07,829,Terra,MODIS,23,6.2,293.7,46.0,D,0,2006,11,33.64535,24.055325,27.602768
-0.1323,38.9961,306.9,3.8,1.8,2006-11-07,830,Terra,MODIS,0,6.2,287.2,30.4,D,0,2006,11,33.06854,24.73608,34.982082
0.0184,39.9749,311.7,4.5,2.0,2006-11-07,830,Terra,MODIS,27,6.2,291.1,54.4,D,0,2006,11,33.955833,25.974764,33.026802
0.0172,39.9701,311.9,4.5,2.0,2006-11-07,830,Terra,MODIS,24,6.2,291.2,54.8,D,0,2006,11,33.955833,25.974764,33.026802
0.1651,39.4532,308.8,4.1,1.9,2006-11-07,830,Terra,MODIS,25,6.2,287.3,36.8,D,0,2006,11,33.289845,25.132223,32.498116
-0.1027,35.1071,322.5,1.3,1.1,2006-11-07,1127,Aqua,MODIS,67,6.2,299.6,16.4,D,0,2006,11,28.605986,18.328365,203.76299
-0.0327,35.137,313.2,1.2,1.1,2006-11-09,818,Terra,MODIS,62,6.2,298.0,6.1,D,0,2006,11,27.68207,17.673782,214.68828
0.5623,34.6943,316.8,1.0,1.0,2006-11-09,1114,Aqua,MODIS,63,6.2,300.5,8.2,D,0,2006,11,26.725988,16.578365,210.71915
-1.5812,40.1406,312.8,3.7,1.8,2006-11-10,1019,Aqua,MODIS,25,6.2,290.7,39.3,D,0,2006,11,32.08575,25.62651,44.567223
-1.5718,40.2054,314.0,3.6,1.8,2006-11-10,1019,Aqua,MODIS,19,6.2,291.6,42.9,D,0,2006,11,31.959417,25.573906,43.885025
0.5362,34.6764,326.8,1.0,1.0,2006-11-11,805,Terra,MODIS,80,6.2,297.3,20.5,D,0,2006,11,26.736301,16.788982,214.23245
-1.3378,39.9448,322.2,1.5,1.2,2006-11-11,805,Terra,MODIS,43,6.2,300.2,21.3,D,0,2006,11,31.989305,25.755955,52.31466
-1.4569,39.6746,313.7,1.5,1.2,2006-11-11,806,Terra,MODIS,31,6.2,294.8,15.0,D,0,2006,11,31.753832,25.431665,71.75859
0.2984,39.7488,305.9,3.2,1.7,2006-11-16,823,Terra,MODIS,22,6.2,288.1,27.9,D,0,2006,11,34.31769,25.803627,29.362177
-1.493,39.8391,309.6,3.5,1.8,2006-11-16,824,Terra,MODIS,27,6.2,286.3,40.7,D,0,2006,11,32.00838,25.669403,58.08598
1.6803,40.0178,318.0,2.5,1.5,2006-11-17,1026,Aqua,MODIS,40,6.2,296.4,37.9,D,0,2006,11,34.33727,25.164452,33.6077
2.1337,38.6614,315.9,3.1,1.7,2006-11-17,1026,Aqua,MODIS,34,6.2,293.5,52.7,D,0,2006,11,33.361958,23.389652,35.464043
1.1978,39.0867,319.7,1.3,1.1,2006-11-22,1044,Aqua,MODIS,29,6.2,300.6,16.7,D,0,2006,11,33.765972,24.16675,26.969591
1.1995,39.0985,323.3,1.3,1.1,2006-11-22,1044,Aqua,MODIS,57,6.2,302.6,20.6,D,0,2006,11,33.765972,24.16675,26.969591
1.2062,39.096,318.0,2.1,1.4,2006-11-25,817,Terra,MODIS,65,6.2,300.2,28.8,D,0,2006,11,33.765972,24.16675,26.969591
1.1803,39.2074,319.8,1.6,1.2,2006-11-25,1115,Aqua,MODIS,51,6.2,299.5,17.5,D,0,2006,11,34.127514,24.21375,26.658695
0.5407,34.6857,334.8,1.0,1.0,2006-11-25,1115,Aqua,MODIS,86,6.2,298.5,29.3,D,0,2006,11,26.736301,16.788982,214.23245
1.1881,39.1914,320.9,1.3,1.1,2006-11-27,805,Terra,MODIS,41,6.2,304.1,14.5,D,0,2006,11,34.127514,24.21375,26.658695
1.1879,39.184,324.4,1.0,1.0,2006-11-29,753,Terra,MODIS,39,6.2,306.8,14.2,D,0,2006,11,34.127514,24.21375,26.658695
1.1825,39.1876,322.3,1.1,1.0,2006-11-29,1050,Aqua,MODIS,58,6.2,305.2,14.3,D,0,2006,11,34.127514,24.21375,26.658695
