latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,max_temp,min_temp,rainfall
-0.2497,35.9,313.1,1.6,1.3,2006-02-01,823,Terra,MODIS,66,6.2,283.6,10.3,D,0,2006,2,23.044964,11.024735,97.51661
1.1043,34.8833,323.4,1.3,1.1,2006-02-01,823,Terra,MODIS,72,6.2,299.7,13.1,D,0,2006,2,23.37556,12.625426,97.988655
0.9813,34.8833,319.0,1.3,1.1,2006-02-01,823,Terra,MODIS,50,6.2,296.2,8.6,D,0,2006,2,23.506638,12.954814,115.911194
-4.548,39.3295,322.3,1.7,1.3,2006-02-01,1116,Aqua,MODIS,29,6.2,299.4,13.3,D,0,2006,2,29.091322,22.601686,206.88284
0.0925,36.3081,322.4,1.2,1.1,2006-02-01,1117,Aqua,MODIS,41,6.2,296.8,12.6,D,0,2006,2,19.895327,8.341379,84.99939
0.1023,36.3067,328.1,1.2,1.1,2006-02-01,1117,Aqua,MODIS,69,6.2,297.0,21.1,D,0,2006,2,19.895327,8.341379,84.99939
0.777,35.4015,333.7,1.1,1.1,2006-02-01,1118,Aqua,MODIS,78,6.2,304.3,24.7,D,0,2006,2,21.439663,10.511737,88.414116
1.2077,34.82,337.4,1.1,1.0,2006-02-01,1118,Aqua,MODIS,84,6.2,298.0,25.2,D,0,2006,2,22.72755,12.1595,94.59058
-4.557,39.3755,304.7,1.1,1.0,2006-02-02,1948,Terra,MODIS,61,6.2,293.8,4.0,N,0,2006,2,28.932308,,
0.5409,34.6826,312.9,1.7,1.3,2006-02-02,1950,Terra,MODIS,86,6.2,287.9,27.6,N,0,2006,2,25.96203,15.147996,195.08672
0.9556,35.2295,334.7,1.0,1.0,2006-02-03,810,Terra,MODIS,82,6.2,311.1,20.8,D,0,2006,2,23.020607,12.393055,89.78574
2.1883,34.9322,328.4,1.0,1.0,2006-02-03,810,Terra,MODIS,60,6.2,309.9,13.2,D,0,2006,2,,,
1.0657,34.9235,329.1,1.0,1.0,2006-02-03,810,Terra,MODIS,75,6.2,312.1,12.3,D,0,2006,2,23.229635,12.5675,100.907326
1.1633,35.071,333.1,1.0,1.0,2006-02-03,810,Terra,MODIS,80,6.2,315.7,16.7,D,0,2006,2,22.642546,12.284444,99.1762
2.187,34.9411,335.8,1.0,1.0,2006-02-03,810,Terra,MODIS,78,6.2,309.9,23.3,D,0,2006,2,,,
0.9753,34.8501,341.3,1.0,1.0,2006-02-03,810,Terra,MODIS,88,6.2,311.5,29.1,D,0,2006,2,23.157541,12.608463,115.8195
1.1731,34.8818,333.2,1.0,1.0,2006-02-03,810,Terra,MODIS,80,6.2,317.5,14.9,D,0,2006,2,23.37751,12.7965,91.9551
0.8528,35.3642,325.3,1.0,1.0,2006-02-03,810,Terra,MODIS,70,6.2,306.5,11.3,D,0,2006,2,22.153301,11.338355,82.65651
1.1745,34.8729,330.9,1.0,1.0,2006-02-03,810,Terra,MODIS,77,6.2,316.7,11.8,D,0,2006,2,23.30853,12.591999,92.283066
0.8541,35.3552,323.5,1.0,1.0,2006-02-03,810,Terra,MODIS,65,6.2,307.2,9.5,D,0,2006,2,22.153301,11.338355,82.65651
1.161,35.0252,327.1,1.0,1.0,2006-02-03,810,Terra,MODIS,65,6.2,313.6,6.8,D,0,2006,2,22.657541,12.399573,98.87593
1.1544,35.0697,332.9,1.0,1.0,2006-02-03,810,Terra,MODIS,80,6.2,312.1,15.4,D,0,2006,2,22.642546,12.284444,99.1762
-0.3217,35.9613,331.6,1.1,1.0,2006-02-03,811,Terra,MODIS,82,6.2,305.0,17.1,D,0,2006,2,22.009636,9.882097,97.31914
0.0001,36.3838,323.2,1.1,1.1,2006-02-03,811,Terra,MODIS,72,6.2,306.7,11.0,D,0,2006,2,19.858011,7.812018,88.04742
0.7451,35.1595,338.3,1.0,1.0,2006-02-03,811,Terra,MODIS,85,6.2,308.5,29.0,D,0,2006,2,22.701427,12.199608,99.40883
0.5213,34.9901,324.4,1.0,1.0,2006-02-03,811,Terra,MODIS,67,6.2,308.2,9.3,D,0,2006,2,22.674536,12.511656,129.26021
0.4569,35.1118,336.1,1.0,1.0,2006-02-03,811,Terra,MODIS,84,6.2,308.3,25.3,D,0,2006,2,22.462833,12.217483,111.79179
0.4556,35.1208,329.6,1.0,1.0,2006-02-03,811,Terra,MODIS,77,6.2,308.1,16.1,D,0,2006,2,22.462833,12.217483,111.79179
0.2399,36.331,320.1,1.1,1.0,2006-02-03,811,Terra,MODIS,52,6.2,306.8,9.0,D,0,2006,2,20.931118,9.085982,72.60514
-0.2986,35.8676,322.8,1.1,1.0,2006-02-03,811,Terra,MODIS,64,6.2,305.2,8.6,D,0,2006,2,20.667198,9.55068,106.71285
0.7806,35.2286,334.7,1.0,1.0,2006-02-03,811,Terra,MODIS,82,6.2,306.8,24.3,D,0,2006,2,22.333448,11.746759,87.14868
0.7793,35.2376,324.6,1.0,1.0,2006-02-03,811,Terra,MODIS,66,6.2,306.6,11.6,D,0,2006,2,22.333448,11.746759,87.14868
0.1801,35.4276,320.9,1.0,1.0,2006-02-03,811,Terra,MODIS,63,6.2,304.8,8.8,D,0,2006,2,19.599426,9.416553,101.61403
0.5494,35.4221,322.0,1.0,1.0,2006-02-03,811,Terra,MODIS,57,6.2,305.8,8.9,D,0,2006,2,20.737104,10.111792,104.444916
0.4088,35.2514,333.6,1.0,1.0,2006-02-03,811,Terra,MODIS,82,6.2,305.4,24.1,D,0,2006,2,21.82414,11.160976,111.49517
-0.3078,35.8662,326.4,1.1,1.0,2006-02-03,811,Terra,MODIS,74,6.2,303.8,13.0,D,0,2006,2,20.667198,9.55068,106.71285
-0.9833,36.0789,320.0,1.1,1.0,2006-02-03,811,Terra,MODIS,47,6.2,306.3,6.7,D,0,2006,2,18.410295,9.667948,115.40422
-0.3765,35.5164,347.5,1.0,1.0,2006-02-03,811,Terra,MODIS,93,6.2,303.3,53.8,D,0,2006,2,19.28577,9.144972,179.51059
0.4075,35.2604,350.5,1.0,1.0,2006-02-03,811,Terra,MODIS,95,6.2,306.9,54.4,D,0,2006,2,21.82414,11.160976,111.49517
0.5868,35.4182,324.0,1.0,1.0,2006-02-03,811,Terra,MODIS,64,6.2,305.5,11.6,D,0,2006,2,20.92684,10.261875,100.205345
-2.3007,40.6524,328.6,1.4,1.2,2006-02-03,1104,Aqua,MODIS,40,6.2,305.1,15.1,D,0,2006,2,29.144493,24.31405,431.63678
-2.355,40.6167,334.1,1.3,1.1,2006-02-03,1104,Aqua,MODIS,80,6.2,305.6,26.6,D,0,2006,2,29.052225,24.256262,437.09036
-4.5994,39.1361,330.5,1.1,1.0,2006-02-03,1104,Aqua,MODIS,46,6.2,306.9,15.5,D,0,2006,2,29.187603,22.30844,174.78084
-3.1959,40.0476,330.9,1.2,1.1,2006-02-03,1104,Aqua,MODIS,75,6.2,307.7,14.3,D,0,2006,2,26.760843,21.751947,283.60046
-1.1435,35.915,333.1,1.0,1.0,2006-02-03,1105,Aqua,MODIS,72,6.2,314.4,12.0,D,0,2006,2,22.138407,12.757096,97.95872
0.3206,35.4044,325.1,1.0,1.0,2006-02-03,1105,Aqua,MODIS,33,6.2,308.1,8.1,D,0,2006,2,21.0942,10.583598,101.25486
-0.8233,35.9622,323.1,1.0,1.0,2006-02-03,1105,Aqua,MODIS,44,6.2,307.6,10.8,D,0,2006,2,17.066948,8.344435,113.93122
0.6573,35.1229,333.7,1.1,1.0,2006-02-03,1105,Aqua,MODIS,71,6.2,314.2,17.4,D,0,2006,2,22.862535,12.398698,100.14207
-0.8694,36.0888,333.7,1.0,1.0,2006-02-03,1105,Aqua,MODIS,75,6.2,316.5,16.8,D,0,2006,2,15.982518,7.1742067,140.85855
-0.5533,35.0295,326.8,1.1,1.0,2006-02-03,1105,Aqua,MODIS,56,6.2,312.9,13.1,D,0,2006,2,22.78501,12.601764,167.4112
-0.9917,36.072,333.0,1.0,1.0,2006-02-03,1105,Aqua,MODIS,75,6.2,316.0,12.6,D,0,2006,2,18.410295,9.667948,115.40422
0.034,37.3173,326.7,1.0,1.0,2006-02-03,1105,Aqua,MODIS,56,6.2,310.6,10.0,D,0,2006,2,15.754785,6.977836,180.13834
0.3984,35.2459,328.1,1.0,1.0,2006-02-03,1105,Aqua,MODIS,60,6.2,312.6,10.9,D,0,2006,2,22.035204,11.368177,117.8599
0.3971,35.2366,367.1,1.0,1.0,2006-02-03,1105,Aqua,MODIS,100,6.2,314.7,96.6,D,0,2006,2,22.035204,11.368177,117.8599
0.3957,35.2273,336.8,1.0,1.0,2006-02-03,1105,Aqua,MODIS,80,6.2,311.8,23.1,D,0,2006,2,22.035204,11.368177,117.8599
-0.381,35.5172,362.2,1.0,1.0,2006-02-03,1105,Aqua,MODIS,100,6.2,307.9,86.2,D,0,2006,2,19.28577,9.144972,179.51059
-0.3823,35.508,356.3,1.0,1.0,2006-02-03,1105,Aqua,MODIS,97,6.2,309.1,69.2,D,0,2006,2,19.28577,9.144972,179.51059
-0.047,35.2148,332.2,1.1,1.0,2006-02-03,1105,Aqua,MODIS,59,6.2,316.9,9.5,D,0,2006,2,26.73687,15.127406,136.91145
-0.0562,35.2161,343.9,1.1,1.0,2006-02-03,1105,Aqua,MODIS,88,6.2,319.2,31.0,D,0,2006,2,26.73687,15.127406,136.91145
0.386,34.1861,327.6,1.2,1.1,2006-02-03,1105,Aqua,MODIS,65,6.2,311.8,9.5,D,0,2006,2,27.436422,16.827776,199.91615
0.3988,36.2728,335.1,1.0,1.0,2006-02-03,1105,Aqua,MODIS,78,6.2,315.7,18.1,D,0,2006,2,23.155277,11.34491,86.861336
0.301,36.2291,326.9,1.0,1.0,2006-02-03,1105,Aqua,MODIS,54,6.2,312.5,7.1,D,0,2006,2,22.015875,10.228891,93.0268
-0.5955,34.3318,338.7,1.2,1.1,2006-02-03,1105,Aqua,MODIS,79,6.2,316.4,24.1,D,0,2006,2,27.66405,16.881361,168.23053
-0.932,34.4515,326.1,1.2,1.1,2006-02-03,1105,Aqua,MODIS,58,6.2,307.1,12.0,D,0,2006,2,26.550627,16.196604,186.82007
-0.937,34.4481,337.4,1.2,1.1,2006-02-03,1105,Aqua,MODIS,84,6.2,309.0,28.9,D,0,2006,2,26.550627,16.196604,186.82007
-0.0145,35.0019,329.5,1.1,1.0,2006-02-03,1105,Aqua,MODIS,53,6.2,316.3,11.6,D,0,2006,2,25.533909,14.801832,162.10782
-0.9769,35.664,344.1,1.0,1.0,2006-02-03,1105,Aqua,MODIS,89,6.2,316.7,27.8,D,0,2006,2,21.72275,11.753092,114.51951
-0.9782,35.6548,392.4,1.0,1.0,2006-02-03,1105,Aqua,MODIS,100,6.2,319.5,198.5,D,0,2006,2,21.72275,11.753092,114.51951
1.034,34.616,329.8,1.1,1.0,2006-02-03,1106,Aqua,MODIS,55,6.2,309.2,20.7,D,0,2006,2,15.074038,6.5878,102.10062
2.4714,35.1294,356.3,1.0,1.0,2006-02-03,1106,Aqua,MODIS,97,6.2,312.9,61.5,D,0,2006,2,27.48228,17.268398,54.00431
1.3443,36.2563,378.5,1.0,1.0,2006-02-03,1106,Aqua,MODIS,100,6.2,320.9,115.2,D,0,2006,2,32.036884,18.773336,51.5944
1.3455,36.2652,347.8,1.0,1.0,2006-02-03,1106,Aqua,MODIS,91,6.2,320.2,25.9,D,0,2006,2,32.036884,18.773336,51.5944
1.0247,34.617,324.9,1.1,1.0,2006-02-03,1106,Aqua,MODIS,30,6.2,306.1,15.5,D,0,2006,2,15.074038,6.5878,102.10062
0.9807,34.6181,337.6,1.1,1.0,2006-02-03,1106,Aqua,MODIS,82,6.2,300.3,38.9,D,0,2006,2,16.029655,8.084617,116.33194
2.4728,35.1388,341.4,1.0,1.0,2006-02-03,1106,Aqua,MODIS,82,6.2,308.8,29.5,D,0,2006,2,27.48228,17.268398,54.00431
1.8033,35.4715,340.2,1.0,1.0,2006-02-03,1106,Aqua,MODIS,80,6.2,314.4,20.6,D,0,2006,2,30.285004,18.88461,46.2032
0.9694,34.7365,337.5,1.1,1.0,2006-02-03,1106,Aqua,MODIS,81,6.2,307.1,31.8,D,0,2006,2,18.848927,10.154873,106.743546
0.9294,34.9699,354.6,1.1,1.0,2006-02-03,1106,Aqua,MODIS,96,6.2,318.2,56.2,D,0,2006,2,23.0779,12.740722,112.59082
0.9766,34.8504,333.4,1.1,1.0,2006-02-03,1106,Aqua,MODIS,66,6.2,317.3,10.7,D,0,2006,2,23.157541,12.608463,115.8195
-0.045,34.8731,307.3,2.0,1.4,2006-02-03,2032,Terra,MODIS,71,6.2,290.0,22.9,N,0,2006,2,28.20156,16.737219,148.19205
-0.2959,36.2026,300.0,2.6,1.5,2006-02-03,2032,Terra,MODIS,9,6.2,286.4,23.4,N,0,2006,2,22.717697,10.6171255,87.62206
-0.3021,36.2087,301.6,2.6,1.5,2006-02-03,2032,Terra,MODIS,43,6.2,286.3,25.3,N,0,2006,2,21.142511,9.668931,100.55184
-0.353,35.5293,309.6,2.3,1.5,2006-02-03,2032,Terra,MODIS,78,6.2,282.9,40.3,N,0,2006,2,19.034328,9.061209,167.13028
0.5958,34.6737,304.4,2.0,1.4,2006-02-03,2032,Terra,MODIS,60,6.2,288.5,16.6,N,0,2006,2,25.902988,15.064483,190.13922
0.5835,34.6756,326.5,2.0,1.4,2006-02-03,2032,Terra,MODIS,100,6.2,290.9,68.3,N,0,2006,2,25.902988,15.064483,190.13922
0.586,34.6933,309.5,2.0,1.4,2006-02-03,2032,Terra,MODIS,77,6.2,290.1,25.3,N,0,2006,2,25.902988,15.064483,190.13922
-0.0403,34.8842,318.7,2.0,1.4,2006-02-03,2032,Terra,MODIS,97,6.2,290.5,48.3,N,0,2006,2,25.41504,14.862755,177.99315
-0.0423,34.8909,312.1,2.0,1.4,2006-02-03,2032,Terra,MODIS,84,6.2,290.3,32.1,N,0,2006,2,28.005484,16.549906,141.2397
-0.9712,35.6513,325.9,4.0,1.9,2006-02-04,1148,Aqua,MODIS,72,6.2,302.9,63.1,D,0,2006,2,21.72275,11.753092,114.51951
-0.9841,35.6486,327.5,4.0,1.9,2006-02-04,1148,Aqua,MODIS,74,6.2,303.0,80.1,D,0,2006,2,21.72275,11.753092,114.51951
2.8138,35.3844,302.3,2.4,1.5,2006-02-04,1938,Terra,MODIS,37,6.2,285.4,15.7,N,0,2006,2,34.016712,21.852654,31.753464
2.8272,35.3824,303.4,2.4,1.5,2006-02-04,1938,Terra,MODIS,55,6.2,285.4,18.7,N,0,2006,2,34.016712,21.852654,31.753464
2.819,35.3891,316.0,2.4,1.5,2006-02-04,1938,Terra,MODIS,92,6.2,286.0,48.8,N,0,2006,2,34.016712,21.852654,31.753464
2.8171,35.406,301.3,2.4,1.5,2006-02-04,1938,Terra,MODIS,22,6.2,285.7,13.6,N,0,2006,2,34.016712,21.852654,31.753464
2.8305,35.4039,302.4,2.4,1.5,2006-02-04,1938,Terra,MODIS,47,6.2,285.4,16.4,N,0,2006,2,34.016712,21.852654,31.753464
1.1497,34.9032,326.6,1.2,1.1,2006-02-05,758,Terra,MODIS,62,6.2,311.8,9.2,D,0,2006,2,23.406534,12.744962,95.29088
0.4761,35.0199,329.7,1.2,1.1,2006-02-05,758,Terra,MODIS,75,6.2,309.5,18.0,D,0,2006,2,22.728313,12.484045,123.1738
0.3633,35.1579,323.0,1.2,1.1,2006-02-05,758,Terra,MODIS,60,6.2,307.9,9.5,D,0,2006,2,22.102093,11.534045,116.29244
0.9547,34.5549,321.2,1.3,1.1,2006-02-05,758,Terra,MODIS,38,6.2,298.7,22.0,D,0,2006,2,17.618282,9.6493435,150.77103
0.9563,34.5433,328.8,1.3,1.1,2006-02-05,758,Terra,MODIS,72,6.2,298.3,34.1,D,0,2006,2,17.618282,9.6493435,150.77103
1.3686,34.8001,326.2,1.3,1.1,2006-02-05,758,Terra,MODIS,62,6.2,310.1,11.9,D,0,2006,2,24.445978,14.114795,94.24532
0.4762,34.3359,326.8,1.3,1.1,2006-02-05,758,Terra,MODIS,72,6.2,309.1,17.2,D,0,2006,2,27.248646,16.511326,215.42456
1.0518,34.5897,343.9,1.3,1.1,2006-02-05,758,Terra,MODIS,90,6.2,309.6,53.7,D,0,2006,2,13.54642,4.8309827,94.24561
1.0601,34.6026,326.2,1.3,1.1,2006-02-05,758,Terra,MODIS,55,6.2,307.5,16.0,D,0,2006,2,13.54642,4.8309827,94.24561
3.9699,34.2616,328.5,1.5,1.2,2006-02-05,758,Terra,MODIS,65,6.2,310.7,19.4,D,0,2006,2,29.822569,19.086374,55.040157
1.0617,34.5918,330.7,1.3,1.1,2006-02-05,758,Terra,MODIS,75,6.2,307.3,24.6,D,0,2006,2,13.54642,4.8309827,94.24561
1.0418,34.9307,324.8,1.2,1.1,2006-02-05,758,Terra,MODIS,62,6.2,309.8,8.5,D,0,2006,2,23.229635,12.5675,100.907326
-0.3725,35.5118,323.7,1.1,1.0,2006-02-05,759,Terra,MODIS,67,6.2,305.5,13.9,D,0,2006,2,19.034328,9.061209,167.13028
0.0776,35.385,319.3,1.1,1.1,2006-02-05,759,Terra,MODIS,29,6.2,301.0,12.3,D,0,2006,2,20.374496,10.712344,122.64034
-0.9846,36.1013,329.0,1.0,1.0,2006-02-05,759,Terra,MODIS,67,6.2,308.5,15.4,D,0,2006,2,17.449038,9.041089,136.57974
-0.9832,36.092,328.4,1.0,1.0,2006-02-05,759,Terra,MODIS,67,6.2,309.8,13.8,D,0,2006,2,17.449038,9.041089,136.57974
-0.8881,34.6423,327.7,1.2,1.1,2006-02-05,759,Terra,MODIS,67,6.2,307.4,18.2,D,0,2006,2,25.197144,15.115298,204.32727
-0.9185,34.158,334.6,1.3,1.1,2006-02-05,759,Terra,MODIS,70,6.2,308.8,25.4,D,0,2006,2,27.109194,17.939964,152.35173
-4.5661,39.3576,329.7,1.0,1.0,2006-02-05,1052,Aqua,MODIS,62,6.2,306.5,11.1,D,0,2006,2,28.997482,22.646034,229.6158
-1.8123,41.2413,329.4,1.0,1.0,2006-02-05,1052,Aqua,MODIS,43,6.2,304.4,14.5,D,0,2006,2,28.571077,24.410702,283.56735
-0.9681,36.0161,328.0,1.4,1.2,2006-02-05,1053,Aqua,MODIS,60,6.2,313.3,15.6,D,0,2006,2,19.311552,10.370807,97.11902
0.4105,34.5947,328.5,1.7,1.3,2006-02-05,1053,Aqua,MODIS,69,6.2,314.0,21.2,D,0,2006,2,26.690792,15.739735,215.28435
1.0194,34.6026,326.8,1.7,1.3,2006-02-05,1053,Aqua,MODIS,47,6.2,303.5,34.0,D,0,2006,2,15.074038,6.5878,102.10062
1.0517,34.5847,333.5,1.7,1.3,2006-02-05,1053,Aqua,MODIS,79,6.2,311.2,50.0,D,0,2006,2,13.54642,4.8309827,94.24561
1.0633,34.5844,328.9,1.7,1.3,2006-02-05,1053,Aqua,MODIS,63,6.2,306.8,37.2,D,0,2006,2,13.54642,4.8309827,94.24561
1.0607,34.5793,327.8,1.7,1.3,2006-02-05,1053,Aqua,MODIS,57,6.2,307.1,37.3,D,0,2006,2,12.893135,4.144906,96.363884
1.1913,34.7604,356.9,1.6,1.3,2006-02-05,1053,Aqua,MODIS,95,6.2,308.7,135.2,D,0,2006,2,21.586573,11.683,101.4919
1.193,34.7679,351.2,1.6,1.3,2006-02-05,1053,Aqua,MODIS,94,6.2,311.8,99.1,D,0,2006,2,21.586573,11.683,101.4919
-0.9335,34.1667,331.6,2.0,1.4,2006-02-05,1053,Aqua,MODIS,77,6.2,311.1,34.1,D,0,2006,2,28.011915,17.583145,153.93057
-0.936,34.1492,326.0,2.0,1.4,2006-02-05,1053,Aqua,MODIS,40,6.2,310.5,16.6,D,0,2006,2,27.109194,17.939964,152.35173
-0.9299,34.1594,327.7,2.0,1.4,2006-02-05,1053,Aqua,MODIS,48,6.2,310.2,18.4,D,0,2006,2,27.109194,17.939964,152.35173
-0.9757,35.6529,329.7,1.5,1.2,2006-02-05,1053,Aqua,MODIS,67,6.2,317.1,14.7,D,0,2006,2,21.72275,11.753092,114.51951
