max_temp,rainfall,count,tyme,month
25.336317118179984,26.47609890204429,707,1,1
31.10305401955899,126.87027684641956,1114,2,2
28.797721348552606,29.910357570803868,142,3,3
26.684849474752102,132.10131824630506,538,4,4
29.56334900800728,135.80682663173047,680,5,5
30.477171967701885,66.75304152084725,605,6,6
31.603066113469303,154.553952586405,112,7,7
32.301636936229045,57.84864520358397,1064,8,8
29.659424418779267,177.1656289805523,37,9,9
28.824301473530873,36.224697798492315,455,10,10
29.06668600492356,100.4594159813179,1040,11,11
28.17306890376758,188.75099081562996,846,12,12
30.726215810591917,27.710698197721698,228,13,1
28.618288890694483,163.5628740565547,426,14,2
28.338975206393307,41.748336216240276,173,15,3
32.1472421944264,149.01055587502594,265,16,4
24.795271891153934,147.09514295935935,41,17,5
28.562272996821072,105.57441458868846,653,18,6
28.613616795013517,13.37707570984415,711,19,7
30.005391467280074,40.16375371290084,218,20,8
29.689147524336374,194.89221008492237,204,21,9
27.948851988467474,31.7000343875396,978,22,10
24.495693476328007,113.48791706792849,1203,23,11
30.86763608759666,66.6084492903479,1296,24,12
29.59028258106359,113.78432665949826,999,25,1
31.384612273774813,43.574790876264714,1425,26,2
30.132046478820225,60.65539786736053,773,27,3
28.728925972469334,30.62590422841831,761,28,4
27.44866281302576,0.0,1415,29,5
30.69114319125233,40.8114466524664,822,30,6
29.027059494092853,134.15627822160099,529,31,7
28.011008986684438,9.531586657798961,366,32,8
27.825642156126015,38.656795586776795,737,33,9
28.60805226561102,134.48185826265578,677,34,10
27.190372205102978,82.40310777642412,0,35,11
29.485286657260907,51.60657939446062,63,36,12
28.49842981378983,172.83169730152585,878,37,1
26.294669736025245,137.92979881852386,1178,38,2
32.10076566343039,39.693355921405086,1312,39,3
33.511329227400005,32.89167834305644,920,40,4
27.891699723260515,69.8227343633789,0,41,5
30.21513121714297,132.60868223191085,784,42,6
33.984344822920875,39.68056436117986,1152,43,7
30.444798629479738,51.20167435981405,0,44,8
27.45709884691869,83.09979936378261,0,45,9
28.8218248534141,117.43206679277716,292,46,10
29.90870404297787,36.26024178777573,788,47,11
27.865414389451114,112.86557787360874,0,48,12
30.463727217932306,90.81687057753172,1020,49,1
31.789039665566936,131.96366311399788,391,50,2
26.923091086531528,29.456785981555125,70,51,3
26.262546146895914,68.202384708039,891,52,4
32.475190673245514,160.479737183439,21,53,5
29.37526162682604,174.55346806553936,589,54,6
30.446197836742776,39.14373814110241,957,55,7
32.19967458105474,170.44627485900824,530,56,8
28.88490662869027,40.86120424638448,397,57,9
30.56290429008796,169.46364039328586,641,58,10
25.068005241417747,3.2621420945772215,787,59,11
25.028880415633804,169.69127707023048,411,60,12
28.68425240627242,26.364640429138447,745,61,1
29.097175788188558,133.1642731284645,0,62,2
30.45059854022543,19.70571499357277,943,63,3
29.443480573286628,201.61438721728226,466,64,4
31.087199313359562,106.98519816662417,923,65,5
29.706846029126716,14.162663130906608,716,66,6
26.767180430595253,8.309184522954347,194,67,7
32.224609763129784,143.19996695078424,301,68,8
30.273431517196524,11.02032497558045,241,69,9
28.596024844054103,82.52691900805824,1,70,10
28.795923782368646,75.51883111200988,516,71,11
28.17587088259425,51.222971502346844,768,72,12
29.500761184813662,168.73601611908913,22,73,1
26.35911996437588,53.13031649105349,1035,74,2
31.901923740337175,38.69696955222754,506,75,3
30.672344737854875,127.47235483097572,689,76,4
28.71503259294109,187.53243497709587,646,77,5
32.59599457975522,134.35263328641736,114,78,6
29.7649223300751,51.56906219886818,0,79,7
28.031381205546147,29.552619100998623,53,80,8
33.811102238717254,83.05044089952095,0,81,9
25.793600475025894,0.0,1357,82,10
31.03239596881961,125.34175913789676,741,83,11
30.591108403814303,52.729676415377654,472,84,12
25.36206223874317,126.72481993051707,159,85,1
29.846072454335673,149.93491359351432,549,86,2
30.529444436336735,170.11562125429222,166,87,3
30.15684495739214,180.4879154325413,1048,88,4
30.108925491672128,75.63748944940284,0,89,5
28.310892730894253,85.10661820089834,1082,90,6
28.179898913466488,97.25464505835612,61,91,7
29.155247927898344,44.82015513928248,0,92,8
28.156562803271,97.65574996979991,519,93,9
32.20932050129996,173.8851480414434,0,94,10
32.847923282006505,57.37235759669633,1244,95,11
31.876635879485505,134.68483824171057,1020,96,12
29.60610141242379,154.2515560641428,0,97,1
24.062284088853247,35.24044207784915,818,98,2
31.706952824217456,81.63577743348172,1139,99,3
29.994530456891102,105.14241377013069,53,100,4
28.269185036645744,6.9406598545627745,690,101,5
28.869890385861353,58.38106058101113,950,102,6
31.450123081949958,63.07234441993877,186,103,7
31.393704069895083,45.45365290457604,964,104,8
32.6614629364258,95.54684893295668,279,105,9
29.357075631770165,123.65655073792918,282,106,10
29.640065757036083,158.73003701200471,244,107,11
31.078125121068982,73.84545837503651,1332,108,12
31.907767935976068,189.68371761592985,840,109,1
32.50509545257629,98.72740504807,828,110,2
28.25589894133825,57.16875283561007,0,111,3
29.18339788548629,101.3066114189149,0,112,4
30.961301547882492,73.27696182272837,438,113,5
32.69250683418758,150.87216573108884,315,114,6
31.47491832093095,146.28173594798187,386,115,7
30.683051705240043,17.79883087041943,488,116,8
32.09571871406779,116.26594249635076,217,117,9
26.040226595867644,104.51011751341473,192,118,10
27.520347001648144,91.16215709035487,675,119,11
29.3637100325673,123.47854474313375,13,120,12
