max_temp,rainfall,count,tyme,month
29.574772090258246,146.13260092219406,1113,1,1
29.16021003991036,149.22050993212062,535,2,2
27.128510644270147,92.7414912911444,929,3,3
32.32812717087439,179.49151758992778,0,4,4
29.225605190341973,126.72877529127368,0,5,5
31.921699716223152,60.65704553360971,651,6,6
29.763118401909463,21.68084409435425,0,7,7
26.26382022310172,67.47975782891122,0,8,8
28.981852854198028,34.463795595362754,339,9,9
28.72253450280178,121.06114783603101,715,10,10
27.1965189032481,193.36138439708964,228,11,11
26.95100208552681,34.83868784369315,525,12,12
30.661397865711535,171.69475826026843,785,13,1
30.935438093032293,136.73478393579262,973,14,2
31.482688506971115,23.964805956351732,687,15,3
28.443639637878064,57.95854793652677,203,16,4
29.385805299165508,86.88953785879335,776,17,5
30.564743655799262,158.31178064271245,1083,18,6
29.82481447957816,13.867203971095613,89,19,7
29.84527351254939,87.76568933639184,854,20,8
30.984672192447892,11.339261176533043,620,21,9
31.35018887723941,14.89358902456717,393,22,10
31.549112089335438,30.450743915885134,692,23,11
26.144243796311507,24.122010640664,1324,24,12
24.57437023554808,0.0,708,25,1
24.44543000073726,121.62188124072432,1193,26,2
29.67653746364838,57.18626690042568,235,27,3
29.297816379166655,113.35511384699421,0,28,4
27.174312907141974,116.111319010643,0,29,5
32.97718650786594,208.53336546295105,971,30,6
29.183184828466825,194.4788934174099,1001,31,7
30.800091380856262,15.155919394629173,669,32,8
27.670225363718757,148.47974624836854,974,33,9
30.857286474712435,99.0957513714115,1060,34,10
29.2298147381257,153.29337149845966,0,35,11
30.951295842551254,203.38553353142225,929,36,12
27.89012865294705,101.57353373472267,737,37,1
25.295347179922125,55.03289370013057,1142,38,2
27.570886272336374,55.83476494768711,421,39,3
27.554474165547912,87.45099058750459,446,40,4
27.525339136442923,153.4883170709293,724,41,5
33.124435094138086,212.1804818258697,836,42,6
29.320718763861013,170.1716818225613,0,43,7
25.875325160582666,131.08627291705028,587,44,8
28.31877914387353,15.534740394596966,546,45,9
30.763906490029495,64.86057827013614,1184,46,10
29.18463044962932,133.58246872924187,272,47,11
27.23550489007294,42.59303787279296,1168,48,12
26.249448715379888,97.81094061290426,1104,49,1
33.939051046677605,156.72888199244022,426,50,2
26.81306161679229,13.202355042950309,318,51,3
28.27265897653752,198.52436676885196,0,52,4
27.78226899032615,190.32705165351007,1045,53,5
30.9499433386609,62.32363672018824,0,54,6
32.12360675024532,159.9017761283077,972,55,7
31.601209370381248,185.8157708616431,0,56,8
29.595732129962144,120.4151637955319,632,57,9
31.82372432739513,197.07811772830001,208,58,10
28.83188488910642,162.48693212629368,540,59,11
26.620076184482244,18.223631311444294,1594,60,12
31.638108917968076,181.63676282466238,1077,61,1
33.73017954956615,176.2759313250931,144,62,2
27.28887581590221,96.97469783655073,55,63,3
31.48814956773917,54.75991510840933,1202,64,4
30.078197850630076,171.23760919935205,0,65,5
27.21244407236822,43.465195812262444,787,66,6
30.939368855445192,127.89797336549118,750,67,7
33.665135952114674,179.15873941939117,252,68,8
30.825557486795752,17.70093576930094,384,69,9
33.21599866559849,175.3028245848169,1063,70,10
29.752741082655664,85.54137326059023,313,71,11
30.920857859946633,127.57996305800057,865,72,12
26.964458264172574,132.08405159191028,1052,73,1
26.306871091587112,0.9395850510073132,1575,74,2
31.481659764490704,89.8852936652903,576,75,3
30.877024946936423,45.428181940673184,127,76,4
26.95167695479578,0.0,1293,77,5
29.47360927653947,165.2382368811236,873,78,6
30.02210279107207,165.2512767650453,883,79,7
28.25773128778487,60.918692457081185,265,80,8
31.419509244892897,181.7904217067795,591,81,9
30.94767114303913,47.44855525167593,0,82,10
29.93516030055079,114.4529056812327,109,83,11
28.470183981126585,159.05651843768626,486,84,12
30.42238284656862,75.80697601421087,876,85,1
30.280051757167048,78.15433255886958,484,86,2
23.974292481591,127.98308462466571,22,87,3
33.82414890374356,213.33091778205875,411,88,4
27.566061054219276,98.50416277606794,1014,89,5
29.349482905796222,21.621327431960943,790,90,6
27.74352597741176,77.53284963989667,1150,91,7
31.475087187074074,122.1008142073064,1063,92,8
29.093235292196884,193.872071552221,0,93,9
28.275504946561252,91.99967253554072,181,94,10
26.8038310559429,158.6255627443413,803,95,11
29.750083287261944,164.23601309930075,634,96,12
28.32703149639869,126.55027879044803,416,97,1
26.76804285811757,78.23562852120364,518,98,2
29.9422594879976,165.0866943589927,416,99,3
31.873369917359984,91.2564305866835,724,100,4
28.51858727305343,50.855332336850196,173,101,5
32.40269294951421,204.87088548622654,663,102,6
28.202763108334445,120.39898805890996,0,103,7
27.783733781740345,169.75436886322862,1089,104,8
30.471063406002862,11.378365712184632,1035,105,9
26.692664053310217,57.11976653434449,0,106,10
31.4207392941039,204.69786818848686,886,107,11
29.153631369664353,71.48839461144263,98,108,12
30.560549587546816,159.34236783030553,388,109,1
30.525366345968628,193.61488031646076,0,110,2
26.804643874650065,39.7098899254573,792,111,3
29.944924078702208,98.19860545521638,955,112,4
26.323049530267163,31.578639092891468,654,113,5
29.8325755170121,63.91821592897288,0,114,6
32.42244728082119,118.69013617249668,256,115,7
30.228209446492432,178.0708911258281,0,116,8
30.84656448939289,149.4635247522222,21,117,9
28.46315881773237,133.97878153615645,540,118,10
29.839189802000263,86.29642766732917,584,119,11
27.93565110034938,26.088011673200086,628,120,12
