max_temp,rainfall,count,tyme,month
28.911043254353405,101.62911227645769,201,1,1
25.964023274982168,127.54714950951885,714,2,2
30.25092674583217,171.53538631745926,388,3,3
29.969104526692274,120.48315482608905,305,4,4
25.79534853176427,137.65814945811974,813,5,5
29.490265107522845,69.14671058710752,19,6,6
30.931527308113445,83.12767724951243,1029,7,7
29.216115810504608,17.82065751387107,1154,8,8
27.07338443770691,121.66156523355028,374,9,9
29.275280065437798,173.24328444233748,683,10,10
26.97219116305061,89.37916172924312,1163,11,11
27.929008011357865,59.474019802755556,1370,12,12
30.190744648733066,117.46009316576541,323,13,1
31.30658817433727,184.10252002872437,686,14,2
30.75763702531117,81.2740577226084,0,15,3
30.783219604088806,189.4821597180182,593,16,4
27.429512020842278,183.79854183311244,735,17,5
30.284605033710832,27.149204428603497,608,18,6
27.569915338980895,107.81479600095403,774,19,7
31.450714569145788,107.61560026892671,379,20,8
29.170060743471783,97.20796031957491,146,21,9
27.548471412289167,40.44274849765878,757,22,10
34.2266768333492,156.01263881601045,916,23,11
27.46824398466157,110.85850675335467,896,24,12
30.35330080426956,151.82186078049517,0,25,1
32.13693786694487,162.01973503698116,794,26,2
25.727280690465395,109.07745039662029,445,27,3
31.162983929346257,29.038721590150224,538,28,4
29.29780757684605,194.87410529641318,403,29,5
29.696131956173737,17.054675097601177,1155,30,6
27.54760210190603,183.37402532065397,0,31,7
29.165520603310632,33.92919193451369,550,32,8
31.43681420483338,112.88732369926484,0,33,9
30.80890688569468,97.07437513550526,535,34,10
24.410334813140057,27.20185368560852,221,35,11
29.390548558634162,168.51374629521698,698,36,12
32.36838995359772,113.45274379099175,1017,37,1
31.068294472186448,201.91452806725448,547,38,2
30.10480831048875,169.87557953228279,179,39,3
26.801220009230686,89.55192561450593,526,40,4
31.121172832590045,197.787608512006,67,41,5
31.392279299129548,15.028113473618973,623,42,6
28.729313846650275,185.93001221923774,563,43,7
33.46745705376881,163.98520193328068,0,44,8
30.065726077633418,134.73870041203753,332,45,9
28.27787045181752,140.36364585770357,597,46,10
28.24211843054118,25.16457140030149,606,47,11
32.25444377264375,31.65050876946156,1339,48,12
34.35124016808502,211.2812692956443,0,49,1
33.545666959688674,46.34971457432428,1114,50,2
29.921970121272974,51.786806566541905,39,51,3
30.15859013834433,88.24416847793584,0,52,4
28.07410843721789,188.20504156473456,502,53,5
30.851738216439834,161.78011508363812,0,54,6
31.963669420095346,164.12167140970013,439,55,7
29.773473916309353,152.72064877440226,195,56,8
32.2367152347373,186.19213409736022,96,57,9
29.759190211197915,142.0490701602983,0,58,10
28.440742747091157,59.886623865769224,852,59,11
29.606649613460696,159.50710693921965,334,60,12
29.642968617654496,120.37128293370071,675,61,1
29.783391244777395,6.806401975124409,987,62,2
28.615493610714612,60.35835213648162,1358,63,3
28.399514131166715,35.19383580099426,643,64,4
32.054884387405224,153.3764321197259,720,65,5
31.56505598713065,176.6469508570841,556,66,6
31.418509531868875,205.595914417916,153,67,7
29.830444858033008,152.7244267803022,566,68,8
29.130364974727737,6.4175136242517326,1324,69,9
27.61282689624654,77.81774009446949,81,70,10
29.058311375236944,67.75211105885859,530,71,11
27.629579278603835,55.422057019498645,383,72,12
29.21612939447222,89.59019877559312,218,73,1
29.627514467671315,128.00609217813687,616,74,2
29.394654047462225,80.13534579877825,215,75,3
30.568005586621723,105.36373758937026,1155,76,4
29.07598142524789,31.6681962667049,1114,77,5
30.07954319158613,146.48593887653107,0,78,6
28.316045401032298,17.907882328598923,834,79,7
30.365383773904206,15.881004744198044,975,80,8
30.631794656769607,120.4622308040567,848,81,9
26.985667063036864,49.532681461319626,1081,82,10
27.642847183301644,126.06662299946117,697,83,11
28.852238981127524,121.1127756043115,1232,84,12
31.226812378327345,39.95899234918753,1422,85,1
31.50567122575301,116.74749286960346,147,86,2
28.27316916459396,121.10421190139809,298,87,3
29.01417920768367,183.6485382120154,659,88,4
29.687094064810356,78.94878136104623,509,89,5
29.73602104682163,109.76847876908171,0,90,6
29.21134380103111,186.42551413579153,318,91,7
29.66037088300491,147.1249639940399,0,92,8
29.29477619992426,138.69816869923721,0,93,9
31.87058525628951,155.15861259304552,0,94,10
32.71526837687927,196.5566958459919,305,95,11
28.089371870112053,63.15050992848099,522,96,12
31.155566214587168,181.81000606141828,0,97,1
27.395129574941546,42.49135892902823,612,98,2
26.967600018471707,61.99212874688957,671,99,3
29.617492890255516,177.73661576593463,532,100,4
26.211868953313424,6.317510862966529,410,101,5
28.862187311035935,71.186029974211,842,102,6
30.684810894009782,110.13855836355793,324,103,7
32.37450068364832,189.4746569742226,722,104,8
30.025914013772947,118.38759162011121,23,105,9
25.114010130816784,169.47765902312696,797,106,10
29.63866778586332,83.90845193192956,107,107,11
28.803064003652782,22.346186261641236,238,108,12
