max_temp,rainfall,count,tyme,month
26.181740638523472,168.11993412060787,946,1,1
26.442013628600247,17.50613520443715,466,2,2
24.625178902473827,98.7609149497319,981,3,3
30.486855409676018,84.09276143262068,386,4,4
28.283538846468744,22.803941398014437,358,5,5
27.52975787897759,79.53804640728323,455,6,6
27.65001172890074,140.62448628321565,579,7,7
29.770466194771558,125.64622405828672,630,8,8
27.590623111559143,112.27565015635258,169,9,9
33.99275365489765,83.50152159959094,723,10,10
29.288930562538987,153.4855717950811,688,11,11
29.51805565943989,40.74408197293917,1332,12,12
25.318468222056488,12.044492219228779,1081,13,1
30.95013965060845,101.99527220284585,106,14,2
29.42442580737057,164.8435343130711,0,15,3
28.474857008439162,150.11486978648983,1111,16,4
30.68248231361927,200.09886036597823,1082,17,5
26.26794164914282,139.89600304875492,857,18,6
31.494726243830023,55.443925340553136,418,19,7
28.625247548231492,28.060416469141927,398,20,8
29.92661812249261,147.0206659642211,979,21,9
26.92889879766308,5.26139394521482,1294,22,10
26.244383169598215,28.244708497114033,1207,23,11
30.135548221616013,35.062473503517374,680,24,12
22.58675913287717,78.8467445685508,1255,25,1
30.784053658130034,51.71181904514028,452,26,2
29.39427984768333,196.37435503979043,821,27,3
28.87393383342679,24.106095130641734,1395,28,4
28.033995442644795,145.49265344519625,152,29,5
31.30261987255607,35.011407833091866,501,30,6
26.33207210768574,57.73183712091448,596,31,7
29.25355763338495,96.26563205516511,665,32,8
26.475892187389963,172.61347356116508,382,33,9
29.081971236861857,128.89983749633527,391,34,10
31.022999723932816,55.129533981511656,330,35,11
28.468617429064523,80.60689138304068,1051,36,12
24.22851470638696,33.565095249928554,1389,37,1
32.89828952363507,43.08256701880104,1395,38,2
29.865745046584074,170.39051053478389,17,39,3
27.958931717789437,148.9762452479199,997,40,4
25.01723596919461,19.36763049676484,20,41,5
32.50883858097799,208.73001001652136,0,42,6
31.893612719630987,89.38111143806202,0,43,7
27.60698423465355,96.74903162621278,0,44,8
31.787856338224582,189.0330960756632,0,45,9
25.5143367531866,100.31681907399145,0,46,10
31.55854106374635,94.74287477849833,1110,47,11
27.106377752621007,48.967883262667826,1259,48,12
27.95722940718922,53.36061236011828,1428,49,1
29.897204173480752,26.80699564571586,370,50,2
33.42092334882501,191.18931206218534,0,51,3
25.419804551201214,74.19230910285013,94,52,4
30.22834475630382,187.64694478056745,507,53,5
27.71326421685012,158.006408723475,988,54,6
24.4530448392856,26.206288377707182,1081,55,7
29.963545157359384,141.82111112739872,522,56,8
26.679637502015915,142.7792091553829,0,57,9
28.602299833416474,174.10065219243768,317,58,10
29.827599846998897,128.12364039344948,891,59,11
25.552114129748006,125.7395690038665,313,60,12
