max_temp,rainfall,tyme,count
27.892940241658827,265.85238004584716,1,196
30.3328789236321,66.48023827720922,2,159
33.148603282035864,39.05382389717354,3,115
30.19305899670484,146.77042387258348,4,158
32.57473212141012,114.71802289246821,5,196
29.491879204521606,66.1736960869013,6,175
29.446324296653028,143.92442343794474,7,78
26.986063438835206,218.10659179592997,8,230
28.29665697525082,176.70330190679212,9,393
26.851217102014743,248.77661605693828,10,480
27.598961733691517,271.8277957482312,11,311
27.462245388093088,88.81034222938025,12,223
32.70868649810326,45.88826927436139,13,82
24.077983459334753,205.5232030942683,14,169
27.83579016605491,22.310567527049898,15,103
28.881144645625447,223.4684966021725,16,80
26.757572935232492,278.9752038027892,17,107
29.21522363235391,132.62447612514376,18,90
27.53163784719213,209.8360969112729,19,123
29.0883769110204,176.65837174926966,20,117
29.545874413404693,194.25555843751735,21,123
30.47817905522392,201.98364135610697,22,121
26.875211571008947,85.27300363815684,23,220
30.138055965836593,110.6422961155048,24,163
30.625617797044047,228.66902641366474,25,163
29.541664232712478,213.50993432851456,26,204
30.704463870932074,90.54772093502955,27,202
27.891875076820966,235.29707326830402,28,287
28.021306187896705,103.42364703510037,29,318
24.92705191520659,95.82991433893278,30,486
29.59600021705995,153.4467497194922,31,286
28.777275745172023,236.44109456861116,32,319
29.780643564440318,122.56073503197572,33,310
29.936530871113362,63.982591306006384,34,320
29.460723942908157,69.54572144056118,35,344
26.11586425201167,77.22221227327998,36,523
32.87901548738729,34.430251660652395,37,248
25.90979606584658,213.31719399338067,38,535
28.106672383780808,227.8565756592253,39,413
31.87283929920834,217.71850819938564,40,273
29.91738134915627,170.03911292558598,41,353
26.96476240762092,92.56791592551002,42,512
30.37380684841821,152.40964925534215,43,337
28.569497890364616,168.28474284514,44,419
24.79405080929822,120.49498570621547,45,670
29.04485023781878,99.89525705812576,46,406
25.220231965263068,58.88218727256316,47,649
25.984116964446464,257.93141301130856,48,553
29.93364630377737,149.80770000623664,49,359
26.43416282968822,271.38414309029724,50,519
31.09398656522013,147.20599000931918,51,316
23.541219349379105,252.47486097681116,52,738
30.03006141520939,227.02148052771477,53,345
32.892243791734714,25.30217420990202,54,265
29.637399578746745,185.98796207698345,55,362
26.078701320892502,51.87863199750496,56,575
27.138462704219805,178.35924995890667,57,484
28.529212258392022,253.61187425673808,58,400
28.637004870091186,241.84168025304612,59,392
29.346400784659885,12.20755382560803,60,390
29.76253866089847,150.75982048103606,61,351
29.31857454254559,183.23649774939835,62,361
28.225456279833168,138.55993011978057,63,416
33.6292652573138,-2.708455309594683,64,229
28.612305881532276,61.29311364408078,65,404
24.933398597206548,287.6521545387747,66,575
25.626937202977242,100.84179996218784,67,561
30.22207399052356,258.43990474057813,68,309
30.77837317796298,148.92360768404941,69,300
31.64235771510039,158.9951564669164,70,267
29.868097238383623,204.15113081927848,71,322
30.802181801734925,149.9386166282891,72,293
31.57727833692109,132.5141683898231,73,265
27.869593632897136,145.91094839153982,74,410
30.79878117424279,138.39824483337318,75,287
28.071303360125636,204.30254618571826,76,387
32.232689945626475,6.254630716414724,77,254
27.40602108414389,142.88351985273994,78,423
29.985654256342514,139.4174689388811,79,308
30.772225702077314,146.853749809465,80,278
30.278670261529005,122.16701586242381,81,297
28.204162771357318,162.47166861100794,82,375
27.001166696303713,112.84758216375218,83,437
30.693276429297992,14.909793718264488,84,289
26.95317676874195,239.4692585908923,85,415
29.15758352275621,129.87286457779197,86,331
29.16784762272843,18.591309524082448,87,341
31.83555158605563,149.7419276784902,88,237
32.75466229159514,14.79225231035172,89,222
30.57971475665942,41.65168272081264,90,281
27.429589839616582,223.30147036092413,91,381
29.318145278864435,196.36846511558565,92,308
25.092265157502545,60.909941025542686,93,526
33.078522004668955,203.08857504311155,94,197
29.300884905885074,36.69914461056554,95,320
26.066470837218223,119.51342688911213,96,452
30.570188681860696,101.61540509821633,97,268
26.321039716730635,65.17258011765784,98,443
27.561168602863464,84.7714839636017,99,378
28.780605034084072,17.29743865346765,100,337
30.99401515662841,197.0778784212549,101,241
30.088810053915825,163.8597207702665,102,269
26.686787189750355,28.53001990131814,103,422
28.348243721967048,264.6083372192112,104,319
28.482858083130953,160.1011034822205,105,323
27.832485493939085,130.84182063510175,106,354
32.16581463556174,205.513872127214,107,206
32.61231085741149,50.72169209739141,108,201
28.044407963399284,109.3211757419852,109,339
27.37035794953159,102.7230688218551,110,372
28.570027199207868,69.54734595777207,111,323
32.405912833530614,172.74104006701148,112,195
29.805498242735737,20.70207367702929,113,281
28.789955917262493,246.2201626690223,114,291
25.92351065323907,239.6566554370169,115,408
32.30416988056374,54.24809123090655,116,206
32.587233209428916,232.76724929832017,117,188
26.281386859070885,266.3877698989297,118,386
28.9048960916842,95.09007069999294,119,302
29.490655996583413,114.50400794339603,120,274
32.215911889168424,53.04353718247752,121,205
30.054185210970736,154.89308561373448,122,251
29.896987800429596,41.01581069789069,123,265
28.52836971297108,33.590657347399855,124,312
27.181737089044518,68.8152652294112,125,363
25.11039074644764,50.04667173190411,126,467
30.20986265422446,210.72610687268974,127,242
30.27606552602266,249.99657458928323,128,232
24.837702680428325,201.05561039281108,129,450
24.690813703848107,66.92329650193358,130,478
27.755581265735685,61.377563514929506,131,333
30.704807947694,15.051868838049288,132,239
29.294970716055662,104.67387510756022,133,270
26.35634268998759,225.3052165966311,134,369
26.09531169560993,152.2101497079024,135,389
28.211425497156842,249.7195068016695,136,289
26.32113082918438,79.29952109543879,137,385
26.32790097709368,280.4594550638226,138,361
26.225723458916747,75.01075945367054,139,389
34.31206598692997,222.09884375347298,140,145
32.87393627063383,169.96536100417433,141,171
26.54042180650862,285.0105658345576,142,347
29.922761063677992,154.35554036183993,143,242
34.464625657031945,195.74736662950562,144,140
31.57518190420325,101.06557562488966,145,199
33.47845961564483,5.106786349481354,146,166
29.3748463270162,55.82875479833889,147,267
33.21432222107246,96.18988588911992,148,165
29.59456626446609,143.1818667315308,149,251
29.924001786453903,126.89426708085577,150,240
29.60320214114072,83.09405276617214,151,253
28.03746599532488,210.81457427401887,152,288
30.465124510323605,15.88602826736495,153,232
29.556095664446996,158.5668498029041,154,245
31.509559563805016,178.36798054594058,155,191
26.43773204866186,85.3372826463094,156,364
29.811675377493597,109.8895677682455,157,240
30.795916831798728,150.93162886836714,158,209
31.789954557305833,224.34004303924038,159,181
30.438767751112184,177.1346926420264,160,218
29.47732920593894,87.55993637462547,161,251
26.17854571395216,39.23310835472061,162,373
30.31092892467266,194.57682695262756,163,219
28.556804746711734,115.90341530932439,164,277
31.31095747694132,168.07766071097805,165,196
25.13768308966025,186.05680644910925,166,398
29.30415081433973,20.79600159197792,167,258
29.053456350748917,22.98801375468414,168,266
30.66774962760626,57.657573258007965,169,217
32.23760784380655,101.80991418571561,170,180
31.66103026613768,105.08825869290102,171,187
33.12383506792393,-17.48885035412549,172,166
29.547389409465886,135.50942418496157,173,241
27.96508845119066,270.46889612554617,174,276
28.752015332992677,25.6281205163383,175,273
26.78281916994094,133.20479570905098,176,328
27.495105788763077,96.5229859845836,177,307
33.40334772350169,-0.7805073720118543,178,155
29.84102709174902,227.8300972573208,179,219
31.288671990035017,98.9650620738104,180,197
26.9840967861681,283.4429483956284,181,304
28.597284603058714,41.02419005687911,182,273
29.276624566470566,148.44226232743105,183,242
30.174475625099692,174.1644785832423,184,216
27.509755781271416,238.44474480195146,185,288
26.885588768023403,43.79045158599516,186,329
32.06468208184285,177.70568848375905,187,169
28.444816888588562,120.26256285582075,188,266
33.948678685772336,66.11435957522926,189,143
29.998704823061797,255.90632737422266,190,210
30.512759142753822,61.03662960024811,191,211
31.14405983238508,69.67516636496075,192,193
26.892041145803177,267.81657327550147,193,302
28.016253650051027,183.21137490311574,194,271
30.249369136773794,118.5408740425403,195,214
29.188144080563372,54.730983638492454,196,244
29.902254412590224,114.76268067064166,197,220
28.725306245576945,129.0805036192623,198,255
31.932392387815298,19.65916117714894,199,182
29.983788259537796,176.5041012595438,200,216
25.458765608979014,53.91971511912796,201,382
32.072142816973255,-10.094217991615864,202,176
27.01052679587128,156.4739545063675,203,307
25.381317444361546,182.15276291533706,204,368
32.89955956023615,133.41794015595448,205,152
29.27295721190359,89.3568752190084,206,237
27.603839830265787,52.165138316676476,207,292
25.932035484542173,254.0996022492281,208,332
27.569693329862645,148.78187676473192,209,283
31.89157359502535,179.196537788879,210,170
32.25479062858662,20.927135034224953,211,173
28.956697690734856,236.6611579051206,212,233
33.82163976182018,174.23517110288594,213,136
28.79433547790719,104.03792584252864,214,249
31.279671254338155,246.3487172942847,215,175
27.474575169313653,206.64489732031356,216,277
25.80147950612737,71.24016125501558,217,357
28.777364422701993,169.15326542593425,218,242
29.41073513700969,66.00658096480974,219,233
30.932236568686772,152.22643065374893,220,191
31.512411992876768,217.01097193504378,221,171
31.194848866439912,131.50536015123313,222,186
29.38666433459836,65.716802457215735,223,229
29.693712904584395,34.07591259675732,224,225
29.23221493778805,9.025782623874747,225,241
30.25909184251366,227.72375447759848,226,198
30.642508091738563,125.35192843889845,227,196
29.276412571751102,80.781844096709,228,232
29.7073918202275,255.22447916199505,229,206
28.036906217779283,31.15820734234166,230,276
33.24225497026619,-9.478116394831844,231,148
32.90591234788404,93.982717941585,232,149
26.173207444326923,263.4498378695773,233,310
29.586077832607604,131.27393772297629,234,218
28.766122533792117,142.98561979416635,235,242
29.84235350256269,204.346008885953,236,209
29.45950811732948,198.62221711703208,237,215
29.367192411341353,207.59078809235763,238,219
32.05364683269811,75.38848471846458,239,167
31.837210389152347,126.68019218085419,240,166
29.026337146738598,244.76667739288172,241,221
31.256712259079066,211.66869285518916,242,175
28.69747788589189,37.91612012013945,243,250
29.85450436185677,166.40696104306767,244,206
23.75742669427958,287.4941138957474,245,405
31.41523138274476,157.57559449320627,246,174
31.72786000692252,7.86815424790494,247,177
26.44905030583471,117.33309420914101,248,314
28.201135751398795,243.6060462891303,249,245
30.663104732732503,138.7923304228031,250,191
28.08311408075503,242.0400332898661,251,247
27.066768054730797,216.41824850785216,252,283
28.109221702802824,37.9015384601079,253,263
26.097764855053658,290.0350890380706,254,305
30.162844082573084,193.71988702932967,255,198
27.26725236020649,215.50650429312856,256,275
28.99100094431408,176.23008691446833,257,227
29.792808838897475,104.24444192247219,258,210
28.450265494916554,71.39378241041086,259,249
27.39641525780854,180.4866778246469,260,272
29.45728622990566,82.26725125350558,261,223
28.442733681516906,119.06621078583153,262,245
30.197200081181307,168.1026953209589,263,194
30.734771439125197,74.94361901147242,264,188
24.777688356416615,56.70137886565479,265,383
30.85743648967952,199.21765814733908,266,180
26.457973292852436,115.76595758007643,267,308
28.290909566239463,265.75931994875634,268,233
29.63247922722647,68.47948953076677,269,216
31.125984974632118,128.8978985146458,270,177
31.014030603103407,128.9788516606167,271,180
25.450082733821176,122.81207291266954,272,346
31.507874418232316,143.5380094335121,273,169
30.11923891763415,66.10594071076075,274,205
29.380066028869507,85.52856738445125,275,218
31.130422117019243,224.47853950193252,276,173
32.9209910169146,177.14793176457698,277,139
28.048987449390868,158.89152590109265,278,252
26.218080823532972,221.8288018923037,279,306
28.041611529196942,244.76741321689917,280,242
31.262173195509558,189.52293531730288,281,167
26.45734996959013,109.20156724538406,282,305
32.652374522609996,124.95113802810096,283,148
31.253050519146885,92.2005605644773,284,174
33.63673728363996,11.210955674529593,285,136
28.9935916203494,144.92628147282466,286,222
32.20618019160212,202.98837078217596,287,148
25.554518150893202,110.15725210533478,288,338
28.29641738757773,140.3713246402201,289,241
27.13988321974704,226.00829029391875,290,268
30.834668392803525,189.4605232094238,291,174
29.016630937905695,96.73965783207065,292,225
30.29933668926197,239.29304672650312,293,185
31.00531276719053,66.4784168694959,294,180
27.82277782428612,228.39099136630693,295,248
28.509447153737817,234.55244314218885,296,227
23.440772267300844,117.68443750249482,297,429
31.107098639189623,2.7561720247133934,298,183
29.154181972634177,184.2546607172438,299,215
29.116195325162643,149.44819203075386,300,219
25.195562006618204,294.22793778911,301,330
29.352070096097513,93.06657275563207,302,219
30.53718994302619,170.20365942123988,303,184
32.0354938142113,3.8783630687953945,304,160
34.49717779156058,82.72323231013239,305,116
32.58149607229839,63.722664871069725,306,147
29.310154423473808,122.98138761233363,307,212
27.224639131908067,114.17299096875058,308,274
25.827481309719168,232.3302901638335,309,311
25.85904041845438,135.46621401860898,310,322
28.964186417496894,236.0648398168511,311,214
27.89679112160621,213.8217143588244,312,245
31.434450710909637,206.83820207320034,313,163
26.90697231535135,88.68591076351065,314,289
29.094334160532313,244.7514176377582,315,212
28.030367400845254,189.2286046784994,316,242
25.2048024195921,64.81834481813549,317,354
27.224629036353424,176.08958337436866,318,265
27.975550049297087,185.98805974157563,319,242
25.22183912004973,135.37528022564624,320,345
31.93907574559922,200.63649041080677,321,151
29.67836053266899,159.00467785254907,322,202
32.04792463346336,67.09556912140769,323,156
29.31979351254713,95.20422817306421,324,213
31.163240450675538,107.46613473342533,325,173
33.46094994909629,210.7604795627025,326,127
26.615182397043277,247.56498209789814,327,279
30.39278402110044,45.27583024388527,328,192
30.377581331242194,215.67671564657175,329,178
28.469587372630006,189.0768222084795,330,229
26.874754267089568,170.67676697207602,331,278
28.84243411509474,73.14774718826843,332,227
30.607345176445495,87.01301997103381,333,185
29.309337803566283,154.34207063481068,334,207
27.949657716504525,19.59562878415062,335,256
28.05020739227762,212.47301716328323,336,234
28.956144773489694,175.64197811787503,337,217
29.846440113894,6.435960268518059,338,206
31.3983930834464,43.03234187981402,339,167
29.478955864968814,168.65190537340794,340,204
27.38391948452843,195.30788979957245,341,255
26.91906891164532,117.5470115430254,342,280
26.537930025570994,175.6949734220087,343,284
31.34238468400142,78.98969765976967,344,170
29.034934654926033,64.98008767580069,345,221
27.964161819267364,153.09326891550887,346,240
26.52344215073541,57.512355370340934,347,296
27.620187813929636,266.8045763132373,348,241
28.38925209257108,40.986360231800475,349,239
25.055073402340867,79.51683771277342,350,352
30.24315213022112,189.4614079824036,351,185
27.08143500499728,153.682043464034,352,267
30.09780684232169,139.77625752920127,353,188
28.515014119786766,144.2311989953864,354,228
28.234237932741884,124.39583848790683,355,237
29.301166598210155,210.22041572916947,356,201
25.16724277693293,281.23649510359587,357,320
24.741132694440346,87.8936357144806,358,364
26.19431827967469,218.6768853388996,359,288
30.27506916741808,83.61632377780353,360,186
